Original,Translate_IT
"“Osanna, sanctus Deus sabaòth,","'Osanna, sanctus Deus sabaoth,"
superillustrans claritate tua,superillustrans claritate tua
felices ignes horum malacòth!”.,Felices ignes horum malacoth!
"Così, volgendosi a la nota sua,","Così, ruotando verso le note della sua melodia,"
"fu viso a me cantare essa sustanza,","Ho visto quell'essere, in cui una doppia luce"
sopra la qual doppio lume s'addua;,"è gemellato, coinvolto nella canzone,"
"ed essa e l'altre mossero a sua danza,",lui e gli altri si muovono nella loro danza
e quasi velocissime faville,"e, come le scintille più veloci,"
mi si velar di sùbita distanza.,velato da me per la loro improvvisa distanza.
"Io dubitava e dicea 'Dille, dille!'","Ero in dubbio, dicendomi: ""Dille che..."
"fra me, 'dille' dicea, 'a la mia donna","dille,' dicendomi, 'dillo alla mia signora,"
che mi diseta con le dolci stille'.,"che squarcia la mia sete con le sue dolci gocce."""
Ma quella reverenza che s'indonna,Ma la riverenza che è l'amante su di me
"di tutto me, pur per Be e per ice,",al mero suono di Be o di ghiaccio
mi richinava come l'uom ch'assonna.,"Mi si è piegato in testa, come quando un uomo annuisce."
Poco sofferse me cotal Beatrice,Non molto tempo Beatrice mi ha lasciato in questo stato
"e cominciò, raggiandomi d'un riso","prima di parlare, splendendo con i raggi di un tale sorriso"
"tal, che nel foco faria l'uom felice:",come contenterebbe un uomo se fosse bruciato:
"“Secondo mio infallibile avviso,","'A mio parere infallibile questa idea,"
come giusta vendetta giustamente,che solo la vendetta si merita forse
"punita fosse, t'ha in pensier miso;","Solo la punizione, ti ha fatto riflettere."
ma io ti solverò tosto la mente;,Ma ti liberero' presto dalla mente del dubbio.
"e tu ascolta, ché le mie parole","Tuttavia, dovete ascoltare attentamente, per le mie parole"
di gran sentenza ti faran presente.,vi porranno davanti cose di grande importanza.
Per non soffrire a la virtù che vole,"'Non sopportando, per il suo bene, una renna"
"freno a suo prode, quell'uom che non nacque,","sulla sua volontà, quell'uomo che non è nato,"
"dannando sé, dannò tutta sua prole;","Dannazione a se stesso, dannazione a tutti i suoi figli."
onde l'umana specie inferma giacque,"Come risultato, per secoli la razza umana"
"giù per secoli molti in grande errore,",laici malati in un abisso di errore
fin ch'al Verbo di Dio discender piacque,"finché la Parola di Dio non scelse di scendere,"
"u' la natura, che dal suo fattore",'unire la natura umana... 'straniata ora'.
"s'era allungata, unì a sé in persona","dal suo Creatore, con Lui stesso nella Sua persona"
con l'atto sol del suo etterno amore.,con un solo atto del Suo eterno Amore.
Or drizza il viso a quel ch'or si ragiona:,Ora dirigi la tua vista interiore su ciò che evolve da ciò.
"questa natura al suo fattore unita,","Questa natura, unita al suo Creatore,"
"qual fu creata, fu sincera e buona;","era puro e buono, come fu quando fu creato per la prima volta."
ma per sé stessa pur fu ella sbandita,Ma per colpa sua...
"di paradiso, però che si torse",è stato espulso dall'Eden
da via di verità e da sua vita.,perché si è allontanato dalla verità e dalla vita.
La pena dunque che la croce porse,"'Se, allora, la pena richiesta dalla croce"
"s'a la natura assunta si misura,","è misurato dalla natura che ha assunto,"
nulla già mai sì giustamente morse;,nessun altro mai punto così giustamente.
"e così nulla fu di tanta ingiura,",'Ma è anche vero che non ci fu mai fatto
"guardando a la persona che sofferse,","tanto oltraggio a Colui che ha sofferto,"
in che era contratta tal natura.,avendo assunto quella natura.
Però d'un atto uscir cose diverse:,"'Da un singolo atto, poi, è venuto diversi effetti,"
ch'a Dio e a' Giudei piacque una morte;,per la stessa morte ha deliziato Dio così come gli ebrei.
per lei tremò la terra e 'l ciel s'aperse.,Per questo la terra tremò e il cielo si aprì.
"Non ti dee oramai parer più forte,","'Non più, d'ora in poi, se dovesse sembrare sconcertante"
quando si dice che giusta vendetta,quando si sente dire che una giusta vendetta
poscia vengiata fu da giusta corte.,è stato poi vendicato in una corte giusta.
