Original,Translate_IT
Buio d'inferno e di notte privata,"Oscurità dell'inferno, e di una notte privata"
"d'ogne pianeto, sotto pover cielo,","Di ogni pianeta sotto un cielo povero,"
"quant'esser può di nuvol tenebrata,","Per quanto possa essere tenebroso con la nuvola,"
non fece al viso mio sì grosso velo,"Non hai mai fatto alla mia vista un velo così denso,"
"come quel fummo ch'ivi ci coperse,","Come quel fumo che ci avvolse,"
"né a sentir di così aspro pelo,",né alla sensazione di una texture così ruvida;
che l'occhio stare aperto non sofferse;,Per non un occhio ha sofferto di rimanere aperto;
onde la scorta mia saputa e fida,"dove la mia scorta, fedele e sagace,"
mi s'accostò e l'omero m'offerse.,Drew vicino a me e mi ha offerto la sua spalla.
Sì come cieco va dietro a sua guida,"Come un cieco va dietro la sua guida,"
per non smarrirsi e per non dar di cozzo,"Perche' non vagasse, o perche' colpisse contro..."
"in cosa che 'l molesti, o forse ancida,","Aught che può danneggiarlo o ucciderlo per avventura,"
"m'andava io per l'aere amaro e sozzo,","Così ho attraversato l'aria amara e fallace,"
ascoltando il mio duca che diceva,"Ascoltando il mio Leader, che disse solo:"
pur: “Guarda che da me tu non sia mozzo”.,"""Guarda da me che non sei separato."""
"Io sentia voci, e ciascuna pareva","Le voci che ho sentito, e tutti sono apparsi"
pregar per pace e per misericordia,Per supplicare la pace e la misericordia
l'Agnel di Dio che le peccata leva.,L'Agnello di Dio che toglie i nostri peccati.
Pur 'Agnus Dei' eran le loro essordia;,"Ancora ""Agnus Dei"" il loro esordio era;"
"una parola in tutte era e un modo,","Una parola c'era in tutto, e metro uno,"
sì che parea tra esse ogne concordia.,Così apparve tra loro tutta l'armonia.
"“Quei sono spirti, maestro, ch'i' odo?”,","""Maestro,"" dissi, ""sono spiriti quelli che sento?"""
"diss'io. Ed elli a me: “Tu vero apprendi,","E lui a me: ""Tu hai capito veramente,"
e d'iracundia van solvendo il nodo”.,"E il nodo dell'ira si slancia."""
"“Or tu chi se' che 'l nostro fummo fendi,","""Ora chi sei tu, che si spezza attraverso il nostro fumo"
e di noi parli pur come se tue,"E l'arte ci disapprova, anche se..."
partissi ancor lo tempo per calendi?”.,"Hai ancora diviso il tempo con i calandi?"""
Così per una voce detto fue;,Dopo questo modo da una voce è stato parlato;
"onde 'l maestro mio disse: “Rispondi,","Disse il mio Maestro: ""Rispondi,"
e domanda se quinci si va sùe”.,"E chiedi se da questo lato la strada va verso l'alto."""
E io: “O creatura che ti mondi,"E io: ""O creatura che ti purifica"
"per tornar bella a colui che ti fece,","Per tornare bello a Colui che ti ha fatto,"
"maraviglia udirai, se mi secondi”.","Ascolterai meraviglie se mi seguirai."""
"“Io ti seguiterò quanto mi lece”,","""Ti seguiro' per quanto mi e' permesso,"""
"rispuose; “e se veder fummo non lascia,","Egli rispose: ""E se il fumo ci impedisce di vedere,"
l'udir ci terrà giunti in quella vece”.,"L'udito ci terrà uniti al suo posto."""
Allora incominciai: “Con quella fascia,"Thereon ha cominciato I: ""Con quella fascia fasciante"
"che la morte dissolve men vo suso,","Che la morte si distende, io vado verso l'alto,"
e venni qui per l'infernale ambascia.,E qui ho attraversato l'angoscia infernale.
"E se Dio m' ha in sua grazia rinchiuso,","E se Dio nella sua grazia mi avvolge,"
tanto che vuol ch'i' veggia la sua corte,Cosi' che voglia che io veda la sua corte.
"per modo tutto fuor del moderno uso,","Con metodo completamente fuori uso moderno,"
"non mi celar chi fosti anzi la morte,","Non nasconderti da me che prima della morte eri,"
"ma dilmi, e dimmi s'i' vo bene al varco;","Ma dillo a me, e dimmi se me ne vado."
e tue parole fier le nostre scorte”.,"Giusto per il passo, e sii le tue parole la nostra escort."""
"“Lombardo fui, e fu' chiamato Marco;","""Lombardo ero io, e mi chiamavano Marco;"
"del mondo seppi, e quel valore amai","Il mondo che conoscevo, e amavo quell'eccellenza,"
al quale ha or ciascun disteso l'arco.,A che ha ciascuno ora unbent il suo arco.
Per montar sù dirittamente vai”.,"Per salire verso l'alto, tu vai a destra."""
"Così rispuose, e soggiunse: “I' ti prego","Ed egli rispose: ""Ti prego!"
che per me prieghi quando sù sarai”.,"Prega per me quando sarai al di sopra."""
E io a lui: “Per fede mi ti lego,"E io a lui: ""La mia fede ti prometto"
di far ciò che mi chiedi; ma io scoppio,Per fare quello che mi chiedi; ma sto scoppiando
"dentro ad un dubbio, s'io non me ne spiego.","Senza dubbio, a meno che non me ne sbarazzi."
"Prima era scempio, e ora è fatto doppio","Prima era semplice, e ora è fatto doppio"
"ne la sentenza tua, che mi fa certo","Con la tua opinione, che mi rende certo,"
"qui, e altrove, quello ov'io l'accoppio.","Qui e altrove, quello che ho unito con esso."
Lo mondo è ben così tutto diserto,Il mondo è completamente abbandonato
"d'ogne virtute, come tu mi sone,","Per ogni virtù, come tu mi dici,"
e di malizia gravido e coverto;,e l'iniquità è grande e coperta;
"ma priego che m'addite la cagione,","Ma ti supplico di indicarmi la causa,"
sì ch'i' la veggia e ch'i' la mostri altrui;,per vederlo e per mostrarlo agli altri;
