Original,Translate_IT
"Qual venne a Climenè, per accertarsi",Come colui che è venuto a Clymene per scacciare il dubbio
"di ciò ch'avëa incontro a sé udito,","sulla voce che aveva udito contro se stesso,"
quei ch'ancor fa li padri ai figli scarsi;,"che ancora rendono i padri cauti con i loro figli,"
"tal era io, e tal era sentito",tale ero e tale è stato che ho percepito di essere
e da Beatrice e da la santa lampa,sia per Beatrice che per la luce santa
che pria per me avea mutato sito.,che prima per me aveva cambiato il suo posto.
Per che mia donna “Manda fuor la vampa,E così la mia signora mi disse: ''Invia avanti
"del tuo disio”, mi disse, “sì ch'ella esca","la fiamma del tuo desiderio, e lasciarla emettere"
segnata bene de la interna stampa:,"con l'impronta chiara del suo timbro interno,"
non perché nostra conoscenza cresca,Non che la nostra conoscenza sia aumentata da quello che dici
"per tuo parlare, ma perché t'ausi",ma che provi a raccontare la tua sete
"a dir la sete, sì che l'uom ti mesca”.","perché la bevanda sia versata per voi."""
"“O cara piota mia che sì t'insusi,","'O mia preziosa radice, sei così alta"
"che, come veggion le terrene menti","che, come le menti terrene non discernere triangolo"
"non capere in trïangol due ottusi,","può contenere due angoli, entrambi ottusi,"
così vedi le cose contingenti,"'Così tu, guardando il punto che tiene tutto il tempo"
"anzi che sieno in sé, mirando il punto",sono in grado di discernere le contingenze
a cui tutti li tempi son presenti;,prima che siano evidenti in se stessi.
mentre ch'io era a Virgilio congiunto,"Mentre ero ancora in compagnia di Virgil,"
su per lo monte che l'anime cura,sia sulla montagna che ristabilisce le nostre anime
"e discendendo nel mondo defunto,","e durante la nostra discesa nella regione dei morti,"
dette mi fuor di mia vita futura,Mi sono state dette molte parole sulla mia vita futura...
"parole gravi, avvegna ch'io mi senta",per quanto mi sento preparato
ben tetragono ai colpi di ventura;,Quattroquadri contro i colpi del caso...
per che la voglia mia saria contenta,Cosi' che la mia volonta' fosse soddisfatta...
d'intender qual fortuna mi s'appressa:,"Se potessi sapere a che destino si avvicina,"
ché saetta previsa vien più lenta”.,per la freccia che ci si aspetta viene più lento.
Così diss'io a quella luce stessa,Ho detto queste parole alla luce
che pria m'avea parlato; e come volle,"che aveva appena parlato e, come voleva Beatrice,"
"Beatrice, fu la mia voglia confessa.",Il mio desiderio ora è stato dichiarato.
"Né per ambage, in che la gente folle","Non con parole nuvolose, con le quali la gente stolta"
già s'inviscava pria che fosse anciso,"un tempo erano stati rapiti davanti all'Agnello di Dio,"
"l'Agnel di Dio che le peccata tolle,","che toglie i nostri peccati, è stato ucciso,"
ma per chiare parole e con preciso,ma in parole chiare e con parole chiare
"latin rispuose quello amor paterno,","che l'amore paterno rispose,"
chiuso e parvente del suo proprio riso:,nascosta e tuttavia rivelata nel suo stesso sorriso:
"“La contingenza, che fuor del quaderno","""Cose che non si estendono"
"de la vostra matera non si stende,","oltre le pagine del vostro mondo materiale,"
tutta è dipinta nel cospetto etterno;,"sono tutti raffigurati nella Vista Eterna,"
necessità però quindi non prende,'ancora sono da questo non più ingiunto
se non come dal viso in che si specchia,"che è una nave, spostata a valle sul flusso di un fiume,"
nave che per torrente giù discende.,per gli occhi che lo riflettono.
"Da indi, sì come viene ad orecchia","E così, come il dolce suono dell'armonia può sorgere"
"dolce armonia da organo, mi viene","dalle voci mescolate all'orecchio, così si alza alla mia vista"
a vista il tempo che ti s'apparecchia.,una visione del tempo che è in serbo per te.
Qual si partio Ipolito d'Atene,"Mentre Ippolito fu costretto a fuggire da Atene,"
"per la spietata e perfida noverca,","a causa della sua matrigna, infida e feroce,"
tal di Fiorenza partir ti convene.,così sarete costretti a fuggire da Firenze.
"Questo si vuole e questo già si cerca,","'Questo è il piano, già messo in moto,"
e tosto verrà fatto a chi ciò pensa,che presto porterà successo a chi lo trama
là dove Cristo tutto dì si merca.,dove Cristo viene comprato e venduto tutto il giorno.
La colpa seguirà la parte offensa,"""La popolazione incolperà la parte lesa,"
"in grido, come suol; ma la vendetta","come sempre, ma vendetta"
fia testimonio al ver che la dispensa.,testimonierà la Verità che la meticolosa.
Tu lascerai ogne cosa diletta,"Lascerai dietro di te tutto il tuo amore più caro,"
più caramente; e questo è quello strale,e quella sarà la freccia
che l'arco de lo essilio pria saetta.,prima sciolto dall'arco dell'esilio.
Tu proverai sì come sa di sale,Imparerai come il sale è il sapore
"lo pane altrui, e come è duro calle","del pane di un altro uomo e quanto dura è la via,"
lo scendere e 'l salir per l'altrui scale.,Scendere e poi salire le scale di un altro uomo.
"E quel che più ti graverà le spalle,",Ma il peso piu' pesante che le tue spalle devono sopportare...
sarà la compagnia malvagia e scempia,"saranno i compagni, malvagi e insensibili,"
con la qual tu cadrai in questa valle;,tra i quali cadrete nella vostra discesa.
"che tutta ingrata, tutta matta ed empia","""Sono ingrati, pazzi e infedeli,"
"si farà contr'a te; ma, poco appresso,","si rivolteranno contro di te. Ma ben presto essi, non tu,"
"ella, non tu, n'avrà rossa la tempia.",sentiranno i loro volti arrossire oltre le loro sopracciglia.
Di sua bestialitate il suo processo,'Dal loro brutish dichiarare i risultati
farà la prova; sì ch'a te fia bello,vi darà la prova e vi darà onore
averti fatta parte per te stesso.,di aver fatto una sola festa da solo.
Lo primo tuo refugio e 'l primo ostello,Troverai il benvenuto e un primo rifugio.
sarà la cortesia del gran Lombardo,"per gentile concessione del nobile lombardo,"
che 'n su la scala porta il santo uccello;,colui che porta l'uccello sacro sopra la scala.
"ch'in te avrà sì benigno riguardo,","""Egli è Colui Che vi terrà in un favore così misericordioso"
"che del fare e del chieder, tra voi due,","che, per quanto riguarda la concessione e la domanda, tra voi due,"
fia primo quel che tra li altri è più tardo.,"che deve essere il primo che, tra tutti gli altri, avviene dopo."
"Con lui vedrai colui che 'mpresso fue,","Nella sua compagnia troverete uno che, alla nascita,"
"nascendo, sì da questa stella forte,",così ha preso l'impronta di questa potente stella
che notabili fier l'opere sue.,che le sue opere saranno veramente rinomate.
Non se ne son le genti ancora accorte,"'Ancora il popolo, a causa della sua giovinezza,"
"per la novella età, ché pur nove anni","prendete nota di lui, dal momento che queste ruote"
son queste rote intorno di lui torte;,hanno girato sopra di lui solo per nove anni.
"ma pria che 'l Guasco l'alto Arrigo inganni,","Ma prima che il Gascon possa ingannare il nobile Enrico,"
parran faville de la sua virtute,le scintille della sua virtù risplenderanno in un primo momento
in non curar d'argento né d'affanni.,"nella sua indifferenza verso la ricchezza o la fatica,"
Le sue magnificenze conosciute,'e la sua munificenza un giorno sarà così ampiamente conosciuta
"saranno ancora, sì che ' suoi nemici",anche i suoi nemici non contriverà
non ne potran tener le lingue mute.,per evitare che le loro lingue lodano.
A lui t'aspetta e a' suoi benefici;,Guardatelo e fidatevi delle sue opere.
"per lui fia trasmutata molta gente,","Sul suo conto molti troveranno alterazione,"
cambiando condizion ricchi e mendici;,uomini ricchi che cambiano stato con mendicanti.
e portera' ne scritto ne la mente,"""E tu porterai questo scritto nella tua memoria,"
"di lui, e nol dirai”; e disse cose",ma non lo racconterà... e predisse gli eventi
incredibili a quei che fier presente.,che anche coloro che li testimoniano non crederanno.
"Poi giunse: “Figlio, queste son le chiose","Poi ha aggiunto: 'Figliolo, queste sono le luci"
di quel che ti fu detto; ecco le 'nsidie,"su quello che ti è stato detto, queste sono le trappole"
che dietro a pochi giri son nascose.,che si nascondono dietro qualche anno di rotazione.
"Non vo' però ch'a' tuoi vicini invidie,",'Ma io non vorrei che ti sentissi invidioso
poscia che s'infutura la tua vita,"per i tuoi compagni di città, poiché la tua vita sarà molto più lunga"
via più là che 'l punir di lor perfidie”.,"il castigo del loro tradimento."""
"Poi che, tacendo, si mostrò spedita","Dopo l'anima santa, tacendo,"
l'anima santa di metter la trama,ha mostrato che aveva fatto con mettere il woof
"in quella tela ch'io le porsi ordita,","nella ragnatela per la quale avevo impostato la curvatura,"
"io cominciai, come colui che brama,","Ho iniziato, come un uomo in dubbio,"
"dubitando, consiglio da persona",ma uno pieno di grande desiderio di consigli
che vede e vuol dirittamente e ama:,"da qualcuno di chiara vista, di giusta volontà e di amore:"
"“Ben veggio, padre mio, sì come sprona","'Io vedo, padre, che il tempo sta spronando verso di me"
"lo tempo verso me, per colpo darmi",per darmi un colpo come cade più pesante
"tal, ch'è più grave a chi più s'abbandona;",su un procedimento incurante sulla sua strada.
"per che di provedenza è buon ch'io m'armi,",'Così è buono che mi armo di pensiero
"sì che, se loco m'è tolto più caro,","in modo che, se la mia città belovéd è strappata da me,"
io non perdessi li altri per miei carmi.,Potrei non perdere altri ancora attraverso le mie canzoni.
"Giù per lo mondo sanza fine amaro,","'Down through the world of endless amarness,"
e per lo monte del cui bel cacume,e verso l'alto sulla montagna dalla cui bella vetta
"li occhi de la mia donna mi levaro,","la mia signora mi ha alzato con gli occhi,"
"e poscia per lo ciel, di lume in lume,","'E dopo, sorgendo attraverso il cielo, luce alla luce,"
"ho io appreso quel che s'io ridico,","Ho imparato cose che, se dovessi ripetergli,"
a molti fia sapor di forte agrume;,sarebbe fastidio molti con il loro gusto amaro.
"e s'io al vero son timido amico,","'Sì, dovrei essere un amico timido alla verità,"
temo di perder viver tra coloro,Temo che non vivrò per quelli
che questo tempo chiameranno antico”.,"per i quali i nostri tempi saranno i giorni antichi."""
La luce in che rideva il mio tesoro,"La luce, in cui il tesoro che ho trovato lì"
"ch'io trovai lì, si fé prima corusca,","era sorridente, ora è diventato splendente"
quale a raggio di sole specchio d'oro;,"come uno specchio, dorato al sole,"
indi rispuose: “Coscïenza fusca,"e poi fece questa risposta: ""Una coscienza oscura,"
o de la propria o de l'altrui vergogna,"sia con la propria o con la vergogna di un parente,"
pur sentirà la tua parola brusca.,è sicuro di sentire le vostre parole sono dure.
"Ma nondimen, rimossa ogne menzogna,","""Tuttavia, giurate ogni falsità,"
tutta tua visïon fa manifesta;,"rivelando tutto quello che hai visto,"
e lascia pur grattar dov'è la rogna.,e poi lasciare a chi prude il graffio.
Ché se la voce tua sarà molesta,"""Perché, se la tua voce è amara a prima vista,"
"nel primo gusto, vital nodrimento",in seguito fornirà nutrimento vitale
"lascerà poi, quando sarà digesta.",una volta inghiottito e digerito.
"Questo tuo grido farà come vento,",'Questo tuo grido farà come il vento
che le più alte cime più percuote;,che colpisce i picchi più alti con maggiore forza...
e ciò non fa d'onor poco argomento.,questa loftiness in sé nessun piccolo segno di onore.
"Però ti son mostrate in queste rote,","Ecco perché vi è stato mostrato, all'interno di queste ruote,"
nel monte e ne la valle dolorosa,"sul monte e nella valle desolata,"
"pur l'anime che son di fama note,","solo quelle anime che sono ben note per la fama,"
"che l'animo di quel ch'ode, non posa",'poiche' la mente di chi ascolta non ascolterà
né ferma fede per essempro ch'aia,né fissare la sua fede su un esempio
"la sua radice incognita e ascosa,",che ha le sue radici in cose sconosciute o nascoste
né per altro argomento che non paia”.,"o su qualche altra prova non chiaramente indicata."""
