Original,Translate_IT
In quella parte del giovanetto anno,"Nella giovane stagione, mentre l'Acquario"
che 'l sole i crin sotto l'Aquario tempra,ai capelli del sole prodiga le sue carezze
"e già le notti al mezzo dì sen vanno,","e la notte cerca di eguagliarsi al giorno,"
quando la brina in su la terra assempra,"quando il gelo a terra, imitando la neve,"
"l'imagine di sua sorella bianca,","sua bella e bianca sorella, riproduce la sua immagine"
"ma poco dura a la sua penna tempra,","con l'aiuto di un pennello che si esaurisce subito,"
"lo villanello a cui la roba manca,","l'abitante, che sa che l'alveare è svuotato,"
"si leva, e guarda, e vede la campagna","guarda al suo sorgere e, vedendo la campagna"
"biancheggiar tutta; ond'ei si batte l'anca,","imbiancare da capo a capo, strappare i capelli,"
"ritorna in casa, e qua e là si lagna,",entra in casa sua e vaga gemendo
come 'l tapin che non sa che si faccia;,come un disgraziato che non sa più che fare;
"poi riede, e la speranza ringavagna,","ma subito esce e rinasce la speranza,"
veggendo 'l mondo aver cangiata faccia,Vedendo che il mondo ha cambiato volto
"in poco d'ora, e prende suo vincastro","in poche ore, e se ne va di nuovo il suo hussine"
e fuor le pecorelle a pascer caccia.,per condurre le pecore al pascolo.
Così mi fece sbigottir lo mastro,"Come il mio maestro prima mi aveva fatto rabbrividire,"
"quand'io li vidi sì turbar la fronte,",quando l'avevo visto così fortemente turbato;
e così tosto al mal giunse lo 'mpiastro;,Ma presto applicò a questo male la cura.
"ché, come noi venimmo al guasto ponte,","Giunti a quel ponte distrutto,"
lo duca a me si volse con quel piglio,"Lo vidi, infatti, voltarsi verso di me"
dolce ch'io vidi prima a piè del monte.,con quella dolcezza che ebbe ai piedi del monte.
"Le braccia aperse, dopo alcun consiglio",Egli contemplò prima a lungo la rovina;
eletto seco riguardando prima,"poi riflette un po’; poi, girandosi"
"ben la ruina, e diedemi di piglio.","e mi prese in braccio, mi prese tra le sue braccia."
"E come quei ch'adopera ed estima,",Contando il suo minimo gesto e calcolando i suoi passi
"che sempre par che 'nnanzi si proveggia,","e non facendone nessuna senza prevedere il seguente,"
"così, levando me sù ver' la cima",Mi ha messo sopra una prima roccia.
"d'un ronchione, avvisava un'altra scheggia","e, avvertendo più lontano un'altra roccia sporgente,"
dicendo: “Sovra quella poi t'aggrappa;,"Mi disse: ""Ora vai, sali lassù,"
ma tenta pria s'è tal ch'ella ti reggia”.,"Per prima cosa, assicuratevi che sopporti il vostro peso!”"
"Non era via da vestito di cappa,","Il sentiero non era per i portatori di massetto,"
"ché noi a pena, ei lieve e io sospinto,","perché lui, leggero, ed io, spinto da lui, potemmo"
potavam sù montar di chiappa in chiappa.,a gran pena salire di sporgente sporgendo;
E se non fosse che da quel precinto,e se per qualche caso la cima di questo muro
"più che da l'altro era la costa corta,","non sarebbe stato più basso dell'altro lato,"
"non so di lui, ma io sarei ben vinto.","Forse sarebbe arrivato, ma senza di me."
Ma perché Malebolge inver' la porta,Ma come Malefosse è ovunque inclinata
"del bassissimo pozzo tutta pende,","verso il davanzale del pozzo dove si trova il suo centro,"
lo sito di ciascuna valle porta,il baluardo che finisce ogni suo vallone
che l'una costa surge e l'altra scende;,è più in alto fuori e più in basso dentro.
noi pur venimmo al fine in su la punta,"Finalmente siamo arrivati sulla cresta,"
onde l'ultima pietra si scoscende.,nel luogo in cui si affaccia una roccia dal molo.
La lena m'era del polmon sì munta,Sentivo i polmoni esaurirsi l'alito
"quand'io fui sù, ch'i' non potea più oltre,","quando fummo lassù e, senza potersi muovere,"
anzi m'assisi ne la prima giunta.,"Mi lasciai cadere, subito arrivato."
"“Omai convien che tu così ti spoltre”,","“Ora devi affrontare la pena,"
"disse 'l maestro; “ché, seggendo in piuma,",Mi disse allora il mio padrone: non si arriva mai
"in fama non si vien, né sotto coltre;",alla gloria dormendo sofficemente sulle piume;
"sanza la qual chi sua vita consuma,",e chi pretende di vivere senza ottenerlo
"cotal vestigio in terra di sé lascia,",non lascerà di lui sulla terra che la traccia
qual fummo in aere e in acqua la schiuma.,fumo nell'aria e onde nell'acqua.
E però leva sù; vinci l'ambascia,Alzati ora: supera questa angoscia
"con l'animo che vince ogne battaglia,","con l'unico spirito che vince le battaglie,"
se col suo grave corpo non s'accascia.,"prima che soccombesse, sopraffatto dai colpi!"
Più lunga scala convien che si saglia;,Dovrai salire delle scale più lunghe.
non basta da costoro esser partito.,Non basta aver seminato questi:
"Se tu mi 'ntendi, or fa sì che ti vaglia”.","Se riesci a sentirmi bene, tocca a te approfittarne!”"
"Leva' mi allor, mostrandomi fornito","Quando mi alzai in piedi e, volendo mostrargli"
"meglio di lena ch'i' non mi sentia,","più coraggio incornato di quanto non mi sentissi,"
"e dissi: “Va, ch'i' son forte e ardito”.","Gli dissi: “Andiamo, sono forte e valoroso!”"
"Su per lo scoglio prendemmo la via,","Camminavamo entrambi sul retro di questo ponte,"
"ch'era ronchioso, stretto e malagevole,","che sembrava roccioso, stretto e desolato,"
ed erto più assai che quel di pria.,più difficile da attraversare di quanto non fosse il primo.
Parlando andava per non parer fievole;,"Parlavo camminando, per sembrare più coraggioso,"
"onde una voce uscì de l'altro fosso,","quando una voce uscì dal fondo dell'altra fossa,"
a parole formar disconvenevole.,E’ difficile fare discorsi coerenti.
"Non so che disse, ancor che sovra 'l dosso","Non l'ho sentito, anche se sono stato"
fossi de l'arco già che varca quivi;,nel mezzo dell'arcata che attraversa il fossato;
ma chi parlava ad ire parea mosso.,Ma colui che parlava sembrava arrabbiato.
"Io era vòlto in giù, ma li occhi vivi",Mi chinai per vedere; ma lo sguardo di un uomo
non poteano ire al fondo per lo scuro;,"non può penetrare la copertura delle tenebre,"
"per ch'io: “Maestro, fa che tu arrivi","Per questo dico: “Maestro, si può andare"
da l'altro cinghio e dismontiam lo muro;,fino al prossimo baluardo e scendere il muro?
"ché, com'i' odo quinci e non intendo,","Perché come io sento senza poter capire nulla,"
così giù veggio e neente affiguro”.,Guardo lì senza accorgermene».
"“Altra risposta”, disse, “non ti rendo","“Invece di risponderti, andiamo”, mi disse."
se non lo far; ché la dimanda onesta,"Perché quando la domanda è onesta, è meglio"
si de' seguir con l'opera tacendo”.,"Darlo subito, senza parlare di più”."
Noi discendemmo il ponte da la testa,"scendemmo dal capezzale del ponte,"
"dove s'aggiugne con l'ottava ripa,","al punto in cui si raggiunge l'ottavo girone,"
e poi mi fu la bolgia manifesta:,e potei contemplare il triste fondosacchetto.
e vidivi entro terribile stipa,Quello che ho visto è stato solo un terribile groviglio.
"di serpenti, e di sì diversa mena","serpenti aggrovigliati in tutti i modi,"
