Original,Translate_IT
"Di pari, come buoi che vanno a giogo,","Come buoi, argentati, procedere al passo, così ho"
"m'andava io con quell'anima carca,",mosso con quell'anima oppressa fino a quando il mio
fin che 'l sofferse il dolce pedagogo.,gentile pedagogo mi ha permesso di; ma quando
Ma quando disse: “Lascia lui e varca;,"Disse: ""Lasciatelo indietro e andate avanti."
"ché qui è buono con l'ali e coi remi,",per qui è adatta che con ali e remi
"quantunque può, ciascun pinger sua barca”;","ciascuno esorta la sua barca con tutta la sua forza,"""
dritto sì come andar vuolsi rife'mi,"Ho di nuovo tirato su il mio corpo, eretto..."
"con la persona, avvegna che i pensieri",la posizione più adatta all'uomo-e ancora
mi rimanessero e chinati e scemi.,"i pensieri che pensavo fossero ancora sottomessi, piegati."
"Io m'era mosso, e seguia volontieri","Ora ero sulla mia strada, e volentieri"
"del mio maestro i passi, e amendue","Ho seguito i passi del mio insegnante, e noi"
già mostravam com'eravam leggeri;,insieme hanno mostrato che velocità potevamo comandare.
ed el mi disse: “Volgi li occhi in giùe:,"Mi disse: ""Guarda verso il basso, per la via"
"buon ti sarà, per tranquillar la via,",vi offrirà un po 'di conforto se si paga
veder lo letto de le piante tue”.,"attenzione al marciapiede ai vostri piedi."""
"Come, perché di lor memoria sia,","Come, sui coperchi delle tombe di pavimentazione, ci sono"
sovra i sepolti le tombe terragne,pietra effigi di ciò che il sepolto sono stati
"portan segnato quel ch'elli eran pria,","prima, in modo che i morti possano essere ricordati;"
onde lì molte volte si ripiagne,"e là, quando la memoria-che trafigge solo"
"per la puntura de la rimembranza,","i devoti hanno rinnovato il loro lutto, gli uomini"
che solo a' pïi dà de le calcagne;,sono spesso portati a versare di nuovo le loro lacrime;
"sì vid'io lì, ma di miglior sembianza","così ho visto, ma scolpito più abilmente,"
"secondo l'artificio, figurato","con maggior senso di somiglianza, effigie"
quanto per via di fuor del monte avanza.,su tutto il sentiero sporgente dalla montagna.
Vedea colui che fu nobil creato,"Ho visto, da un lato del sentiero, uno che"
"più ch'altra creatura, giù dal cielo",era stato creato più nobile di tutti gli altri
"folgoreggiando scender, da l'un lato.",esseri che cadono come fulmini dal Cielo.
Vedëa Brïareo fitto dal telo,"Ho visto, dall'altra parte, Briareus"
"celestïal giacer, da l'altra parte,","trasfisso dal pozzo celeste: giaceva,"
grave a la terra per lo mortal gelo.,"Meraviglioso, a terra, nel freddo fatale."
"Vedea Timbreo, vedea Pallade e Marte,","Ho visto Thymbreus, ho visto Marte e Pallade,"
"armati ancora, intorno al padre loro,","ancora armati, mentre circondavano Giove, il loro padre,"
mirar le membra d'i Giganti sparte.,Guardando gli arti sparsi dei Giganti.
Vedea Nembròt a piè del gran lavoro,Ho visto Nimrod sconcertato al piede
"quasi smarrito, e riguardar le genti",della sua grande fatica; osservandolo erano quelli
che 'n Sennaàr con lui superbi fuoro.,di Shinar che aveva condiviso la sua arroganza.
"O Nïobè, con che occhi dolenti","O Niobe, che lacrime mi hanno afflitto"
"vedea io te segnata in su la strada,","quando, su quel sentiero, vidi la tua effigie"
tra sette e sette tuoi figliuoli spenti!,tra i tuoi figli massacrati: sette e sette!
"O Saùl, come in su la propria spada","Saul, sei stato ritratto lì come uno che"
"quivi parevi morto in Gelboè,","era morto sulla sua spada, su Gilboa,"
che poi non sentì pioggia né rugiada!,"che non ha mai conosciuto la pioggia, la rugiada!"
"O folle Aragne, sì vedea io te","O folle Aracne, ti ho già visto"
"già mezza ragna, trista in su li stracci","mezzo ragno, miserabile sui resti stracciati"
de l'opera che mal per te si fé.,di lavoro che avevi fatto a tuo danno!
"O Roboàm, già non par che minacci","O Rehoboam, tu la cui effigie"
quivi 'l tuo segno; ma pien di spavento,"sembra di non minacciare lì, eppure si fugge"
"nel porta un carro, sanza ch'altri il cacci.","per carro, terrorizzato, anche se nessuno insegue!"
Mostrava ancor lo duro pavimento,Ha anche mostrato... che il pavimento di pietra dura...
come Almeon a sua madre fé caro,quanto Alcmaeon ha fatto pagare alla madre:
parer lo sventurato addornamento.,il costo dell'ornamento sgradevole.
Mostrava come i figli si gittaro,Mostrava i figli di Sennacherib
"sovra Sennacherìb dentro dal tempio,","mentre assalivano il loro padre nel tempio,"
"e come, morto lui, quivi il lasciaro.","poi lo lasciò, morto, dietro di loro mentre fuggivano."
Mostrava la ruina e 'l crudo scempio,Ha mostrato il massacro e la devastazione
"che fé Tamiri, quando disse a Ciro:",battuto da Tomyris quando ha preso in giro Cyrus:
"“Sangue sitisti, e io di sangue t'empio”.","""Hai sete di sangue; di sangue ti riempio."""
Mostrava come in rotta si fuggiro,"Mostrava la rotta degli Assiri,"
"li Assiri, poi che fu morto Oloferne,","Inviato a capofitto dopo la morte di Holofernes,"
e anche le reliquie del martiro.,e mostrava anche il suo corpo... quello che era rimasto.
Vedeva Troia in cenere e in caverne;,Ho visto Troia trasformarsi in caverne e cenere;
"o Ilïón, come te basso e vile","O Ilium, la tua effigie in pietra..."
mostrava il segno che lì si discerne!,"Ti ha mostrato lì così squallido, così gettato giù!"
Qual di pennel fu maestro o di stile,Quale maestro del pennello o dello stilo
che ritraesse l'ombre e ' tratti ch'ivi,"aveva lì raffigurato tali masse, tali linee"
mirar farieno uno ingegno sottile?,come stupirebbe tutte le menti discernenti?
Morti li morti e i vivi parean vivi:,"I morti sembravano morti e i vivi, vivi:"
"non vide mei di me chi vide il vero,","Ho visto, testa piegata, calpestando quelle effigie,"
"quant'io calcai, fin che chinato givi.",Cosi' come quelli che hanno visto quelle scene direttamente.
"Or superbite, e via col viso altero,","Ora, figli di Eva, persistono nell'arroganza,"
"figliuoli d'Eva, e non chinate il volto","in atteggiamento altezzoso, non lasciate che i vostri occhi si pieghino,"
sì che veggiate il vostro mal sentero!,affinché tu non sia costretto a vedere il tuo sentiero malvagio!
Più era già per noi del monte vòlto,Ora avevamo cerchiato più della montagna
e del cammin del sole assai più speso,e molto di più del corso del sole era stato attraversato
"che non stimava l'animo non sciolto,","che io, la mia mente assorbita, aveva valutato, quando lui"
quando colui che sempre innanzi atteso,"che guardavano sempre avanti insistentemente,"
"andava, cominciò: “Drizza la testa;","mentre egli avanzava, cominciò: ""Alza gli occhi;"
non è più tempo di gir sì sospeso.,E' ora di mettere da parte queste immagini.
Vedi colà un angel che s'appresta,"Vedete un angelo che si affretta ad incontrarci,"
per venir verso noi; vedi che torna,e vedete anche la sesta delle ancelle
dal servigio del dì l'ancella sesta.,tornando dal suo servizio al giorno.
"Di reverenza il viso e li atti addorna,","Adorna il tuo volto e agisci con riverenza,"
sì che i diletti lo 'nvïarci in suso;,che sia felice di mandarci più in alto.
pensa che questo dì mai non raggiorna!”.,"oggi non conoscerà mai un'altra alba."""
Io era ben del suo ammonir uso,Ero cosi' abituata ai suoi avvertimenti insistenti.
"pur di non perder tempo, sì che 'n quella",contro la perdita di tempo;
materia non potea parlarmi chiuso.,le sue parole a me difficilmente potrebbero essere oscure.
"A noi venìa la creatura bella,",Quella bella creatura venne verso di noi; i suoi vestiti
biancovestito e ne la faccia quale,"erano bianchi, e nel suo aspetto sembrava"
par tremolando mattutina stella.,la stella tremante che sorge al mattino.
"Le braccia aperse, e indi aperse l'ale;","Egli aprì le braccia, poi spalancò le ali;"
"disse: “Venite: qui son presso i gradi,","Disse: ""Approccio: i passi sono vicini;"
e agevolemente omai si sale.,Da questo punto in poi si può arrampicare facilmente.
A questo invito vegnon molto radi:,Questo invito è risposto da così pochi:
"o gente umana, per volar sù nata,","o uomo, nato per il volo verso l'alto,"
perché a poco vento così cadi?”.,"Perche' sei stato spinto indietro dal vento cosi' leggero?"""
Menocci ove la roccia era tagliata;,"Ci condusse ad una fenditura nella roccia,"
quivi mi batté l'ali per la fronte;,e poi mi colpì la fronte con la sua ala;
poi mi promise sicura l'andata.,Mi ha promesso di fare buon viaggio.
"Come a man destra, per salire al monte","Come a destra, quando si sale sulla collina"
dove siede la chiesa che soggioga,dove si trova il ponte di Rubaconte
"la ben guidata sopra Rubaconte,","la chiesa che domina la città ben governata,"
si rompe del montar l'ardita foga,la pendenza audace della salita è rotta
per le scalee che si fero ad etade,per gradini che sono stati costruiti in un'epoca
ch'era sicuro il quaderno e la doga;,"quando si poteva fidarsi dei libri e delle misure,"
così s'allenta la ripa che cade,così era il pendio che precipita lì così ripidamente
quivi ben ratta da l'altro girone;,giù dall'altro anello reso più facile;
ma quinci e quindi l'alta pietra rade.,"ma da questo lato e da quello, la roccia alta invade."
"Noi volgendo ivi le nostre persone,","Mentre cominciavamo a muoverci in quella direzione,"
'Beati pauperes spiritu!' voci,"""Beati pauperes spiritu"" è stato cantato"
"cantaron sì, che nol diria sermone.",così dolcemente-non può essere detto a parole.
Ahi quanto son diverse quelle foci,Quanto erano diversi questi ingressi da quelli
da l'infernali! ché quivi per canti,perché qui è con il canto che si entra;
"s'entra, e là giù per lamenti feroci.","laggiù, è con lamenti selvaggi."
"Già montavam su per li scaglion santi,","Ora siamo saliti dalle scale sacre,"
ed esser mi parea troppo più lieve,ma mi sembrava di essere molto più leggero di quanto io
che per lo pian non mi parea davanti.,"era stato, prima, lungo la terrazza pianeggiante."
"Ond'io: “Maestro, dì, qual cosa greve","A questo ho chiesto: ""Maestro, dimmi, che peso"
"levata s'è da me, che nulla quasi","il peso è stato sollevato da me, in modo che io,"
"per me fatica, andando, si riceve?”.","nel camminare, notate quasi nessuna fatica?"""
Rispuose: “Quando i P che son rimasi,"Ha risposto: ""Quando i P che ancora rimangono"
"ancor nel volto tuo presso che stinti,",sulla tua fronte-ora quasi tutti sono deboli-
"saranno, com'è l'un, del tutto rasi,","sono stati completamente, come questo P, cancellati,"
"fier li tuoi piè dal buon voler sì vinti,",i tuoi piedi saranno così dominati dalla buona volontà
"che non pur non fatica sentiranno,",che non solo non sentiranno il travaglio
ma fia diletto loro esser sù pinti”.,"ma gioirà quando saranno sollecitati in salita."""
Allor fec'io come color che vanno,Poi mi sono comportato come quelli che fanno la loro strada
"con cosa in capo non da lor saputa,",con qualcosa sulla loro testa di cui non sono
se non che ' cenni altrui sospecciar fanno;,"consapevoli, finché i segni altrui non li rendono sospetti,"
"per che la mano ad accertar s'aiuta,",alla quale la mano li aiuta ad accertare;
e cerca e truova e quello officio adempie,cerca e trova e tocca e fornisce
che non si può fornir per la veduta;,i servizi che la vista non può fornire;
e con le dita de la destra scempie,"Cosi', con la mano destra spalancata le dita, io..."
trovai pur sei le lettere che 'ncise,trovato solo sei delle lettere una volta inscritto
quel da le chiavi a me sovra le tempie:,"per colui che tiene le chiavi, sulla mia fronte;"
"a che guardando, il mio duca sorrise.","e mentre mi guardava fare questo, la mia guida sorrideva."
