Original,Translate_IT_1
"Quando è mostrato per le sufficienti ragioni come per cessare disconvenevoli disordinamenti converrebbe, [alle] nominate canzoni aprire e mostrare, comento volgare e non latino, mostrare intendo come ancora pronta liberalitate mi fece questo eleggere e l'altro lasciare.","Dopo aver pienamente stabilito che se si devono evitare le inversioni dell'ordine corretto allora è necessario un commento vernacolare e non latino, per portare alla luce e spiegare il significato dei canzoni appena citati, vorrei ora mostrare come sono stato commosso anche dalla liberalità sincera di mettere da parte il latino e di scegliere il vernacolare."
"Puotesi adunque la pronta liberalitate in tre cose notare, le quali seguitano questo volgare, e lo latino non averebbero seguitato. La prima è dare a molti; la seconda è dare utili cose; la terza è, sanza essere domandato lo dono, dare quello.","La liberalità totale può essere riconosciuta quando il dare è segnato da tre caratteristiche; queste sono realizzate dall'uso del vernacolare, ma non sarebbe stato usato latino."
"Ché dare a uno e giovare a uno è bene; ma dare a molti e giovare a molti è pronto bene, in quanto prende simiglianza dalli beneficî di Dio, che è universalissimo benefattore.","Il primo è dare a molti; il secondo è dare qualcosa di utile; il terzo è dare il dono senza aspettare che sia richiesto. Donare a una persona ed essere d'aiuto a una persona è bene; ma donare a molte persone ed essere d'aiuto a molte persone è essere buoni in modo sincero, in quanto imita il modo in cui i benefici sono concessi da Dio, che è il più universale dei benefattori."
"E ancora: dare a molti è impossibile sanza dare a uno, acciò che uno in molti sia inchiuso; ma dare a uno si può bene sanza dare a molti. Però chi giova a molti fa l'uno bene e l'altro; chi giova a uno, fa pur l'un bene: onde vedemo li ponitori delle leggi massimamente pur alli più comuni beni tenere confisi li occhi, quelle componendo.","Inoltre, è impossibile dare a molte persone senza dare ad una, poiché una è inclusa, in molti; ma è abbastanza possibile dare ad una senza dare a molti. Così chiunque aiuti molte persone fa entrambi questi buoni atti; chiunque aiuti una persona fa solo uno. Lo vediamo riflesso nell'attività dei legislatori: nell'elaborazione delle leggi la loro principale preoccupazione è quella di mantenere saldamente gli occhi fissi sui benefici che hanno la più ampia diffusione."
"Ancora: dare cose non utili al prenditore pure è bene, in quanto colui che dà mostra almeno sé essere amico; ma non è perfetto bene, e così non è pronto: come quando uno cavaliere donasse ad uno medico uno scudo, e quando uno medico donasse a uno cavaliere inscritti li Amphorismi d'Ipocràs o vero li Tegni di Galieno. Per che li savi dicono che la faccia del dono dee essere simigliante a quella del ricevente, cioè a dire che si convegna con lui, e che [li] sia utile: e in quello è detta pronta liberalitade di colui che così dicerne donando.","Inoltre, dare qualcosa che è inutile per il destinatario è certamente buono in quanto il donatore almeno dimostra che egli è amichevole; ma non è un atto perfettamente buono, e così non è buono in modo di tutto cuore. Così sarebbe il caso di un cavaliere per dare un medico uno scudo, o un medico per dare un cavaliere Ippocrate' Aforismi o Galen's Medical Art. Questo punto si riflette nel saggio dicendo che un dono deve assomigliare al suo destinatario, significando che deve essere appropriato e utile per lui; un dono di questo tipo è considerato come manifestante liberalità di tutto cuore da parte della persona che utilizza tale discriminazione nel fare il dono."
"Ma però che li morali ragionamenti sogliono dare desiderio di vedere l'origine loro, brievemente in questo capitolo intendo mostrare quattro ragioni per che di necessitade lo dono, acciò che in quello sia pronta liberalitade, conviene essere utile a chi riceve.","Tuttavia, poiché l'espressione di argomenti morali suscita di solito il desiderio di afferrare i principi su cui si basano, intendo in questo capitolo fornire una breve spiegazione di quattro ragioni per cui un dono deve sempre essere utile al destinatario per manifestare la liberalità di tutto cuore."
"Primamente, però che la vertù dee essere lieta, e non trista in alcuna sua operazione; onde, se 'l dono non è lieto nel dare e nel ricevere, non è in esso perfetta vertù, non è pronta. Questa letizia non può dare altro che utilitade, che rimane nel datore per lo dare, e che viene nel ricevitore per [lo] ricevere.","La prima ragione è che in tutti i suoi atti una virtù deve essere gioiosa, non triste; quindi se un dono manca di gioia nell'essere dato e ricevuto, non manifesta virtù perfetta o piena di cuore. Questa gioia deriva interamente dalla qualità definita utilità, che rimane con il donatore nel fare il dono, e passa al destinatario nel ricevere il dono."
"Nel datore adunque dee essere la providenza in far sì che della sua parte rimagna l'utilitade dell'onestate, che è sopra ogni utilitade, e far sì che allo ricevitore vada l'utilitade dell'uso della cosa donata: e così sarà l'uno e l'altro lieto, e per consequente sarà più pronta la liberalitade.","Il donatore, quindi, deve avere la lungimiranza per assicurare che dalla sua parte rimanga l'utilità costituita dalla bontà, che è la più alta forma di utilità, e che al destinatario passi l'utilità costituita da un dono che gli sarà utile. Se il donatore agisce in questo modo, entrambe le persone saranno gioiose; e la liberalità, quindi, sarà più piena di cuore."
"Secondamente, però che la vertù dee muovere le cose sempre al migliore. Ché così come sarebbe biasimevole operazione fare una zappa d'una bella spada o fare uno nappo d'una bella chitarra, così è biasimevole muovere la cosa d'un luogo dove sia utile e portarla in parte dove sia meno utile.","La seconda ragione è che la virtù deve cambiare le cose per il meglio. Perché proprio come sarebbe riprovevole fare una zappa con una bella spada, o un bel calice con una bella lira, quindi è riprovevole spostare qualcosa da dove è utile e trasferirlo dove è meno utile."
"E però che biasimevole è invano adoperare, biasimevole è non solamente a porre la cosa in parte ove sia meno utile, ma eziandio in parte ove sia igualmente utile.","E poiché è riprovevole agire senza scopo, è riprovevole non solo spostare qualcosa dove sarà meno utile, ma anche metterlo dove sarà altrettanto utile."
