Original,Translate_IT
Per correr miglior acque alza le vele,Cresciuto per il viaggio in acque più belle
"omai la navicella del mio ingegno,","Ha le sue vele della mia mente Kahn,"
che lascia dietro a sé mar sì crudele;,E ora lascia dietro di sé un'infinità di cose.
e canterò di quel secondo regno,"Al secondo ricco va la sua orbita,"
dove l'umano spirito si purga,"Dove per purificare gli spiriti fluttuano,"
e di salire al ciel diventa degno.,Per poi accostarsi degnamente al regno dei cieli.
"Ma qui la morta poesì resurga,","Ma qui la guarnizione morta può alzarsi,"
"o sante Muse, poi che vostro sono;","O muse guarite, poiché io sono vostra!"
"e qui Calïopè alquanto surga,",Qui potreste aspirare a Kalliopeia!
seguitando il mio canto con quel suono,"Mi seguono con quell'audio,"
di cui le Piche misere sentiro,Lo scherzo... spaventava le povere falegname...
"lo colpo tal, che disperar perdono.",La disperazione li spinge nel loro orgoglioso senso.
"Dolce color d'orïental zaffiro,","Colore grazioso dello zaffiro, completamente coperto"
che s'accoglieva nel sereno aspetto,L'etere puro e allegro
"del mezzo, puro infino al primo giro,","E si estende fino al primo cerchio,"
"a li occhi miei ricominciò diletto,","Creò nuova gioia davanti a me agli occhi,"
tosto ch'io usci' fuor de l'aura morta,Appena sfuggiro' all'aria morta...
che m'avea contristati li occhi e 'l petto.,L'occhio e il petto sono tostati di notte e timidi.
Lo bel pianeto che d'amar conforta,La bella stella che eccita l'amore
"faceva tutto rider l'orïente,","In Oriente, l'avete trasfigurato in sorrisi,"
velando i Pesci ch'erano in sua scorta.,Il pesce che è venuto con lui.
"I' mi volsi a man destra, e puosi mente","Poi a destra, al secondo polo,"
"a l'altro polo, e vidi quattro stelle","Vedo un'occhiata a uno sbirro a quattro fronti,"
non viste mai fuor ch'a la prima gente.,Per guardare solo la prima coppia concesso.
Goder pareva 'l ciel di lor fiammelle:,Il cielo sembrava affascinato dal suo fischio.
"oh settentrïonal vedovo sito,","O terra orfana, o deserto del nord,"
poi che privato se' di mirar quelle!,Non vedi mai lo splendore delle belle luci.
"Com'io da loro sguardo fui partito,",Quando mi sono allontanato dalla mia testa
"un poco me volgendo a l'altro polo,","Guardando un po' verso l'altro polo,"
"là onde 'l Carro già era sparito,",La macchina era già sparita.
"vidi presso di me un veglio solo,","E un vecchio, da solo, ho guardato vicino,"
"degno di tanta reverenza in vista,","Il timore vale tanto per me quanto per la natura,"
che più non dee a padre alcun figliuolo.,"Che, come se mio padre fosse, mi sembrasse."
Lunga la barba e di pel bianco mista,"Lunga, mescolata con i capelli bianchi, la sua barba"
"portava, a' suoi capelli simigliante,","E come i capelli della testa, che affondano"
de' quai cadeva al petto doppia lista.,"Come un doppio giro, il petto è diventato lo scafo."
Li raggi de le quattro luci sante,La sua faccia che beve i raggi guaritori
"fregiavan sì la sua faccia di lume,",Era così bello e chiaro...
ch'i' 'l vedea come 'l sol fosse davante.,E' come se l'avessi visto lampeggiando dalla luce del sole.
“Chi siete voi che contro al cieco fiume,"""Chi siete voi che fuggite, meravigliosamente,"
"fuggita avete la pregione etterna?”,","Da eterno prigioniero, verso il fiume cieco"""
"diss'el, movendo quelle oneste piume.","Parlava, muoveva i capelli della barba,"
"“Chi v'ha guidati, o che vi fu lucerna,","""Chi vi guida? Chi illumina le vostre vie,"
uscendo fuor de la profonda notte,"Che tu esca dall'ombra della notte profonda,"
che sempre nera fa la valle inferna?,L'inferno di valli
Son le leggi d'abisso così rotte?,L'abisso ha perso il suo potere?
"o è mutato in ciel novo consiglio,",Ha un nuovo consiglio attraverso la porta dell'inferno
"che, dannati, venite a le mie grotte?”.",Dannatamente portata qui nelle mie grotte?
"Lo duca mio allor mi diè di piglio,","Qui mi sento attratto dalla mia casa,"
e con parole e con mani e con cenni,E onesto rende marrone e ginocchia
reverenti mi fé le gambe e 'l ciglio.,"A me, a mano, a mano, a bocca e a parole"
Poscia rispuose lui: “Da me non venni:,"E disse: ""Non sono qui per mezzo mio;"
"donna scese del ciel, per li cui prieghi","Una donna venne in preghiera dalle sfere più alte,"
de la mia compagnia costui sovvenni.,A questo ho dato la mia guida.
Ma da ch'è tuo voler che più si spieghi,Ma il tuo desiderio è che io ti insegni
"di nostra condizion com'ell'è vera,","Dalla nostra vera condizione, come può"
esser non puote il mio che a te si nieghi.,Il mio desiderio di essere un altro che concedere!
Questi non vide mai l'ultima sera;,"Non ha visto questo ancora l'ultimo giorno,"
"ma per la sua follia le fu sì presso,","Ma era vicino a lui, così accecato dalla follia,"
che molto poco tempo a volger era.,Che certamente si è arreso in un breve periodo di tempo.
"Sì com'io dissi, fui mandato ad esso","Per salvarlo, sono stato mandato..."
per lui campare; e non lì era altra via,E per questo mi è piaciuta questa strada...
che questa per la quale i' mi son messo.,A cui mi sono voltato.
Mostrata ho lui tutta la gente ria;,"Gli ho già mostrato il peccatore tutta la prole,"
e ora intendo mostrar quelli spirti,"Ma ora è pronto a vederli,"
che purgan sé sotto la tua balìa.,Questi si purificano sotto il tuo cappello.
"Com'io l'ho tratto, saria lungo a dirti;",A lungo mi piacerebbe dire come l'ho accompagnato.
de l'alto scende virtù che m'aiuta,"La forza è venuto dall'alto, aiutandolo a,"
conducerlo a vederti e a udirti.,"Per sentirti e vederti, guidato."
Or ti piaccia gradir la sua venuta:,Lascia che ti piaccia che sia venuto qui.
"libertà va cercando, ch'è sì cara,","Cerca la liberta' di tenerla a suo agio,"
come sa chi per lei vita rifiuta.,Sai chi si perdona intorno a loro della vita.
"Tu 'l sai, ché non ti fu per lei amara",Sai che ti piace averla...
"in Utica la morte, ove lasciasti","In Utica il guscio bagnato di sangue,"
la vesta ch'al gran dì sarà sì chiara.,La luce del grande giorno si svilupperà.
"Non son li editti etterni per noi guasti,",Non siamo stati feriti per l'eterno finale.
ché questi vive e Minòs me non lega;,E' vivo e non mi tiene prigioniero.
ma son del cerchio ove son li occhi casti,"Io sono del cerchio dove la tua Martia ora,"
"di Marzia tua, che 'n vista ancor ti priega,","Ago ancora casto, ti dice il desiderio,"
"o santo petto, che per tua la tegni:","O seno guarito, come il tuo li guarda,"
per lo suo amore adunque a noi ti piega.,"E' per questo che, per il suo bene, vuole accoglierci."
Lasciane andar per li tuoi sette regni;,"Passiamo per i tuoi sette regni,"
"grazie riporterò di te a lei,","Allora li saluto da te in quelle sale,"
se d'esser mentovato là giù degni”.,"Vuoi essere menzionato là, non disprezzare."""
“Marzïa piacque tanto a li occhi miei,"""Piaceva anche a me,"" disse, ""Martia a me davanti a tutti,"
"mentre ch'i' fu' di là”, diss'elli allora,","Poiché ho vissuto, così le ho mostrato,"
"“che quante grazie volse da me, fei.",Qualunque cosa sapessi di piacerle...
"Or che di là dal mal fiume dimora,",Ma ora non posso più muovermi.
"più muover non mi può, per quella legge","Siccome vive là, oltre le onde della notte,"
che fatta fu quando me n'usci' fora.,Com'e' stato stabilito quando l'ho lasciata.
"Ma se donna del ciel ti move e regge,","Ma una donna del cielo ti ha trascinata qui,"
"come tu di', non c'è mestier lusinghe:","Come hai detto tu, cosa ci vuole per essere lusingato?"
bastisi ben che per lei mi richegge.,Vuole che questo sia misericordioso e fedele è fatta
"Va dunque, e fa che tu costui ricinghe",Vai a dargli un'altra possibilita'.
"d'un giunco schietto e che li lavi 'l viso,","Deve stringere una cintura di giunchi lisci,"
sì ch'ogne sucidume quindi stinghe;,Allora lavagli la faccia dalla sporcizia.
"ché non si converria, l'occhio sorpriso","L'occhio si arrabbia, non vuole pagare,"
"d'alcuna nebbia, andar dinanzi al primo",Il primo servitore del paese
"ministro, ch'è di quei di paradiso.",E' sceso per portarlo lì.
"Questa isoletta intorno ad imo ad imo,","Rings porta la piccola isola più profonda spiaggia,"
"là giù colà dove la batte l'onda,","Wog e Woge si danno la caccia in cambio,"
porta di giunchi sovra 'l molle limo:,Un sacco di ronzio sul bordo morbido morbido.
null'altra pianta che facesse fronda,Le altre piante che portano le foglie
"o indurasse, vi puote aver vita,",E indurirsi... non si presenta...
però ch'a le percosse non seconda.,"Dov'è, quando le onde batteranno, si scioglieranno."
Poscia non sia di qua vostra reddita;,Ma di là non tornate indietro la vostra corsa;
"lo sol vi mosterrà, che surge omai,","Il sole mostra il sole, là sta sorgendo!"
prendere il monte a più lieve salita”.,"Poi salite sul sentiero più leggero della montagna."""
Così sparì; e io sù mi levai,Qui l'ho visto scorrere davanti al mio sguardo;
"sanza parlare, e tutto mi ritrassi","Mi alzai in piedi in silenzio e guardai la mia bocca,"
"al duca mio, e li occhi a lui drizzai.",Pienamente devoto alla sua protezione e alla sua volontà.
"El cominciò: “Figliuol, segui i miei passi:","Disse: ""Figlio, seguimi ora all'indietro."
"volgianci in dietro, ché di qua dichina",Piu' e piu' il livello e' sempre piu' inclinato.
questa pianura a' suoi termini bassi”.,"Dopo i loro ultimi limiti più profondi."""
L'alba vinceva l'ora mattutina,L'alba era già accesa
"che fuggia innanzi, sì che di lontano","L'alba davanti a sé, e dalla Gestad"
conobbi il tremolar de la marina.,Conosco i fiammiferi molto lontano dal mare.
Noi andavam per lo solingo piano,"Ora camminavamo per sentieri noiosi,"
"com'om che torna a la perduta strada,","Come chi perde, cammina verso la retta via,"
che 'nfino ad essa li pare ire in vano.,Il suo camminare crede invano finche' non e' entrato.
Quando noi fummo là 've la rugiada,"Abbiamo presto visto la rugiada, litigando con il sole,"
"pugna col sole, per essere in parte","Si', perche' era in un posto piu' oscuro..."
"dove, ad orezza, poco si dirada,",Sei meno veloce a spargersi in una leggera foschia.
ambo le mani in su l'erbetta sparte,In che cosa la mia giostra con le sue mani coppia
soavemente 'l mio maestro pose:,"Con dolcezza copriva le erbe morbide e disperse,"
"ond'io, che fui accorto di sua arte,","Sto minacciando, perche' ho capito il suo proposito..."
porsi ver' lui le guance lagrimose;,La Wang truffata gli ha battuto contro.
ivi mi fece tutto discoverto,"Mi lavò il colore della natura,"
quel color che l'inferno mi nascose.,Quella che nascondeva la sporcizia dell'inferno.
"Venimmo poi in sul lito diserto,",Ora siamo andati in un corridoio noioso
che mai non vide navicar sue acque,"Sulla spiaggia che non ha mai visto una nave,"
"omo, che di tornar sia poscia esperto.",Che è tornato alla patria.
Quivi mi cinse sì com'altrui piacque:,"Là, come ci ha comandato colui che ci ha mandati,"
oh maraviglia! ché qual elli scelse,"Mi cinge con i baffi deboli,"
"l'umile pianta, cotal si rinacque","E dove ha spezzato solo la pianta niedre,"
subitamente là onde l'avelse.,Rialzateli dalla loro radice.
