Original,Translate_IT
"Mentr'io dubbiava per lo viso spento,","Se la vista si spegne piena di angoscia,"
de la fulgida fiamma che lo spense,"Se sento un dolore venire da quella fiamma,"
"uscì un spiro che mi fece attento,",Che mi spegne e lo ascolta attentamente.
dicendo: “Intanto che tu ti risense,"Disse: ""Fino a che la luce che ti affascina"
"de la vista che haï in me consunta,","Nel mio sbirro, torna a te,"
ben è che ragionando la compense.,Parlerà religiosamente al sostituto di osservare.
Comincia dunque; e dì ove s'appunta,"Di': ""Che cos'è che il tuo cuore desidera?"""
"l'anima tua, e fa ragion che sia",E alzi il tuo coraggio di conforto:
la vista in te smarrita e non defunta:,Il tuo occhio e' solo confuso e non distrutto.
perché la donna che per questa dia,"perché quelli che ti hanno condotto alla vita odiosa,"
"regïon ti conduce, ha ne lo sguardo",Ha quella forza nello sguardo che la mano
la virtù ch'ebbe la man d'Anania”.,"Dare il nostro Signore ad Anania."""
Io dissi: “Al suo piacere e tosto e tardo,"""Allora aiuta a capire quando..."""
"vegna remedio a li occhi, che fuor porte","Dissi: ""Gli occhi che erano loro porte,"
quand'ella entrò col foco ond'io sempr'ardo.,"Quando, coinvolgendo, mi bruciarono per sempre."
"Lo ben che fa contenta questa corte,","Il bene che rende felice questo regno,"
Alfa e O è di quanta scrittura,L'A e l'O degli scritti è quello che qui
mi legge Amore o lievemente o forte”.,"Mi dicevano: ""Amore, là si rivelano."""
Quella medesma voce che paura,La stessa voce suonava come in lei
"tolta m'avea del sùbito abbarbaglio,","Il mio coraggio, quando mi sono trovato cieco, sollevato,"
di ragionare ancor mi mise in cura;,Mi ha detto di parlare piu' a lungo.
e disse: “Certo a più angusto vaglio,"""Con un taglio più stretto si guardi quello che vuoi dire,"
ti conviene schiarar: dicer convienti,"E sia più chiaro di te,"
chi drizzò l'arco tuo a tal berzaglio”.,"Che cosa hai puntato il tuo proiettile su tale mèta?"""
E io: “Per filosofici argomenti,"""Per ciò che la sapienza del mondo insegna"""
e per autorità che quinci scende,"Sostituisco, ""e per rivelazione del Cielo"
cotale amor convien che in me si 'mprenti:,E' stato questo amore che mi ha colpito nel cuore.
"ché 'l bene, in quanto ben, come s'intende,","Più un bene, per quanto riguarda l'esperienza"
"così accende amore, e tanto maggio","Ci insegna a conoscere il bene in sé,"
quanto più di bontate in sé comprende.,Più forte è la fiamma d'amore.
"Dunque a l'essenza ov'è tanto avvantaggio,",L'essenza di tutto questo. Così bene che ciò che il mondo
che ciascun ben che fuor di lei si trova,"A parte lui, proclamarsi un bene,"
"altro non è ch'un lume di suo raggio,","Un raggio è solo che esce dalla sua luce,"
più che in altra convien che si mova,Questo è quello che accende l'amore più alto.
"la mente, amando, di ciascun che cerne","E amorevolemente riconosce ogni spirito,"
il vero in che si fonda questa prova.,Colui che conosce quella verità che lo giustifica;
Tal vero a l'intelletto mïo sterne,"Ed è Colui che dimostra la ragione,"
colui che mi dimostra il primo amore,Colui che ardeva per tutti i Divini
di tutte le sustanze sempiterne.,Avere il primo abbraccio d'amore si chiama.
"Sternel la voce del verace autore,","Lui stesso me l'ha risvegliata nell'anima,"
"che dice a Moïsè, di sé parlando:","Quello che un tempo disse a Mosè, la vera Hort:"
'Io ti farò vedere ogne valore'.,Guarda la tua faccia.
"Sternilmi tu ancora, incominciando","Li insegni, la tua alta parola di Herold"
