Original,Translate_IT
"O poca nostra nobiltà di sangue,","Meschina ambizione del nostro povero sangue,"
se glorïar di te la gente fai,se rendi i mortali così gloriosi e vani
"qua giù dove l'affetto nostro langue,","quaggiù, sulla terra dove il nostro amore languisce,"
mirabil cosa non mi sarà mai:,"Non ne sarò mai sorpreso,"
"ché là dove appetito non si torce,","in cielo, dove c’è una cattiva voglia"
"dico nel cielo, io me ne gloriai.","Non spingere, potevi rendermi vano io stesso!"
Ben se' tu manto che tosto raccorce:,Ma tu sei solo un cappotto che presto rimane corto
"sì che, se non s'appon di dì in die,","e che di giorno in giorno dobbiamo rapire,"
lo tempo va dintorno con le force.,Perché le forbici del tempo lo rompono ovunque.
"Dal 'voi' che prima a Roma s'offerie,",Da questo “voi” che a Roma si è dapprima ammesso
"in che la sua famiglia men persevra,","e che i suoi abitanti conservino meno di altri,"
ricominciaron le parole mie;,Riprendo subito il filo del mio discorso.
"onde Beatrice, ch'era un poco scevra,","e come Beatrice era presso di me,"
"ridendo, parve quella che tossio",Il sorriso che aveva mi ricordava la tosse.
al primo fallo scritto di Ginevra.,che dal primo falso passo avvertiva Genièvre.
Io cominciai: “Voi siete il padre mio;,"Così cominciai: “Voi siete mio padre,"
voi mi date a parlar tutta baldezza;,rendete alla mia voce un’assicurazione completa;
"voi mi levate sì, ch'i' son più ch'io.",tu mi alzi finché sono più di me;
Per tanti rivi s'empie d'allegrezza,e da tanti ruscelli si riempì di gioia
"la mente mia, che di sé fa letizia","il mio spirito, che in se stesso si fa una festa"
perché può sostener che non si spezza.,di poterla soffrire senza che il cuore si rompa.
"Ditemi dunque, cara mia primizia,","Eppure, vi prego di dirmi, o mie care primizie,"
quai fuor li vostri antichi e quai fuor li anni,"quali furono i vostri antenati, e quale fu l'anno"
che si segnaro in vostra püerizia;,chi della tua giovinezza ha segnato l'inizio;
ditemi de l'ovil di San Giovanni,e mi rappresenti l'ovile di san Giovanni
"quanto era allora, e chi eran le genti",così com'era allora; e quali erano gli uomini
tra esso degne di più alti scanni”.,più degni di sedervi nelle piazze più alte».
Come s'avviva a lo spirar d'i venti,Come al soffio del vento scorre il colore
"carbone in fiamma, così vid'io quella","nel carbone ardente, vidi questa chiarezza"
luce risplendere a' miei blandimenti;,diventare più brillanti con le parole affettuose;
"e come a li occhi miei si fé più bella,","e come divenne più bella ai miei occhi,"
"così con voce più dolce e soave,","dice, con una voce più dolce e soave,"
"ma non con questa moderna favella,",Ma non con le parole che ora sappiamo:
dissemi: “Da quel dì che fu detto  'Ave/i>',Da quel giorno in cui l’angelo disse Ave
"al parto in che mia madre, ch'è or santa,","fino al giorno in cui mia madre, ora nella gloria,"
"s'allevïò di me ond'era grave,'","si liberò da me, di cui era incinta,"
al suo Leon cinquecento cinquanta,Cinquecentocinquanta e trenta sono il numero di volte.
e trenta fiate venne questo foco,che questo astro dove sono venuto dal Leone
a rinfiammarsi sotto la sua pianta.,per rianimare la sua fiamma alle piante dei suoi piedi.
Li antichi miei e io nacqui nel loco,Io e i miei antenati siamo nati al punto
dove si truova pria l'ultimo sesto,da dove fanno il loro ingresso all'ultimo dei sessisti
da quei che corre il vostro annüal gioco.,Quelli che corrono a casa tua con i giochi di ogni anno.
Basti d'i miei maggiori udirne questo:,Basta sapere questo dai miei antenati:
"chi ei si fosser e onde venner quivi,","perché quali erano i loro nomi e da dove veniva la loro razza,"
più è tacer che ragionare onesto.,Sembra più facile non parlarne.
Tutti color ch'a quel tempo eran ivi,"Tutti coloro che, in quel tempo, si trovavano in stato di"
"da poter arme tra Marte e 'l Batista,","di armarsi, da Marte fino a San Giovanni Battista,"
erano il quinto di quei ch'or son vivi.,dei viventi d’oggi non erano che il quinto;
"Ma la cittadinanza, ch'è or mista","ma il comune del popolo, dove ora si mescolano"
"di Campi, di Certaldo e di Fegghine,","la gente di Castaldo, di Campi, di Figline,"
pura vediesi ne l'ultimo artista.,Era puro fino al minimo artigiano.
Oh quanto fora meglio esser vicine,"Oh, che sarebbe stato meglio non essere che i vicini"
