Original,Translate_IT
"Ora sen va per un secreto calle,",A metà strada nel cammino della nostra vita
"tra 'l muro de la terra e li martìri,","Sono venuto da me stesso in un bosco scuro,"
"lo mio maestro, e io dopo le spalle.",per la via dritta è stato perso.
"“O virtù somma, che per li empi giri","Ah, quanto è difficile dirlo"
"mi volvi”, cominciai, “com'a te piace,","la natura di quel legno, selvaggio, denso e duro..."
"parlami, e sodisfammi a' miei disiri.",il pensiero stesso di esso rinnova la mia paura!
La gente che per li sepolcri giace,È così amara la morte non è più così.
potrebbesi veder? già son levati,Ma per indicare il bene che ho trovato
"tutt'i coperchi, e nessun guardia face”.",Racconterò le altre cose che ho visto.
E quelli a me: “Tutti saran serrati,"Come sono venuto lì non riesco a dire,"
quando di Iosafàt qui torneranno,Ero cosi' pieno di sonno.
coi corpi che là sù hanno lasciati.,quando ho abbandonato l'unica vera via.
Suo cimitero da questa parte hanno,"Ma quando raggiunsi i piedi di una collina,"
"con Epicuro tutti suoi seguaci,",là dove la valle è finita
che l'anima col corpo morta fanno.,"che mi aveva trafitto il cuore di paura,"
Però a la dimanda che mi faci,"Guardando in alto, ho visto le sue spalle"
"quinc'entro satisfatto sarà tosto,",allineato alla prima luce del pianeta
e al disio ancor che tu mi taci”.,"che conduce gli uomini dritti, non importa quale sia la loro strada."
"E io: “Buon duca, non tegno riposto",Poi la paura che aveva sopportato
"a te mio cuor se non per dicer poco,","nel lago del mio cuore, tutta la notte"
e tu m'hai non pur mo a ciò disposto”.,"Ho passato tutto questo tempo in difficoltà, mi sono calmato."
“O Tosco che per la città del foco,"E come uno che, con il fiato travagliato,"
"vivo ten vai così parlando onesto,",è fuggito dall'abisso fino alla riva
piacciati di restare in questo loco.,"si volta e guarda indietro le acque pericolose,"
La tua loquela ti fa manifesto,"così la mia mente, ancora in volo,"
"di quella nobil patrïa natio,",voltato indietro per guardare ancora una volta sul passo
a la qual forse fui troppo molesto”.,nessun essere mortale mai lasciato vivo.
Subitamente questo suono uscìo,"Dopo aver riposato la mia carne stanca per un po',"
"d'una de l'arche; però m'accostai,","Ho ripreso la mia strada lungo il pendio del deserto,"
"temendo, un poco più al duca mio.",Il mio piede fermo e' sempre piu' basso dell'altro.
Ed el mi disse: “Volgiti! Che fai?,"Ma ora, vicino all'inizio del ripido,"
Vedi là Farinata che s'è dritto:,una luce leopardo e rapida
da la cintola in sù tutto 'l vedrai”.,e ricoperto da una pelle macchiata
Io avea già il mio viso nel suo fitto;,si è rifiutato di allontanarsi da me
ed el s'ergea col petto e con la fronte,"ma così impedito, sbarrato la strada,"
com'avesse l'inferno a gran dispitto.,che molte volte mi sono girato per tornare giù.
E l'animose man del duca e pronte,"Era l'ora del mattino,"
"mi pinser tra le sepulture a lui,",quando il sole si monta con quelle stelle
dicendo: “Le parole tue sien conte”.,che brillava con esso quando l'amore di Dio
"Com'io al piè de la sua tomba fui,","primo messo in moto quelle cose giuste,"
"guardommi un poco, e poi, quasi sdegnoso,","in modo che, nonostante quella bestia con la pelliccia sgargiante,"
mi dimandò: “Chi fuor li maggior tui?”.,"Potrei ancora sperare per il bene, incoraggiato"
"Io ch'era d'ubidir disideroso,","nell'ora del giorno e nella stagione dolce,"
"non gliel celai, ma tutto gliel'apersi;",solo per essere colpiti dalla paura
ond'ei levò le ciglia un poco in suso;,quando ho visto un leone sulla mia strada.
poi disse: “Fieramente furo avversi,Sembrava che stesse per saltare...
"a me e a miei primi e a mia parte,",la sua testa teneva alta e furiosa con la fame...
sì che per due fïate li dispersi”.,in modo che l'aria sembrava tremare contro di lui.
"“S'ei fur cacciati, ei tornar d'ogne parte”,","E poi un lupo che, tutto nascosto e ossa,"
"rispuos'io lui, “l'una e l'altra fïata;",sembrava carico di tutti gli appetiti
ma i vostri non appreser ben quell'arte”.,che hanno fatto vivere molti in miseria
Allor surse a la vista scoperchiata,"così ho pesato i miei spiriti con il terrore,"
"un'ombra, lungo questa, infino al mento:","che si raffreddò alla vista di lei,"
credo che s'era in ginocchie levata.,che ho perso la speranza di fare l'ascesa.
"Dintorno mi guardò, come talento",E come chi gioisce per i suoi guadagni
avesse di veder s'altri era meco;,"ma quando arriva il momento e lui perde,"
"e poi che 'l sospecciar fu tutto spento,","trasforma tutto il suo pensiero in tristezza e lamento,"
piangendo disse: “Se per questo cieco,L'inquieta bestia mi ha fatto...
"carcere vai per altezza d'ingegno,","venendo contro di me, passo dopo passo,"
mio figlio ov'è? e perché non è teco?”.,Mi ha spinto fino a dove il sole tace.
E io a lui: “Da me stesso non vegno:,"Mentre stavo scappando in un posto più basso,"
"colui ch'attende là, per qui mi mena","davanti ai miei occhi mostrava una figura,"
forse cui Guido vostro ebbe a disdegno”.,"debole, nell'ampio silenzio."
Le sue parole e 'l modo de la pena,"Quando l'ho visto in quel vasto deserto,"
m'avean di costui già letto il nome;,"Abbi pietà di me, qualunque cosa tu sia,"
però fu la risposta così piena.	66,"Ho pianto, 'se ombra o uomo vivente!'"
Di sùbito drizzato gridò: “Come?,"Egli rispose: ""Non un uomo, anche se una volta ero."
"dicesti ""elli ebbe""? non viv'elli ancora?",I miei genitori venivano dalla Lombardia...
non fiere li occhi suoi lo dolce lume?”.,Mantova era la loro patria.
Quando s'accorse d'alcuna dimora,"'Sono nato sotto Julio, anche se in ritardo nel suo tempo,"
"ch'io facëa dinanzi a la risposta,","e visse a Roma, sotto il buon Augusto"
supin ricadde e più non parve fora.,in un'epoca di falsi e bugiardi dei.
"Ma quell'altro magnanimo, a cui posta",'Ero un poeta e cantavo
"restato m'era, non mutò aspetto,",il giusto figlio di Anchise viene da Troia
"né mosse collo, né piegò sua costa;",dopo che l'orgoglioso Ilium fu messo a fuoco.
"e sé continüando al primo detto,","Ma tu, perche' stai tornando alla miseria?"
"“S'elli han quell'arte”, disse, “male appresa,","Perché non salite la vetta che dà piacere,"
ciò mi tormenta più che questo letto.,origine e causa di ogni gioia?
Ma non cinquanta volte fia raccesa,"'Sei allora Virgil, la fontana"
"la faccia de la donna che qui regge,",che versa così pieno un flusso di discorso? '
che tu saprai quanto quell'arte pesa.,Gli risposi: la mia testa si è abbassata nella vergogna.
"E se tu mai nel dolce mondo regge,","""O gloria e luce di tutti gli altri poeti,"
dimmi: perché quel popolo è sì empio,Lasciate che il mio lungo studio e il mio grande amore siano utili
incontr' a' miei in ciascuna sua legge?”.,Questo mi ha fatto scavare cosi' in profondita' nel tuo volume.
Ond'io a lui: “Lo strazio e 'l grande scempio,Tu sei il mio insegnante e il mio autore.
"che fece l'Arbia colorata in rosso,",Sei tu quello da cui solo ho preso
