Original,Translate_IT
Al fine de le sue parole il ladro,"Dopo aver terminato il suo discorso, il ladro"
"le mani alzò con amendue le fiche,","alzò i pugni in cielo e fece dei due il fico,"
"gridando: “Togli, Dio, ch'a te le squadro!”.","gridando: “Ecco, Dio, vedi qui il mio omaggio!”"
"Da indi in qua mi fuor le serpi amiche,",Solo da allora amo i serpenti.
"perch'una li s'avvolse allora al collo,","perché uno di loro venne ad avvolgersi al collo,"
come dicesse 'Non vo' che più diche';,come se volesse dirgli: “È tempo di tacere”.
"e un'altra a le braccia, e rilegollo,","Un altro le avvolse strettamente le braccia,"
"ribadendo sé stessa sì dinanzi,","formando attorno al corpo un nodo così stretto,"
che non potea con esse dare un crollo.,che invano avrebbe voluto fare un solo movimento.
"Ahi Pistoia, Pistoia, ché non stanzi","Pistoia, Pistoia, quando deciderai"
"d'incenerarti sì che più non duri,","di ridurti in cenere e di annientarti,"
poi che 'n mal fare il seme tuo avanzi?,perché dai tuoi avi supererai i delitti?
Per tutt'i cerchi de lo 'nferno scuri,"nelle tenebre, i più bassi dell'inferno,"
"non vidi spirto in Dio tanto superbo,","Non ho incontrato ombre più arroganti,"
non quel che cadde a Tebe giù da' muri.,anche contando colui che si sgretola sotto Tebe.
El si fuggì che non parlò più verbo;,Allora egli fuggì e non disse più una parola;
e io vidi un centauro pien di rabbia,ma subito vidi un centauro infuriatore
"venir chiamando: “Ov'è, ov'è l'acerbo?”.",Chi veniva gridando: “Dov’è questo ribelle?”
"Maremma non cred'io che tante n'abbia,","La Maremma, credo, non può contenere"
quante bisce elli avea su per la groppa,"delle sciocchezze, tanto quanto ne portava lui stesso"
infin ove comincia nostra labbia.,dalla groppa al punto in cui iniziano le nostre labbra.
"Sovra le spalle, dietro da la coppa,",A cavallo sull'echinato e dietro la nuca
con l'ali aperte li giacea un draco;,"C'era un drago con le ali distese,"
e quello affuoca qualunque s'intoppa.,e tutto ciò che toccava si riduceva in cenere.
"Lo mio maestro disse: “Questi è Caco,","Il mio maestro mi spiegò: «Ecco venire Cacus,"
"che, sotto 'l sasso di monte Aventino,",che fa spesso scorrere un po’ di sangue
di sangue fece spesse volte laco.,sotto la roccia del vecchio Monte Aventino.
"Non va co' suoi fratei per un cammino,","Egli non segue qui la via dei suoi fratelli,"
per lo furto che frodolente fece,a causa del gregge che aveva vicino a lui
del grande armento ch'elli ebbe a vicino;,e che subdolamente pretendeva di volare.
onde cessar le sue opere biece,"Fu allora che Ercole, armato della sua mazza,"
"sotto la mazza d'Ercule, che forse","mise fine ai suoi misfatti, attaccandogli cento colpi,"
"gliene diè cento, e non sentì le diece”.",90 dei quali erano molto superflui».
"Mentre che sì parlava, ed el trascorse,",Il mostro scomparve mentre noi causiamo;
"e tre spiriti venner sotto noi,","tre anime si fermarono in basso,"
"de' quai né io né 'l duca mio s'accorse,","senza che io e la mia guida le osservassimo,"
se non quando gridar: “Chi siete voi?”;,e gridarono a noi: «Diteci chi siete!».
"per che nostra novella si ristette,","Il corso della nostra storia allora è stato dimenticato,"
e intendemmo pur ad essi poi.,per osservare da vicino i nuovi arrivati.
"Io non li conoscea; ma ei seguette,","Non ne riconoscevo alcuno, ma venne"
"come suol seguitar per alcun caso,","quello che accade spesso in altri casi simili,"
"che l'un nomar un altro convenette,","che fu per caso l'uno dice il nome dell'altro,"
dicendo: “Cianfa dove fia rimaso?”;,La domanda è: “Dove può rimanere Cianfa?”
"per ch'io, acciò che 'l duca stesse attento,","Quando lo sentii, mettei un dito davanti alla mia bocca,"
mi puosi 'l dito su dal mento al naso.,per pregare il mio signore di aspettare senza parlare.
"Se tu se' or, lettore, a creder lento","Lettore, non sarei affatto sorpreso,"
"ciò ch'io dirò, non sarà maraviglia,","Se non credessi a quello che sto per raccontare,"
"ché io che 'l vidi, a pena il mi consento.","Poiché io, che l'ho visto, faccio fatica ad ammetterlo."
"Com'io tenea levate in lor le ciglia,","mentre con lo sguardo li guardavo così,"
e un serpente con sei piè si lancia,"un drago a sei piedi sorse all'improvviso, che venne"
"dinanzi a l'uno, e tutto a lui s'appiglia.","gettarsi su uno di loro, avvolgendosi nel suo corpo."
Co' piè di mezzo li avvinse la pancia,"con i suoi piedi di mezzo che gli cingevano il ventre,"
e con li anterïor le braccia prese;,"lo afferrò alle braccia con quelle del davanti,"
poi li addentò e l'una e l'altra guancia;,mordendo a denti pieni nell'una e nell'altra guancia.
"li diretani a le cosce distese,",Le zampe dietro lo afferrano ai reni
e miseli la coda tra 'mbedue,"e, facendogli passare la coda tra le cosce,"
e dietro per le ren sù la ritese.,La vediamo uscire e puntare sul suo fianco.
Ellera abbarbicata mai non fue,L'edera non può aggrapparsi al suo albero
"ad alber sì, come l'orribil fiera","più di quanto non facesse quell'orribile animale,"
per l'altrui membra avviticchiò le sue.,che si attorciglia al corpo dell’altro con le sue membra.
"Poi s'appiccar, come di calda cera",Alla fine si attaccavano come fa la cera.
"fossero stati, e mischiar lor colore,","che si è appena riscaldato, mescolando i loro colori,"
né l'un né l'altro già parea quel ch'era:,"in modo che nessuno di loro fosse quello di prima,"
"come procede innanzi da l'ardore,","come si vede, quando si brucia una carta,"
"per lo papiro suso, un color bruno",correre davanti alla fiamma una frangia brunastra
che non è nero ancora e 'l bianco more.,"che annerisce subito, mentre muore il bianco."
"Li altri due 'l riguardavano, e ciascuno","Gli altri, accanto, guardavano gridando:"
"gridava: “Omè, Agnel, come ti muti!","“Ahimè, Agnel, ahimè, che sei cambiato!"
Vedi che già non se' né due né uno”.,"Guarda, in questo momento non sei né due né solo.”"
"Già eran li due capi un divenuti,","Le loro due teste ben presto ne formarono una sola,"
quando n'apparver due figure miste,e vivo confuso sotto una sola faccia
"in una faccia, ov'eran due perduti.",I volti di questi due sfortunati.
Fersi le braccia due di quattro liste;,Si videro due braccia uscire dalle loro quattro appendici;
le cosce con le gambe e 'l ventre e 'l casso,"i fianchi con il tronco, le gambe e il ventre"
divenner membra che non fuor mai viste.,Divennero a turno dei membri mai visti prima.
Ogne primaio aspetto ivi era casso:,Tutto ciò che ricorda la sua prima figura
due e nessun l'imagine perversa,mi sembrava di scomparire; e quell'orribile immagine
parea; e tal sen gio con lento passo.,di due e di nessuno avanzava lentamente.
Come 'l ramarro sotto la gran fersa,Come sotto il flagello dei giorni canicolari
"dei dì canicular, cangiando sepe,","la lucertola a volte corre per cambiare il hallier,"
