Original,Translate_IT
“,"""Pape Satàn, Pape Satàn, aleppe!"""
"”,",Plutus esplode nella sua voce rauca.
cominciò Pluto con la voce chioccia;,"E il saggio cortese, onnisciente,"
"e quel savio gentil, che tutto seppe,","per consolarmi, disse: ""Non essere sconfitto"
disse per confortarmi: “Non ti noccia,"per paura. Per quanto potente egli possa essere,"
"la tua paura; ché, poder ch'elli abbia,",Non impedira' che ci arrampichiamo su questa scogliera.
non ci torrà lo scender questa roccia”.,Poi si rivolse a quel viso gonfio
"Poi si rivolse a quella 'nfiata labbia,","e disse: 'Silenzio, maledetto lupo!"
"e disse: “Taci, maladetto lupo!",Lascia che la tua furia si nutra dentro di te.
consuma dentro te con la tua rabbia.,'Non senza sanzioni è questo viaggio in fondo alla fossa.
Non è sanza cagion l'andare al cupo:,"È voluto in alto, dove Michael"
"vuolsi ne l'alto, là dove Michele","vendicò l'orgogliosa ribellione."""
fé la vendetta del superbo strupo”.,"Come vele, gonfie dal vento,"
Quali dal vento le gonfiate vele,"cadere in un groviglio quando il mainmast si spezza,"
"caggiono avvolte, poi che l'alber fiacca,",così cadde a terra quella bestia crudele.
tal cadde a terra la fiera crudele.,"Nel quarto cavo ci siamo fatti strada,"
"Così scendemmo ne la quarta lacca,",discendente del declivio sgradevole
pigliando più de la dolente ripa,che sfonda in tutto il male dell'universo.
che 'l mal de l'universo tutto insacca.,"Ah, giustizia di Dio, che accumula"
Ahi giustizia di Dio! tante chi stipa,così strana punizione e dolore come ho visto lì?
nove travaglie e pene quant'io viddi?,E perché i nostri peccati ci sprecano così tanto?
e perché nostra colpa sì ne scipa?,"Proprio mentre le onde si scontrano sopra Charybdis,"
"Come fa l'onda là sovra Cariddi,","uno che si rompe sull'altro quando si incontrano,"
"che si frange con quella in cui s'intoppa,",così qui le anime si muovono nella loro danza necessaria.
così convien che qui la gente riddi.,"Qui i peccatori erano più numerosi che altrove,"
"Qui vid'i' gente più ch'altrove troppa,","e loro, con grandi grida, da lati opposti"
"e d'una parte e d'altra, con grand' urli,",stavano spingendo i fardelli in avanti con il loro petto.
voltando pesi per forza di poppa.,"Si sono schiantati l'uno contro l'altro, si sono trasformati."
Percotëansi 'ncontro; e poscia pur lì,"e battere ritiro, spingendo i loro carichi e gridando:"
"si rivolgea ciascun, voltando a retro,",'Perché accumulate?' o 'Perché sperperate?'
gridando: “Perché tieni?” e “Perché burli?”.,Così procedettero nel loro triste giro
Così tornavan per lo cerchio tetro,"da entrambi i lati verso il punto opposto,"
"da ogne mano a l'opposito punto,",schernirsi l'un l'altro con lo stesso ritornello.
gridandosi anche loro ontoso metro;,"Una volta a quel punto, ogni gruppo è tornato indietro"
"poi si volgea ciascun, quand'era giunto,",lungo il suo semicerchio fino al prossimo incontro.
per lo suo mezzo cerchio a l'altra giostra.,"E io, il mio cuore trafitto quasi attraverso,"
"E io, ch'avea lo cor quasi compunto,","disse: ""Maestro, ora spiegami"
"dissi: “Maestro mio, or mi dimostra","chi sono queste persone. Erano quelli con teste tonsirate,"
"che gente è questa, e se tutti fuor cherci","quelli là alla nostra sinistra, tutti i chierici?"""
questi chercuti a la sinistra nostra”.,'Tutti loro avevano una mente cosi' stridula.
Ed elli a me: “Tutti quanti fuor guerci,"nelle loro prime vite,"" disse,"
"sì de la mente in la vita primaia,","""non hanno mantenuto alcuna misura nella loro spesa."
che con misura nullo spendio ferci.,'Le loro voci urlano questo abbastanza chiaro
"Assai la voce lor chiaro l'abbaia,",appena raggiungono i punti gemelli sul cerchio
quando vegnono a' due punti del cerchio,dove i peccati opposti li dividono.
dove colpa contraria li dispaia.,'Questi erano chierici che non avevano il coperchio dei capelli
"Questi fuor cherci, che non han coperchio","sulle loro teste, papi e cardinali,"
"piloso al capo, e papi e cardinali,","in cui l'avarizia raggiunge il suo eccesso."""
in cui usa avarizia il suo soperchio”.,"E io: 'Maestro, in un equipaggio come questo"
"E io: “Maestro, tra questi cotali",Dovrei riconoscerne almeno un po'.
dovre' io ben riconoscere alcuni,"che erano stati infedeli con questi reati."""
che furo immondi di cotesti mali”.,"E lui a me: ""Voi raccogliete un pensiero vuoto."
Ed elli a me: “Vano pensiero aduni:,La vita indiscindibile che li ha resi fallo
"la sconoscente vita che i fé sozzi,",Ora li rende difficili da riconoscere.
ad ogne conoscenza or li fa bruni.,I due gruppi si scontrano per sempre.
In etterno verranno a li due cozzi:,Questi risusciteranno dalla tomba
questi resurgeranno del sepulcro,"con i pugni stretti, questi con i capelli ritagliati."
"col pugno chiuso, e questi coi crin mozzi.",'Donazione e cattiva conservazione hanno rubato
Mal dare e mal tener lo mondo pulcro,il mondo giusto da loro e li ha messi a questa litigata.
"ha tolto loro, e posti a questa zuffa:","Per quanto riguarda questo, non apprezzo le parole per esso."
"qual ella sia, parole non ci appulcro.","'Ora vedi, figlio mio, che breve scherno"
"Or puoi, figliuol, veder la corta buffa","La fortuna fa dei beni con cui ci fidiamo di lei,"
"d'i ben che son commessi a la fortuna,",per la quale la razza degli uomini si ricama.
per che l'umana gente si rabuffa;,"Tutto l'oro che giace sotto la luna,"
ché tutto l'oro ch'è sotto la luna,"o mai fatto, non potrebbe mai dare un momento di riposo"
"e che già fu, di quest'anime stanche","a una di queste anime stanche."""
non poterebbe farne posare una”.,"'Maestro,' ho detto, 'dimmi di più: questa Fortuna"
"“Maestro mio”, diss'io, “or mi dì anche:","chi dici, chi è lei che tiene"
"questa fortuna di che tu mi tocche,",i possedimenti del mondo nelle sue grinfie?
"che è, che i ben del mondo ha sì tra branche?”.","E lui a me: ""O creature stolte,"
"E quelli a me: “Oh creature sciocche,",che grande ignoranza ti assilla!
quanta ignoranza è quella che v'offende!,Ti faro' mangiare il mio giudizio su di lei:
Or vo' che tu mia sentenza ne 'mbocche.,Colui la cui saggezza trascende ogni
"Colui lo cui saver tutto trascende,","ha fatto i cieli e ha dato loro guide,"
fece li cieli e diè lor chi conduce,affinché tutte le parti riflettano su ogni parte
"sì, ch'ogne parte ad ogne parte splende,","'in uguale distribuzione della luce. Proprio così,"
distribuendo igualmente la luce.,Egli ha ordinato per splendori mondani
Similemente a li splendor mondani,un ministro generale e una guida
ordinò general ministra e duce,"""che di tanto in tanto sposta quei beni inutili,"
che permutasse a tempo li ben vani,"dalla razza alla razza, da un sangue all'altro"
"di gente in gente e d'uno in altro sangue,",oltre l'intervento dell'intelligenza umana.
oltre la difension d'i senni umani;,"'Una sola gente viene a governare, un'altra languisce,"
"per ch'una gente impera e l'altra langue,","secondo il suo giudizio,"
"seguendo lo giudicio di costei,",segreto come un serpente nascosto nell'erba.
che è occulto come in erba l'angue.,La tua saggezza non può resistere contro di lei.
Vostro saver non ha contasto a lei:,"Lei prevede, giudica, mantiene il suo regno,"
"questa provede, giudica, e persegue",come fanno gli altri poteri celesti.
suo regno come il loro li altri dèi.,La sua mutabilità non ammette alcun riposo.
Le sue permutazion non hanno triegue:,"La necessità la costringe ad essere rapida,"
necessità la fa esser veloce;,e frequenti sono i cambiamenti nello stato degli uomini.
sì spesso vien chi vicenda consegue.,'Lei è invidiata da quelli stessi
Quest'è colei ch'è tanto posta in croce,"che più dovrebbe lodarla,"
"pur da color che le dovrien dar lode,",incolpandola e diffamandola ingiustamente.
dandole biasmo a torto e mala voce;,'Ma è benedetta e non li ascolta.
ma ella s'è beata e ciò non ode:,"Felice con le altre creature primarie,"
con l'altre prime creature lieta,"Gira la sua sfera, gioendo nella sua beatitudine."
volve sua spera e beata si gode.,Ora dobbiamo scendere all'angoscia più grande.
Or discendiamo omai a maggior pieta;,Per ogni stella che sorgeva quando partii
già ogne stella cade che saliva,"Ora sta affondando, e non dobbiamo indugiare qui."""
"quand'io mi mossi, e 'l troppo star si vieta”.","Abbiamo attraversato il cerchio fino all'altra banca,"
Noi ricidemmo il cerchio a l'altra riva,accanto ad una sorgente che bolle e scorre
sovr'una fonte che bolle e riversa,in un canale che si è tagliato da solo.
per un fossato che da lei deriva.,L'acqua era più scura del viola più profondo.
L'acqua era buia assai più che persa;,Accompagnato dalle sue onde torbide
"e noi, in compagnia de l'onde bige,",Abbiamo iniziato la nostra strana discesa.
intrammo giù per una via diversa.,"Questo tetro ruscello, una volta raggiunto"
In la palude va c'ha nome Stige,"questi pendii maligni, ascen,"
"questo tristo ruscel, quand'è disceso",Si sgocciola nella palude chiamata Stige.
al piè de le maligne piagge grige.,"E io, il mio sguardo trafisso, potevo vedere"
"E io, che di mirare stava inteso,","persone con facce arrabbiate in quella palude,"
"vidi genti fangose in quel pantano,","nudi, i loro corpi sparsi di fango."
"ignude tutte, con sembiante offeso.","Si colpirono a vicenda con le mani,"
"Queste si percotean non pur con mano,","le loro teste, il loro petto e i loro piedi,"
"ma con la testa e col petto e coi piedi,",e si lacerarono a vicenda con i denti.
troncandosi co' denti a brano a brano.,"Il buon padrone disse: ""Figliolo, ora vedi"
"Lo buon maestro disse: “Figlio, or vedi",le anime di coloro che l'ira ha superato.
l'anime di color cui vinse l'ira;,E vorrei che tu lo sapessi per certo.
e anche vo' che tu per certo credi,"'che si tuffarono sotto queste acque,"
"che sotto l'acqua è gente che sospira,","come i tuoi occhi ti diranno, sono anime i cui sospiri"
"e fanno pullular quest'acqua al summo,",con le bolle fanno vedere la superficie dell'acqua.
"come l'occhio ti dice, u' che s'aggira.","Nella melma dicono: ""Siamo stati annebbiati"
"Fitti nel limo dicon: ""Tristi fummo","nell'aria dolce che nel sole gioisce,"
"ne l'aere dolce che dal sol s'allegra,",riempito come eravamo con fumi accidenti.
portando dentro accidïoso fummo:,"""Ora siamo annebbiati nel fango nero."""
"or ci attristiam ne la belletta negra"".","Quest'inno si gongolano nelle loro gozzole,"
"Quest'inno si gorgoglian ne la strozza,","perché non riescono a spargere una parola intera."""
ché dir nol posson con parola integra”.,"Così abbiamo fatto il nostro cerchio intorno a quella sporca palude,"
Così girammo de la lorda pozza,"stare tra la banca e la palude,"
"grand'arco, tra la ripa secca e 'l mézzo,",fissare il nostro sguardo su coloro che ingoiano fango.
con li occhi vòlti a chi del fango ingozza.,E finalmente siamo arrivati ai piedi di una torre.
Venimmo al piè d'una torre al da sezzo.,
,
,
,
,
,
