Original,Translate_IT
In su l'estremità d'un'alta ripa,A margine di un'alta banca
"che facevan gran pietre rotte in cerchio,","che le grandi rocce si spezzarono in un cerchio fatto,"
venimmo sopra più crudele stipa;,Ci siamo imbattuti in una folla ancora più crudele.
"e quivi, per l'orribile soperchio","E lì, a causa dell'orribile"
"del puzzo che 'l profondo abisso gitta,","L'eccesso di puzza l'abisso profondo butta fuori,"
"ci raccostammo, in dietro, ad un coperchio",Ci siamo presi da parte dietro la copertina.
"d'un grand'avello, ov'io vidi una scritta","Di una grande tomba, dove vidi una scrittura,"
"che dicea: 'Anastasio papa guardo,","Diceva: ""Papa Anastasio,"
lo qual trasse Fotin de la via dritta'.,"Che sono fuori dal modo giusto Photinus ha disegnato."""
"“Lo nostro scender conviene esser tardo,","""Lentamente è la nostra discesa ad essere,"
sì che s'ausi un poco in prima il senso,In modo che il senso essere prima un po 'utilizzato
al tristo fiato; e poi no i fia riguardo”.,"Alla triste esplosione, e poi non lo ascolteremo."""
"Così 'l maestro; e io “Alcun compenso”,",Così fece il Maestro e gli dissi:
"dissi lui, “trova che 'l tempo non passi","""Alcune compensazioni trovano, che il tempo passa non"
perduto”. Ed elli: “Vedi ch'a ciò penso”.,"Idly;"" e lui: ""Tu vedi che ci penso."
"“Figliuol mio, dentro da cotesti sassi”,","Figlio mio, all'interno di queste rocce."""
"cominciò poi a dir, “son tre cerchietti","Cominciò allora a dire: ""Sono tre piccoli cerchi,"
"di grado in grado, come que' che lassi.","Di grado in grado, come quelli che stai lasciando."
Tutti son pien di spirti maladetti;,Sono tutti pieni di spiriti maledetti;
"ma perché poi ti basti pur la vista,","ma che solo in un'altra vista ti basti,"
intendi come e perché son costretti.,Ascoltate come e perché sono in costrizione.
"D'ogne malizia, ch'odio in cielo acquista,","Di ogni malizia che vince l'odio in Cielo,"
"ingiuria è 'l fine, ed ogne fin cotale",La lesione è la fine; e tutto questo fine
o con forza o con frode altrui contrista.,O con la forza o la frode affligge gli altri.
"Ma perché frode è de l'uom proprio male,","Ma perche' la frode e' il vizio peculiare dell'uomo,"
più spiace a Dio; e però stan di sotto,"Più è dispiaciuto a Dio, e così stare più in basso"
"li frodolenti, e più dolor li assale.",Il fraudolento e il più grande dole li assalisce.
Di vïolenti il primo cerchio è tutto;,Tutto il primo cerchio del Violento è;
"ma perché si fa forza a tre persone,","Ma poiché la forza può essere usata contro tre persone,"
in tre gironi è distinto e costrutto.,In tre round 'è diviso e costruito.
"A Dio, a sé, al prossimo si pòne","A Dio, a noi stessi e al prossimo possiamo"
"far forza, dico in loro e in lor cose,","Usa la forza; io dico su di loro e sulle loro cose,"
come udirai con aperta ragione.,Come sentirai con ragione manifesto.
Morte per forza e ferute dogliose,"Una morte per violenza e ferite dolorose,"
"nel prossimo si danno, e nel suo avere",sono dati al nostro prossimo; e nella sua sostanza
"ruine, incendi e tollette dannose;","rovine, incendi dolosi e prelievi pregiudizievoli;"
"onde omicide e ciascun che mal fiere,","Da dove omicidi e chi colpisce ingiustamente,"
"guastatori e predon, tutti tormenta","Marauders, e freebooters, il primo round"
lo giron primo per diverse schiere.,Tormenteth tutti in aziende diverse.
Puote omo avere in sé man vïolenta,L'uomo può posare mani violente su se stesso
e ne' suoi beni; e però nel secondo,e i suoi beni; e dunque nel secondo
giron convien che sanza pro si penta,Rotondo deve perforce senza repent utile
"qualunque priva sé del vostro mondo,","Chiunque del vostro mondo si priva di se stesso,"
"biscazza e fonde la sua facultade,","che gioca, e dissipa la sua proprietà,"
e piange là dov'esser de' giocondo.,"E piange là, dove dovrebbe essere Jocund."
"Puossi far forza ne la deïtade,","La violenza può essere fatta la Deità,"
"col cor negando e bestemmiando quella,","Rinnegandolo e bestemmiandolo nel cuore,"
e spregiando natura e sua bontade;,E disdegnando la Natura e la sua munificenza.
e però lo minor giron suggella,E per questo motivo fa il più piccolo giro
del segno suo e Soddoma e Caorsa,"Sigillate con il suo sigillo Sodoma e Cahors,"
"e chi, spregiando Dio col cor, favella.","E che, disdegnando Dio, parla dal cuore."
"La frode, ond'ogne coscïenza è morsa,","Frode, dove ogni coscienza è punta,"
può l'omo usare in colui che 'n lui fida,"Un uomo può praticare su chi confida,"
e in quel che fidanza non imborsa.,Colui che non si fida.
Questo modo di retro par ch'incida,"Quest'ultima modalità, sembrerebbe, dissolvenza"
pur lo vinco d'amor che fa natura;,Solo il legame d'amore che la Natura fa;
onde nel cerchio secondo s'annida,Per questo all'interno del secondo cerchio nestle
"ipocresia, lusinghe e chi affattura,","Ipocrisia, lusinghe, e che si occupa di magia,"
"falsità, ladroneccio e simonia,","Falsificazione, furto e simonia,"
"ruffian, baratti e simile lordura.","Panders, barattors, e simili sporcizia."
Per l'altro modo quell'amor s'oblia,"Dall'altra modalità, dimenticata è che l'amore"
"che fa natura, e quel ch'è poi aggiunto,","Che la Natura fa, e ciò che viene aggiunto,"
di che la fede spezïal si cria;,Da cui nasce una fede speciale.
"onde nel cerchio minore, ov'è 'l punto","Quindi nel cerchio più piccolo, dove il punto è"
"de l'universo in su che Dite siede,","dell'universo, sul quale siede Dis,"
qualunque trade in etterno è consunto”.,"Chi tradisce per sempre è consumato."""
"E io: “Maestro, assai chiara procede","E io: ""My Master, clear enough goes"
"la tua ragione, e assai ben distingue",Il tuo ragionamento e il tuo pieno ben distingue
questo baràtro e 'l popol ch'e' possiede.,Questa caverna e le persone che la possiedono.
"Ma dimmi: quei de la palude pingue,","Ma dimmi, quelli della laguna grassa,"
"che mena il vento, e che batte la pioggia,","che il vento spinge e che la pioggia batte,"
"e che s'incontran con sì aspre lingue,","e che si incontrano con lingue così amare,"
perché non dentro da la città roggia,Perché sono all'interno della città rossa
"sono ei puniti, se Dio li ha in ira?","Non punite, se Dio li ha nella sua ira,"
