Original,Translate_IT
"“O Padre nostro, che ne' cieli stai,",Per fare il suo corso attraverso l'acqua più liscia
"non circunscritto, ma per più amore","la piccola corteccia del mio spirito ora arrampica la sua vela,"
"ch'ai primi effetti di là sù tu hai,",lasciando alle spalle quel mare crudele.
laudato sia 'l tuo nome e 'l tuo valore,"Ora canterò il secondo regno,"
"da ogne creatura, com'è degno","là dove l'anima dell'uomo è purificata,"
di render grazie al tuo dolce vapore.,resa degna di ascendere al Cielo.
"Vegna ver' noi la pace del tuo regno,","Qui dai morti la poesia si alzi,"
"ché noi ad essa non potem da noi,","O Muse sacre, da quando sono vostra."
"s'ella non vien, con tutto nostro ingegno.",Lasciate che Calliope si alzi.
Come del suo voler li angeli tuoi,per accompagnare la mia canzone con quegli stessi accordi
"fan sacrificio a te, cantando osanna,",la cui forza colpì così le miserabili magpie
così facciano li uomini de' suoi.,"che, ascoltando, hanno perso ogni speranza di perdono."
"Dà oggi a noi la cotidiana manna,","Colore dolce dello zaffiro orientale,"
sanza la qual per questo aspro diserto,aleggiando nell'aspetto calmo e tranquillo
a retro va chi più di gir s'affanna.,"d'aria intervenente, pura all'orizzonte,"
E come noi lo mal ch'avem sofferto,mi sono compiaciuto ancora una volta dei miei occhi
"perdoniamo a ciascuno, e tu perdona",non appena ho lasciato l'aria morbosa
"benigno, e non guardar lo nostro merto.",che aveva afflitto sia il mio petto che gli occhi.
"Nostra virtù che di legger s'adona,","Il pianeta giusto che incoraggia l'amore,"
"non spermentar con l'antico avversaro,","sorridente, illuminato a est,"
ma libera da lui che sì la sprona.,velando i pesci nel suo treno.
"Quest'ultima preghiera, segnor caro,","Mi voltai a destra e, fissando la mia attenzione"
"già non si fa per noi, ché non bisogna,","sull'altro polo, ho visto quattro stelle"
ma per color che dietro a noi restaro”.,"non visti, ma dai primi sulla terra."
Così a sé e noi buona ramogna,Il cielo stesso sembrava gioire
"quell'ombre orando, andavan sotto 'l pondo,",nel loro splendente luccichio. O vedova
"simile a quel che talvolta si sogna,","regione del nord, negata quella vista!"
disparmente angosciate tutte a tondo,"Una volta che ho attirato il mio sguardo da loro,"
"e lasse su per la prima cornice,",girare a malapena verso l'altro polo
purgando la caligine del mondo.,"dove era posta la costellazione del fiume,"
"Se di là sempre ben per noi si dice,","Ho visto accanto a me un vecchio, da solo,"
di qua che dire e far per lor si puote,che dal suo aspetto era così meritevole di rispetto
da quei c'hanno al voler buona radice?,che nessun figlio deve di più a suo padre.
Ben si de' loro atar lavar le note,"La sua barba era lunga e striata di bianco,"
"che portar quinci, sì che, mondi e lievi,","come i suoi capelli, che cadde"
possano uscire a le stellate ruote.,in doppi fili fino al petto.
"“Deh, se giustizia e pietà vi disgrievi",I raggi di quelle quattro stelle sante
"tosto, sì che possiate muover l'ala,",adornava il suo viso con tanta luce
"che secondo il disio vostro vi lievi,",Sembrava splendere con la luminosità del sole.
mostrate da qual mano inver' la scala,"Quali anime sei tu per essere fuggito dall'eterna prigione,"
"si va più corto; e se c'è più d'un varco,",arrampicarsi contro il ruscello oscuro e nascosto?
quel ne 'nsegnate che men erto cala;,"chiese, scuotendo quelle venerate serrature."
"ché questi che vien meco, per lo 'ncarco",'Chi era la tua guida o chi la tua lanterna
"de la carne d'Adamo onde si veste,",per condurvi fuori da quella notte profonda
"al montar sù, contra sua voglia, è parco”.",quale ripida la valle dell'Inferno nelle tenebre?
"Le lor parole, che rendero a queste","Le leggi dell'abisso sono così infrante,"
"che dette avea colui cu' io seguiva,","o è stato fatto un nuovo decreto in cielo,"
non fur da cui venisser manifeste;,"che, dannazione, stai davanti alle mie scogliere?"""
ma fu detto: “A man destra per la riva,Il mio capo mi ha poi contattato.
"con noi venite, e troverete il passo",e con le sue parole e segni e con le sue mani
possibile a salir persona viva.,"mi ha fatto mostrare riverenza con il ginocchio e la fronte,"
E s'io non fossi impedito dal sasso,"Allora gli rispose: ""Non sono venuto da solo."
"che la cervice mia superba doma,",Una donna discesa dal Cielo e su sua richiesta
"onde portar convienmi il viso basso,",Ho prestato a quest'uomo compagnia e aiuto.
"cotesti, ch'ancor vive e non si noma,",Ma siccome è la tua volontà che dico chiaramente
"guardere' io, per veder s'i' 'l conosco,","la vera condizione della nostra presenza qui,"
e per farlo pietoso a questa soma.,Non puo' essere che io neghi il tuo desiderio.
Io fui latino e nato d'un gran Tosco:,"Quest'uomo non ha ancora visto il suo ultimo tramonto,"
Guiglielmo Aldobrandesco fu mio padre;,ma attraverso la sua follia era così vicino ad esso
non so se 'l nome suo già mai fu vosco.,Il suo tempo era quasi finito.
L'antico sangue e l'opere leggiadre,"- Gli fui mandato, come ho detto,"
"d'i miei maggior mi fer sì arrogante,",per la sua liberazione.
"che, non pensando a la comune madre,",Ma questo poteva essere salvato.
