Original,Translate_IT
Chi poria mai pur con parole sciolte,"Chi potrebbe mai, anche con la parola più libera,"
dicer del sangue e de le piaghe a pieno,Il sangue che ho visto qui... le ferite dicono...
"ch'i' ora vidi, per narrar più volte?",Racconta anche il cliente via e via.
Ogne lingua per certo verria meno,"Ogni lingua deve fallire il servizio,"
per lo nostro sermone e per la mente,"Poiché la lingua e la mente sembrano troppo strette e deboli,"
c'hanno a tanto comprender poco seno.,Cosi' orribile da catturare e da indossare.
S'el s'aunasse ancor tutta la gente,"E se tutto il popolo fosse unito,"
"che già, in su la fortunata terra","Il pugliano, il fatale, che nutriva,"
"di Puglia, fu del suo sangue dolente","Questa terra che un tempo piangeva la folla di sangue,"
per li Troiani e per la lunga guerra,"Che Roma e quella lunga guerra ha ucciso,"
"che de l'anella fé sì alte spoglie,",Dove si è trovato un grande bottino di anelli...
"come Livïo scrive, che non erra,","Come scrisse Livio, che non sbagliava,"
con quella che sentio di colpi doglie,"Unito a colui che provava un duro colpo,"
per contastare a Ruberto Guiscardo;,Perche' se n'e' andato contro Robert Guiscard.
e l'altra il cui ossame ancor s'accoglie,"Con l'osso moderno, là nel paese"
"a Ceperan, là dove fu bugiardo","Da Ceperan, dove la schiera di Puglien mentiva;"
"ciascun Pugliese, e là da Tagliacozzo,","Con quello di Tagliacozzo, dove Alard,"
dove sanz'arme vinse il vecchio Alardo;,"Il Greis, con astuzia le armi pesate;"
e qual forato suo membro e qual mozzo,"Mostrò com'era mutilata laggiù,"
"mostrasse, d'aequar sarebbe nulla","Ogni anello, non è stato per confrontare"
il modo de la nona bolgia sozzo.,Con questa nona fetta di bianco e art.
"Già veggia, per mezzul perdere o lulla,","Un barile da cui si staccano il mantello e il giubbotto,"
"com'io vidi un, così non si pertugia,",Non e' saltato fuori come se ne e' andato uno qui.
rotto dal mento infin dove si trulla.,"Schiacciato dal mento fino a vasetti e morbidi,"
Tra le gambe pendevan le minugia;,Quello dal ventre in qualche anello disgustoso
la corata pareva e 'l tristo sacco,"Pece e vomito, dove il cibo"
che merda fa di quel che si trangugia.,"Trasformarsi in feci, con lo stomaco appeso."
"Mentre che tutto in lui veder m'attacco,","Io lo guardo e lui mi guarda allo stesso modo,"
"guardommi e con le man s'aperse il petto,",Poi si è rotto il petto con la mano
dicendo: “Or vedi com'io mi dilacco!,"E mi disse: ""Guarda come mi strappo!"
vedi come storpiato è Mäometto!,Guarda l'obiettivo del curriculum di Mahom!
"Dinanzi a me sen va piangendo Alì,","Prima di me c'è Ali, la faccia è divisa"
fesso nel volto dal mento al ciuffetto.,Dal mento ai capelli della testa.
"E tutti li altri che tu vedi qui,","Guarda quanti camminavano sulla terra,"
seminator di scandalo e di scisma,"Là seminato rabbia e separazione,"
"fuor vivi, e però son fessi così.",Distruggetevi qui sotto per ottenere la loro paga.
Un diavolo è qua dietro che n'accisma,"Un diavolo selvaggio che sta lì dietro,"
"sì crudelmente, al taglio de la spada","Egli è Colui Che distrugge e diffama tutti,"
"rimettendo ciascun di questa risma,","Con una spada affilata che passa di là,"
quand'avem volta la dolente strada;,Quando completiamo il cerchio doloroso;
però che le ferite son richiuse,Perche' ogni ferita guarisce... fino a che punto...
prima ch'altri dinanzi li rivada.,La nostra corsa verso di lui torna indietro.
"Ma tu chi se' che 'n su lo scoglio muse,",Ma tu chi sei?
forse per indugiar d'ire a la pena,Perche' stai ancora esitando su quell'insulto...
ch'è giudicata in su le tue accuse?”.,"In quale lamento e sentenza ti metteranno?"""
"“Né morte 'l giunse ancor, né colpa 'l mena”,","""Non è morto, né è guidato dai peccati."""
"rispuose 'l mio maestro, “a tormentarlo;","Così disse il mio maestro al castigo di Maom,"
"ma per dar lui esperïenza piena,","""Ma egli studierà le cose che riguardano l'inferno,"
"a me, che morto son, convien menarlo","E io, che sono morto, voglio essere il suo leader."
per lo 'nferno qua giù di giro in giro;,"Lo porto giù di qua e di là,"
e quest'è ver così com'io ti parlo”.,"E potete dare fede alla mia parola."""
"Più fuor di cento che, quando l'udiro,","Ora centinaia di persone credono di essere rimaste in fondo,"
s'arrestaron nel fosso a riguardarmi,"Guardando me, in piedi silenziosamente stupito,"
"per maraviglia, oblïando il martiro.",Dimentica il suo tormento con questo cliente.
"“Or dì a fra Dolcin dunque che s'armi,","""Potresti vedere il sole tra poco,"
"tu che forse vedra' il sole in breve,","Allora di' al Dolcin di mangiare,"
"s'ello non vuol qui tosto seguitarmi,",Ehm... la neve lo assedia...
"sì di vivanda, che stretta di neve",A meno che non voglia venire a trovarmi presto.
"non rechi la vittoria al Noarese,","Da solo fa quello che io consiglio, deve:"
ch'altrimenti acquistar non saria leve”.,"L'esercito di Novaras lo circonda gratis."""
"Poi che l'un piè per girsene sospese,","Per andare avanti alzato un piede,"
Mäometto mi disse esta parola;,"Chiamami questa parola all'anima di Mahom,"
indi a partirsi in terra lo distese.,E sedetelo e poi camminate con sete.
"Un altro, che forata avea la gola","Poi ho visto uno con il ""Kehle trafitto,"
"e tronco 'l naso infin sotto le ciglia,","Tagliare il naso fino all'occhio,"
"e non avea mai ch'una orecchia sola,",E mi rendo conto che gli manca un orecchio.
ristato a riguardar per maraviglia,E sbalordito mi guardò questa immagine piena d'orrore
"con li altri, innanzi a li altri aprì la canna,","E per primo aprì il tubo della gola,"
"ch'era di fuor d'ogne parte vermiglia,",Guardando rosso e sangue dall'esterno.
e disse: “O tu cui colpa non condanna,"""Tu, non maledetto per i peccati, come ho sentito,"
"e cu' io vidi in su terra latina,",Quello che ho gia' visto in Latierland...
"se troppa simiglianza non m'inganna,",Se la somiglianza non mi infastidisce...
"rimembriti di Pier da Medicina,","""Ti avvicinerai di nuovo al bell'ebbrezza,"
se mai torni a veder lo dolce piano,"che tendono da Vercell a Marcabo,"
che da Vercelli a Marcabò dichina.,Pensa al molo di Medicina.
"E fa sapere a' due miglior da Fano,","Non puoi nascondere il miglior Panos,"
"a messer Guido e anco ad Angiolello,","Il Guid e Angiolell che, se non sbaglia"
"che, se l'antiveder qui non è vano,","La mia mente, a cui si presentano le immagini del futuro,"
gittati saran fuor di lor vasello,"Vicino a Cattolica, sveglia,"
e mazzerati presso a la Cattolica,"Tradito dal piu' infame dei ghiacci,"
per tradimento d'un tiranno fello.,La coppia nobile affoga nel mare.
