Original,Translate_IT
In su l'estremità d'un'alta ripa,"Dopo aver conquistato il bordo di un'alta scogliera,"
"che facevan gran pietre rotte in cerchio,","dove le frane delle rocce fanno un cerchio,"
venimmo sopra più crudele stipa;,Siamo stati sopra un paese più maledetto.
"e quivi, per l'orribile soperchio","Là, per sfuggire all'eccesso, l'orribile puzzolente"
"del puzzo che 'l profondo abisso gitta,","che si eleva dal fondo di questo profondo abisso,"
"ci raccostammo, in dietro, ad un coperchio",Cercavamo il rifugio che offriva un sarcofago.
"d'un grand'avello, ov'io vidi una scritta","Per quanto riguarda la parte superiore, la seguente iscrizione:"
"che dicea: 'Anastasio papa guardo,","“Conservo nel mio carcere Anastasio il Papa,"
lo qual trasse Fotin de la via dritta'.,che Photin fece camminare su vie malvagie».
"“Lo nostro scender conviene esser tardo,","“Prima dobbiamo scendere piano,"
sì che s'ausi un poco in prima il senso,per lasciare che i tuoi sensi si avvolgano un po'
al tristo fiato; e poi no i fia riguardo”.,"a questo odore; più tardi, non ne terremo più conto."
"Così 'l maestro; e io “Alcun compenso”,","Così diceva il maestro: «Nel frattempo, gli dissi:"
"dissi lui, “trova che 'l tempo non passi","Per usare il tempo, trova qualcos’altro da fare”."
perduto”. Ed elli: “Vedi ch'a ciò penso”.,"«Ci stavo pensando», rispose subito."
"“Figliuol mio, dentro da cotesti sassi”,","Al centro, mi disse, di tutto questo fragore,"
"cominciò poi a dir, “son tre cerchietti","sempre più piccoli, troverai tre cerchi,"
"di grado in grado, come que' che lassi.",Sono come quelli che abbiamo appena visto.
Tutti son pien di spirti maladetti;,Sono tutti abitati da anime maledette;
"ma perché poi ti basti pur la vista,","Ma quando arrivi, capisci più in fretta,"
intendi come e perché son costretti.,Impara subito come distinguerli.
"D'ogne malizia, ch'odio in cielo acquista,",Tutti i mali che si fanno odiare in Cielo
"ingiuria è 'l fine, ed ogne fin cotale","hanno come scopo un'offesa, e questo scopo di solito"
o con forza o con frode altrui contrista.,affligge il prossimo con la forza o la frode.
"Ma perché frode è de l'uom proprio male,","L'ultima, la frode, è un male proprio dell'uomo,"
più spiace a Dio; e però stan di sotto,quindi più sgradevole in Cielo; ed è per questo che
"li frodolenti, e più dolor li assale.",i traditori sono posti più in basso e più puniti.
Di vïolenti il primo cerchio è tutto;,I violenti sono messi al primo dei tre cerchi;
"ma perché si fa forza a tre persone,","come la violenza ha tre scopi diversi,"
in tre gironi è distinto e costrutto.,Egli stesso è suddiviso in tre gironi.
"A Dio, a sé, al prossimo si pòne","Si può offendere Dio, se stessi e il prossimo;"
"far forza, dico in loro e in lor cose,","l'offesa può colpire i beni o la persona,"
come udirai con aperta ragione.,"Come hai capito per ovvie ragioni,"
Morte per forza e ferute dogliose,Poiché si può infliggere una morte violenta
"nel prossimo si danno, e nel suo avere","al prossimo, ferirlo, rubarlo, provocargli,"
"ruine, incendi e tollette dannose;","perdita, rovina o qualche incendio;"
"onde omicide e ciascun che mal fiere,","e tutti gli assassini, aggressori, omicidi,"
