Original,Translate_IT_1
"Non sanza cagione dico che questo amore nella mente mia fa la sua operazione; ma ragionevolemente ciò si dice, a dare a intendere quale amore è questo, per lo loco nel quale adopera.","Quando dico che è nella mia mente che l'attività dell'amore ha luogo, non sto facendo un'osservazione inutile; ho un motivo per dire questo, vale a dire, per indicare la natura di questo amore affermando il luogo della sua attività."
"Onde è da sapere che ciascuna cosa, come detto è di sopra, per la ragione di sopra mostrata ha 'l suo speziale amore. Ché le corpora simplici hanno amore naturato in sé allo luogo propio, e però la terra sempre discende al centro; lo fuoco ha [amore a]lla circunferenza di sopra, lungo lo cielo della luna, e però sempre sale a quella.","Si deve spiegare qui che, come si è detto sopra, per la ragione data, ogni essere ha un amore specifico ad esso. Proprio come i semplici corpi hanno un amore innato per il luogo proprio a loro così che la terra scende sempre al centro, mentre il fuoco ha un amore innato per la circonferenza sopra di noi bordo del cielo della Luna, e quindi sempre si alza verso l'alto verso che"
"Le corpora composte prima, sì come sono le minere, hanno amore allo luogo là dove la loro generazione è ordinata, e in quello crescono e [d]a quello [ricevono] vigore e potenza: onde vedemo la calamita sempre dalla parte della sua generazione ricevere vertù.","così i corpi composti primari, come i minerali, hanno un amore per il luogo adatto alla loro generazione; in quel luogo crescono, e da esso traggono il loro vigore e potere. Ecco perché, come osserviamo, il magnete riceve sempre il potere dal quartiere in cui è stato generato."
"Le piante, che sono prima animate, hanno amore a certo luogo più manifestamente, secondo che la complessione richiede; e però vedemo certe piante lungo l'acque quasi cansarsi, e certe sopra li gioghi delle montagne, e certe nelle piagge e da piè de' monti: le quali se si transmutano, o muoiono del tutto o vivono quasi triste, sì come cose disgiunte dal loro amico. Li animali bruti hanno più manifesto amore non solamente alli luoghi, ma l'uno l'altro vedemo amare.","Le piante, che sono la forma primaria della vita animata, hanno ancora più chiaramente un amore per certi luoghi, secondo ciò che la loro costituzione richiede; e così vediamo che alcune piante cantano, per così dire, quando accanto all'acqua, altre quando sulle creste delle montagne, altre quando sulle pendici e sulle colline; se vengono trapiantate, muoiono completamente o vivono una vita triste, per così dire, come esseri separati dai loro amici."
"Li uomini hanno loro propio amore alle perfette ed oneste cose. E però che l'uomo, avegna che una sola sustanza sia, tutta fia[ta la] forma, per la sua nobilitade, ha in sé [e] la natura d'ognuna [di] queste cose, tutti questi amori puote avere e tutti li ha.","Gli animali bruti non solo hanno ancora più chiaramente un amore per luoghi particolari, ma, come osserviamo, si amano anche gli uni gli altri.Gli esseri umani hanno il loro amore specifico, per ciò che è perfetto e giusto. E poiché l'essere umano, nonostante la sua forma costituisca un'unica sostanza in virtù della sua nobiltà, ha una natura che abbraccia tutte queste caratteristiche, può avere tutti questi amori, e anzi li ha."
"Ché per la natura del simplice corpo che nello subietto signoreggia, naturalmente ama l'andare in giuso; e però quando in sù muove lo suo corpo, più s'afatica.","Per la natura di un corpo semplice, che caratterizza la materia che riceve la forma umana, egli naturalmente ama scendere; di conseguenza, per muoversi corporalmente verso l'alto richiede più sforzo. Attraverso la seconda natura, quella di un corpo complesso, ama sia il luogo della sua generazione che il tempo in cui questo è avvenuto; e quindi nessuno ha più forza corporea che nel luogo in cui è stato generato e al momento della sua generazione."
"Per la natura seconda, del corpo misto, ama lo luogo della sua generazione, e ancora lo tempo; e però ciascuno naturalmente è di più virtuoso corpo nello luogo dove è generato e nel tempo della sua generazione che in altro.","Ecco perché leggiamo nelle storie su Ercole che, quando combatteva con il gigante Anteus, ogni volta che il gigante si stancava e stendeva il suo corpo per terra, o di sua volontà o quando veniva spinto giù da Ercole, forza ed energia fluiva in lui derivando interamente dalla terra su cui e da cui era stato generato."
"Onde si legge nelle storie d'Ercule e nell'Ovidio Maggiore e in Lucano e in altri poeti che, combattendo [Ercule] collo gigante che si chiamava Anteo, tutte [le] volte che lo gigante era stanco [ed] elli ponea lo suo corpo sovra la terra disteso o per sua volontà o per forza d'Ercule, forza e vigore interamente della terra in lui risurgea, nella quale e della quale era esso generato. Di che acorgendosi Ercule, alla fine prese lui; e stringendo quello e levatolo dalla terra, tanto lo tenne sanza lasciarlo alla terra ricongiugnere, che lo vinse per soperchio e uccise. E questa battaglia fu in Africa, secondo le testimonianze delle scritture.","Quando Ercole lo riconobbe, finalmente prese Anteo, lo strinse a se stesso, lo sollevò dalla terra e poi lo trattenne dal toccarlo per così tanto tempo che lo raggiunse con una forza superiore, e lo uccise."
"E per la natura terza, cioè delle piante, ha l'uomo amore a certo cibo (non in quanto è sensibile, ma in quanto è notribile), e quello cotale cibo fa l'opera di questa natura perfettissima, e l'altro non così, ma falla imperfetta. E però vedemo certo cibo fare li uomini formosi e membruti e bene vivacemente colorati, e certi fare lo contrario di questo.","Attraverso la terza o la pianta natura, l'uomo ha un amore per certi cibi, non per le sue qualità di senso, ma per il nutrimento che dà; cibo di questo tipo permette a questa natura di svolgere perfettamente le sue funzioni, mentre altri alimenti lo fanno solo imperfettamente. E così osserviamo che alcuni alimenti rendono gli uomini ben formati, forti e di una carnagione molto sana, mentre altri fanno l'opposto."
"E per la natura quarta, delli animali, cioè sensitiva, hae l'uomo altro amore, per lo quale ama secondo la sensibile apparenza, sì come bestia; e questo amore nell'uomo massimamente ha mestiere di rettore per la sua soperchievole operazione, nello diletto massimamente del gusto e del tatto.","Attraverso la quarta natura, l'animale o la natura sensoriale, l'uomo ha un ulteriore amore con cui ama secondo la percezione sensoriale, come gli altri animali; questo amore nell'uomo ha più bisogno di controllo per la sua forza travolgente, in particolare per quanto riguarda la delizia offerta dal gusto e dal tatto. Attraverso la quinta e ultima natura è la natura che è veramente umana, o, per usare una parola migliore, angelica, cioè razionale l'uomo ha un amore per la verità e la virtù; e da questo amore nasce l'amicizia vera e perfetta, basata sulla bontà, di cui il filosofo parla nell'ottavo libro dell'etica, dove tratta l'amicizia."
