Original,Translate_IT
In forma dunque di candida rosa,"Così, sotto questo aspetto di rosa tutta bianca,"
mi si mostrava la milizia santa,Mi è sembrato di vedere questa santa milizia.
che nel suo sangue Cristo fece sposa;,al prezzo del suo stesso sangue sposò Gesù Cristo.
"ma l'altra, che volando vede e canta","L’altro, che nel suo volo vede e canta la gloria"
la gloria di colui che la 'nnamora,"di Colui che fa da solo lo scopo del suo amore,"
"e la bontà che la fece cotanta,","e la sua bontà che la rese felice,"
sì come schiera d'ape che s'infiora,imitando uno sciame di api che a volte
una fïata e una si ritorna,"si posa sui fiori, e che a volte ritorna"
"là dove suo laboro s'insapora,","al punto in cui il sapore del suo bottino aumenta,"
nel gran fior discendeva che s'addorna,scendeva nel seno di questo grande fiore
"di tante foglie, e quindi risaliva","che adorna un gran numero di foglie, e poi risaliva"
là dove 'l süo amor sempre soggiorna.,dove l’Amore ha fissato la sua sede per sempre.
Le facce tutte avean di fiamma viva,I loro volti a tutti erano di pura fiamma;
"e l'ali d'oro, e l'altro tanto bianco,","le loro ali erano d'oro, e il resto era così bianco"
che nulla neve a quel termine arriva.,La neve non è mai stata così.
"Quando scendean nel fior, di banco in banco",Discendendo così da gradino a gradino
porgevan de la pace e de l'ardore,"in questo fiore, un po’ del loro sereno ardore"
ch'elli acquistavan ventilando il fianco.,che si diffondeva ovunque.
Né l'interporsi tra 'l disopra e 'l fiore,E tuttavia il furto di queste folle senza numero
di tanta moltitudine volante,"che s’interpone al di sopra del fiore,"
impediva la vista e lo splendore:,"non impediva affatto la vista o lo splendore,"
ché la luce divina è penetrante,perché la chiarezza divina entra nell'universo
"per l'universo secondo ch'è degno,","nella proporzione di cui si mostra degno,"
sì che nulla le puote essere ostante.,e nient’altro può formargli un ostacolo.
"Questo sicuro e gaudïoso regno,","E questo regno felice, che nulla può turbare"
"frequente in gente antica e in novella,","e dove l'antico popolo abbonda e la nuova,"
viso e amore avea tutto ad un segno.,offriva nello stesso luogo il loro amore e la loro gioia.
Oh trina luce che 'n unica stella,Brillante Trinità che nella stella unica
"scintillando a lor vista, sì li appaga!","che brilla per loro, fa’ così la loro felicità,"
guarda qua giuso a la nostra procella!,Guarda verso il basso e vedi le nostre disgrazie!
"Se i barbari, venendo da tal plaga","Se un tempo, scendendo dalle rive, Elizio"
"che ciascun giorno d'Elice si cuopra,","guarda tutti i giorni da lassù, girando,"
"rotante col suo figlio ond'ella è vaga,","con il figlio che ama ancora, i barbari"
"veggendo Roma e l'ardüa sua opra,","Rimasero stupefatti, scorgendo Roma."
"stupefaciensi, quando Laterano","gli splendidi palazzi, del tempo in cui il Laterano"
a le cose mortali andò di sopra;,"si trovava in cima alle cose di questo mondo,"
"ïo, che al divino da l'umano,","Io stesso, che venivo dall’umano al divino"
"a l'etterno dal tempo era venuto,",e che passava il tempo a questa eternità
"e di Fiorenza in popol giusto e sano,","e dalla nostra Firenze al popolo giusto e puro,"
di che stupor dovea esser compiuto!,Devo indovinare qual era il mio stupore.
Certo tra esso e 'l gaudio mi facea,"E tuttavia per mezzo di essa, così come per la gioia"
libito non udire e starmi muto.,Dimenticavo il mio silenzio con quello degli altri.
E quasi peregrin che si ricrea,Come il pellegrino che si fa una felicità
"nel tempio del suo voto riguardando,","di visitare il tempio dove lo chiamava il suo desiderio,"
"e spera già ridir com'ello stea,","pensando ai racconti che deve ai suoi amici,"
"su per la viva luce passeggiando,","mentre passeggiavo nella luce viva,"
"menava ïo li occhi per li gradi,",Ho seguito con lo sguardo ciascuno di questi gradini.
"mo sù, mo giù e mo recirculando.","verso l'alto, verso il basso o girando in tondo."
"Vedëa visi a carità süadi,",Ci vedevo da sguardi che invitavano all’amore.
"d'altrui lume fregiati e di suo riso,","del prossimo, dove brillava la luce dall’alto"
e atti ornati di tutte onestadi.,"sul proprio sorriso, e di degne vicinanze."
La forma general di paradiso,Già dal mio sguardo potevo baciare
"già tutta mïo sguardo avea compresa,","l’aspetto del Paradiso preso in tutto il suo insieme,"
