Original,Translate_IT
Era già l'ora che volge il disio,"La concubina del vecchio Titono,"
ai navicanti e 'ntenerisce il core,"fresco dalle braccia del suo amante che dona,"
lo dì c'han detto ai dolci amici addio;,"era bianco incandescente alla finestra dell'est,"
e che lo novo peregrin d'amore,la sua fronte scintillante di gemme
"punge, se ode squilla di lontano",incastonato nella forma di quella creatura a sangue freddo
che paia il giorno pianger che si more;,che colpisce gli uomini con la coda.
quand'io incominciai a render vano,"Dove eravamo, la notte era salita"
l'udire e a mirare una de l'alme,due passi della sua salita e ora le ali
"surta, che l'ascoltar chiedea con mano.","della terza erano già caduti,"
"Ella giunse e levò ambo le palme,","quando io, che avevo con me qualcosa di Adamo,"
"ficcando li occhi verso l'orïente,","sdraiati, sopraffatti dal sonno, là sull'erba"
come dicesse a Dio: 'D'altro non calme'.,dove noi cinque eravamo seduti.
'Te lucis ante' sì devotamente,"All'ora vicina al punto del mattino,"
"le uscìo di bocca e con sì dolci note,","quando la rondine comincia la sua canzone piatteggiante,"
che fece me a me uscir di mente;,"ricordando, forse, i suoi dolori di molto tempo fa,"
e l'altre poi dolcemente e devote,"e quando la nostra mente, più pellegrino"
"seguitar lei per tutto l'inno intero,","dalla carne e meno presi dai pensieri,"
avendo li occhi a le superne rote.,"è più profetico nelle sue visioni,"
"Aguzza qui, lettor, ben li occhi al vero,","in un sogno mi sembrava di vedere un'aquila,"
"ché 'l velo è ora ben tanto sottile,","con piume d'oro, in bilico nel cielo,"
certo che 'l trapassar dentro è leggero.,"le sue ali si sono allargate, pronte a sguazzare."
Io vidi quello essercito gentile,E a me sembrava che fossi proprio nel posto
"tacito poscia riguardare in sùe,",dove Ganimede abbandonò i suoi simili
"quasi aspettando, palido e umìle;",quando è stato portato fino al consiglio più alto.
e vidi uscir de l'alto e scender giùe,"E ho riflettuto: ""Forse è la sua abitudine"
"due angeli con due spade affocate,","per colpire solo qui, disdegnando di strappare"
tronche e private de le punte sue.,"da altre parti dei suoi artigli."""
Verdi come fogliette pur mo nate,Poi mi è sembrato che dopo aver guidato un po '
"erano in veste, che da verdi penne","è affondato terribile come un fulmine,"
percosse traean dietro e ventilate.,e mi portò dritto alla sfera del fuoco.
"L'un poco sovra noi a star si venne,","Lì sembrava che io e lui eravamo entrambi in fiamme,"
"e l'altro scese in l'opposita sponda,",e il fuoco immaginato era così caldo
sì che la gente in mezzo si contenne.,Il mio sonno era rotto e ha lasciato il posto.
Ben discernëa in lor la testa bionda;,"Non altrimenti Achille iniziò,"
"ma ne la faccia l'occhio si smarria,","muovendo i suoi occhi spaventati in un ampio cerchio,"
come virtù ch'a troppo si confonda.,non sapendo dov'era
"“Ambo vegnon del grembo di Maria”,","quella volta che sua madre lo portò,"
"disse Sordello, “a guardia de la valle,","dorme tra le sue braccia, da Chirone a Scyros,"
per lo serpente che verrà vie via”.,dove più tardi i Greci lo avrebbero portato via...
"Ond'io, che non sapeva per qual calle,","che mi sono svegliato, il sonno sparito dai miei occhi,"
"mi volsi intorno, e stretto m'accostai,","e poi divenne pallido,"
"tutto gelato, a le fidate spalle.",come un uomo congelato nel suo terrore.
E Sordello anco: “Or avvalliamo omai,"Al mio fianco non c'era altro che il mio conforto,"
"tra le grandi ombre, e parleremo ad esse;",il sole è alto più di due ore.
grazïoso fia lor vedervi assai”.,La mia faccia era rivolta verso il mare.
"Solo tre passi credo ch'i' scendesse,","- Non abbiate paura - disse il mio signore,"
"e fui di sotto, e vidi un che mirava","Abbiate fiducia, perche' tutto va bene con noi."
"pur me, come conoscer mi volesse.","Non trattenetevi, ma radunate tutte le vostre forze."
"Temp'era già che l'aere s'annerava,",Ora sei venuto in Purgatorio:
ma non sì che tra li occhi suoi e ' miei,lì si vede il muro di roccia che lo racchiude
non dichiarisse ciò che pria serrava.,"e, dove questo sembra violare, l'ingresso."
"Ver' me si fece, e io ver' lui mi fei:","Poco tempo fa, alla luce dell'alba,"
"giudice Nin gentil, quanto mi piacque","quando la tua anima dormiva dentro di te,"
quando ti vidi non esser tra ' rei!,sui fiori che adornano il luogo sottostante
Nullo bel salutar tra noi si tacque;,"'Ecco una signora che disse: ""Io sono Lucy."
poi dimandò: “Quant'è che tu venisti,Fammi radunare questo dormitore.
a piè del monte per le lontane acque?”.,"così posso velocizzarlo sulla sua strada."""
"“Oh!”, diss'io lui, “per entro i luoghi tristi","'Sordello rimase, come le altre anime nobili,"
"venni stamane, e sono in prima vita,","e lei ti ha preso e, appena era giorno,"
"ancor che l'altra, sì andando, acquisti”.","Salii, e poi seguii i suoi passi."
"E come fu la mia risposta udita,","'Qui ti ha messo giù, ma prima i suoi occhi deliziosi"
