Original,Translate_IT
In su l'estremità d'un'alta ripa,Lungo il bordo superiore di una banca alta
"che facevan gran pietre rotte in cerchio,","formata da un anello di massi rotti,"
venimmo sopra più crudele stipa;,siamo venuti sopra una folla più crudelmente repressa.
"e quivi, per l'orribile soperchio","E qui, a causa della puzza oltraggiosa"
"del puzzo che 'l profondo abisso gitta,","vomitato in eccesso da quell'abisso profondo,"
"ci raccostammo, in dietro, ad un coperchio",ci siamo tirati indietro fino a che non eravamo dietro il coperchio
"d'un grand'avello, ov'io vidi una scritta","di una grande tomba, sulla quale ho fatto questo,"
"che dicea: 'Anastasio papa guardo,","scritto: ""Ho in mano papa Anastasio,"
lo qual trasse Fotin de la via dritta'.,"entusiasta di lasciare il vero sentiero di Photinus."""
"“Lo nostro scender conviene esser tardo,","""Sarebbe meglio ritardare la discesa"
sì che s'ausi un poco in prima il senso,in modo che i nostri sensi possano crescere un po 'utilizzato
al tristo fiato; e poi no i fia riguardo”.,"a questo fetore fallo; e poi possiamo ignorarlo."""
"Così 'l maestro; e io “Alcun compenso”,",Così disse il mio padrone e io gli risposi:
"dissi lui, “trova che 'l tempo non passi","""Non trovate un compenso, perché questa volta"
perduto”. Ed elli: “Vedi ch'a ciò penso”.,"E lui: ""Vedi, ci ho pensato."""
"“Figliuol mio, dentro da cotesti sassi”,","""Figlio mio, dentro questo anello di rocce rotte,"""
"cominciò poi a dir, “son tre cerchietti","poi cominciò: ""Ci sono tre cerchi più piccoli;"
"di grado in grado, come que' che lassi.","Come quelli che stai per lasciare, vanno verso il basso."
Tutti son pien di spirti maladetti;,Quei cerchi sono tutti pieni di spiriti maledetti;
"ma perché poi ti basti pur la vista,","affinché il tuo vedere di loro possa bastare,"
intendi come e perché son costretti.,imparate ora come e perché della loro reclusione.
"D'ogne malizia, ch'odio in cielo acquista,","di ogni malizia che si guadagna l'odio in Cielo,"
"ingiuria è 'l fine, ed ogne fin cotale",l'ingiustizia è la fine; e ogni tale fine
o con forza o con frode altrui contrista.,con la forza o la frode arreca danni ad altri uomini.
"Ma perché frode è de l'uom proprio male,","Tuttavia, la frode è il vizio peculiare dell'uomo;"
più spiace a Dio; e però stan di sotto,"Dio lo trova più sgradevole-e quindi,"
"li frodolenti, e più dolor li assale.","i fraudolenti sono più bassi, soffrono di più."
Di vïolenti il primo cerchio è tutto;,I violenti prendono tutto il primo cerchio;
"ma perché si fa forza a tre persone,","ma siccome uno usa la forza contro tre persone,"
in tre gironi è distinto e costrutto.,Quel cerchio e' costruito con tre anelli separati.
"A Dio, a sé, al prossimo si pòne",A Dio e a se stessi e al prossimo...
"far forza, dico in loro e in lor cose,","Voglio dire, per loro o quello che è il loro-uno può"
come udirai con aperta ragione.,"fate violenza, come ora sentirete chiaramente."
Morte per forza e ferute dogliose,Morte violenta e ferite dolorose possono essere
"nel prossimo si danno, e nel suo avere",inflitto al prossimo; i suoi possedimenti
"ruine, incendi e tollette dannose;","possono subire la rovina, il fuoco e l'estorsione;"
"onde omicide e ciascun che mal fiere,","così, assassini e coloro che colpiscono la malizia,"
"guastatori e predon, tutti tormenta","così come saccheggiatori e rapinatori-questi,"
lo giron primo per diverse schiere.,"in ranghi separati, le prime rastrelliere."
Puote omo avere in sé man vïolenta,Un uomo può mettere mani violente contro
e ne' suoi beni; e però nel secondo,se stesso o i suoi effetti personali; così dentro
giron convien che sanza pro si penta,"il secondo anello si pente, anche se inutilmente,"
"qualunque priva sé del vostro mondo,","chi rinnegherebbe se stesso il vostro mondo,"
"biscazza e fonde la sua facultade,","gioco d'azzardo via, sprecando il suo patrimonio,"
e piange là dov'esser de' giocondo.,e piangere dove invece dovrebbe essere felice.
"Puossi far forza ne la deïtade,","Si può essere violenti contro la divinità,"
"col cor negando e bestemmiando quella,",il cuore che nega e bestemmia Lui
e spregiando natura e sua bontade;,e disprezzare la natura e il bene in lei;
e però lo minor giron suggella,"così, con il suo segno, l'anello più piccolo ha sigillato"
del segno suo e Soddoma e Caorsa,Sodoma e Cahor e tutti quelli
"e chi, spregiando Dio col cor, favella.",che parlano con passionale disprezzo di Dio.
"La frode, ond'ogne coscïenza è morsa,","Ora la frode, che divora ogni coscienza,"
può l'omo usare in colui che 'n lui fida,è praticato da un uomo contro un altro
e in quel che fidanza non imborsa.,che confida in lui o in uno che non ha fiducia.
Questo modo di retro par ch'incida,Quest'ultimo modo sembra solo tagliare
pur lo vinco d'amor che fa natura;,il legame d'amore che la natura forgia;
onde nel cerchio secondo s'annida,all'interno del secondo cerchio sono:
"ipocresia, lusinghe e chi affattura,","ipocrisia e lusinghe, stregoni,"
"falsità, ladroneccio e simonia,","falsificatori, simonie e furti,"
"ruffian, baratti e simile lordura.","e barattori, brandelli e spazzatura."
Per l'altro modo quell'amor s'oblia,"Ma nel modo precedente di frode, non solo"
"che fa natura, e quel ch'è poi aggiunto,","l'amore che la natura forgia è dimenticato,"
di che la fede spezïal si cria;,ma ha aggiunto l'amore che costruisce una fiducia speciale;
"onde nel cerchio minore, ov'è 'l punto","così, nel cerchio più stretto, dove c'è"
"de l'universo in su che Dite siede,","il centro dell'universo, sede di Dis,"
qualunque trade in etterno è consunto”.,"tutti i traditori sono consumati in eterno."""
"E io: “Maestro, assai chiara procede","""Maestro, il tuo ragionamento è chiaro."""
"la tua ragione, e assai ben distingue","Dissi: ""Mi ha reso evidente la natura"
questo baràtro e 'l popol ch'e' possiede.,di questo pozzo e della popolazione in esso.
"Ma dimmi: quei de la palude pingue,","Ma dimmi: quelli la palude densa tiene, o quelli"
"che mena il vento, e che batte la pioggia,","spinti davanti al vento, o quelli su cui"
"e che s'incontran con sì aspre lingue,","la pioggia cade, o quelli che si scontrano con lingue così dure,"
perché non dentro da la città roggia,Perché non sono tutti puniti in città
"sono ei puniti, se Dio li ha in ira?",di rosso fiammeggiante se Dio è arrabbiato con loro?
"e se non li ha, perché sono a tal foggia?”.","E se non lo è, perché sono tormentati?."""
"Ed elli a me “Perché tanto delira”,","E poi a me: ""Perché la tua ragione vaga"
"disse, “lo 'ngegno tuo da quel che sòle?","così lontano dal suo corso abituato?"" ha detto."
o ver la mente dove altrove mira?,"""O di quali altre cose stai pensando?"
Non ti rimembra di quelle parole,"Hai dimenticato, allora, le parole con cui"
con le quai la tua Etica pertratta,la tua etica tratta di queste tre disposizioni
"le tre disposizion che 'l ciel non vole,",che colpiscono la volontà del Cielo: l'incontinenza
"incontenenza, malizia e la matta",e malizia e bestialità pazzesca?
bestialitade? e come incontenenza,E come la colpa che è la meno condannata
men Dio offende e men biasimo accatta?,e meno offende Dio è incontinenza?
"Se tu riguardi ben questa sentenza,",Se si considera attentamente questo giudizio
e rechiti a la mente chi son quelli,"e richiama le anime dell'Inferno superiore,"
"che sù di fuor sostegnon penitenza,","che portano i loro castighi fuori da questa città,"
tu vedrai ben perché da questi felli,Vedrai perche' sono stati fatti partire da questi.
"sien dipartiti, e perché men crucciata","ingiusti, e perché, quando la vendetta del cielo"
la divina vendetta li martelli”.,"martelli contro di loro, porta meno rabbia."""
"“O sol che sani ogne vista turbata,","""O sole che guarisce ogni visione perplessa,"
"tu mi contenti sì quando tu solvi,","quando ti chiedo, la tua risposta così contenuto"
"che, non men che saver, dubbiar m'aggrata.",che il dubbio mi piace tanto quanto il sapere.
"Ancora in dietro un poco ti rivolvi”,","Tornate un po' a quel punto,"" dissi,"
"diss'io, “là dove di' ch'usura offende","""dove mi hai detto che l'usura offende"
"la divina bontade, e 'l groppo solvi”.","divina bontà; svelare ora quel nodo."""
"“Filosofia”, mi disse, “a chi la 'ntende,","""Filosofia, per chi comprende,"
"nota, non pure in una sola parte,","sottolinea, e non in un solo posto,"" ha detto,"
come natura lo suo corso prende,"""Come segue la natura, mentre fa il suo corso..."
dal divino 'ntelletto e da sua arte;,l'intelletto divino e l'arte divina;
"e se tu ben la tua Fisica note,","e se leggete attentamente la vostra Fisica,"
"tu troverai, non dopo molte carte,","non molte pagine dall'inizio, vedrai"
"che l'arte vostra quella, quanto pote,","che quando può, la tua arte seguirà la natura,"
"segue, come 'l maestro fa 'l discente;",come un allievo imita il suo padrone;
sì che vostr' arte a Dio quasi è nepote.,in modo che la tua arte sia quasi il nipote di Dio.
"Da queste due, se tu ti rechi a mente","Da questi due, l'arte e la natura, è adatto,"
"lo Genesì dal principio, convene","se ricorda come inizia la Genesi,"
prender sua vita e avanzar la gente;,"perché gli uomini facciano la loro strada, guadagnino la loro vita;"
"e perché l'usuriere altra via tene,",e dal momento che l'usuratore preferisce un altro
per sé natura e per la sua seguace,"sentiero, egli disprezza sia la natura in se stessa"
"dispregia, poi ch'in altro pon la spene.","e l'arte, il suo seguace; la sua speranza è altrove."
Ma seguimi oramai che 'l gir mi piace;,"Ma seguitemi, perché è tempo di muoversi;"
"ché i Pesci guizzan su per l'orizzonta,",i pesci brillano ora all'orizzonte
"e 'l Carro tutto sovra 'l Coro giace,",e tutto il Wain è sparso su Caurus;
e 'l balzo via là oltra si dismonta”.,"solo oltre, si può salire lungo la scogliera."""
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
