Original,Translate_IT
"Quando si parte il gioco de la zara,","Quando si rompe il gioco di Zara,"
"colui che perde si riman dolente,","Colui che ha perso rimane scontento,"
"repetendo le volte, e tristo impara;",i lanci che si ripetono e nella tristezza imparano;
con l'altro se ne va tutta la gente;,Il popolo con l'altro tutti se ne vanno;
"qual va dinanzi, e qual di dietro il prende,","Uno va davanti, e uno dietro lo strappa,"
e qual dallato li si reca a mente;,E al suo fianco si ricorda:
"el non s'arresta, e questo e quello intende;","Egli non si ferma, e questo e quello che si sente;"
"a cui porge la man, più non fa pressa;","Non affollano più a chi tende la mano,"
e così da la calca si difende.,E dalla folla si difende così.
"Tal era io in quella turba spessa,","Ero anch'io in quella folta moltitudine,"
"volgendo a loro, e qua e là, la faccia,","Rivolgendosi a loro in questo modo e che il mio volto,"
e promettendo mi sciogliea da essa.,"E, promettendo, mi sono liberato."
Quiv'era l'Aretin che da le braccia,"C'era l'Aretina, che dalle braccia"
"fiere di Ghin di Tacco ebbe la morte,","Untamed di Ghin di Tacco ha avuto la sua morte,"
e l'altro ch'annegò correndo in caccia.,E colui che fuggì dall'inseguimento fu annegato.
Quivi pregava con le mani sporte,C'era l'implorazione con le mani tese
"Federigo Novello, e quel da Pisa","Frederick Novello, e quello di Pisa"
che fé parer lo buon Marzucco forte.,Che ha fatto sembrare il buon Marzucco così forte.
Vidi conte Orso e l'anima divisa,Vidi il conte Orso e l'anima divisa
"dal corpo suo per astio e per inveggia,","Con l'odio e con l'invidia del suo corpo,"
"com'e' dicea, non per colpa commisa;","Come ha dichiarato, e non per crimine commesso,"
"Pier da la Broccia dico; e qui proveggia,",Pierre de la Brosse dico; e qui fornire
"mentr'è di qua, la donna di Brabante,","Mentre ancora sulla terra la Signora del Brabante,"
sì che però non sia di peggior greggia.,Cosi' per questo lei non sara' di un gregge peggiore!
Come libero fui da tutte quante,Non appena sono stato libero da tutte quelle sfumature
"quell'ombre che pregar pur ch'altri prieghi,","Che ha pregato solo che qualcun altro possa pregare,"
"sì che s'avacci lor divenir sante,","per affrettarli a diventare santi,"
"io cominciai: “El par che tu mi nieghi,","Comincio: ""Sembra che tu taccia di menzogna,"
"o luce mia, espresso in alcun testo","O luce mia, espressamente in qualche testo,"
che decreto del cielo orazion pieghi;,Quell'origione può piegare il decreto del Cielo;
e questa gente prega pur di questo:,E comunque queste persone pregano per questo.
"sarebbe dunque loro speme vana,",Forse la loro aspettativa sarà senza scarponi?
o non m'è 'l detto tuo ben manifesto?”.,"O è per me il tuo dire non del tutto chiaro?"""
Ed elli a me: “La mia scrittura è piana;,"E lui a me: ""La mia scrittura è esplicita,"
"e la speranza di costor non falla,","E non fallace è la speranza di questi,"
se ben si guarda con la mente sana;,Se con intelletto sano è ben considerato;
ché cima di giudicio non s'avvalla,"Per la cima del giudizio non vail se stesso,"
perché foco d'amor compia in un punto,Perché il fuoco dell'amore si compie subito
ciò che de' sodisfar chi qui s'astalla;,Che cosa deve soddisfare chi qui lo installa.
"e là dov'io fermai cotesto punto,","E là, dove ho affermato che la proposta,"
"non s'ammendava, per pregar, difetto,","Difetto non è stato modificato da una preghiera,"
perché 'l priego da Dio era disgiunto.,Perché la preghiera da Dio era separata.
Veramente a così alto sospetto,"In verità, in così profondo un interrogatorio"
"non ti fermar, se quella nol ti dice","Non decidere, a meno che non te lo dica,"
che lume fia tra 'l vero e lo 'ntelletto.,Chi illumina la verità e l'intelletto sarà.
Non so se 'ntendi: io dico di Beatrice;,Non so se tu capisci; parlo
"tu la vedrai di sopra, in su la vetta","di Beatrice; la vedrai più in alto,"
"di questo monte, ridere e felice”.","Sorridente e felice, sulla cima di questa montagna."""
"E io: “Segnore, andiamo a maggior fretta,","E io: ""Good Leader, cerchiamo di fare più in fretta,"
"ché già non m'affatico come dianzi,",Perché non mi stanco più come prima;
e vedi omai che 'l poggio l'ombra getta”.,"E vedete, e'en ora la collina un'ombra getta."""
"“Noi anderem con questo giorno innanzi”,","""Andiamo avanti con questo giorno"" rispose"
"rispuose, “quanto più potremo omai;","""Per quanto è possibile per noi,"
ma 'l fatto è d'altra forma che non stanzi.,Ma altrimenti il fatto è quello che tu pensi.
"Prima che sie là sù, tornar vedrai","Se tu sei lassù, vedrai tornare"
"colui che già si cuopre de la costa,","Colui che ora si nasconde dietro la collina,"
sì che ' suoi raggi tu romper non fai.,affinché tu non interrompa i suoi raggi.
"Ma vedi là un'anima che, posta","Ma là, ecco, un'anima che distaccava"
"sola soletta, inverso noi riguarda:","Tutto, tutto da solo sta guardando verso l'altra parte;"
quella ne 'nsegnerà la via più tosta”.,"Ci indicherà la via più veloce."""
"Venimmo a lei: o anima lombarda,","Siamo saliti fino ad esso, anima lombarda,"
come ti stavi altera e disdegnosa,"Quanto ti hai portato nobile e spregevole,"
e nel mover de li occhi onesta e tarda!,E grandioso e lento nel muoversi dei tuoi occhi!
"Ella non ci dicëa alcuna cosa,","Niente di quello che ci ha detto,"
"ma lasciavane gir, solo sguardando","Ma andiamo per la nostra strada, eying noi solo"
a guisa di leon quando si posa.,secondo il modo di un leone divano;
"Pur Virgilio si trasse a lei, pregando","Ancora vicino ad esso Virgilio ha disegnato, supplicando"
che ne mostrasse la miglior salita;,Che ci indicherebbe la migliore salita;
"e quella non rispuose al suo dimando,","E non rispose alla sua richiesta,"
ma di nostro paese e de la vita,Ma della nostra terra natale e della nostra vita
ci 'nchiese; e 'l dolce duca incominciava,Ci ha interrogati; e la dolce Guida ha cominciato:
"“Mantüa ...”, e l'ombra, tutta in sé romita,","""Mantova,"" e l'ombra, tutto di per sé recluso,"
"surse ver' lui del loco ove pria stava,","Rose lo trainava dal luogo dove prima era,"
"dicendo: “O Mantoano, io son Sordello","Dicendo: ""O Mantova, io sono Sordello"
de la tua terra!”; e l'un l'altro abbracciava.,"Della tua terra!"" e uno ha abbracciato l'altro."
"Ahi serva Italia, di dolore ostello,","Ah! servile Italia, l'ostello del dolore!"
"nave sanza nocchiere in gran tempesta,",Una nave senza pilota in grande tempesta!
"non donna di provincie, ma bordello!","Nessuna Signora Tu delle Province, ma bordello!"
"Quell'anima gentil fu così presta,","Quell'anima nobile era così impaziente, solo"
"sol per lo dolce suon de la sua terra,","Al dolce suono della sua terra natale,"
di fare al cittadin suo quivi festa;,Per rendere il suo cittadino felice benvenuto lì;
e ora in te non stanno sanza guerra,E ora dentro di te non sono senza guerra
"li vivi tuoi, e l'un l'altro si rode","i tuoi vivi, e l'uno ha rotto l'altro"
di quei ch'un muro e una fossa serra.,Di coloro in cui un muro e una fossa si sono chiusi!
"Cerca, misera, intorno da le prode","Cerca, miserabile, tutto intorno alle coste"
"le tue marine, e poi ti guarda in seno,","La tua tavola da mare, e poi guarda nel tuo seno,"
s'alcuna parte in te di pace gode.,Se qualche parte di te gode la pace!
Che val perché ti racconciasse il freno,"Che stivali, che per te Justinian"
"Iustinïano, se la sella è vòta?","La briglia si ripara, se vuota è la sella?"
Sanz'esso fora la vergogna meno.,Senza questo la vergogna sarebbe il meno.
"Ahi gente che dovresti esser devota,","Ah! gente, voi che dovete essere devoti,"
"e lasciar seder Cesare in la sella,","E per lasciare che Cesare si sieda sulla sella,"
"se bene intendi ciò che Dio ti nota,","Se ascolti bene ciò che Dio ti insegna,"
guarda come esta fiera è fatta fella,"Guarda com'è caduta questa bestia selvaggia,"
"per non esser corretta da li sproni,","Non essendo più dallo sperone corretto,"
poi che ponesti mano a la predella.,Da quando hai posato la tua mano sulla briglia.
O Alberto tedesco ch'abbandoni,O Tedesco Alberto!
"costei ch'è fatta indomita e selvaggia,","Colui che è diventato recalcitrante e selvaggio,"
"e dovresti inforcar li suoi arcioni,","E dovresti cavalcare il suo arco di sella,"
giusto giudicio da le stelle caggia,Che cada un giusto giudizio dalle stelle
"sovra 'l tuo sangue, e sia novo e aperto,","Sul tuo sangue, e sia nuovo e aperto,"
tal che 'l tuo successor temenza n'aggia!,affinché il tuo successore ne abbia paura;
"Ch'avete tu e 'l tuo padre sofferto,","perché tuo padre e te stesso hanno sofferto,"
"per cupidigia di costà distretti,","Per cupidigia di quelle terre transalpine distratte,"
che 'l giardin de lo 'mperio sia diserto.,Il giardino dell'impero da sprecare.
"Vieni a veder Montecchi e Cappelletti,","Venite a vedere Montecchi e Cappelletti,"
"Monaldi e Filippeschi, uom sanza cura:","Monaldi e Filippeschi, uomo incauto!"
"color già tristi, e questi con sospetti!","Quei tristi già, e questi dubbio-depressi!"
"Vien, crudel, vieni, e vedi la pressura","Vieni, crudele! Vieni a vedere l'oppressione"
"d'i tuoi gentili, e cura lor magagne;","della tua nobiltà e guarisci le loro ferite,"
e vedrai Santafior com'è oscura!,E vedrai quanto è sicuro Santafiore!
Vieni a veder la tua Roma che piagne,"Venite a vedere la vostra Roma, che si lamenta,"
"vedova e sola, e dì e notte chiama:","Vedova, sola, e giorno e notte esclama,"
