Original,Translate_IT
"Lo giorno se n'andava, e l'aere bruno","Il giorno passava, l'oscurità scoppiava,"
toglieva li animai che sono in terra,La notte ripudiò gli esseri della terra
da le fatiche loro; e io sol uno,"Tutto il loro dolore, e io solo mi preparo"
m'apparecchiava a sostener la guerra,A me la guerra dura e le lamentele
"sì del cammino e sì de la pietate,","La via e la compassione, e ora la sua immagine"
che ritrarrà la mente che non erra.,Dipinto da un ricordo sicuro.
"O muse, o alto ingegno, or m'aiutate;","O Mus, o spirito alto, aiutatemi con mitezza!"
"o mente che scrivesti ciò ch'io vidi,","Ricordi quello che hai scritto, quello che ho visto..."
qui si parrà la tua nobilitate.,Qui si vedrà se la tua nobiltà è valida.
"Io cominciai: “Poeta che mi guidi,","""Ora, poeta,"" ho cominciato, ""prima che ce ne andiamo,"
"guarda la mia virtù s'ell' è possente,","Considera la mia forza e la mia bravura,"
prima ch'a l'alto passo tu mi fidi.,Può passare il grande viaggio?
"Tu dici che di Silvïo il parente,","Tu dici che il padre di Silvio nel tempo,"
"corruttibile ancora, ad immortale","nel corpo e ancora un essere mortale,"
"secolo andò, e fu sensibilmente.",Sii invaso dall'immortalità.
"Però, se l'avversario d'ogne male",Ma poiché l'avversario eterno tutto il male
"cortese i fu, pensando l'alto effetto",nei suoi empiri per il fondatore di lui
"ch'uscir dovea di lui, e 'l chi e 'l quale","La Madre Roma e l'Impero,"
non pare indegno ad omo d'intelletto;,"Chiunque abbia dato la sua luce alla ragione,"
ch'e' fu de l'alma Roma e di suo impero,"Per lo scopo più alto,"
ne l'empireo ciel per padre eletto:,Che non apparve inestimabile tale grazia.
"la quale e 'l quale, a voler dir lo vero,","Roma e il Regno, per proclamare la verità,"
fu stabilita per lo loco santo,"Sono stati donati, la città sana"
u' siede il successor del maggior Piero.,Da motivare per la sede di Petri Folger.
"Per quest'andata onde li dai tu vanto,",Attraverso questa gang che gli fai rinominare...
intese cose che furon cagione,Egli riceve il cliente di ciò che vince
di sua vittoria e del papale ammanto.,E posto le basi per il governante guaritore.
"Andovvi poi lo Vas d'elezïone,",Se l'attrezzatura scelta e' arrivata...
per recarne conforto a quella fede,"Così, nella fede, rafforza il mondo,"
ch'è principio a la via di salvazione.,In cui la via della salvezza è iniziata.
"Ma io, perché venirvi? o chi 'l concede?",Ma io... perche'... chi me l'ha dato?
"Io non Enëa, io non Paulo sono;","Eneas non ancora Paul, io, la cui debolezza"
me degno a ciò né io né altri 'l crede.,"Non io, ne' nessuno ne' io ne' nessuno ne' te ne e' degno."
"Per che, se del venire io m'abbandono,","Quando arrivo lì mi affascina,"
temo che la venuta non sia folle.,Temo che la mia venuta sia stolta.
Se' savio; intendi me' ch'i' non ragiono”.,"Tu, saggio, lo sai meglio di me."""
E qual è quei che disvuol ciò che volle,"E come chi vuole e non vuole, molte cose"
"e per novi pensier cangia proposta,","Riflettete e provate, e sentitevi incestuosi,"
"sì che dal cominciar tutto si tolle,",Quello che ha cominciato è passato;
"tal mi fec'ïo 'n quella oscura costa,",Così io 'quello che ho leggero e senza vacillare
"perché, pensando, consumai la 'mpresa","Ho iniziato, mi sono arreso di nuovo,"
che fu nel cominciar cotanto tosta.,Sconforto dai pensieri mutevoli.
"“S'i' ho ben la parola tua intesa”,","""Ti capisco,"" disse l'ombra,"
"rispuose del magnanimo quell'ombra,","""E' cosi' che ti fa sentire spaventata e terrorizzata..."
“l'anima tua è da viltade offesa;,E la codardia sta solo bloccando la tua corsa.
la qual molte fïate l'omo ingombra,"Il meglio li rende spesso pentiti dell'uomo,"
"sì che d'onrata impresa lo rivolve,","Che egli rimbalza da grande atto,"
come falso veder bestia quand'ombra.,Come cavalli che si spaventano di falsi.
"Da questa tema acciò che tu ti solve,","Ma non ti prostrare lungo il sentiero,"
dirotti perch'io venni e quel ch'io 'ntesi,Ora senti quello che sento per primo...
nel primo punto che di te mi dolve.,Perche' ho sofferto per te nel mio cuore.
"Io era tra color che son sospesi,","Io, non accolto in inferno e in cielo,"
