Original,Translate_IT
Già eran li occhi miei rifissi al volto,Sto gia' aggrappando gli occhi alla faccia
"de la mia donna, e l'animo con essi,","La Signora di nuovo, gli occhi e le menti,"
e da ogne altro intento s'era tolto.,E non pensavo a tutto il resto.
"E quella non ridea; ma “S'io ridessi”,","Non mi sorrise, ma disse con bontà:"
"mi cominciò, “tu ti faresti quale","""Da quando ho riso, ti sarebbe piaciuto"
fu Semelè quando di cener fessi:,Come semeli quando si ardeva nella polvere.
"ché la bellezza mia, che per le scale","Se la mia bellezza, che, come hai visto,"
"de l'etterno palazzo più s'accende,",Quando si sale nel Palazzo Eterno
"com'hai veduto, quanto più si sale,","Piu' ci infiammamo, piu' ci alziamo,"
"se non si temperasse, tanto splende,","Non si mise a guardarti, si afferrò"
"che 'l tuo mortal podere, al suo fulgore,","Come un fulmine, tu saresti stata schiacciata da lei,"
sarebbe fronda che trono scoscende.,"Sbrigati, come l'asta fritta."
"Noi sem levati al settimo splendore,","Siamo stati rapiti per splendore, il settimo,"
che sotto 'l petto del Leone ardente,"Colui che è circondato dall'immagine della luna celeste,"
raggia mo misto giù del suo valore.,La sua brace estrae il raggio.
"Ficca di retro a li occhi tuoi la mente,","Lasciate che lo spirito, dopo lo sguardo, si alzi;"
e fa di quelli specchi a la figura,E il tuo sguardo... . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
che 'n questo specchio ti sarà parvente”.,"Per l'immagine, questo specchio lo farà conoscere."""
Qual savesse qual era la pastura,"Chissà come il suo sguardo sembrò così beato,"
del viso mio ne l'aspetto beato,"Come egli mise in dolce pascolo,"
"quand'io mi trasmutai ad altra cura,","Quando comandò di puntarlo di nuovo,"
conoscerebbe quanto m'era a grato,"Oh, anche lui sa con quale gioia"
"ubidire a la mia celeste scorta,","Io obbedisco a ciò che mi impone,"
contrapesando l'un con l'altro lato.,Perche' il piacere e' stato l'equilibrio della sofferenza.
"Dentro al cristallo che 'l vocabol porta,","Nel cristallo che si muove per il mondo,"
"cerchiando il mondo, del suo caro duce","Dal caro leader, sotto il quale fuggire"
"sotto cui giacque ogne malizia morta,","La malvagità doveva ancora portare il nome,"
di color d'oro in che raggio traluce,"Quando vedo un segno che brilla su una scala,"
vid'io uno scaleo eretto in suso,"Colore simile all'oro, traslucido dal raggio,"
"tanto, che nol seguiva la mia luce.",Alto che non bastano le visioni dell'uomo.
Vidi anche per li gradi scender giuso,E sui germogli è salito in tale numero
"tanti splendor, ch'io pensai ch'ogne lume","La moltitudine delle stesse luci del cielo si abbatte,"
"che par nel ciel, quindi fosse diffuso.",Come se tutta la luce scorresse qui con una sola volta.
"E come, per lo natural costume,","E come, secondo la loro specie, i corvi, quando di nuovo"
"le pole insieme, al cominciar del giorno,",Il giorno comincia a muoversi rapidamente.
si movono a scaldar le fredde piume;,"Per riscaldare le piume,"
"poi altre vanno via sanza ritorno,","E quelli che scappano di là senza ritorno,"
"altre rivolgon sé onde son mosse,","Che volano indietro, poi, nell'arco"
e altre roteando fan soggiorno;,"Girando lo stesso stelo, vagando lì;"
tal modo parve me che quivi fosse,"Così ora ho visto pesare in quel splendore,"
"in quello sfavillar che 'nsieme venne,",Che si e' sparso come un fiume... non appena il diluvio...
sì come in certo grado si percosse.,Si è spostato fino a certi gradini.
"E quel che presso più ci si ritenne,","E uno splendente, che, vicino a noi, riposato,"
"si fé sì chiaro, ch'io dicea pensando:",Ma questa parola della Lipp voleva uscire...
'Io veggio ben l'amor che tu m'accenne.,"""Immagino che tu mi mostri l'amore."""
Ma quella ond'io aspetto il come e 'l quando,Ma lei che mi parla e mi tace
"del dire e del tacer, si sta; ond'io,","Come e quando ha deciso, lei ha taciuto, e io"
"contra 'l disio, fo ben ch'io non dimando'.","E' vero, non chiedendo il mio desiderio di mostrare."
"Per ch'ella, che vedëa il tacer mio","Ma lei ha detto il mio silenzio,"
"nel veder di colui che tutto vede,","In lui che vede tutto, guardandomi chiaramente,"
mi disse: “Solvi il tuo caldo disio”.,"E disse: ""Arrendete il caldo desiderio e dite"""
E io incominciai: “La mia mercede,"E cominciai: ""Non confidando nel merito,"
non mi fa degno de la tua risposta;,"Se mi ritenessi degno di una risposta da parte tua,"
"ma per colei che 'l chieder mi concede,","Chiedo a lei, che mi permette di costruire,"
vita beata che ti stai nascosta,"O questa vita, che tu traduci bene"
"dentro a la tua letizia, fammi nota","Sei nella gioia, per quale motivo?"
la cagion che sì presso mi t'ha posta;,Sei venuto da me con amore?
e dì perché si tace in questa rota,E dimmi perche' questo round...
"la dolce sinfonia di paradiso,","La sinfonia del Paradiso si è rotta,"
che giù per l'altre suona sì divota”.,"Quella più profonda suonava in un patto religioso?"""
"“Tu hai l'udir mortal sì come il viso”,","E lui: ""Il tuo orecchio è debole, come la tua faccia,"
rispuose a me; “onde qui non si canta,"Perché Beatrix non ride,"
per quel che Bëatrice non ha riso.,Non suona il canto in questo cerchio.
Giù per li gradi de la scala santa,"Sono venuto da una guida guaritrice,"
discesi tanto sol per farti festa,Con il rosso e con la luce che mi ha dato
col dire e con la luce che mi ammanta;,Il vestito serve a farti arrabbiare con gioia.
"né più amor mi fece esser più presta,",E non sono qui per amore più grande;
"ché più e tanto amor quinci sù ferve,","No, sempre più e lo stesso amore brilla in loro,"
sì come il fiammeggiar ti manifesta.,Quelli che sono li'... e l'intelligente te li mostra.
"Ma l'alta carità, che ci fa serve",Ma l'amore supremo che ci spinge a servire
"pronte al consiglio che 'l mondo governa,","Per l'eterno consiglio, ha bisogno di chi sceglie,"
sorteggia qui sì come tu osserve”.,"Come a te, in quello che hai visto."""
"“Io veggio ben”, diss'io, “sacra lucerna,","""Vedo - dissi - che l'amore, libero,"
come libero amore in questa corte,Seguire le conclusioni di questa Corte
basta a seguir la provedenza etterna;,L'eterna provvidenza è sufficiente.
"ma questo è quel ch'a cerner mi par forte,",Ma c'è un'altra cosa che non riesco a capire:
perché predestinata fosti sola,Perché sei di tutti quelli là
a questo officio tra le tue consorte”.,"Già visto in anticipo a questo ufficio?"""
"Né venni prima a l'ultima parola,","Non ero ancora arrivato all'ultima parola,"
"che del suo mezzo fece il lume centro,","Si girava, si oscillava intorno a se stesso,"
girando sé come veloce mola;,La luce nel cerchio è come un mulino via.
poi rispuose l'amor che v'era dentro:,"""Poiché quella luce, che nasce dalla sorgente stessa,"""
"“Luce divina sopra me s'appunta,","Ha risposto l'amore dentro, ""mi sembra,"
"penetrando per questa in ch'io m'inventro,","Quello che mi chiude dentro, penetrante,"
"la cui virtù, col mio veder congiunta,","Alzate la sua forza, unitevi alla mia visione,"
"mi leva sopra me tanto, ch'i' veggio","Me su di me, in modo che nel suo intuizione"
la somma essenza de la quale è munta.,L'essere primitivo che lo emana mi sembra.
Quinci vien l'allegrezza ond'io fiammeggio;,"Ed ecco che arriva la mia allegra chiacchierata,"
"per ch'a la vista mia, quant'ella è chiara,","Poiché come la chiarezza dello sguardo si moltiplica,"
la chiarità de la fiamma pareggio.,Anche le fiamme sono sempre più chiare.
"Ma quell'alma nel ciel che più si schiara,","Ma colui che si trasfigura nella luce pura,"
"quel serafin che 'n Dio più l'occhio ha fisso,","Il serafino stesso, il più luminoso di Dio,"
"a la dimanda tua non satisfara,",Non accontentarti di quello che desideri.
però che sì s'innoltra ne lo abisso,Perché nell'abisso il consiglio eterno si spoglia
"de l'etterno statuto quel che chiedi,","Quello che hai chiesto, notte, che, mai illuminato,"
che da ogne creata vista è scisso.,E' stato rimosso da ogni aspetto creato.
"E al mondo mortal, quando tu riedi,","Annuncia questo, tornato, al mondo"
"questo rapporta, sì che non presumma","Avvertali di fronte a quell'orgoglioso sforzo,"
a tanto segno più mover li piedi.,E' cosi' che si pone l'obiettivo.
"La mente, che qui luce, in terra fumma;","Lo spirito, dalla luce qui, circondato da fumo,"
onde riguarda come può là giùe,"Cercate come potete, verso il traguardo più alto,"
quel che non pote perché 'l ciel l'assumma”.,"Che non può vedere alzare lo sguardo là."""
"Sì mi prescrisser le parole sue,","Questa è la parola del Beato che mi ha dato,"
ch'io lasciai la quistione e mi ritrassi,Ma lasciai umilmente queste domande
a dimandarla umilmente chi fue.,E ha solo chiesto il suo curriculum.
"“Tra ' due liti d'Italia surgon sassi,","""Tra l'Italia e le due coste"
"e non molto distanti a la tua patria,","Montagne, Tuscien vicino, così alto,"
"tanto che ' troni assai suonan più bassi,",Che le nuvole inseguono sotto i loro grovigli.
"e fanno un gibbo che si chiama Catria,","In loro c'è un inferno di montagna,"
"di sotto al quale è consecrato un ermo,","""Catria,"" e sotto c'è la desolazione,"
che suole esser disposto a sola latria”.,"Che Dio creò per il suo vero servizio."""
Così ricominciommi il terzo sermo;,Così ha iniziato il suo terzo discorso
"e poi, continüando, disse: “Quivi","E continuò: ""Qui fortifico la mia forza"
"al servigio di Dio mi fe' sì fermo,","Nel servizio, in modo che io possa mangiare ogni"
che pur con cibi di liquor d'ulivi,Con niente mi sazia se non con succo d'oliva;
"lievemente passava caldi e geli,",Là la visione mi ha fatto in molti anni
contento ne' pensier contemplativi.,Con Hitz e Frost si ottiene soddisfazione.
Render solea quel chiostro a questi cieli,I campi fruttiferi per il cielo erano
"fertilemente; e ora è fatto vano,","Nella baia del monastero, le zizzanie ora crescono,"
sì che tosto convien che si riveli.,E si addice a rivelarlo.
"In quel loco fu' io Pietro Damiano,","Pier Damian, ero in quel posto."
e Pietro Peccator fu' ne la casa,(Petrus Peccator vive nel Nostro caro
di Nostra Donna in sul lito adriano.,Moglie monastero guarito a bordo di Ravenna.)
"Poca vita mortal m'era rimasa,",Mi rimanevano poche vite.
"quando fui chiesto e tratto a quel cappello,","Allora mi chiamarono e mi tirarono in quel cappello,"
che pur di male in peggio si travasa.,Che ora fa schifo... e fa schifo.
Venne Cefàs e venne il gran vasello,"Pietro era magro una volta e senza scarpe,"
"de lo Spirito Santo, magri e scalzi,",Paolo andava così in quei giorni
prendendo il cibo da qualunque ostello.,E mi piaceva il cibo in ogni capanna.
Or voglion quinci e quindi chi rincalzi,"I nuovi pastori, festival, pieno di benessere,"
"li moderni pastori e chi li meni,","Si vede sostenuto, guidato e in movimento,"
"tanto son gravi, e chi di rietro li alzi.",E sul retro si mette anche il rimorchio.
"Cuopron d'i manti loro i palafreni,","Quando il suo cappotto si schiaffeggia,"
sì che due bestie van sott'una pelle:,Due capi di bestiame sono riuniti in una sola pelle.
oh pazïenza che tanto sostieni!”.,"O divina pazienza, che sopporta molto!"""
A questa voce vid'io più fiammelle,Qui dalla scala sono salite molte fiamme
"di grado in grado scendere e girarsi,","E giravano là, in modo che sempre più"
e ogne giro le facea più belle.,In ogni cerchio nuotare in bella luce.
"Dintorno a questa vennero e fermarsi,",Si sono messi in mezzo a quell'oscurita'...
"e fero un grido di sì alto suono,","Con un suono così forte,"
che non potrebbe qui assomigliarsi;,Che nulla sulla terra suona così forte e pesante.
"né io lo 'ntesi, sì mi vinse il tuono.",Ma non capii nulla nella sala del tuono.
