Original,Translate_IT
“Chi è costui che 'l nostro monte cerchia,Per fare il suo corso attraverso l'acqua più liscia
"prima che morte li abbia dato il volo,","la piccola corteccia del mio spirito ora arrampica la sua vela,"
e apre li occhi a sua voglia e coverchia?”.,lasciando alle spalle quel mare crudele.
"“Non so chi sia, ma so ch'e' non è solo;","Ora canterò il secondo regno,"
"domandal tu che più li t'avvicini,","là dove l'anima dell'uomo è purificata,"
"e dolcemente, sì che parli, acco'lo”.",resa degna di ascendere al Cielo.
"Così due spirti, l'uno a l'altro chini,","Qui dai morti la poesia si alzi,"
ragionavan di me ivi a man dritta;,"O Muse sacre, da quando sono vostra."
"poi fer li visi, per dirmi, supini;",Lasciate che Calliope si alzi.
e disse l'uno: “O anima che fitta,per accompagnare la mia canzone con quegli stessi accordi
"nel corpo ancora inver' lo ciel ten vai,",la cui forza colpì così le miserabili magpie
per carità ne consola e ne ditta,"che, ascoltando, hanno perso ogni speranza di perdono."
onde vieni e chi se'; ché tu ne fai,"Colore dolce dello zaffiro orientale,"
"tanto maravigliar de la tua grazia,",aleggiando nell'aspetto calmo e tranquillo
quanto vuol cosa che non fu più mai”.,"d'aria intervenente, pura all'orizzonte,"
E io: “Per mezza Toscana si spazia,mi sono compiaciuto ancora una volta dei miei occhi
"un fiumicel che nasce in Falterona,",non appena ho lasciato l'aria morbosa
e cento miglia di corso nol sazia.,che aveva afflitto sia il mio petto che gli occhi.
Di sovr'esso rech'io questa persona:,"Il pianeta giusto che incoraggia l'amore,"
"dirvi ch'i' sia, saria parlare indarno,","sorridente, illuminato a est,"
ché 'l nome mio ancor molto non suona”.,velando i pesci nel suo treno.
“Se ben lo 'ntendimento tuo accarno,"Mi voltai a destra e, fissando la mia attenzione"
"con lo 'ntelletto”, allora mi rispuose","sull'altro polo, ho visto quattro stelle"
"quei che diceva pria, “tu parli d'Arno”.","non visti, ma dai primi sulla terra."
E l'altro disse lui: “Perché nascose,Il cielo stesso sembrava gioire
"questi il vocabol di quella riviera,",nel loro splendente luccichio. O vedova
pur com'om fa de l'orribili cose?”.,"regione del nord, negata quella vista!"
"E l'ombra che di ciò domandata era,","Una volta che ho attirato il mio sguardo da loro,"
si sdebitò così: “Non so; ma degno,girare a malapena verso l'altro polo
ben è che 'l nome di tal valle pèra;,"dove era posta la costellazione del fiume,"
"ché dal principio suo, ov'è sì pregno","Ho visto accanto a me un vecchio, da solo,"
"l'alpestro monte ond'è tronco Peloro,",che dal suo aspetto era così meritevole di rispetto
"che 'n pochi luoghi passa oltra quel segno,",che nessun figlio deve di più a suo padre.
infin là 've si rende per ristoro,"La sua barba era lunga e striata di bianco,"
"di quel che 'l ciel de la marina asciuga,","come i suoi capelli, che cadde"
"ond'hanno i fiumi ciò che va con loro,",in doppi fili fino al petto.
vertù così per nimica si fuga,I raggi di quelle quattro stelle sante
"da tutti come biscia, o per sventura",adornava il suo viso con tanta luce
"del luogo, o per mal uso che li fruga:",Sembrava splendere con la luminosità del sole.
ond'hanno sì mutata lor natura,"Quali anime sei tu per essere fuggito dall'eterna prigione,"
"li abitator de la misera valle,",arrampicarsi contro il ruscello oscuro e nascosto?
che par che Circe li avesse in pastura.,"chiese, scuotendo quelle venerate serrature."
"Tra brutti porci, più degni di galle",'Chi era la tua guida o chi la tua lanterna
"che d'altro cibo fatto in uman uso,",per condurvi fuori da quella notte profonda
dirizza prima il suo povero calle.,quale ripida la valle dell'Inferno nelle tenebre?
"Botoli trova poi, venendo giuso,","Le leggi dell'abisso sono così infrante,"
"ringhiosi più che non chiede lor possa,","o è stato fatto un nuovo decreto in cielo,"
