Original,Translate_IT
"'Deus, venerunt gentes', alternando","""Deus venerunt gentes,"" alternati"
"or tre or quattro dolce salmodia,","Ora tre, ora quattro, melodioso salmody"
"le donne incominciaro, e lagrimando;",Cominciarono le fanciulle in mezzo alle lacrime;
"e Bëatrice, sospirosa e pia,","Beatrice, compassionevole e sospirante,"
"quelle ascoltava sì fatta, che poco","Ascoltandoli con un tale volto,"
più a la croce si cambiò Maria.,Quella scarsa più cambiata era Maria alla croce.
Ma poi che l'altre vergini dier loco,Ma quando le altre vergini posto aveva dato
"a lei di dir, levata dritta in pè,","Per lei parlare, alzarsi ai suoi piedi"
"rispuose, colorata come foco:","Con il colore come di fuoco, ha fatto la risposta:"
"'Modicum, et non videbitis me;","""'Modicum, et non videbitis me;"
"et iterum, sorelle mie dilette,","Et iterum, 'le mie sorelle predilette,"
"modicum, et vos videbitis me'.","""Modicum, et vos videbitis me."""
"Poi le si mise innanzi tutte e sette,",Poi tutti i sette di fronte a lei si pose;
"e dopo sé, solo accennando, mosse","E dopo di lei, solo facendo cenno, spostato"
me e la donna e 'l savio che ristette.,"Io, la signora e il saggio che sono rimasti."
Così sen giva; e non credo che fosse,Così lei andò avanti; e io non credo
"lo decimo suo passo in terra posto,","che il suo decimo passo fu posto a terra,"
quando con li occhi li occhi mi percosse;,"Quando con i suoi occhi sui miei occhi colpì,"
"e con tranquillo aspetto “Vien più tosto”,","E con un aspetto tranquillo, ""Vieni piu' in fretta,"""
"mi disse, “tanto che, s'io parlo teco,","Mi disse: ""Se ti parlo,"
ad ascoltarmi tu sie ben disposto”.,"Per ascoltarmi puoi essere ben posizionato."""
"Sì com'io fui, com'io dovëa, seco,","Appena sono stato con lei come avrei dovuto,"
"dissemi: “Frate, perché non t'attenti","Mi disse: ""Perché, fratello, tu non lo fai"
a domandarmi omai venendo meco?”.,"Avventurarsi a domandare ora, nel venire con me?"""
Come a color che troppo reverenti,"Quanto a coloro che sono troppo riverenziali,"
"dinanzi a suo maggior parlando sono,","Parlando in presenza di superiori,"
"che non traggon la voce viva ai denti,","che non trascineranno la parola viva ai loro denti,"
"avvenne a me, che sanza intero suono","Mi è caduto, che senza suono perfetto"
"incominciai: “Madonna, mia bisogna","Inizio: ""La mia necessità, Madonna,"
"voi conoscete, e ciò ch'ad essa è buono”.","Sai, e ciò che c'è di buono."""
Ed ella a me: “Da tema e da vergogna,"E lei a me: ""Per paura e timidezza"
"voglio che tu omai ti disviluppe,","D'ora in poi ti farò spogliare,"
sì che non parli più com'om che sogna.,Così che tu non parli più come uno che sogna.
"Sappi che 'l vaso che 'l serpente ruppe,",Sappiate che il vaso che il serpente ha rotto
"fu e non è; ma chi n'ha colpa, creda",Era e non lo è; ma lasci che colui che è colpevole
che vendetta di Dio non teme suppe.,Pensate che la vendetta di Dio non abbia paura di una zuppa.
Non sarà tutto tempo sanza reda,Senza un erede non sarà mai
"l'aguglia che lasciò le penne al carro,","L'aquila che ha lasciato i suoi pennacchi sulla macchina,"
per che divenne mostro e poscia preda;,"Da dove è diventato un mostro, poi una preda;"
"ch'io veggio certamente, e però il narro,","In verità io vedo, e quindi lo racconto,"
"a darne tempo già stelle propinque,","Le stelle già vicino a portare il tempo,"
"secure d'ogn'intoppo e d'ogne sbarro,","Da ogni ostacolo sicuro, e da ogni bar,"
"nel quale un cinquecento diece e cinque,","Di cui cinquecento, dieci e cinque,"
"messo di Dio, anciderà la fuia","Uno mandato da Dio, ucciderà la donna ladra"
con quel gigante che con lei delinque.,E lo stesso gigante che pecca con lei.
"E forse che la mia narrazion buia,","E avvolgete la mia oscurità,"
"qual Temi e Sfinge, men ti persuade,","Come Temi e la Sfinge, può meno persuaderti,"
perch'a lor modo lo 'ntelletto attuia;,"Poiché, nella loro modalità, offusca l'intelletto;"
"ma tosto fier li fatti le Naiade,",Ma presto i fatti saranno i Naiadi
che solveranno questo enigma forte,"Chi risolverà questo difficile enigma,"
sanza danno di pecore o di biade.,Senza distruzione delle greggi e dei raccolti.
"Tu nota; e sì come da me son porte,",Nota tu; e come da me son proferiti
così queste parole segna a' vivi,"Queste parole, insegnate a coloro che vivono"
del viver ch'è un correre a la morte.,quella vita che è una corsa alla morte;
"E aggi a mente, quando tu le scrivi,","E ricordati, quando li scrivi,"
di non celar qual hai vista la pianta,"per non nascondere ciò che hai visto la pianta,"
ch'è or due volte dirubata quivi.,Questa due volte e' gia' stata saccheggiata qui.
"Qualunque ruba quella o quella schianta,","Chiunque lo saccheggi o lo rovini,"
"con bestemmia di fatto offende a Dio,","Con la bestemmia dell'atto offende Dio,"
che solo a l'uso suo la creò santa.,Che l'ha resa santa solo per il suo uso.
"Per morder quella, in pena e in disio","Per mordere questo, nel dolore e nel desiderio"
cinquemilia anni e più l'anima prima,Cinquemila anni e più l'anima del primogenito
bramò colui che 'l morso in sé punio.,"Lo gravò, che castigò in se stesso il morso."
"Dorme lo 'ngegno tuo, se non estima","Il tuo genio dorme, se non lo ritiene"
per singular cagione essere eccelsa,Per un motivo particolare così importante
lei tanto e sì travolta ne la cima.,"In altezza, e così invertita nella sua sommità."
E se stati non fossero acqua d'Elsa,E se le tue vane immaginazioni non fossero state
"li pensier vani intorno a la tua mente,","Acqua di Elsa intorno alla tua mente,"
"e 'l piacer loro un Piramo a la gelsa,","e il Piramo al gelso, il loro piacere,"
per tante circostanze solamente,Tu solo per così tante circostanze
