Original,Translate_IT
"Così di ponte in ponte, altro parlando",Così da un ponte all'altro siamo venuti
"che la mia comedìa cantar non cura,","finché non abbiamo raggiunto il suo punto più alto, parlando"
"venimmo; e tenavamo 'l colmo, quando",di cose che la mia Commedia non vuole cantare.
restammo per veder l'altra fessura,Ci siamo fermati a dare un'occhiata al prossimo crepaccio.
di Malebolge e li altri pianti vani;,di Malebolge e sentito più inutile piangere.
e vidila mirabilmente oscura.,Riuscivo solo a vedere un'oscurita' stupefacente.
Quale ne l'arzanà de' Viniziani,Come nell'arsenale dei Veneziani
bolle l'inverno la tenace pece,in inverno bolliscono la pece viscosa
"a rimpalmare i legni lor non sani,",per bombardare le loro navi insensate
ché navicar non ponno - in quella vece,perché non possono navigare - si ricostruisce
chi fa suo legno novo e chi ristoppa,"la sua nave, mentre ancora un'altra spina"
le coste a quel che più vïaggi fece;,"le cuciture dei suoi, incrollate da molti viaggi;"
chi ribatte da proda e chi da poppa;,"uno martello al gambo, un altro a poppa,"
altri fa remi e altri volge sarte;,"questo fa i remi, che si torce le corde"
chi terzeruolo e artimon rintoppa -:,"per il truccamento, un altro fiocco di patch e la vela --"
"tal, non per foco ma per divin'arte,","non con il fuoco, ma per l arte di Dio,"
"bollia là giuso una pegola spessa,","una spessa pece bollita lì,"
che 'nviscava la ripa d'ogne parte.,Si attaccano alle banche da entrambi i lati.
"I' vedea lei, ma non vedëa in essa",Ho visto il lancio ma ancora non ho visto nulla in esso
"mai che le bolle che 'l bollor levava,","eccetto le bolle che si alzano per l'ebollizione,"
"e gonfiar tutta, e riseder compressa.",l'intero gonfiore di massa e poi sistemarsi indietro.
"Mentr'io là giù fisamente mirava,","Mentre fissavo fissamente il campo di sete,"
"lo duca mio, dicendo “Guarda, guarda!”,","Il mio capo gridò: ""Attento, attento!."""
mi trasse a sé del loco dov'io stava.,"e mi ha attirato verso di lui, lontano da dove mi trovavo."
Allor mi volsi come l'uom cui tarda,"Poi mi sono trasformato come un uomo, intento"
di veder quel che li convien fuggire,"quando si scopre da cosa deve scappare,"
"e cui paura sùbita sgagliarda,","dissolto dall'improvvisa paura,"
"che, per veder, non indugia 'l partire:",che non rallenta il suo volo per tutto il suo sguardo indietro:
e vidi dietro a noi un diavol nero,solo così ho intravisto un diavolo oscuro
correndo su per lo scoglio venire.,correndo verso di noi lungo il cornicione.
Ahi quant'elli era ne l'aspetto fero!,"Ah, quanto erano feroci i suoi sguardi"
"e quanto mi parea ne l'atto acerbo,","e feroce il suo gesto,"
con l'ali aperte e sovra i piè leggero!,con ali spalancate e piedi agili!
"L'omero suo, ch'era aguto e superbo,","Una delle sue spalle, che erano alte e appuntite,"
"carcava un peccator con ambo l'anche,",era carico di haunches di un peccatore
e quei tenea de' piè ghermito 'l nerbo.,Ha tenuto agganciato dai tendini dei suoi tacchi.
"Del nostro ponte disse: “O Malebranche,","Dal nostro ponte disse: ""O Malebranche,"
ecco un de li anzïan di Santa Zita!,Ecco uno degli Anziani di Santa Zita.
"Mettetel sotto, ch'i' torno per anche","Mettilo sotto, mentre io torno indietro per averne di piu'."
"a quella terra, che n'è ben fornita:","In quella citta', dove c'e' un'ottima scorta."
"ogn'uom v'è barattier, fuor che Bonturo;","Ogni uomo lì, tranne Bonturo, è un truffatore."
"del no, per li denar, vi si fa ita”.","Lì i soldi trasformano un No in un Ay."""
"Là giù 'l buttò, e per lo scoglio duro",L'ha gettato giu' e si e' voltato indietro.
si volse; e mai non fu mastino sciolto,la cresta pietrosa. Mai fatto un mastino
con tanta fretta a seguitar lo furo.,Partite per inseguire un ladro... Fate in fretta.
"Quel s'attuffò, e tornò sù convolto;","Il peccatore affondò, poi si alzò di nuovo, la sua faccia tutta intonazione."
"ma i demon che del ponte avean coperchio,","Allora i demoni, sotto la copertura del ponte, gridarono:"
gridar: “Qui non ha loco il Santo Volto!,'Questo non è posto per il Santo Visage!
qui si nuota altrimenti che nel Serchio!,'Qui nuoti un colpo diverso che nel Serchio!
"Però, se tu non vuo' di nostri graffi,","A meno che tu non voglia sentire i nostri ganci,"
non far sopra la pegola soverchio”.,"Non ti permettere di uscire dal campo."""
"Poi l'addentar con più di cento raffi,","Poi, con un centinaio di ami e più,"
"disser: “Coverto convien che qui balli,","Lo strapparono piangendo: ""Qui devi ballare"
"sì che, se puoi, nascosamente accaffi”.",nel segreto e nel pilfer -- potresti? -- nel buio.'
Non altrimenti i cuoci a' lor vassalli,Allo stesso modo i cuochi comandano i loro scullioni
fanno attuffare in mezzo la caldaia,per prendere i loro spiedini e prosciugare la carne
"la carne con li uncin, perché non galli.","nel calderone, affinché non salti indietro."
Lo buon maestro “Acciò che non si paia,Allora il mio buon padrone disse: 'Squat giù
"che tu ci sia”, mi disse, “giù t'acquatta",dietro quella roccia e trova un po' di copertura
"dopo uno scheggio, ch'alcun schermo t'aia;",in modo che non vedano che sei qui.
"e per nulla offension che mi sia fatta,","'Qualunque oltraggio possano farmi,"
"non temer tu, ch'i' ho le cose conte,",non avere paura. Conosco questo posto e aveva
perch'altra volta fui a tal baratta”.,Esattamente una tale litigata qui prima.
Poscia passò di là dal co del ponte;,Dopo aver attraversato il ponte
"e com'el giunse in su la ripa sesta,","e raggiunse l'altra banca,"
mestier li fu d'aver sicura fronte.,Doveva mostrare quanto fosse risoluto:
Con quel furore e con quella tempesta,Con tutta la rabbia e il tumulto
ch'escono i cani a dosso al poverello,di cani che si precipitano su un mendicante...
"che di sùbito chiede ove s'arresta,",che si mette subito a mendicare dove si è fermato...
"usciron quei di sotto al ponticello,",Gli sciamarono addosso da sotto il ponte.
e volser contra lui tutt'i runcigli;,con ami minacciosi. Ma egli gridò:
ma el gridò: “Nessun di voi sia fello!,"Aspettate, non fate del male a nessuno!"
"Innanzi che l'uncin vostro mi pigli,",'Prima di afferrarmi con i tuoi ganci
"traggasi avante l'un di voi che m'oda,",Lasciate che uno di voi venga ad ascoltarmi.
e poi d'arruncigliarmi si consigli”.,"Allora consigliami se usare i tuoi artigli."""
Tutti gridaron: “Vada Malacoda!”;,"Tutti gridavano: ""Lascia andare Malacoda."""
per ch'un si mosse - e li altri stetter fermi -,"il resto si fermò... e si fece avanti,"
e venne a lui dicendo: “Che li approda?”.,"""Questo non gli servira' a niente."""
"“Credi tu, Malacoda, qui vedermi","'Considera, Malacoda,' disse il mio padrone,"
"esser venuto”, disse 'l mio maestro,",'se tu volessi vedermi arrivare fin qui
"“sicuro già da tutti vostri schermi,",inarrestato da tutti i tuoi ostacoli
sanza voler divino e fato destro?,Senza la volonta' di Dio e il destino favorevole?
"Lascian' andar, ché nel cielo è voluto","Procediamo, perché è voluto in Cielo"
ch'i' mostri altrui questo cammin silvestro”.,"che io guido un altro lungo questa strada selvaggia."""
"Allor li fu l'orgoglio sì caduto,",Allora il suo orgoglio fu talmente sconvolto che lasciò cadere
"ch'e' si lasciò cascar l'uncino a' piedi,","il billhook ai suoi piedi, dicendo agli altri:"
