Original,Translate_IT
Vago già di cercar dentro e dintorno,Nel momento in cui il sole darde i suoi primi ravioli
"la divina foresta spessa e viva,","nel luogo dove scorreva il sangue del suo autore,"
"ch'a li occhi temperava il novo giorno,","dove l’Ebro si trova in fondo alla Bilancia,"
"sanza più aspettar, lasciai la riva,",e dal Gange le onde si riscaldano sotto la nona;
prendendo la campagna lento lento,"In breve, la luce stava declinando,"
su per lo suol che d'ogne parte auliva.,Quando l’angelo di Dio apparve nella sua gioia.
"Un'aura dolce, sanza mutamento","Egli stava sull'orlo del fuoco, sulla salita,"
"avere in sé, mi feria per la fronte","cantando Beati mundo corda, e la sua voce"
non di più colpo che soave vento;,Vibrava più potentemente della voce degli esseri umani.
"per cui le fronde, tremolando, pronte","“Non si va oltre questo luogo, anime sante,"
tutte quante piegavano a la parte,senza che il fuoco vi morda; entrate dunque nelle fiamme
u' la prim'ombra gitta il santo monte;,e non restate sordi al canto che viene da lì!”
non però dal loro esser dritto sparte,dice quando ci vide arrivare vicino a lui;
"tanto, che li augelletti per le cime","Quando lo sentii, diventai lo stesso."
lasciasser d'operare ogne lor arte;,a colui che si fa scendere nella fossa.
"ma con piena letizia l'ore prime,",Tendi verso l'alto le mie due mani imploranti
"cantando, ricevieno intra le foglie,","e pensavo di rivedere, guardando queste fiamme,"
"che tenevan bordone a le sue rime,",corpi che prima avevo visto bruciare.
tal qual di ramo in ramo si raccoglie,Le due guide si voltarono verso di me.
"per la pineta in su 'l lito di Chiassi,","E Virgilio mi disse subito: «Caro figliolo,"
quand'Ëolo scilocco fuor discioglie.,"Forse è un tormento, ma non è la morte!"
Già m'avean trasportato i lenti passi,"Ricorda, ricorda! Se ho saputo guidarti"
"dentro a la selva antica tanto, ch'io","a buon porto, sul dorso di Gerione stesso,"
non potea rivedere ond'io mi 'ntrassi;,"Che cosa temi, ora che siamo più vicini a Dio?"
"ed ecco più andar mi tolse un rio,","Siate dunque persuasi che in mezzo a queste fiamme,"
che 'nver' sinistra con sue picciole onde,"Anche se dovresti rimanere per più di mille anni,"
piegava l'erba che 'n sua ripa uscìo.,Non puoi lasciare solo uno dei tuoi capelli.
"Tutte l'acque che son di qua più monde,","Se pensi mai che io voglia sbagliarti,"
parrieno avere in sé mistura alcuna,"vieni più vicino alla fiamma e convince te stesso,"
"verso di quella, che nulla nasconde,",Mostrando con le tue mani la parte del tuo vestito.
avvegna che si mova bruna bruna,"Allontana, dunque, dal tuo cuore questa paura!"
"sotto l'ombra perpetüa, che mai","Girati di qua, lanciati arditamente!”"
raggiar non lascia sole ivi né luna.,"Ma restai fermo, anche se con rimorso."
Coi piè ristetti e con li occhi passai,"Vedendomi stare fermo e così duro da piegare,"
"di là dal fiumicello, per mirare","disse, un po’ turbato: “Pensaci bene, figlio mio:"
la gran varïazion d'i freschi mai;,"Per trovare Beatrice, bisogna varcare questo muro!”."
"e là m'apparve, sì com'elli appare","Come un tempo Piram, nel solo nome di Tisbe,"
subitamente cosa che disvia,"aprì un occhio morente e volle rivederla,"
"per maraviglia tutto altro pensare,","il giorno in cui il gelso si tinse con il suo sangue,"
una donna soletta che si gia,"così, la mia resistenza subito ammollisce,"
e cantando e scegliendo fior da fiore,"guardavo la mia guida, sentendo il nome"
ond'era pinta tutta la sua via.,La cui musica canta incorna nella mia memoria.
"“Deh, bella donna, che a' raggi d'amore","Allora, scuotendo la testa, riprese: «Come mai?"
"ti scaldi, s'i' vo' credere a' sembianti","“Preferiamo restare sul posto?”, e sorrise."
"che soglion esser testimon del core,",Come si fa al bambino che si guadagna con un frutto.
"vegnati in voglia di trarreti avanti”,","Egli entrò per primo nel fuoco,"
"diss'io a lei, “verso questa rivera,","non senza aver prima pregato Stace di attendere,"
tanto ch'io possa intender che tu canti.,che l’aveva separata da me per molto tempo.
Tu mi fai rimembrar dove e qual era,"Una volta entrati, mi sarei buttato"
Proserpina nel tempo che perdette,"in vetro fuso, per cercare la freschezza,"
"la madre lei, ed ella primavera”.",Il calore supera ogni limite.
"Come si volge, con le piante strette","Il mio dolcissimo padre allora, per incoraggiarmi meglio,"
"a terra e intra sé, donna che balli,",Parlava di Beatrice proseguendo la sua marcia:
"e piede innanzi piede a pena mette,","«Mi sembra già, dice, di vedere il suo volto»."
volsesi in su i vermigli e in su i gialli,Una voce che cantava oltre di noi ci guidava;
"fioretti verso me, non altrimenti","e noi, prendendola come punto di riferimento,"
che vergine che li occhi onesti avvalli;,Uscimmo dal fuoco nel punto in cui si sale.
"e fece i prieghi miei esser contenti,","""Venite, benedicti patris mei"", diceva"
"sì appressando sé, che 'l dolce suono","una voce che si alza da un bagliore che io vi vidi,"
veniva a me co' suoi intendimenti.,"ma che brillava così forte, che ne fui abbagliato."
Tosto che fu là dove l'erbe sono,"“Il sole se ne va”, disse ancora, “e viene la notte;"
"bagnate già da l'onde del bel fiume,","non fermarti, ma affretta la tua marcia,"
di levar li occhi suoi mi fece dono.,prima che l’Occidente si vesta di nero”.
Non credo che splendesse tanto lume,"Una strada saliva dritto nella roccia,"
"sotto le ciglia a Venere, trafitta",in modo che il mio corpo mi nascondesse davanti a me
dal figlio fuor di tutto suo costume.,i raggi di un sole molto basso sull’orizzonte.
"Ella ridea da l'altra riva dritta,","Abbiamo provato solo qualche gradino,"
"trattando più color con le sue mani,",che i miei saggi ed io vedemmo alla mia ombra
che l'alta terra sanza seme gitta.,"che già si cancellava, che il sole moriva."
Tre passi ci facea il fiume lontani;,prima che si accenda sull'orizzonte immenso
"ma Elesponto, là 've passò Serse,",Un solo colore in tutte le sue parti
"ancora freno a tutti orgogli umani,","e la notte non ottenga tutta la franchezza,"
più odio da Leandro non sofferse,"ognuno di noi sceglie un gradino per il suo letto,"
"per mareggiare intra Sesto e Abido,",perché la legge di questo monte ci aveva tolto
che quel da me perch'allor non s'aperse.,l’invidia e il potere di salire di più.
"“Voi siete nuovi, e forse perch'io rido”,","Come le capre vanno prima di aver macinato,"
"cominciò ella, “in questo luogo eletto","Petulanti, arrampicarsi sulle rocce più alte"
"a l'umana natura per suo nido,","e, un attimo dopo, li si vede ruminare"
maravigliando tienvi alcun sospetto;,"all'ombra, soffice, sotto un sole di piombo,"
"ma luce rende il salmo Delectasti,","e il capro sorveglia, appoggiato sul suo lacrosse,"
che puote disnebbiar vostro intelletto.,"e, pur appoggiandosi, non cessa di vigilare;"
"E tu che se' dinanzi e mi pregasti,",o come il pastore che rimane sereno
dì s'altro vuoli udir; ch'i' venni presta,"passa la notte presso il pacifico gregge,"
ad ogne tua question tanto che basti”.,impedire alle pecore di allontanarsi dalla casa;
"“L'acqua”, diss'io, “e 'l suon de la foresta",Sembra che in questo momento siamo tutti e tre.
impugnan dentro a me novella fede,"io, come la capra; essi, come pastori,"
di cosa ch'io udi' contraria a questa”.,Premuti da tutte le parti dal muro delle rocce.
Ond'ella: “Io dicerò come procede,Da lì si vedeva solo un breve pezzo di Cielo;
"per sua cagion ciò ch'ammirar ti face,",Ma con questa fuga si vedevano le stelle.
e purgherò la nebbia che ti fiede.,più grandi che qui e molto più luminose”.
"Lo sommo ben, che solo esso a sé piace,","E allora, ruminando e contemplando,"
"fé l'uom buono e a bene, e questo loco","il sonno mi afferra, quel sonno che spesso,"
diede per arr'a lui d'etterna pace.,"Prima che un fatto arrivi, ne porta la notizia."
Per sua difalta qui dimorò poco;,Era il momento in cui l’Oriente
per sua difalta in pianto e in affanno,"prima si irradia sul monte Citereo,"
cambiò onesto riso e dolce gioco.,"ogni volta lo stesso fuoco d’amore,"
Perché 'l turbar che sotto da sé fanno,quando mi apparve una signora bella e giovane
"l'essalazion de l'acqua e de la terra,","in sogno, che sembrava andare tra i prati"
"che quanto posson dietro al calor vanno,","Raccogliendovi dei fiori, diceva cantando:"
"a l'uomo non facesse alcuna guerra,","“Chiunque voglia sapere qual è il mio nome,"
"questo monte salìo verso 'l ciel tanto,","Impara che io sono Lia, che con le mie mani"
e libero n'è d'indi ove si serra.,Lavora continuamente per fare una ghirlanda.
Or perché in circuito tutto quanto,"Per piacermi allo specchio, me ne ordino qui stesso;"
"l'aere si volge con la prima volta,",Mia sorella Rachel non si arrende mai.
"se non li è rotto il cerchio d'alcun canto,","il suo ghiaccio, dove tutti i giorni rimane seduta,"
in questa altezza ch'è tutta disciolta,"felice solo di contemplare i suoi occhi,"
"ne l'aere vivo, tal moto percuote,","che sono belli, come me di parare me stesso:"
e fa sonar la selva perch'è folta;,"La sua gioia è di vedersi, e la mia di agire”."
"e la percossa pianta tanto puote,","Già, grazie agli splendori che precedono l’aurora,"
che de la sua virtute l'aura impregna,che sembra al viaggiatore tanto più piacevole
"e quella poi, girando, intorno scuote;","che si trova, rientrando, più vicino alla sua dimora,"
"e l'altra terra, secondo ch'è degna","le ombre della notte fuggivano da tutte le parti,"
"per sé e per suo ciel, concepe e figlia","portando via il mio sonno; ed essendomi risvegliato,"
di diverse virtù diverse legna.,"Vivo già in piedi, vicino a me, i miei grandi maestri."
"Non parrebbe di là poi maraviglia,","Questo frutto così gustoso, che la cura dei mortali"
"udito questo, quando alcuna pianta","se ne va a cercare per tante strade diverse,"
sanza seme palese vi s'appiglia.,La fame non si placherà più tardi di oggi”.
E saper dei che la campagna santa,Colui che mi rivolgeva parole simili
"dove tu se', d'ogne semenza è piena,",era il mio buon Virgilio; e credo che mai
e frutto ha in sé che di là non si schianta.,Non mi sono piaciute di più le trincee.
L'acqua che vedi non surge di vena,Al desiderio che avevo di essere già lassù
"che ristori vapor che gel converta,","si aggiungeva un desiderio nuovo, che mi dava"
come fiume ch'acquista e perde lena;,le ali per volare ad ogni passo nuovo.
"ma esce di fontana salda e certa,","Quando tutta la scala rimase dietro di noi,"
"che tanto dal voler di Dio riprende,","Giunti tutti e tre al suo punto più alto,"
quant'ella versa da due parti aperta.,Virgilio si fermò per guardarmi meglio
Da questa parte con virtù discende,"e disse: ""Hai appena visto il fuoco che si attraversa"
che toglie altrui memoria del peccato;,"e l'Eterno, figlio mio: eccoti ora"
da l'altra d'ogne ben fatto la rende.,In questo posto in cui non vedo più nulla di chiaro.
Quinci Letè; così da l'altro lato,Il mio spirito e la mia arte ti avevano servito come guide;
"Eünoè si chiama, e non adopra","che il tuo piacere sia ormai l'unico,"
se quinci e quindi pria non è gustato:,perché la tua strada non è più stretta e pericolosa.
a tutti altri sapori esto è di sopra.,"Guarda il sole che splende sulla tua fronte,"
