Original,Translate_IT
"Affetto al suo piacer, quel contemplante","Ma il suo sguardo si accese per la sua delizia,"
"libero officio di dottore assunse,","Egli mi ha fatto conoscere questo con una parola di salvezza,"
e cominciò queste parole sante:,Insegnanti freelance:
"“La piaga che Maria richiuse e unse,","""Loro al piede di Maria, che vi salutano"
quella ch'è tanto bella da' suoi piedi,"E guarito, la prima delle donne là,"
è colei che l'aperse e che la punse.,La più bella che vi abbia fatto ammalare e ferire.
"Ne l'ordine che fanno i terzi sedi,","Nella Range che costruiscono i tre sedili,"
siede Rachel di sotto da costei,"Tu sarai sotto di lei Rachele,"
"con Bëatrice, sì come tu vedi.","Guarda con Beatrice, la tua padrona."
"Sarra e Rebecca, Iudìt e colei","Sara, Rebecca, Judith ti mostrano"
che fu bisava al cantor che per doglia,Con la moglie ancestrale che è in penitenza
"del fallo disse 'Miserere mei',","""Signore, donami misericordia."""
puoi tu veder così di soglia in soglia,"gradino decrescente da grado a grado,"
"giù digradar, com'io ch'a proprio nome","Ricevuto come il cliente ti ha dato la mia parola,"
vo per la rosa giù di foglia in foglia.,"Da una foglia all'altra, con il suo nome Klange."
"E dal settimo grado in giù, sì come","Ebrei fraun, dal settimo cerchio, come"
"infino ad esso, succedono Ebree,","Fino a lui, questo posto fu assegnato,"
dirimendo del fior tutte le chiome;,"E quel fiore riccioli li separano,"
"perché, secondo lo sguardo che fée","Perché essi, come credenti, guardano alla salvezza,"
"la fede in Cristo, queste sono il muro","Che Cristo diede, rivolto, in piedi come muro,"
a che si parton le sacre scalee.,Che per mezzo di loro si dividono le trincee sane.
Da questa parte onde 'l fiore è maturo,"Qui, dove il fiore ricco e pieno e bello"
"di tutte le sue foglie, sono assisi","E' spenta, qui siede la Trasfigurazione..."
quei che credettero in Cristo venturo;,I credenti guardano il cristiano futuro.
da l'altra parte onde sono intercisi,Dove c'è spazio vuoto per molti compagni
"di vòti i semicirculi, si stanno","In semicerchio è, là sono seduti,"
quei ch'a Cristo venuto ebber li visi.,Quelli che tornarono a vedere il loro arrivo.
E come quinci il glorïoso scanno,Come qui la principessa Sede in gloria
de la donna del cielo e li altri scanni,"E sotto di lei, che cambiano,"
"di sotto lui cotanta cerna fanno,",E come fanno a fare tale distinzione;
"così di contra quel del gran Giovanni,","Così là il trono del Battista che conosce,"
che sempre santo 'l diserto e 'l martiro,"Il sempre guaritore, il deserto e il martire"
"sofferse, e poi l'inferno da due anni;",E poi l'inferno di notte tra due anni.
e sotto lui così cerner sortiro,"Francesco, Benedetto e Agostino"
"Francesco, Benedetto e Augustino","Costruirsi sotto di lui il muro divisorio,"
e altri fin qua giù di giro in giro.,Con gli altri a valle di Reihn a Reihn.
Or mira l'alto proveder divino:,"Qui potreste vedere l'alta prudenza di Dio,"
ché l'uno e l'altro aspetto de la fede,"Poiché la fede, che guarda avanti e indietro,"
igualmente empierà questo giardino.,Soddisfa queste stalle da giardino in numero uguale.
E sappi che dal grado in giù che fiede,E dalla cavalcata verso il basso che questo territorio
"a mezzo il tratto le due discrezioni,","In due divorziati, tali anime si siedono,"
"per nullo proprio merito si siede,","Il proprio merito non e' finito,"
"ma per l'altrui, con certe condizioni:","No, solo la condizione non può mancare."
ché tutti questi son spiriti asciolti,"Poiché qui ci sono tutti quelli che ripagano il corpo,"
prima ch'avesser vere elezïoni.,Prima che riuscissero a scegliere da soli.
Ben te ne puoi accorger per li volti,Lo sai già dalle facce
"e anche per le voci püerili,","E alle voci che suonano ancora fanciulli,"
se tu li guardi bene e se li ascolti.,Se stai spiando e ascoltando il suo tono...
Or dubbi tu e dubitando sili;,"Non ti vedo ancora in silenzio a lottare con i dubbi,"
ma io discioglierò 'l forte legame,"Ma ti sbarazzero' di quel legame,"
in che ti stringon li pensier sottili.,Con cui la paura ti fa impazzire.
Dentro a l'ampiezza di questo reame,Dalla terra del nostro re eterno
"casüal punto non puote aver sito,","E' anche il piu' piccolo caso di Walten cieco,"
se non come tristizia o sete o fame:,"Come fame, sete e tristezza, bandito."
ché per etterna legge è stabilito,La legge eterna deve essere costruita
"quantunque vedi, sì che giustamente",Quello che vedi qui e deve essere come l'anello
ci si risponde da l'anello al dito;,"Si adatta al dito, in modo da comportarsi tra di loro."
e però questa festinata gente,"Per questo motivo, chi si è allontanato presto dal furgone"
a vera vita non è,"E venne alla verità, non senza motivi"
intra sé qui più e meno eccellente.,Più o meno la gloria ricevette.
Lo rege per cui questo regno pausa,"Il principe per mezzo del quale questo regno rapisce il peccato,"
"in tanto amore e in tanto diletto,","In tale amore e tale delizia riposa,"
"che nulla volontà è di più ausa,","Che nessuno sia superiore alla volontà,"
le menti tutte nel suo lieto aspetto,"Dividere le anime, il suo ardore allegro"
"creando, a suo piacer di grazia dota","Proveniente, secondo l'arbitrio, dai suoi doni;"
diversamente; e qui basti l'effetto.,E prenditi cura di ciò che fa conoscere l'effetto.
E ciò espresso e chiaro vi si nota,E di questo mette in quei gemelli
ne la Scrittura santa in quei gemelli,"La Sacra Scrittura è un chiaro esempio,"
che ne la madre ebber l'ira commota.,Che si sono combattuti nel grembo della madre.
"Però, secondo il color d'i capelli,","E così la grazia splende i suoi capelli,"
di cotal grazia l'altissimo lume,E così la luce più alta appare in loro
degnamente convien che s'incappelli.,Secondo i loro valori più e meno chiaro.
"Dunque, sanza mercé di lor costume,","Differenziato, non secondo quello che meritano,"
"locati son per gradi differenti,","Se sono di grado in grado qui,"
sol differendo nel primiero acume.,Solo come sembrava loro la grazia del Creatore.
Bastavasi ne' secoli recenti,Così la gioia nella giovinezza del mondo
"con l'innocenza, per aver salute,","Innocente per arrivare alla guarigione,"
solamente la fede d'i parenti;,Che la luce della fede illumina lo spirito dei genitori.
"poi che le prime etadi fuor compiute,","Poi, come il primo tempo, doveva passare,"
convenne ai maschi a l'innocenti penne,"Quello che era maschio, prima della beatitudine"
per circuncidere acquistar virtute;,Con la circoncisione riceve ancora la forza.
"ma poi che 'l tempo de la grazia venne,","Eppure, quando era arrivato il tempo della grazia,"
sanza battesmo perfetto di Cristo,Senza il battesimo completo di Cristo
tale innocenza là giù si ritenne.,L'innocenza nell'eterno buio.
Riguarda omai ne la faccia che a Cristo,Ora guarda in faccia il volto di Cristo
"più si somiglia, ché la sua chiarezza",Il più simile e la tua forza ristora
sola ti può disporre a veder Cristo”.,"Diventerà la sua chiarezza alla visione di Cristo."""
Io vidi sopra lei tanta allegrezza,"Lussuria risplende dal viso, così chiaro e bello,"
"piover, portata ne le menti sante","Che mandò a lei per mezzo di quei guaritori,"
"create a trasvolar per quella altezza,","Creati per volare attraverso quei grovigli,"
"che quantunque io avea visto davante,","Che niente che io abbia mai visto prima,"
"di tanta ammirazion non mi sospese,","Così mi trafisse con ammirazione,"
né mi mostrò di Dio tanto sembiante;,Niente mi ristorava tanto con l'immagine di Dio.
"e quello amor che primo lì discese,","L'amore che prima si prostrava,"
"cantando 'Ave, Maria, gratïa plena',","Diffondeva il piumaggio prima di lei,"
dinanzi a lei le sue ali distese.,"Salutando Sei, Maria! cantando."
Rispuose a la divina cantilena,"E allo stesso tempo, le canzoni risposero"
"da tutte parti la beata corte,","Gli spiriti selvaggi di questo Cantico dei Cieli,"
sì ch'ogne vista sen fé più serena.,E piu' allegramente brillavano intorno alle vigorose.
"“O santo padre, che per me comporte","""O santissimo, tu che scendi dall'amore,"
"l'esser qua giù, lasciando il dolce loco","Colui che per me hai scampato al posto dolce,"
"nel qual tu siedi per etterna sorte,",Dove eterno attenzione ti ha dato il sedile;
qual è quell'angel che con tanto gioco,Chi è l'Angelo che con tali vigorose
"guarda ne li occhi la nostra regina,",Nella vista di Maria con il suo riposo
innamorato sì che par di foco?”.,"E sembra prendere il sole in lei nell'amore?"""
Così ricorsi ancora a la dottrina,Così mi sono voltato verso di lui con allegra audacia
"di colui ch'abbelliva di Maria,","E lo vide sgorgare nella gloria di Maria,"
come del sole stella mattutina.,Proprio come la stella del mattino nel sole.
Ed elli a me: “Baldezza e leggiadria,"E lui: ""Cosa possono avere l'anima e gli angeli"
"quant'esser puote in angelo e in alma,","Di fiducia e bellezza, ha ottenuto"
"tutta è in lui; e sì volem che sia,","Tutto da Dio, come tutti gli abbiamo concesso,"
perch'elli è quelli che portò la palma,Perche' una volta e' venuto da lei con la palma...
"giuso a Maria, quando 'l Figliuol di Dio","Come Figlio di Dio, i pesi che vi affliggono,"
carcar si volse de la nostra salma.,"Secondo la sua volontà curativa, ha preso il sopravvento."
Ma vieni omai con li occhi sì com'io,"Ma segui la mia parola con i tuoi occhi,"
"andrò parlando, e nota i gran patrici",E dall'impero religioso e giusto
di questo imperio giustissimo e pio.,Ora vedrai l'alta nobiltà.
Quei due che seggon là sù più felici,"I due là, ricchi della più alta delizia,"
"per esser propinquissimi ad Agusta,","Perche' sono i prossimi dei Benedeiti,"
son d'esta rosa quasi due radici:,Sono due radici uguali di questa rosa.
colui che da sinistra le s'aggiusta,"Il padre si siede a sinistra,"
è 'l padre per lo cui ardito gusto,L'audacia del genere umano va avanti e indietro
l'umana specie tanto amaro gusta;,Assaggiano le amarezza.
dal destro vedi quel padre vetusto,"Guarda a destra della chiesa sana Padre là,"
di Santa Chiesa a cui Cristo le chiavi,Passato a questo fiore chiave
raccomandò di questo fior venusto.,"Sulla terra c'è il Salvatore, la nostra casa."
"E quei che vide tutti i tempi gravi,",E colui che è ancora nella vita terrena
"pria che morisse, de la bella sposa","la disgrazia della bella sposa,"
"che s'acquistò con la lancia e coi clavi,","I segni di ferita acquistati, seduto accanto."
"siede lungh'esso, e lungo l'altro posa","Siediti accanto all'altro, in pace,"
quel duca sotto cui visse di manna,Il leader del popolo che il Signore con la manna
"la gente ingrata, mobile e retrosa.","Ristorate nonostante l'ingrazia, l'inganno e l'avidità"
"Di contr'a Pietro vedi sedere Anna,","Là siede di fronte a Pietro, Anna"
"tanto contenta di mirar sua figlia,","E guardate la figlia così felice,"
che non move occhio per cantare osanna;,Che non distolga lo sguardo dall'Osanna.
e contro al maggior padre di famiglia,E di fronte al primo antenato
"siede Lucia, che mosse la tua donna","Lucia, che ti ha mandato la Signora,"
"quando chinavi, a rovinar, le ciglia.",Quando hai abbassato lo sguardo alla cattiva strada.
"Ma perché 'l tempo fugge che t'assonna,",Ma presto il tuo grande sogno sarà finito.
"qui farem punto, come buon sartore","Facciamo come fa il buon sarto,"
che com'elli ha del panno fa la gonna;,Quello che ha usato nel vestito.
"e drizzeremo li occhi al primo amore,",Gli occhi puntano verso il bene più alto
