Original,Translate_IT
"Quando ambedue li figli di Latona,",Così a lungo quando entrambi i bambini di latoni
"coperti del Montone e de la Libra,","Coperto da carro e montoni, in piedi sul bordo"
"fanno de l'orizzonte insieme zona,","L'orizzonte, unito in una zona,"
quant'è dal punto che 'l cenìt inlibra,L'audacia dello zenit allo stesso livello
"infin che l'uno e l'altro da quel cinto,","Voi due mostrate fino ad allora dall'equilibrio,"
"cambiando l'emisperio, si dilibra,","Cambiando il semicerchio, si allontanano:"
"tanto, col volto di riso dipinto,","Così lungo, il sorriso ardente in faccia,"
"si tacque Bëatrice, riguardando","Guardava in silenzio il punto di Beatrix,"
fiso nel punto che m'avëa vinto.,Colui che vince il mio sguardo con la sua luce.
"Poi cominciò: “Io dico, e non dimando,","""Io non parlo e non chiedo,"" così ha detto,"
"quel che tu vuoli udir, perch'io l'ho visto","""Qualunque cosa tu voglia sentire, io la riconosco"
là 've s'appunta ogne  ubi e ogne quando,Nel punto in cui ogni dove e quando si alza.
"Non per aver a sé di bene acquisto,","Non che egli non possa essere ciò che egli stesso ha fatto,"
"ch'esser non può, ma perché suo splendore","No, che lo splendore della sua gloria"
"potesse, risplendendo, dir ""Subsisto"",","In controluce sono in grado di annunciare,"
"in sua etternità di tempo fore,","Egli, l'Eterno, al di fuori del tempo"
"fuor d'ogne altro comprender, come i piacque,","E il termine che gli è piaciuto, il glutine"
s'aperse in nuovi amor l'etterno amore.,Creatore d'amore consacrato all'eterno.
Né prima quasi torpente si giacque;,Non che le sue forze non si siano fermate.
ché né prima né poscia procedette,Perché prima non e poi non ha sparato
lo discorrer di Dio sovra quest'acque.,"Lo spirito del Signore se stesso, fluttuando se il diluvio."
"Forma e materia, congiunte e purette,","Anche la forma e la sostanza, mescolate e pure, emanate"
"usciro ad esser che non avia fallo,","Allo stesso tempo, davanti glorioso e perfetto,"
come d'arco tricordo tre saette.,Tre frecce di tre pallottole.
"E come in vetro, in ambra o in cristallo","E come nel riflesso del raggio, dalla venuta"
"raggio resplende sì, che dal venire","Per essere completo, non vedere uno spazio,"
"a l'esser tutto non è intervallo,",Quando il cristallo puro si scioglie nella luce del sole;
così 'l triforme effetto del suo sire,"Così il Signore fece uscire tre raggi,"
ne l'esser suo raggiò insieme tutto,"Tutto in piena lucentezza inviata allo stesso tempo,"
sanza distinzïone in essordire.,"E, soprattutto, la distinzione nel progresso."
Concreato fu ordine e costrutto,"L'ordine degli esseri fu completato allo stesso tempo,"
a le sustanze; e quelle furon cima,"E in cima alla cima sono stati ritagliati,"
nel mondo in che puro atto fu produtto;,A chi dona pura attività.
pura potenza tenne la parte ima;,"La profondità divenne pura ricettività,"
nel mezzo strinse potenza con atto,"La sensibilità e la forza d'azione sono in mezzo,"
"tal vime, che già mai non si divima.",Collegato e mai liberato da questo nastro.
Ieronimo vi scrisse lungo tratto,Anche se Girolamo lascia l'inizio
di secoli de li angeli creati,Gli angeli da quello del mondo
anzi che l'altro mondo fosse fatto;,Sfuggire al periodo di secoli;
ma questo vero è scritto in molti lati,Ma la verità che io rappresento lascia
"da li scrittor de lo Spirito Santo,","Essere spesso provati dalle Scritture Sacre,"
e tu te n'avvedrai se bene agguati;,Anche se ti accorgi di essere illuminato.
"e anche la ragione il vede alquanto,",Anche la ragione può quasi spiegarlo;
che non concederebbe che ' motori,"Non potevo così a lungo, così lei ragiona,"
sanza sua perfezion fosser cotanto.,I manubrio di ciò che è immaginabile non hanno bisogno.
Or sai tu dove e quando questi amori,La creazione dell'amore Dove e quando e come
furon creati e come: sì che spenti,"Lo sai bene, così che nell'udito"
nel tuo disïo già son tre ardori.,Ti ho gia' fatto triplo di vita.
"Né giugneriesi, numerando, al venti",Solo prima di contare venti indignati
"sì tosto, come de li angeli parte","Gli angeli, in parte, in modo che essi ora"
turbò il suggetto d'i vostri alimenti.,Nel caso degli elementi più indosso disturbato.
"L'altra rimase, e cominciò quest'arte","I sopravvissuti cominciarono a fare questo,"
"che tu discerni, con tanto diletto,","Che tu riconosci, beati con gioia,"
che mai da circüir non si diparte.,Che non riposano mai nel loro ciclo.
Principio del cader fu il maladetto,"Per questo motivo, il caso è stato considerato come un caso in cui l'art."
superbir di colui che tu vedesti,"Lasciato da arrogante superbia che ti apparve,"
da tutti i pesi del mondo costretto.,Dove lo opprimevano i pesi dell'universo
Quelli che vedi qui furon modesti,Quelli che vedi qui presso Dio lo guardarono
a riconoscer sé da la bontate,"Moderato e ringraziato per i suoi doni,"
che li avea fatti a tanto intender presti:,Perche' dava solo forza a tale spettacolo.
per che le viste lor furo essaltate,Divennero così sublime da guardare
"con grazia illuminante e con lor merto,","Tramite la luce della misericordia e il loro merito,"
sì c'hanno ferma e piena volontate;,Che hanno una ferma volontà.
"e non voglio che dubbi, ma sia certo,","E senza dubbio, una volta dicono al mondo:"
che ricever la grazia è meritorio,"Il merito è di ricevere la grazia,"
secondo che l'affetto l'è aperto.,A prescindere dal modo in cui si mantiene l'amore.
Omai dintorno a questo consistorio,"Ora, se nel tuo cuore ti entravano le mie dottrine..."
"puoi contemplare assai, se le parole",Scegliete l'associazione inglese
"mie son ricolte, sanz'altro aiutorio.",E non c'è bisogno di chiedere altro aiuto.
Ma perché 'n terra per le vostre scole,Ma perché gli angeli sono coloro che sono
si legge che l'angelica natura,"Sulla terra là nelle scuole vi dicono,"
"è tal, che 'ntende e si ricorda e vole,","La mente, la memoria e la volontà prestare,"
"ancor dirò, perché tu veggi pura","Così vi mostrerò per ammaestrare completamente,"
"la verità che là giù si confonde,","La verità ti è ancora pura e incontaminata,"
equivocando in sì fatta lettura.,Quelli che confondono e confondono.
"Queste sustanze, poi che fur gioconde","Le creature che amano il piacere di guardare,"
"de la faccia di Dio, non volser viso",Non usare mai lo sguardo di eterno sbircio
"da essa, da cui nulla si nasconde:",Il volto in cui non c'e' niente da nascondere.
però non hanno vedere interciso,"Ma il nuovo non interrompe mai il loro sguardo,"
"da novo obietto, e però non bisogna",Ma non hanno bisogno di ricordare...
rememorar per concetto diviso;,Perche' il loro modo di pensare e' sempre indiviso.
"sì che là giù, non dormendo, si sogna,","Così sognate di sotto, sveglia alla luce del giorno;"
credendo e non credendo dicer vero;,"Voi credete e non credete a ciò che diffondete,"
ma ne l'uno è più colpa e più vergogna.,"Tuttavia, questo è più arrabbiato per l'ultimo diritto e il dovere."
Voi non andate giù per un sentiero,L'unica via per la quale camminate non è
filosofando: tanto vi trasporta,"Nelle vostre ricerche, voi sviate,"
l'amor de l'apparenza e 'l suo pensiero!,Lussuria di apparenza e vanità.
E ancor questo qua sù si comporta,"Ma chi fa questo è meno disprezzato qui,"
con men disdegno che quando è posposta,Come chi i Santi Scritti svuotare il piatto
la divina Scrittura o quando è torta.,Siediti e girati in modo gioioso.
