Original,Translate_IT
Ora era onde 'l salir non volea storpio;,L'ora in cui gli alpinisti non potevano fermarsi:
ché 'l sole avëa il cerchio di merigge,"il sole aveva lasciato a Toro il meridiano,"
lasciato al Tauro e la notte a lo Scorpio:,e la notte l'aveva lasciata allo Scorpione.
"per che, come fa l'uom che non s'affigge","Quindi, come uno che non si fermerà ma si muove"
"ma vassi a la via sua, che che li appaia,","lungo il suo sentiero, qualunque cosa veda,"
"se di bisogno stimolo il trafigge,","se per necessità è caduto,"
"così intrammo noi per la callaia,",ci siamo fatti strada nello stretto divario
uno innanzi altro prendendo la scala,"e, uno dietro l'altro, ha preso le scale"
che per artezza i salitor dispaia.,così stretto che gli arrampicatori là devono separarsi.
E quale il cicognin che leva l'ala,E come la cicogna nascente solleverà la sua ala
"per voglia di volare, e non s'attenta","perché vuole volare, ma non osa provare"
"d'abbandonar lo nido, e giù la cala;","per lasciare il nido, e lascia cadere la sua ala indietro,"
tal era io con voglia accesa e spenta,"così io, con il mio desiderio di domanda acceso"
"di dimandar, venendo infino a l'atto","poi spesi, arrivati fino a rendere pronto"
che fa colui ch'a dicer s'argomenta.,"per parlare. Ma mio caro padre, anche se i nostri passi"
"Non lasciò, per l'andar che fosse ratto,","si sono affrettati, non hanno smesso di parlare, per"
"lo dolce padre mio, ma disse: “Scocca","disse: ""Il ferro della freccia è toccato"
"l'arco del dir, che 'nfino al ferro hai tratto”.","la corda di prua; lasci volare l'asta del discorso."""
Allor sicuramente apri' la bocca,Poi ho avuto abbastanza fiducia per aprire
e cominciai: “Come si può far magro,"la mia bocca e chiedergli: ""Come si può crescere magra"
là dove l'uopo di nodrir non tocca?”.,"dove non c'è mai bisogno di nutrimento?"""
“Se t'ammentassi come Meleagro,"""Se ti ricordi com'era Meleager"
"si consumò al consumar d'un stizzo,","consumato,"" ha detto, ""proprio quando la marca di fuoco"
"non fora”, disse, “a te questo sì agro;","è stato speso, questo non sarà difficile da capire;"
"e se pensassi come, al vostro guizzo,","e se pensate come, anche se il vostro corpo è veloce,"
"guizza dentro a lo specchio vostra image,","la tua immagine nello specchio la cattura,"
ciò che par duro ti parrebbe vizzo.,allora ciò che perplesso vi sembrerà trasparente.
"Ma perché dentro a tuo voler t'adage,","Ma che la tua volontà di sapere possa essere placata,"
ecco qui Stazio; e io lui chiamo e prego,"Qui c'e' Statius, e lo chiamo e chiedo:"
che sia or sanator de le tue piage”.,"che ora è il guaritore dei tuoi dubbi."""
"“Se la veduta etterna li dislego”,","""Se gli spiego le vie eterne,"""
"rispuose Stazio, “là dove tu sie,","Stazio rispose: ""Mentre sei presente qui,"
discolpi me non potert'io far nego”.,"La mia scusa sia: non posso rifiutarti."""
"Poi cominciò: “Se le parole mie,","Poi ha cominciato: ""Se, figliolo, la tua mente riceve"
"figlio, la mente tua guarda e riceve,","e mantiene le mie parole, poi quello che dico servirà"
lume ti fiero al come che tu die.,come luce su come avete chiesto.
"Sangue perfetto, che poi non si beve",Le vene assetate bevono il sangue perfetto.
"da l'assetate vene, e si rimane","ma non tutto quel sangue: una parte è rimasta,"
"quasi alimento che di mensa leve,",come le foglie che vengono tolte dal tavolo.
prende nel core a tutte membra umane,"Nel cuore, quella parte acquista potere"
"virtute informativa, come quello","per formare tutti gli arti umani degli altri,"
ch'a farsi quelle per le vene vane.,come il sangue che scorre nelle vene nutre i propri arti.
"Ancor digesto, scende ov'è più bello","Digerito ancora una volta, quella parte scende"
tacer che dire; e quindi poscia geme,a ciò che meglio non è chiamato; da lì gocciola
sovr'altrui sangue in natural vasello.,"nel recipiente naturale,"
"Ivi s'accoglie l'uno e l'altro insieme,","sul sangue di un altro; i due sangue si mescolano,"
"l'un disposto a patire, e l'altro a fare",uno pronto ad essere passivo e uno attivo
per lo perfetto loco onde si preme;,"perché un luogo perfetto, il cuore, li ha preparati."
"e, giunto lui, comincia ad operare","L'attivo, raggiunto il passivo, inizia"
"coagulando prima, e poi avviva",lavorare: prima coagula-e poi
ciò che per sua matera fé constare.,velocizza la materia che ha reso più densa.
Anima fatta la virtute attiva,"Diventato un'anima (un po' come una pianta,"
"qual d'una pianta, in tanto differente,","anche se con questa differenza-una pianta è completa,"
"che questa è in via e quella è già a riva,","mentre un feto è ancora in viaggio),"
"tanto ovra poi, che già si move e sente,","la virtù attiva lavora, così il feto"
come spungo marino; e indi imprende,"può muoversi e sentirsi, come un mare-sponge; e poi"
ad organar le posse ond'è semente.,Inizia ad organizzare i poteri che ha seminato.
"Or si spiega, figliuolo, or si distende","A questo punto, figliolo, il potere che era venuto"
"la virtù ch'è dal cor del generante,","dal cuore del mendicante si dispiega e si diffonde,"
dove natura a tutte membra intende.,che la natura possa vedere ogni arto perfezionato.
"Ma come d'animal divegna fante,",Ma come l'animale diventa un parlante
"non vedi tu ancor: quest'è tal punto,","essere, non hai ancora visto; questo punto è così difficile,"
"che più savio di te fé già errante,",ha portato uno più saggio di te a sbagliare
sì che per sua dottrina fé disgiunto,separandosi dal possibile
"da l'anima il possibile intelletto,","intelletto l'anima, dal momento che poteva vedere"
perché da lui non vide organo assunto.,Nessun organo per la mente- così ha insegnato.
Apri a la verità che viene il petto;,Aprite il vostro cuore alla verità che abbiamo raggiunto
"e sappi che, sì tosto come al feto","e sappi che, una volta che il cervello's articolazione"
"l'articular del cerebro è perfetto,","nel feto ha raggiunto la perfezione,"
lo motor primo a lui si volge lieto,poi il Primo Mover si volge verso di esso con gioia
"sovra tant'arte di natura, e spira",sul vedere tanta arte in natura e
"spirito novo, di vertù repleto,",inspira in esso nuovo spirito-vigoroso-
"che ciò che trova attivo quivi, tira",che disegna tutto ciò che è attivo nel feto
"in sua sustanzia, e fassi un'alma sola,",nella sua sostanza e diventa un'anima sola
che vive e sente e sé in sé rigira.,che vive e sente e ha coscienza di sé.
"E perché meno ammiri la parola,","Che quello che dico possa lasciarti meno perplesso,"
"guarda il calor del sol che si fa vino,","considerare il calore del sole che, quando combinato"
giunto a l'omor che de la vite cola.,"con la linfa che sgorga dalle vigne, viene poi fatto vino."
"Quando Làchesis non ha più del lino,","E quando Lachesis non ha più filo, allora l'anima"
"solvesi da la carne, e in virtute","diviso dalla carne; potenzialmente,"
ne porta seco e l'umano e 'l divino:,porta con sé l'uomo e il divino;
l'altre potenze tutte quante mute;,"Ma con i poteri umani muti, il resto..."
"memoria, intelligenza e volontade","intelligenza, memoria e volontà..."
in atto molto più che prima agute.,sono più acuti in azione di quanto non fossero.
"Sanza restarsi, per sé stessa cade","Senza indugio, l'anima cade di se stessa."
mirabilmente a l'una de le rive;,sorprendentemente su una delle due sponde;
quivi conosce prima le sue strade.,Là impara-presto-in che modo esso viaggerà.
"Tosto che loco lì la circunscrive,","Lì, una volta che l'anima è circoscritta dallo spazio,"
la virtù formativa raggia intorno,il potere che dà forma irradia
così e quanto ne le membra vive.,e una volta che ha formato gli arti vivi.
"E come l'aere, quand'è ben pïorno,","E anche come l'aria satura,"
"per l'altrui raggio che 'n sé si reflette,","poiché riflette i raggi che il sole ha inviato,"
di diversi color diventa addorno;,"prende i colori dell'arcobaleno come suo ornamento,"
così l'aere vicin quivi si mette,"così là, dove l'anima si fermò, l'aria vicina"
e in quella forma ch'è in lui suggella,"assume la forma che l'anima ha impressionato su di esso,"
virtüalmente l'alma che ristette;,"una forma che è, potenzialmente, corpo reale;"
e simigliante poi a la fiammella,"e poi, proprio come una fiamma seguirà dopo"
"che segue il foco là 'vunque si muta,","il fuoco ogni volta che il fuoco si muove, in modo che"
