Original,Translate_IT
"Così di ponte in ponte, altro parlando","Da ponte a ponte così, parlando altre cose"
"che la mia comedìa cantar non cura,","Di cui la mia Commedia si preoccupa di non cantare,"
"venimmo; e tenavamo 'l colmo, quando","Arrivammo, e tennero la vetta, quando"
restammo per veder l'altra fessura,Ci siamo fermati per vedere un'altra fessura
di Malebolge e li altri pianti vani;,di Malebolge e di altri lamenti vani;
e vidila mirabilmente oscura.,E l'ho vista meravigliosamente oscura.
Quale ne l'arzanà de' Viniziani,Come nell'Arsenale dei Veneziani
bolle l'inverno la tenace pece,Boils in inverno la tenace piazzola
"a rimpalmare i legni lor non sani,","Distruggere di nuovo i loro vasi non sani,"
ché navicar non ponno - in quella vece,Per la vela non possono; e invece di esso
chi fa suo legno novo e chi ristoppa,"Uno rende il suo vaso nuovo, e un recaulks"
le coste a quel che più vïaggi fece;,le costole di quello che molti hanno fatto;
chi ribatte da proda e chi da poppa;,"Un martello alla prua, uno a poppa,"
altri fa remi e altri volge sarte;,"Questo fa i remi, e quella corda gira,"
chi terzeruolo e artimon rintoppa -:,Un altro ripara il velo e il mizzen;
"tal, non per foco ma per divin'arte,","Così, non dal fuoco, ma dall'arte divina,"
"bollia là giuso una pegola spessa,",Stava bollendo giù là sotto un passo denso
che 'nviscava la ripa d'ogne parte.,Che su ogni lato la banca ha debellato.
"I' vedea lei, ma non vedëa in essa","L'ho visto, ma non l'ho visto dentro."
"mai che le bolle che 'l bollor levava,","Aught ma le bolle che l'ebollizione ha sollevato,"
"e gonfiar tutta, e riseder compressa.",E tutto si gonfia e resubside compresso.
"Mentr'io là giù fisamente mirava,","Mentre là sotto fissamente guardavo,"
"lo duca mio, dicendo “Guarda, guarda!”,","Mio Capo, gridando: ""Attento, attento!"""
mi trasse a sé del loco dov'io stava.,Drew me a se stesso da dove mi sono alzato.
Allor mi volsi come l'uom cui tarda,"Poi mi voltai, come uno che è impaziente"
di veder quel che li convien fuggire,"Per vedere cosa gli piace scappare,"
"e cui paura sùbita sgagliarda,","e che un terrore improvviso non fa l'uomo,"
"che, per veder, non indugia 'l partire:","che, mentre guarda, non ritarda la sua partenza;"
e vidi dietro a noi un diavol nero,"E ho visto dietro di noi un diavolo nero,"
correndo su per lo scoglio venire.,"Scappare sulla falesia, avvicinarsi."
Ahi quant'elli era ne l'aspetto fero!,"Ah, quanto era feroce nel suo aspetto!"
"e quanto mi parea ne l'atto acerbo,","E come mi parve in azione spietata,"
con l'ali aperte e sovra i piè leggero!,Con ali aperte e luce sui suoi piedi!
