Original,Translate_IT
Nel mezzo del cammin di nostra vita,A metà del cammino della nostra vita
"mi ritrovai per una selva oscura,","Mi sono ritrovato in una foresta buia,"
ché la diritta via era smarrita.,Per il percorso semplice era stato perso.
Ahi quanto a dir qual era è cosa dura,Ah me! quanto è difficile una cosa da dire
esta selva selvaggia e aspra e forte,"Cos'era questa foresta selvaggia, ruvida e severa,"
che nel pensier rinova la paura!,Che proprio nel pensiero rinnova la paura.
Tant'è amara che poco è più morte;,"Così amara è, la morte è poco più;"
"ma per trattar del ben ch'i' vi trovai,","Ma del bene da curare, che ho trovato lì,"
dirò de l'altre cose ch'i' v'ho scorte.,Parlami delle altre cose che ho visto li'.
"Io non so ben ridir com'i' v'intrai,","Non posso ripetere come sono entrato lì,"
tant'era pien di sonno a quel punto,Così pieno ero di sonno al momento
che la verace via abbandonai.,In cui avevo abbandonato il vero modo.
"Ma poi ch'i' fui al piè d'un colle giunto,","Ma dopo aver raggiunto un piede di montagna,"
là dove terminava quella valle,"In quel punto in cui la valle si è conclusa,"
"che m'avea di paura il cor compunto,","Che aveva con costernazione trafitto il mio cuore,"
guardai in alto e vidi le sue spalle,"In alto ho guardato, e ho visto le sue spalle,"
vestite già de' raggi del pianeta,Vestito già con i raggi di quel pianeta
che mena dritto altrui per ogne calle.,Il che conduce gli altri proprio vicino ad ogni strada.
"Allor fu la paura un poco queta,",Allora la paura era un po 'tranquilla
che nel lago del cor m'era durata,Che nel lago del mio cuore aveva sopportato per tutto
la notte ch'i' passai con tanta pieta.,"La notte, che avevo passato così pietosamente."
"E come quei che con lena affannata,","E come colui che, con soffio doloroso,"
"uscito fuor del pelago a la riva,","dal mare sulla riva,"
"si volge a l'acqua perigliosa e guata,",si volge verso l'acqua pericolosa e gli sguardi;
"così l'animo mio, ch'ancor fuggiva,","Cosi' come l'anima mia, che continuava a fuggire,"
si volse a retro a rimirar lo passo,Girarsi indietro per ri-behold il passo
che non lasciò già mai persona viva.,Che non ha mai lasciato una persona viva.
"Poi ch'èi posato un poco il corpo lasso,","Dopo aver riposato il mio corpo stanco,"
"ripresi via per la piaggia diserta,","La via riprende I sul pendio del deserto,"
sì che 'l piè fermo sempre era 'l più basso.,Cosi' che il piede fermo fosse sempre piu' basso.
"Ed ecco, quasi al cominciar de l'erta,","Ed ecco dov'è cominciata l'ascesa,"
"una lonza leggera e presta molto,","una pantera leggera e veloce,"
che di pel macolato era coverta;,Che con una pelle macchiata è stato coperto o'er!
"e non mi si partia dinanzi al volto,","E non l'ha mai spostata prima della mia faccia,"
"anzi 'mpediva tanto il mio cammino,","No, anzi mi ha impedito così tanto la via,"
ch'i' fui per ritornar più volte vòlto.,Che molte volte ero tornato a girare.
"Temp'era dal principio del mattino,","Il tempo era l'inizio della mattinata,"
e 'l sol montava 'n sù con quelle stelle,E il sole stava montando con quelle stelle
ch'eran con lui quando l'amor divino,"Che con lui, a che ora l'Amore Divino"
mosse di prima quelle cose belle;,In primo luogo in moto quelle cose belle;
sì ch'a bene sperar m'era cagione,"Così fu per me occasione di buona speranza,"
di quella fiera a la gaetta pelle,"La pelle variegata di quella bestia selvaggia,"
l'ora del tempo e la dolce stagione;,l'ora del tempo e la stagione deliziosa;
ma non sì che paura non mi desse,"Ma non tanto, che non mi ha dato paura"
la vista che m'apparve d'un leone.,Un aspetto di leone che mi è apparso.
Questi parea che contra me venisse,Sembrava che stesse arrivando contro di me.
"con la test'alta e con rabbiosa fame,","con la testa alzata, e con la fame atroce,"
sì che parea che l'aere ne tremesse.,così che l'aria sembrava spaventata da lui;
"Ed una lupa, che di tutte brame","E un lupo-lei, che con tutti gli affamati"
"sembiava carca ne la sua magrezza,","Sembrava essere carico della sua debolezza,"
"e molte genti fé già viver grame,",E molte persone hanno fatto in modo che vivessero in disordine!
questa mi porse tanto di gravezza,"Mi portò addosso tanta pesantezza,"
"con la paura ch'uscia di sua vista,","Con la paura che dal suo aspetto è venuto,"
ch'io perdei la speranza de l'altezza.,Che ho perso la speranza dell'altezza.
"E qual è quei che volontieri acquista,","e come egli è colui che volontariamente acquisisce,"
"e giugne 'l tempo che perder lo face,","E arriva il momento che lo fa perdere,"
che 'n tutti suoi pensier piange e s'attrista;,"che piange in tutti i suoi pensieri ed è scoraggiato,"
"tal mi fece la bestia sanza pace,","Mi ha reso tale quella bestia senza pace,"
"che, venendomi 'ncontro, a poco a poco","Che, venendo contro di me per gradi"
mi ripigneva là dove 'l sol tace.,Spingimi indietro là dove il sole è silenzioso.
