Original,Translate_IT
"“Ecco la fiera con la coda aguzza,",Ecco la bestia alla coda
che passa i monti e rompe i muri e l'armi!,"che attraversa i monti, i muri e le armature"
Ecco colei che tutto 'l mondo appuzza!”.,e riempie l’universo del suo cattivo odore!”
Sì cominciò lo mio duca a parlarmi;,Così parlò la mia guida; e subito
"e accennolle che venisse a proda,",Fece segno alla bestia e la fece accostare
vicino al fin d'i passeggiati marmi.,alla fine di quelle rocce su cui camminavamo.
E quella sozza imagine di froda,Il disgustoso simbolo in cui viene raffigurata la frode
"sen venne, e arrivò la testa e 'l busto,","e venne a toccare il bordo della testa e del busto,"
ma 'n su la riva non trasse la coda.,ma senza aver tirato sulla riva la sua coda.
"La faccia sua era faccia d'uom giusto,","Il suo volto sembrava quello di un uomo onesto,"
"tanto benigna avea di fuor la pelle,",aveva l'aspetto benevolo al di fuori;
e d'un serpente tutto l'altro fusto;,Il resto del suo corpo era come un drago.
due branche avea pilose insin l'ascelle;,Aveva i due piedi pelosi fino alle ascelle;
lo dosso e 'l petto e ambedue le coste,"la sua schiena e il suo petto, così come i suoi due fianchi,"
dipinti avea di nodi e di rotelle.,Erano tutti macchiati di nodi e di rondini.
"Con più color, sommesse e sovraposte","I bei tappeti che fanno i Turchi e i Tartari,"
"non fer mai drappi Tartari né Turchi,","ricamati o ricamati con i colori più belli,"
né fuor tai tele per Aragne imposte.,"o di Aracné la tela, hanno molto meno piacere."
"Come talvolta stanno a riva i burchi,","Come a volte si odi la barca sulla riva,"
"che parte sono in acqua e parte in terra,","in modo che rimanga a metà tra i flutti,"
e come là tra li Tedeschi lurchi,"o come là, presso i goinfres tudesques,"
"lo bivero s'assetta a far sua guerra,","il castoro si prepara a guadare il pesce,"
così la fiera pessima si stava,L’immutabile animale ci aspetta.
su l'orlo ch'è di pietra e 'l sabbion serra.,sulle rive delle quali le rocce circondavano il deserto.
"Nel vano tutta sua coda guizzava,",Sembrava che stesse frustando il vuoto con la coda.
torcendo in sù la venenosa forca,ed erigere nell'aria la sua forcella velenosa
ch'a guisa di scorpion la punta armava.,Gli scorpioni sono come quelli degli scorpioni.
Lo duca disse: “Or convien che si torca,"Allora il mio maestro disse: ""Ora abbiamo bisogno di"
la nostra via un poco insino a quella,"fare una piccola deviazione, per andare a trovare"
bestia malvagia che colà si corca”.,"l'animale malvagio che ci aspetta sdraiato""."
"Però scendemmo a la destra mammella,","scendemmo, andando sempre a destra,"
"e diece passi femmo in su lo stremo,","e facemmo due passi sull'estremo bordo,"
per ben cessar la rena e la fiammella.,per evitare la sabbia e il fuoco che pioveva.
"E quando noi a lei venuti semo,","Quando finalmente fummo con questa bestia,"
poco più oltre veggio in su la rena,"Vidi un po’ più lontano, nel deserto di sabbia,"
gente seder propinqua al loco scemo.,persone che si siedono presso il precipizio.
Quivi 'l maestro “Acciò che tutta piena,Allora il maestro disse: «Affinché tu vinca
"esperïenza d'esto giron porti”,","di questo girone prima di un ricordo esatto,"
"mi disse, “va, e vedi la lor mena.",Informatevi sulla loro condizione!
Li tuoi ragionamenti sian là corti;,Cerca di limitare il tempo dei tuoi discorsi;
"mentre che torni, parlerò con questa,","e io, nel frattempo, dirò alla bestia"
che ne conceda i suoi omeri forti”.,di portarci giù sulla sua potente spalla».
Così ancor su per la strema testa,"Così mi allontanai da solo, rimanendo sempre"
di quel settimo cerchio tutto solo,"sull'estremo bordo di questo settimo cerchio,"
"andai, dove sedea la gente mesta.",verso il luogo dove giaceva questo gent dolente.
