Original,Translate_IT
In quella parte del giovanetto anno,In quella stagione dell'anno giovanile
che 'l sole i crin sotto l'Aquario tempra,quando il sole si raffredda le sue serrature sotto l'Acquario
"e già le notti al mezzo dì sen vanno,","e l'oscurità già si avvicina ma mezza giornata,"
quando la brina in su la terra assempra,e quando l'hoarfrost copia sui campi
"l'imagine di sua sorella bianca,",L'immagine stessa della sua sorella nevosa...
"ma poco dura a la sua penna tempra,",Anche se la sua penna non e' affilata a lungo...
"lo villanello a cui la roba manca,","il contadino, a corto di foraggio, sale,"
"si leva, e guarda, e vede la campagna","guarda fuori, e vede la campagna"
"biancheggiar tutta; ond'ei si batte l'anca,","divenne bianco, al quale si schiaffeggia la coscia,"
"ritorna in casa, e qua e là si lagna,","torna in casa, brontolando qua e là"
come 'l tapin che non sa che si faccia;,"come un disgraziato che non sa cosa fare,"
"poi riede, e la speranza ringavagna,","poi esce di nuovo ed è ristabilito alla speranza,"
veggendo 'l mondo aver cangiata faccia,vedendo che il mondo ha cambiato il suo volto
"in poco d'ora, e prende suo vincastro","in quel breve periodo, ora prende il suo truffatore"
e fuor le pecorelle a pascer caccia.,e spinge le sue pecore al pascolo.
Così mi fece sbigottir lo mastro,Così il padrone mi ha fatto perdere il cuore
"quand'io li vidi sì turbar la fronte,",quando ho visto quanto era turbata la sua fronte
e così tosto al mal giunse lo 'mpiastro;,"e come rapidamente è venuto il poultice alla ferita,"
"ché, come noi venimmo al guasto ponte,",perché non prima che avessimo raggiunto il ponte rotto
lo duca a me si volse con quel piglio,che si volse a me con quello sguardo gentile
dolce ch'io vidi prima a piè del monte.,L'ho visto per la prima volta ai piedi della montagna.
"Le braccia aperse, dopo alcun consiglio","Egli guardò con cura alla rovina,"
eletto seco riguardando prima,"ha preso in considerazione, ha scelto un piano d'azione,"
"ben la ruina, e diedemi di piglio.",poi aprì le sue braccia e mi prese in loro.
"E come quei ch'adopera ed estima,","E come uno che pensa mentre lavora,"
"che sempre par che 'nnanzi si proveggia,","sempre a pianificare in anticipo ciò che viene dopo,"
"così, levando me sù ver' la cima","così, mentre mi cresceva in cima a un masso,"
"d'un ronchione, avvisava un'altra scheggia",ha cercato un'altra falesia
dicendo: “Sovra quella poi t'aggrappa;,e disse: 'Afferra quello dopo
ma tenta pria s'è tal ch'ella ti reggia”.,"ma prova a vedere se ti porterà il peso."""
"Non era via da vestito di cappa,",Questa non e' stata una scalata per gente che indossava mantelle di piombo.
"ché noi a pena, ei lieve e io sospinto,",Anche se era senza peso e mi stavano spingendo...
potavam sù montar di chiappa in chiappa.,Quanto è stata dura una salita da una falesia all'altra!
E se non fosse che da quel precinto,Se non fosse che da questo lato della diga
"più che da l'altro era la costa corta,",la pendenza era più corta -- non posso parlare per lui --
"non so di lui, ma io sarei ben vinto.",Mi sarei arreso.
Ma perché Malebolge inver' la porta,Ma da tutte le inclinazioni Malebolge
"del bassissimo pozzo tutta pende,","fino alla bocca della fossa più bassa,"
lo sito di ciascuna valle porta,ne consegue che ogni valle è costruita
che l'una costa surge e l'altra scende;,con un lato più alto dell'altro.
noi pur venimmo al fine in su la punta,Finalmente siamo arrivati al punto
onde l'ultima pietra si scoscende.,dove la pietra più esterna si era spezzata.
La lena m'era del polmon sì munta,E lì ho sentito i miei polmoni così succhiati di respiro
"quand'io fui sù, ch'i' non potea più oltre,","che non potevo andare oltre,"
anzi m'assisi ne la prima giunta.,ma mi sedetti il più velocemente possibile.
"“Omai convien che tu così ti spoltre”,","'Ora dovete respingere bradipo,' il mio padrone ha detto."
"disse 'l maestro; “ché, seggendo in piuma,",'Sede su cuscini di piuma o stirata
"in fama non si vien, né sotto coltre;","sotto i consolatori, nessuno viene alla fama."
"sanza la qual chi sua vita consuma,","Senza fama, colui che trascorre il suo tempo sulla terra"
"cotal vestigio in terra di sé lascia,",lascia solo un tale segno sul mondo
qual fummo in aere e in acqua la schiuma.,come il fumo fa sull'aria o schiuma sull'acqua.
E però leva sù; vinci l'ambascia,'Torna ai tuoi piedi! Conquista questo respiro faticoso
"con l'animo che vince ogne battaglia,","con la forza della mente, che vince la battaglia"
se col suo grave corpo non s'accascia.,se non trascinato giù dal peso del corpo.
Più lunga scala convien che si saglia;,C'e' una scala piu' lunga che deve essere scalata.
non basta da costoro esser partito.,Non basta lasciare queste anime indietro.
"Se tu mi 'ntendi, or fa sì che ti vaglia”.","Se prendete il mio significato, lasciate che sia utile."""
"Leva' mi allor, mostrandomi fornito","A quel punto mi alzai, fingendo di respirare di più"
"meglio di lena ch'i' non mi sentia,","che avevo in me, e ho detto:"
"e dissi: “Va, ch'i' son forte e ardito”.","""Vai avanti allora, perché sono forte e risoluto."""
"Su per lo scoglio prendemmo la via,","Abbiamo lavorato su un crinale,"
"ch'era ronchioso, stretto e malagevole,","robusto, stretto, difficile,"
ed erto più assai che quel di pria.,e più ripida di quanto non fosse l'ultima.
Parlando andava per non parer fievole;,"Non mi sembra tanto speso, ho parlato mentre mi arrampicavo."
"onde una voce uscì de l'altro fosso,","Poi, dal fosso successivo, venne una voce"
a parole formar disconvenevole.,che sembrava inadatto a formare parole.
"Non so che disse, ancor che sovra 'l dosso",Non riuscivo a capire cosa dicesse.
fossi de l'arco già che varca quivi;,"anche se ero alla corona che si arrampica sopra,"
ma chi parlava ad ire parea mosso.,ma colui che parlava sembrava muoversi.
"Io era vòlto in giù, ma li occhi vivi","Forte come mi sforzavo di vedere, era troppo buio"
non poteano ire al fondo per lo scuro;,per gli occhi viventi per inondare le profondità.
"per ch'io: “Maestro, fa che tu arrivi","E così dissi: 'Maestro, vai per la tua strada"
da l'altro cinghio e dismontiam lo muro;,'alla prossima banca circondata dove possiamo andarcene
"ché, com'i' odo quinci e non intendo,",Questo ponte. Da qui non vedo niente
così giù veggio e neente affiguro”.,"con le mie orecchie e non vedo nulla laggiù."""
"“Altra risposta”, disse, “non ti rendo","'Io non do altra risposta che prendere voi,'"
se non lo far; ché la dimanda onesta,"Ha detto, 'per una richiesta giusta"
si de' seguir con l'opera tacendo”.,"deve essere seguito dall'atto, in silenzio."""
Noi discendemmo il ponte da la testa,Abbiamo lasciato il ponte all'abutto.
"dove s'aggiugne con l'ottava ripa,",dove si arriva a riposare su quell'ottava banca.
e poi mi fu la bolgia manifesta:,Da lì il contenuto del fosso è venuto in vista.
e vidivi entro terribile stipa,"In essa vidi un terribile sciame di serpenti,"
"di serpenti, e di sì diversa mena",di un tipo così strano che anche adesso
che la memoria il sangue ancor mi scipa.,"Quando li ricordo, mi gela il sangue."
Più non si vanti Libia con sua rena;,"La Libia con tutte le sue sabbie non si vanta più,"
"ché se chelidri, iaculi e faree","perche' nonostante lei adotti Chelydri, Jaculi,"
"produce, e cencri con anfisibena,","phareae, cenchres e anfisbaena,"
né tante pestilenzie né sì ree,"non ha mai allevato così tanti parassiti velenosi,"
mostrò già mai con tutta l'Etïopia,né così spaventoso - non con tutta l'Etiopia
né con ciò che di sopra al Mar Rosso èe.,e le terre che giacciono lungo la costa del Mar Rosso.
Tra questa cruda e tristissima copia,"In mezzo a questo spaventoso e orribile abbondanza,"
