Original,Translate_IT
"O voi che siete in piccioletta barca,","O tu, desideroso di sentire di più,"
"desiderosi d'ascoltar, seguiti",che hanno seguito nella tua piccola corteccia
"dietro al mio legno che cantando varca,","la mia nave che canta si fa strada,"
tornate a riveder li vostri liti:,voltatevi indietro se rivedrete le vostre coste.
"non vi mettete in pelago, ché forse,","Non dirigetevi verso l'abisso,"
"perdendo me, rimarreste smarriti.","Per avermi perso di vista, ti perderesti."
L'acqua ch'io prendo già mai non si corse;,I mari che navigavo non sono mai stati navigati prima d'ora.
"Minerva spira, e conducemi Appollo,","Minerva riempie le mie vele, Apollo è la mia guida,"
e nove Muse mi dimostran l'Orse.,nove Muse mi indicano gli Orsi.
Voialtri pochi che drizzaste il collo,Voi altri pochi che vi avete tirato il collo in tempo
"per tempo al pan de li angeli, del quale","per raggiungere il pane degli angeli, che ci dà la vita sulla terra,"
"vivesi qui ma non sen vien satollo,","ma non ci lascia mai soddisfatti,"
metter potete ben per l'alto sale,"si può effettivamente partire, la vostra nave a galla"
"vostro navigio, servando mio solco","sul fondo salato, mantenendo il solco"
dinanzi a l'acqua che ritorna equale.,"L'ho fatto, prima che il mare torni liscio."
Que' glorïosi che passaro al Colco,"Quegli uomini famosi che si sono recati a Colchide,"
"non s'ammiraron come voi farete,","quando videro che Giasone era diventato un pupazzo,"
quando Iasón vider fatto bifolco.,non sono stati storditi come lo sarai tu.
La concreata e perpetüa sete,L'innata e infinita sete di Dio
del deïforme regno cen portava,"nel Suo regno ci ha attirati,"
veloci quasi come 'l ciel vedete.,quasi quanto sai che i cieli si voltano.
"Beatrice in suso, e io in lei guardava;","Beatrice guardava verso l'alto, il mio sguardo fissava su di lei,"
e forse in tanto in quanto un quadrel posa,"quando, forse così rapidamente come un bullone colpisce,"
"e vola e da la noce si dischiava,","vola e libera dalla sua cattura,"
giunto mi vidi ove mirabil cosa,Improvvisamente mi ritrovai lì.
mi torse il viso a sé; e però quella,dove i miei occhi erano attratti da una vista sbalorditiva.
"cui non potea mia cura essere ascosa,","E lei, da cui i miei pensieri non potevano essere custoditi"
"volta ver' me, sì lieta come bella,","si volse a me, piena di gioia come era giusta,"
"“Drizza la mente in Dio grata”, mi disse,","per dire: ""Dirigete la vostra mente riconoscente a Dio,"
“che n'ha congiunti con la prima stella”.,"che ci ha uniti con la stella più vicina."""
Parev'a me che nube ne coprisse,"Mi sembrava che fossimo in una nuvola,"
"lucida, spessa, solida e pulita,","lucente, denso, solido e non martoriato,"
quasi adamante che lo sol ferisse.,come un diamante colpito dalla luce del sole.
Per entro sé l'etterna margarita,"L'eterna perla ci ha accolti in sé,"
"ne ricevette, com'acqua recepe",come l'acqua fa un raggio di luce
raggio di luce permanendo unita.,e tuttavia rimane insondabile e sereno.
"S'io era corpo, e qui non si concepe",Se fossi lì in carne e ossa... sulla terra non potremmo concepire
"com'una dimensione altra patio,","come la materia può ammettere un'altra questione ad esso,"
"ch'esser convien se corpo in corpo repe,","quando il corpo scorre dentro, diventa un altro corpo"
accender ne dovria più il disio,"che, tanto più, dovrebbe accendere il nostro desiderio"
di veder quella essenza in che si vede,per vedere Colui Che ci fa vedere
come nostra natura e Dio s'unio.,il modo in cui la nostra natura era unita a Dio.
"Lì si vedrà ciò che tenem per fede,","Ciò che ora prendiamo la fede sarà poi visto,"
"non dimostrato, ma fia per sé noto","non dimostrato ma manifestato,"
a guisa del ver primo che l'uom crede.,"come le verità a priori, che accettiamo."
"Io rispuosi: “Madonna, sì devoto","Ho risposto: 'My Lady, con assoluta devozione"
"com'esser posso più, ringrazio lui",Grazie a Lui.
lo qual dal mortal mondo m'ha remoto.,che mi ha allontanato dal mondo della morte.
Ma ditemi: che son li segni bui,"Ma dimmi, quali sono le macchie scure?"
"di questo corpo, che là giuso in terra",su questo corpo che fa quelli giù sulla terra
fan di Cain favoleggiare altrui?”.,ripetere le loro storie assurde di Caino?
"Ella sorrise alquanto, e poi “S'elli erra","Ha sorriso un po ', allora: 'Se la comprensione"
"l'oppinïon”, mi disse, “d'i mortali","di mortali sbaglia, - disse, - là dove la chiave"
"dove chiave di senso non diserra,","dei sensi fallisce nel suo sblocco,"
certo non ti dovrien punger li strali,"""Sicuramente gli alberi della meraviglia non dovrebbero più"
"d'ammirazione omai, poi dietro ai sensi","ti colpiscono, visto che lo vedi, dipendenti"
vedi che la ragione ha corte l'ali.,"sui sensi, le ali della ragione cadono corte."
Ma dimmi quel che tu da te ne pensi”.,Ma dimmi cosa ne pensi tu stesso.
E io: “Ciò che n'appar qua sù diverso,E io: 'Le diverse sfumature qui
credo che fanno i corpi rari e densi”.,"sono causati, credo, da corpi rari o densi."""
Ed ella: “Certo assai vedrai sommerso,"E lei: 'Nessun dubbio, ma si vedrà che questa fede"
"nel falso il creder tuo, se bene ascolti",si trova in profondità nell'errore - se si considera bene
l'argomentar ch'io li farò avverso.,gli argomenti che mi opporrò contro di esso.
La spera ottava vi dimostra molti,"'L'ottava sfera vi mostra molte luci,"
"lumi, li quali e nel quale e nel quanto","che, sia in magnitudo che luminosità,"
notar si posson di diversi volti.,può essere visto come avente aspetti diversi.
"Se raro e denso ciò facesser tanto,","'Se questo fosse causato da rari e densi soli,"
"una sola virtù sarebbe in tutti,",una sola potenza sarebbe in tutti:
più e men distributa e altrettanto.,"qui più, là meno -- o ugualmente."
Virtù diverse esser convegnon frutti,"""Le diverse competenze devono essere il frutto di"
"di princìpi formali, e quei, for ch'uno,","principi formativi, ma questi, tranne uno,"
seguiterieno a tua ragion distrutti.,"secondo il vostro ragionamento, sarebbe annullato."
"Ancor, se raro fosse di quel bruno","'Cosa c'è di più, se l'oscurità di cui si chiede"
"cagion che tu dimandi, o d'oltre in parte","aveva rarità come causa, questo pianeta"
fora di sua materia sì digiuno,"sarebbe privo di materia in alcune parti,"
"esto pianeto, o, sì come comparte","'o altro, proprio come grasso e magro"
"lo grasso e 'l magro un corpo, così questo","alternare in massa su un corpo, questo pianeta"
nel suo volume cangerebbe carte.,alternare le pagine del suo volume.
"Se 'l primo fosse, fora manifesto","'Se fosse vero il primo caso, questo sarebbe dimostrato"
"ne l'eclissi del sol, per trasparere","nell'eclissi del sole, quando la luce si manifesta,"
lo lume come in altro raro ingesto.,come quando brilla attraverso qualsiasi mezzo più raro.
Questo non è: però è da vedere,"""Ma questo non è il caso: quindi, prendiamo in considerazione"
"de l'altro; e s'elli avvien ch'io l'altro cassi,","l'altro tuo argomento e, se lo mostrero' falso,"
falsificato fia lo tuo parere.,Allora la tua opinione si rivelera' sbagliata.
"S'elli è che questo raro non trapassi,","""Se questa sostanza più rara non va fino in fondo,"
esser conviene un termine da onde,ci deve essere un punto in cui il suo più denso opposto
lo suo contrario più passar non lassi;,non avrebbe permesso alla luce di passare su throug
e indi l'altrui raggio si rifonde,'e così un raggio di luce sarebbe gettato indietro
così come color torna per vetro,proprio come il colore si riflette dal vetro
lo qual di retro a sé piombo nasconde.,per lo strato nascosto di piombo che sta sotto.
Or dirai tu ch'el si dimostra tetro,"'Ora, si obietterà, il raggio mostra buio lì"
"ivi lo raggio più che in altre parti,",più che nelle altre parti
per esser lì refratto più a retro.,perché si riflette da una fonte più lontana.
Da questa instanza può deliberarti,"Da questa obiezione, un esperimento..."
"esperïenza, se già mai la provi,","se mai doveste provarlo -- potreste liberarvi, sperimentare,"
