Original,Translate_IT
Tant'eran li occhi miei fissi e attenti,Per fare il suo corso attraverso l'acqua più liscia
"a disbramarsi la decenne sete,","la piccola corteccia del mio spirito ora arrampica la sua vela,"
che li altri sensi m'eran tutti spenti.,lasciando alle spalle quel mare crudele.
Ed essi quinci e quindi avien parete,"Ora canterò il secondo regno,"
di non caler - così lo santo riso,"là dove l'anima dell'uomo è purificata,"
a sé traéli con l'antica rete! -;,resa degna di ascendere al Cielo.
quando per forza mi fu vòlto il viso,"Qui dai morti la poesia si alzi,"
"ver' la sinistra mia da quelle dee,","O Muse sacre, da quando sono vostra."
perch'io udi' da loro un “Troppo fiso!”;,Lasciate che Calliope si alzi.
e la disposizion ch'a veder èe,per accompagnare la mia canzone con quegli stessi accordi
"ne li occhi pur testé dal sol percossi,",la cui forza colpì così le miserabili magpie
sanza la vista alquanto esser mi fée.,"che, ascoltando, hanno perso ogni speranza di perdono."
Ma poi ch'al poco il viso riformossi,"Colore dolce dello zaffiro orientale,"
(e dico 'al poco' per rispetto al molto,aleggiando nell'aspetto calmo e tranquillo
"sensibile onde a forza mi rimossi),","d'aria intervenente, pura all'orizzonte,"
vidi 'n sul braccio destro esser rivolto,mi sono compiaciuto ancora una volta dei miei occhi
"lo glorïoso essercito, e tornarsi",non appena ho lasciato l'aria morbosa
col sole e con le sette fiamme al volto.,che aveva afflitto sia il mio petto che gli occhi.
Come sotto li scudi per salvarsi,"Il pianeta giusto che incoraggia l'amore,"
"volgesi schiera, e sé gira col segno,","sorridente, illuminato a est,"
prima che possa tutta in sé mutarsi;,velando i pesci nel suo treno.
quella milizia del celeste regno,"Mi voltai a destra e, fissando la mia attenzione"
"che procedeva, tutta trapassonne","sull'altro polo, ho visto quattro stelle"
pria che piegasse il carro il primo legno.,"non visti, ma dai primi sulla terra."
"Indi a le rote si tornar le donne,",Il cielo stesso sembrava gioire
e 'l grifon mosse il benedetto carco,nel loro splendente luccichio. O vedova
"sì, che però nulla penna crollonne.","regione del nord, negata quella vista!"
La bella donna che mi trasse al varco,"Una volta che ho attirato il mio sguardo da loro,"
e Stazio e io seguitavam la rota,girare a malapena verso l'altro polo
che fé l'orbita sua con minore arco.,"dove era posta la costellazione del fiume,"
"Sì passeggiando l'alta selva vòta,","Ho visto accanto a me un vecchio, da solo,"
"colpa di quella ch'al serpente crese,",che dal suo aspetto era così meritevole di rispetto
temprava i passi un'angelica nota.,che nessun figlio deve di più a suo padre.
Forse in tre voli tanto spazio prese,"La sua barba era lunga e striata di bianco,"
"disfrenata saetta, quanto eramo","come i suoi capelli, che cadde"
"rimossi, quando Bëatrice scese.",in doppi fili fino al petto.
Io senti' mormorare a tutti “Adamo”;,I raggi di quelle quattro stelle sante
poi cerchiaro una pianta dispogliata,adornava il suo viso con tanta luce
di foglie e d'altra fronda in ciascun ramo.,Sembrava splendere con la luminosità del sole.
"La coma sua, che tanto si dilata","Quali anime sei tu per essere fuggito dall'eterna prigione,"
"più quanto più è sù, fora da l'Indi",arrampicarsi contro il ruscello oscuro e nascosto?
ne' boschi lor per altezza ammirata.,"chiese, scuotendo quelle venerate serrature."
"“Beato se', grifon, che non discindi",'Chi era la tua guida o chi la tua lanterna
"col becco d'esto legno dolce al gusto,",per condurvi fuori da quella notte profonda
poscia che mal si torce il ventre quindi”.,quale ripida la valle dell'Inferno nelle tenebre?
Così dintorno a l'albero robusto,"Le leggi dell'abisso sono così infrante,"
gridaron li altri; e l'animal binato:,"o è stato fatto un nuovo decreto in cielo,"
“Sì si conserva il seme d'ogne giusto”.,"che, dannazione, stai davanti alle mie scogliere?"""
"E vòlto al temo ch'elli avea tirato,",Il mio capo mi ha poi contattato.
"trasselo al piè de la vedova frasca,",e con le sue parole e segni e con le sue mani
e quel di lei a lei lasciò legato.,"mi ha fatto mostrare riverenza con il ginocchio e la fronte,"
"Come le nostre piante, quando casca","Allora gli rispose: ""Non sono venuto da solo."
giù la gran luce mischiata con quella,Una donna discesa dal Cielo e su sua richiesta
"che raggia dietro a la celeste lasca,",Ho prestato a quest'uomo compagnia e aiuto.
"turgide fansi, e poi si rinovella",Ma siccome è la tua volontà che dico chiaramente
"di suo color ciascuna, pria che 'l sole","la vera condizione della nostra presenza qui,"
giunga li suoi corsier sotto altra stella;,Non puo' essere che io neghi il tuo desiderio.
men che di rose e più che di vïole,"Quest'uomo non ha ancora visto il suo ultimo tramonto,"
"colore aprendo, s'innovò la pianta,",ma attraverso la sua follia era così vicino ad esso
che prima avea le ramora sì sole.,Il suo tempo era quasi finito.
"Io non lo 'ntesi, né qui non si canta","- Gli fui mandato, come ho detto,"
"l'inno che quella gente allor cantaro,",per la sua liberazione.
né la nota soffersi tutta quanta.,Ma questo poteva essere salvato.
S'io potessi ritrar come assonnaro,Gli ho mostrato tutta la razza colpevole.
"li occhi spietati udendo di Siringa,",e ora intende fargli vedere quegli spiriti
li occhi a cui pur vegghiar costò sì caro;,che si purificano sotto la tua responsabilità.
"come pintor che con essempro pinga,",Come l'ho condotto ci metterei molto a dirlo.
disegnerei com'io m'addormentai;,Scendendo dall'alto un potere mi aiuta
ma qual vuol sia che l'assonnar ben finga.,"per portarlo qui, perché possa vederti e sentirti."
"Però trascorro a quando mi svegliai,","Che possiate dare il benvenuto al suo arrivo,"
e dico ch'un splendor mi squarciò 'l velo,"dal momento che è in cerca di libertà, che è così caro,"
"del sonno, e un chiamar: “Surgi: che fai?”.",come ben sa chi dona la sua vita per essa.
Quali a veder de' fioretti del melo,"Lo sai bene, dalla morte a Utica."
che del suo pome li angeli fa ghiotti,"non sembrava amaro, là dove te ne sei andato"
"e perpetüe nozze fa nel cielo,",l'abito che splenderà in quel grande giorno.
Pietro e Giovanni e Iacopo condotti,"'Non da noi sono gli eterni editti rotti,"
"e vinti, ritornaro a la parola","perché quest'uomo vive e Minos non mi lega,"
"da la qual furon maggior sonni rotti,",ma io sono del cerchio dove la tua Marcia
e videro scemata loro scuola,"'Implora con i suoi occhi casti, o santo seno,"
"così di Moïsè come d'Elia,",che pensi ancora a lei come a te.
e al maestro suo cangiata stola;,"Per amore di lei, allora, ti supplico,"
"tal torna' io, e vidi quella pia",Permettici di passare attraverso i tuoi sette regni.
sovra me starsi che conducitrice,Le riferiro' la sua gentilezza...
fu de' miei passi lungo 'l fiume pria.,"se degni di essere menzionato qui di seguito."""
E tutto in dubbio dissi: “Ov'è Beatrice?”.,Marcia era cosi' contenta dei miei occhi mentre ero ancora viva.
Ond'ella: “Vedi lei sotto la fronda,"Disse: ""Qualunque favore"
nova sedere in su la sua radice.,"Mi ha cercato, l'ho concesso."
Vedi la compagnia che la circonda:,'Ora che abita al di là del flusso malvagio
li altri dopo 'l grifon sen vanno suso,"non può più muovermi,"
con più dolce canzone e più profonda”.,secondo la legge fatta alla mia liberazione.
"E se più fu lo suo parlar diffuso,","Ma se, come dici tu, una donna del Cielo"
"non so, però che già ne li occhi m'era","si muove e ti dirige, non c'è bisogno di adulazione."
quella ch'ad altro intender m'avea chiuso.,Basta che lo chiedi a suo nome.
"Sola sedeasi in su la terra vera,","Vai allora, assicurati di cingerlo."
come guardia lasciata lì del plaustro,"con la canna dritta e il suo viso bagnato,"
che legar vidi a la biforme fera.,"per cancellare tutte le tracce di contaminazione da esso,"
In cerchio le facevan di sé claustro,"""perché non sarebbe opportuno apparire,"
"le sette ninfe, con quei lumi in mano","i suoi occhi ancora oscurati da ogni nebbia,"
che son sicuri d'Aquilone e d'Austro.,"davanti al ministro, il primo dal Paradiso."
“Qui sarai tu poco tempo silvano;,"'Questa piccola isola, nel suo punto più basso,"
e sarai meco sanza fine cive,"là dove le onde l'hanno battuto,"
di quella Roma onde Cristo è romano.,cresce canne nel fango morbido e plaiant.
"Però, in pro del mondo che mal vive,","Non c'è altra pianta che possa fogliare,"
"al carro tieni or li occhi, e quel che vedi,","o indurire a sopportare,"
"ritornato di là, fa che tu scrive”.",senza soccombere alle onde d'urto.
"Così Beatrice; e io, che tutto ai piedi","Dopo che avrai finito, non tornare da questa parte."
"d'i suoi comandamenti era divoto,","Il sole, ora che sorge, rivelerà"
la mente e li occhi ov'ella volle diedi.,"una salita più facile per raggiungere il picco."""
Non scese mai con sì veloce moto,"Con quello scomparve, e mi alzai in piedi,"
"foco di spessa nube, quando piove","Senza parole. Avvicinandosi al mio capo,"
"da quel confine che più va remoto,",Gli ho rivolto gli occhi addosso.
com'io vidi calar l'uccel di Giove,"Iniziò: ""Figlio mio, segui i miei passi."
"per l'alber giù, rompendo de la scorza,","Voltiamoci, per queste pendici pianeggianti"
non che d'i fiori e de le foglie nove;,"da qui, fino al limite più basso."""
e ferì 'l carro di tutta sua forza;,"Dawn stava sorpassando l'oscurità dell'ora,"
"ond'el piegò come nave in fortuna,","che fuggirono prima di esso, e vidi e conobbi"
"vinta da l'onda, or da poggia, or da orza.",la lontana tremante del mare.
Poscia vidi avventarsi ne la cuna,"Siamo andati lungo la pianura solitaria,"
del trïunfal veiculo una volpe,come qualcuno che ha perso la strada
che d'ogne pasto buon parea digiuna;,e pensa che si allontana finché non trova la strada.
"ma, riprendendo lei di laide colpe,",Quando siamo arrivati in un luogo dove la rugiada
la donna mia la volse in tanta futa,può tenere il proprio contro il sole
quanto sofferser l'ossa sanza polpe.,"perché è protetto da una brezza,"
"Poscia per indi ond'era pria venuta,",il mio padrone spalanca le sue mani
l'aguglia vidi scender giù ne l'arca,dolcemente sull'erba.
del carro e lasciar lei di sé pennuta;,"E io, che ho capito cosa voleva dire,"
"e qual esce di cuor che si rammarca,",ha alzato le mie guance macchiate di lacrime
tal voce uscì del cielo e cotal disse:,e ha restaurato il colore
"“O navicella mia, com' mal se' carca!”.",L'inferno mi aveva oscurato.
Poi parve a me che la terra s'aprisse,Ora siamo arrivati alla riva vuota.
"tr'ambo le ruote, e vidi uscirne un drago",Su quelle acque nessun uomo ha mai navigato
che per lo carro sù la coda fisse;,che poi sperimentò il suo ritorno.
"e come vespa che ritragge l'ago,",Lì mi cinse come piaceva ad un altro.
"a sé traendo la coda maligna,",Che meraviglia era che l'umile pianta
"trasse del fondo, e gissen vago vago.",Scelse di andare a prenderlo subito.
"Quel che rimase, come da gramigna",proprio nel luogo dove l'aveva strappata.
