Original,Translate_IT
"Così di ponte in ponte, altro parlando","Siamo venuti da un ponte all'altro,"
"che la mia comedìa cantar non cura,",parlare di cose che la mia Commedia non è
"venimmo; e tenavamo 'l colmo, quando","ci siamo aggrappati al summit,"
restammo per veder l'altra fessura,poi sono rimasti i nostri passi per spiare l'altra fenditura
di Malebolge e li altri pianti vani;,di Malebolge e altri lamenti vani.
e vidila mirabilmente oscura.,Ho visto che era meravigliosamente buio.
Quale ne l'arzanà de' Viniziani,"Come nell'arsenale dei Veneziani,"
bolle l'inverno la tenace pece,tutto l'inverno lungo uno stufato di passo appiccicoso
"a rimpalmare i legni lor non sani,",bollisce per ricucire le loro navi malate e stracciate
ché navicar non ponno - in quella vece,"che non può navigare (invece di voyage,"
chi fa suo legno novo e chi ristoppa,"alcuni costruiscono keels nuovi, alcuni tow e tar le costole"
le coste a quel che più vïaggi fece;,di scafi logori da troppo viaggio;
chi ribatte da proda e chi da poppa;,"qualche martello alla prua, qualche a poppa,"
altri fa remi e altri volge sarte;,"alcuni fanno i remi e qualche corda di treccia,"
chi terzeruolo e artimon rintoppa -:,"uno ripara il fiocco, l'altro il velo:"
"tal, non per foco ma per divin'arte,","non dal fuoco, ma dall arte di Dio,"
"bollia là giuso una pegola spessa,",sotto c'è bollito una massa spessa e tarry
che 'nviscava la ripa d'ogne parte.,che copriva tutte le banche con veemenza.
"I' vedea lei, ma non vedëa in essa","L'ho visto, ma non riuscivo a vederlo."
"mai che le bolle che 'l bollor levava,","niente era visibile se non bolle bolle bollenti,"
"e gonfiar tutta, e riseder compressa.",il gonfiore del passo; e poi si stabilì.
"Mentr'io là giù fisamente mirava,","E mentre guardavo attentamente sotto,"
"lo duca mio, dicendo “Guarda, guarda!”,","la mia guida mi ha gridato: ""Abbi cura di te! Abbi cura di te!"""
mi trasse a sé del loco dov'io stava.,"E poi, dal mio punto di vista, mi ha avvicinato."
Allor mi volsi come l'uom cui tarda,Mi sono girato come uno che è impaziente
di veder quel che li convien fuggire,per vedere che cosa dovrebbe evitare ma è caduto giù
"e cui paura sùbita sgagliarda,","sotto il terrore che ha subito,"
"che, per veder, non indugia 'l partire:",che non ferma il suo volo e tuttavia guarderebbe.
e vidi dietro a noi un diavol nero,E poi dietro di noi ho visto un nero
correndo su per lo scoglio venire.,il demone mentre veniva a correre sulle falesie.
Ahi quant'elli era ne l'aspetto fero!,"Ah, era sicuramente barbaro da vedere!"
"e quanto mi parea ne l'atto acerbo,",E come mi è sembrato implacabile i suoi atti!
con l'ali aperte e sovra i piè leggero!,Le sue ali erano aperte e i suoi piedi erano muti;
"L'omero suo, ch'era aguto e superbo,","sulla sua spalla, che era affilata e alta,"
"carcava un peccator con ambo l'anche,","aveva sbattuto un peccatore, in alto dalle cosce;"
e quei tenea de' piè ghermito 'l nerbo.,"davanti, il demone lo prese per le caviglie."
"Del nostro ponte disse: “O Malebranche,","Poi dal nostro ponte, ha chiamato: ""O Malebranche,"
ecco un de li anzïan di Santa Zita!,Ho un anziano di Santa Zita per te!
"Mettetel sotto, ch'i' torno per anche",Spingi questo sotto-Tornero' a prenderne di piu'...
"a quella terra, che n'è ben fornita:",la sua città è ben arredata con tali negozi;
"ogn'uom v'è barattier, fuor che Bonturo;","Lì, tutti sono un innestatore ma Bonturo;"
"del no, per li denar, vi si fa ita”.","e lì, per contanti, cambieranno un no a sì."""
"Là giù 'l buttò, e per lo scoglio duro","Ha buttato giù il peccatore, poi si è spinto lungo"
si volse; e mai non fu mastino sciolto,la rupe pietrosa: nessun mastino è mai stato
con tanta fretta a seguitar lo furo.,Ha scatenato tanta fretta per inseguire un ladro.
"Quel s'attuffò, e tornò sù convolto;","Il peccatore immerse, poi emerse, nero con pece;"
"ma i demon che del ponte avean coperchio,","ma ora i demoni, da sotto il ponte,"
gridar: “Qui non ha loco il Santo Volto!,"gridò: ""Il Sacro Volto non ha posto qui;"
qui si nuota altrimenti che nel Serchio!,qui nuotiamo diversamente che nel Serchio;
"Però, se tu non vuo' di nostri graffi,","Se non vuoi sentire i nostri ami alle prese,"
non far sopra la pegola soverchio”.,"Non cercare di sollevarti sopra quel fosso."""
"Poi l'addentar con più di cento raffi,","Lo punsero con un centinaio di punte e più,"
