Original,Translate_IT
"Oppresso di stupore, a la mia guida","Mi sono voltato, sormontato dallo stupore,"
"mi volsi, come parvol che ricorre","Con la mia guida, come un bambino,"
sempre colà dove più si confida;,L'aiuto sta cercando ovunque si trovino.
"e quella, come madre che soccorre","Ha parlato, la madre come se stesse scomparendo"
sùbito al figlio palido e anelo,Torna al ragazzo senza fiato
"con la sua voce, che 'l suol ben disporre,",Nella loro voce guadagna il coraggio:
mi disse: “Non sai tu che tu se' in cielo?,"""Ricorda, il cielo ti ha accolto,"
"e non sai tu che 'l cielo è tutto santo,","Dove tutto è sacro, dove c'è caldo bisogno"
e ciò che ci si fa vien da buon zelo?,Giusto zelo per quello che sta accadendo.
"Come t'avrebbe trasmutato il canto,","Come il mio sorriso, come il tuo canto"
"e io ridendo, mo pensar lo puoi,","Se fossi cambiato, capirai..."
poscia che 'l grido t'ha mosso cotanto;,Perche' quella chiamata ti ha travolto con l'orrore.
"nel qual, se 'nteso avessi i prieghi suoi,","Riesci a sentire le suppliche che ci sono dentro,"
già ti sarebbe nota la vendetta,E' cosi' che ti spiegheresti la vendetta...
che tu vedrai innanzi che tu muoi.,Che vedrai prima della tua morte.
La spada di qua sù non taglia in fretta,"Di là troppo presto non cade la spada,"
"né tardo, ma' ch'al parer di colui","E non troppo tardi, ha indicato a colui che sembra con l'orrore"
che disïando o temendo l'aspetta.,Teme o desidera perseverare.
Ma rivolgiti omai inverso altrui;,"Ora guarda altri con fiducia,"
"ch'assai illustri spiriti vedrai,",Guarda là; tu sarai in gran numero
se com'io dico l'aspetto redui”.,"""Là c'è un fantasma famoso."""
"Come a lei piacque, li occhi ritornai,","Ho visto lo sguardo rivolto, come ha ordinato,"
e vidi cento sperule che 'nsieme,"Centinaia di cerchi che spruzzano scintille,"
più s'abbellivan con mutüi rai.,Abbellito dal raggio opposto.
Io stava come quei che 'n sé repreme,"Come in me il desiderio ardeva gli aculei,"
"la punta del disio, e non s'attenta","Ma io non osavo fare domande e le chiamo riposare,"
"di domandar, sì del troppo si teme;",Per guardarmi dall'audacia.
e la maggiore e la più luculenta,"La piu' grande, piu' luminosa perla ora si e' avvicinata,"
"di quelle margherite innanzi fessi,","Per quel desiderio che ha scoperto in me,"
per far di sé la mia voglia contenta.,Abbastanza dolce con la parola d'amore.
Poi dentro a lei udi': “Se tu vedessi,"""Se guardi l'amore che ci dà fuoco,"""
"com'io la carità che tra noi arde,","Così disse ora la voce di quella luce,"
li tuoi concetti sarebbero espressi.,"""Mi avresti dichiarato libero quello che pensi."
"Ma perché tu, aspettando, non tarde","Ma ubbidisci, perche tu, in attesa, non in seguito"
