Original,Translate_IT
Era lo loco ov'a scender la riva,"Rauhfelsig era il sentiero che scendeva sulla spiaggia,"
"venimmo, alpestro e, per quel che v'er' anco,","Se quello che c'era era, il rovescio era grande,"
"tal, ch'ogne vista ne sarebbe schiva.",E disgustoso per il posto.
Qual è quella ruina che nel fianco,Il grembo di Trento
"di qua da Trento l'Adice percosse,","L'Adige si e' sbarazzato di macerie di lato,"
"o per tremoto o per sostegno manco,",A causa di un'interruzione o di una caduta della terra...
"che da cima del monte, onde si mosse,","Dove dalla cima a cui si è strappato,"
"al piano è sì la roccia discoscesa,","La roccia è così obliqua che alla terra aperta,"
ch'alcuna via darebbe a chi sù fosse:,Quelli di sopra non mancano del tutto il ponte;
cotal di quel burrato era la scesa;,"Così questo abisso pendio, e là sul bordo"
e 'n su la punta de la rotta lacca,"Wars, dove i detriti rocciosi si sovrappongono"
l'infamïa di Creti era distesa,"Si stendeva la vergogna di Creta,"
che fu concetta ne la falsa vacca;,Una volta ricevuto dall'immagine di una mucca.
"e quando vide noi, sé stesso morse,","Ha morso se stesso quando ci ha visti,"
sì come quei cui l'ira dentro fiacca.,E' come se fosse intrappolato da un furore selvaggio.
Lo savio mio inver' lui gridò: “Forse,"Il mio maestro gridò: ""Sei impazzito."
"tu credi che qui sia 'l duca d'Atene,",Come se tu fossi qui davanti a te...
che sù nel mondo la morte ti porse?,Quello che ti ha mandato da li' fino all'inferno?
"Pàrtiti, bestia, ché questi non vene","Via, unto, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via, via!"
"ammaestrato da la tua sorella,",Tua sorella non ce l'ha insegnato.
ma vassi per veder le vostre pene”.,"Ma questo viene a vedere il vostro tormento."""
Qual è quel toro che si slaccia in quella,"Come il toro, ferito dalla morte,"
"c'ha ricevuto già 'l colpo mortale,","Sbrigatevi e non potete andarvene, saltate."
"che gir non sa, ma qua e là saltella,",E la frase di frase va qua e là;
vid'io lo Minotauro far cotale;,"Così abbiamo visto il Minotauro che lottava,"
e quello accorto gridò: “Corri al varco;,"Virgil gridò: ""Continuate senza sosta,"
"mentre ch'e' 'nfuria, è buon che tu ti cale”.","Tuttavia, è bene che si infuri."""
Così prendemmo via giù per lo scarco,"Così suoniamo, dalle macerie intorno,"
