Original,Translate_IT
Benigna volontade in che si liqua,Generosa volontà - in cui è manifesto
"sempre l'amor che drittamente spira,","sempre l'amore che respira verso la giustizia,"
"come cupidità fa ne la iniqua,","come nella volontà contorta è avidità,"
"silenzio puose a quella dolce lira,","che impone il silenzio su quella dolce lira,"
e fece quïetar le sante corde,portato silenzio agli accordi consacrati
che la destra del cielo allenta e tira.,che la mano destra del Cielo rallenta e disegna teso.
Come saranno a' giusti preghi sorde,"Possono le anime che mi hanno spinto a pregarle,"
"quelle sustanze che, per darmi voglia","tacendo tutto all'unisono,"
"ch'io le pregassi, a tacer fur concorde?",essere sordo alle sole preghiere degli uomini?
Bene è che sanza termine si doglia,in verità e senza fine - l'uomo che lascia
"chi, per amor di cosa che non duri",dietro tale amore e si gira invece di cercare
"etternalmente, quello amor si spoglia.",cose che non durano eternamente.
Quale per li seren tranquilli e puri,"Come, attraverso il cielo puro e tranquillo della notte,"
"discorre ad ora ad or sùbito foco,","a volte un fuoco improvviso spara, e si muove"
"movendo li occhi che stavan sicuri,",occhi che erano immobili-un fuoco che sembra
"e pare stella che tramuti loco,","una stella che sposta il suo posto, tranne che in"
se non che da la parte ond'e' s'accende,"la parte dei cieli in cui s'innalzò,"
"nulla sen perde, ed esso dura poco:","Niente è perduto, e il suo corso è breve."
tale dal corno che 'n destro si stende,"così, dal corno che si estende sulla destra,"
a piè di quella croce corse un astro,"giù fino ai piedi di quella croce, una stella corse"
de la costellazion che lì resplende;,dalla costellazione che vi brilla;
"né si partì la gemma dal suo nastro,","né quel gioiello desertò il sentiero della croce,"
"ma per la lista radïal trascorse,","ma corso lungo i raggi, e sembrava"
che parve foco dietro ad alabastro.,Proprio come una fiamma che gli schermi di alabastro.
"Sì pïa l'ombra d'Anchise si porse,",Con tale affetto Anchises'shade
"se fede merta nostra maggior musa,",raggiungere (se possiamo fidarci della nostra musa più grande)
quando in Eliso del figlio s'accorse.,quando in Elysium vide suo figlio.
"“O sanguis meus, o superinfusa","""O sangue mio, o la grazia celeste"
"gratïa Deï, sicut tibi cui",concesso al di là di ogni misura-a chi
bis unquam celi ianüa reclusa?”.,"come a voi è stata aperta due volte la porta del Cielo?"""
Così quel lume: ond'io m'attesi a lui;,Quella luce disse questo; e così gli diedi ascolto.
"poscia rivolsi a la mia donna il viso,","Poi, guardando indietro per vedere la mia signora, io,"
e quinci e quindi stupefatto fui;,"da questo lato e da quello, era stupefatto;"
ché dentro a li occhi suoi ardeva un riso,"perché nel sorriso che risplendeva nei suoi occhi,"
"tal, ch'io pensai co' miei toccar lo fondo",Pensavo di aver toccato l'altezza con la mia.
de la mia gloria e del mio paradiso.,della mia beatitudine e del mio paradiso.
"Indi, a udire e a veder giocondo,",Poi... ed era una gioia sentire e vedere...
"giunse lo spirto al suo principio cose,",quello spirito aggiunto alle sue prime parole cose
"ch'io non lo 'ntesi, sì parlò profondo;",che erano troppo profondi per venire incontro alla mia comprensione.
"né per elezïon mi si nascose,",Non che abbia scelto di nascondermi il suo senso.
"ma per necessità, ché 'l suo concetto",la necessità lo costrinse; concepì
al segno d'i mortal si soprapuose.,Al di là del segno una mente mortale può raggiungere.
E quando l'arco de l'ardente affetto,E quando il suo arco di ardente simpatia
"fu sì sfogato, che 'l parlar discese",era abbastanza lento da far scendere il suo discorso
"inver' lo segno del nostro intelletto,","per raggiungere il limite del nostro intelletto,"
