Original,Translate_IT
"Intra due cibi, distanti e moventi",Scegliere tra due posizioni anche distanti
"d'un modo, prima si morria di fame,","e entusiasmanti sarebbe, se la scelta fosse libera,"
che liber'omo l'un recasse ai denti;,Morire di fame prima di toccare uno di loro.
sì si starebbe un agno intra due brame,L’agnello dovrebbe sentire due volte la paura.
"di fieri lupi, igualmente temendo;",di due lupi carnivori che avanzano verso di lui;
sì si starebbe un cane intra due dame:,"In questo modo, il cane dovrebbe rimanere tra due camosci."
"per che, s'i' mi tacea, me non riprendo,","Se io tacessi, sarebbe stato bello, nonostante me,"
"da li miei dubbi d'un modo sospinto,","Sospeso che ero in mezzo ai miei dubbi,"
"poi ch'era necessario, né commendo.",e non ne meritavo né la colpa né la lode.
"Io mi tacea, ma 'l mio disir dipinto","Io tacevo, eppure il mio desiderio si mostrava"
"m'era nel viso, e 'l dimandar con ello,","come dipinto in faccia, con le mie domande,"
più caldo assai che per parlar distinto.,Molto più che con un discorso vero e proprio.
"Fé sì Beatrice qual fé Danïello,",Beatrice imitò quello che fece Daniele
"Nabuccodonosor levando d'ira,",quando tranquillizzò Nabucodonosor
che l'avea fatto ingiustamente fello;,che la sua rabbia rendeva ingiustamente crudele.
e disse: “Io veggio ben come ti tira,"Ella disse: «Vedo che un desiderio ti tormenta,"
"uno e altro disio, sì che tua cura","opponendosi all’altro, in modo che la tua cura"
sé stessa lega sì che fuor non spira.,si mette in imbarazzo in se stesso e non può esprimersi.
"Tu argomenti: ""Se 'l buon voler dura,","Se persiste, dici, la buona intenzione,"
la vïolenza altrui per qual ragione,Come la volontà violenta degli altri
"di meritar mi scema la misura?"".",Potrebbe diminuire la luminosità dei nostri meriti?
Ancor di dubitar ti dà cagione,"Trovi, d’altra parte, ragioni per dubitare"
"parer tornarsi l'anime a le stelle,","del presunto ritorno delle anime alle stelle,"
secondo la sentenza di Platone.,Ci atteniamo alle parole di Platone.
Queste son le question che nel tuo,Ecco le domande che riguardano la tua volontà
pontano igualmente; e però pria,"Anche qui, e per questo motivo"
tratterò quella che più ha di felle.,Prima di tutto tratterò il più velenoso.
"D'i Serafin colui che più s'india,","Quello dei serafini che vede Dio più da vicino,"
"Moïsè, Samuel, e quel Giovanni",Mosè e Samuele e quello dei due Giovanni
"che prender vuoli, io dico, non Maria,","che preferisci, così come Maria"
non hanno in altro cielo i loro scanni,non fanno il loro soggiorno in un cielo diverso
"che questi spirti che mo t'appariro,","di quello degli spiriti che vivi prima,"
né hanno a l'esser lor più o meno anni;,e il loro essere non avrà né più né meno anni;
"ma tutti fanno bello il primo giro,","tutti abbelliscono la prima delle sfere,"
e differentemente han dolce vita,"anche se la loro dolce vita vi scorre in senso diverso,"
per sentir più e men l'etterno spiro.,a seconda che sentano più o meno lo spirito divino.
"Qui si mostraro, non perché sortita","Sì, li vedi qui, non è solo questo orbo"
"sia questa spera lor, ma per far segno","siano predestinati, ma come testimonianza"
de la celestïal c'ha men salita.,di questo celeste stato che si trova più in alto.
"Così parlar conviensi al vostro ingegno,",È così che bisogna parlare alla mente.
però che solo da sensato apprende,"dell’uomo, che impara solo con l’aiuto dei suoi sensi"
ciò che fa poscia d'intelletto degno.,Ciò che poi trasforma in beni dell’intelletto.
Per questo la Scrittura condescende,Per questo la Scrittura accettò di scendere
"a vostra facultate, e piedi e mano","fino alle vostre facoltà, attribuendo a Dio"
attribuisce a Dio e altro intende;,"delle gambe e delle mani, che sente diversamente,"
e Santa Chiesa con aspetto umano,e che la santa Chiesa ha fatto rappresentare
"Gabrïel e Michel vi rappresenta,","Gabriel e Michel sotto un aspetto umano,"
e l'altro che Tobia rifece sano.,"E anche questo terzo, guaritore di Tobia."
Quel che Timeo de l'anime argomenta,"Quanto a ciò che riguardo alle anime dice Timeo,"
"non è simile a ciò che qui si vede,","non è d’accordo con quello che vedi,"
"però che, come dice, par che senta.",Si dice che deve essere preso ai piedi della lettera.
"Dice che l'alma a la sua stella riede,","Se dice che lo spirito ritorna alla sua stella,"
credendo quella quindi esser decisa,"Egli crede che una volta ne fu distaccata,"
quando natura per forma la diede;,Quando la natura fece la forma del suo corpo.
e forse sua sentenza è d'altra guisa,Forse il suo pensiero è diverso.
"che la voce non suona, ed esser puote",di ciò che dice la sua frase e la sua intenzione
con intenzion da non esser derisa.,Potrebbe meritare di meglio di una schernizione.
S'elli intende tornare a queste ruote,Se ciò che ritorna alla stella significa
"l'onor de la influenza e 'l biasmo, forse","la colpa o l’onore della propria influenza,"
in alcun vero suo arco percuote.,Può essere che il suo tratto colpisca abbastanza vicino all'obiettivo.
"Questo principio, male inteso, torse",Si sa che questo concetto mal compreso ha fatto nascere
"già tutto il mondo quasi, sì che Giove,",Un tempo l’errore di quasi tutto il mondo
Mercurio e Marte a nominar trascorse.,che riveriva Mercurio e Marte e Giove.
L'altra dubitazion che ti commove,"Per quanto riguarda il secondo dubbio che ti preoccupava,"
"ha men velen, però che sua malizia","ha meno veleno, perché la sua malignità"
non ti poria menar da me altrove.,Non basterebbe per allontanarti da me.
Parere ingiusta la nostra giustizia,"A volte la nostra giustizia, infatti, sembra ingiusta."
"ne li occhi d'i mortali, è argomento","agli occhi dei mortali, ma è un argomento"
di fede e non d'eretica nequizia.,che serve la fede piuttosto che l’eresia empia.
Ma perché puote vostro accorgimento,E come è possibile per la vostra comprensione
"ben penetrare a questa veritate,","di penetrare nel cuore di questa verità,"
"come disiri, ti farò contento.",Ti accontenterò secondo il tuo desiderio.
Se vïolenza è quando quel che pate,In ogni violenza in cui chi la soffre
"nïente conferisce a quel che sforza,","contro il suo oppressore non ha fatto resistenza,"
non fuor quest'alme per essa scusate:,"le anime non hanno avuto scuse sufficienti,"
"ché volontà, se non vuol, non s'ammorza,","perché non si soffoca un desiderio che resiste,"
"ma fa come natura face in foco,","ma, come la fiamma, raddrizza la testa,"
se mille volte vïolenza il torza.,Anche se mille volte l'abbatte un duro sforzo.
"Per che, s'ella si piega assai o poco,","Se finisce per cedere, che sia più o meno,"
segue la forza; e così queste fero,"segue la violenza: e queste lo hanno fatto,"
possendo rifuggir nel santo loco.,che potevano tornare al rifugio sacro.
"Se fosse stato lor volere intero,","Poiché, se la loro volontà fosse rimasta intera,"
"come tenne Lorenzo in su la grada,","come lo ebbe sempre san Lorenzo sulla griglia,"
"e fece Muzio a la sua man severo,","o come Mucio nemico della sua mano,"
così l'avria ripinte per la strada,"li avrebbe fatti tornare, subito liberi,"
"ond'eran tratte, come fuoro sciolte;",per la stessa strada che li costringevano a prendere;
ma così salda voglia è troppo rada.,Ma non si trovano più tali volontà.
