Original,Translate_IT
Al fine de le sue parole il ladro,"Egli parlò e alzò la mano con scherno,"
"le mani alzò con amendue le fiche,",Lasciate che entrambe le dita sfondassero le dita
"gridando: “Togli, Dio, ch'a te le squadro!”.","E poi esclamò: ""Prenditi, questo è per te, Dio!"""
"Da indi in qua mi fuor le serpi amiche,","Da allora vedo i serpenti con Behagen,"
"perch'una li s'avvolse allora al collo,",Perche' si e' girato intorno al collo...
come dicesse 'Non vo' che più diche';,Mi ha detto di non dire nient'altro.
"e un'altra a le braccia, e rilegollo,",Il secondo si è inchiodato intorno al braccio e legato
"ribadendo sé stessa sì dinanzi,","Lei davanti, avvolgendo se stessa, così insieme,"
che non potea con esse dare un crollo.,Che non ha trovato spazio per sbatterlo.
"Ahi Pistoia, Pistoia, ché non stanzi",Perche' non ti dai alle fiamme?
"d'incenerarti sì che più non duri,","Pistoja, tu... e ti stai spaventando?"
poi che 'n mal fare il seme tuo avanzi?,"Sono tutti degli empi che vengono da te, vero?"
Per tutt'i cerchi de lo 'nferno scuri,Non ho mai trovato tanta superbia.
"non vidi spirto in Dio tanto superbo,",Anche Kapaneus che beffa di Dio
non quel che cadde a Tebe giù da' muri.,Non ti arrabbiare con quel ladro.
El si fuggì che non parlò più verbo;,"Egli fuggì da là, figlio di dire una parola,"
e io vidi un centauro pien di rabbia,"E un centauro arrivò correndo, fischiando,"
"venir chiamando: “Ov'è, ov'è l'acerbo?”.","E gridò con rabbia: ""Dove trovo quest'insolenza?"""
"Maremma non cred'io che tante n'abbia,",Non credo che tanto siano i serpenti
quante bisce elli avea su per la groppa,"Alla spiaggia di Tuscien, quando era sulla croce."
infin ove comincia nostra labbia.,Fino a quando la forma dell'uomo inizia.
"Sovra le spalle, dietro da la coppa,",Un drago si fermò con le ali dilaniate
con l'ali aperte li giacea un draco;,Aggrapparsi alle spalle e spingersi con potere
e quello affuoca qualunque s'intoppa.,Il fuoco su tutti noi che passavano.
"Lo mio maestro disse: “Questi è Caco,","Allora il mio padrone disse: ""Kakus è, ho otto!"
"che, sotto 'l sasso di monte Aventino,",E 'il più spesso sanguinare stagni
di sangue fece spesse volte laco.,I coni fatti sotto l'Aventino.
"Non va co' suoi fratei per un cammino,","Egli non cammina con i suoi simili,"
per lo furto che frodolente fece,Perche' e' un ladro... perche' sta facendo l'inganno intelligente...
del grande armento ch'elli ebbe a vicino;,Sfuggire con quel grosso gregge.
onde cessar le sue opere biece,"Per questo gli fu data la ricompensa che gli spettava,"
"sotto la mazza d'Ercule, che forse","Perche' Herkul Keul l'ha colpito con cento colpi,"
"gliene diè cento, e non sentì le diece”.","Di cui forse non ne ha sentiti dieci."""
"Mentre che sì parlava, ed el trascorse,",Kakus si è già schierato contro di noi
"e tre spiriti venner sotto noi,","Vennero tre in quel luogo profondo,"
"de' quai né io né 'l duca mio s'accorse,","Ma prima potete muoverci urlando,"
se non quando gridar: “Chi siete voi?”;,"Guardarli giù: ""Chi siete voi là?"""
"per che nostra novella si ristette,",Siamo rimasti in piedi nel racconto
e intendemmo pur ad essi poi.,E ubbidirono a questa ombra di parola.
"Io non li conoscea; ma ei seguette,",Non ho mai visto nessuno di loro.
"come suol seguitar per alcun caso,",Allora uno di questi tre chiamò l'altro
"che l'un nomar un altro convenette,","E lo ha chiamato, per caso è accaduto spesso."
dicendo: “Cianfa dove fia rimaso?”;,"""Dove sei, Cianfa?"" gridò, ""Vieni qui!"""
"per ch'io, acciò che 'l duca stesse attento,","Per questo metto il dito sulle labbra,"
mi puosi 'l dito su dal mento al naso.,Per far sì che il mio capo sia silenzioso e silenzioso.
"Se tu se' or, lettore, a creder lento","Vuoi dire, ora, lettore, che io faccio il backdoor"
"ciò ch'io dirò, non sarà maraviglia,","Di favole vanità, non mi meravigliano;"
"ché io che 'l vidi, a pena il mi consento.","L'ho visto, ma il mio dubbio non è affatto inferiore."
"Com'io tenea levate in lor le ciglia,","Da prima, si è gettato come ho fatto la faccia"
e un serpente con sei piè si lancia,"Rivolto a loro, rapidamente uno dei serpenti"
"dinanzi a l'uno, e tutto a lui s'appiglia.",Con tre paia di piedi... e chiudetelo a chiave.
Co' piè di mezzo li avvinse la pancia,"La pancia era circondata dalla coppia di mezzo,"
e con li anterïor le braccia prese;,"Ma la coppia precedente ha abbracciato il braccio,"
poi li addentò e l'una e l'altra guancia;,Poi ha colpito i suoi denti in entrambe le guance.
"li diretani a le cosce distese,",Come i lombi erano attaccati all'andar del tempo...
e miseli la coda tra 'mbedue,L'ha ficcata tra le due gambe.
e dietro per le ren sù la ritese.,E lo preme sul retro come un anello stretto.
Ellera abbarbicata mai non fue,"Nessuna eresia può unire l'albero in questo modo,"
"ad alber sì, come l'orribil fiera",Come questa bestia è meravigliosa
per l'altrui membra avviticchiò le sue.,A quell'angolazione si amalgamava con i suoi.
"Poi s'appiccar, come di calda cera","Poi, improvvisamente, questa coppia si è attaccata insieme,"
"fossero stati, e mischiar lor colore,","Come cera calda, i colori così commoventi,"
né l'un né l'altro già parea quel ch'era:,"Che nessuno dei due era più lo stesso,"
"come procede innanzi da l'ardore,","Come le fiamme, una carta che brucia,"
"per lo papiro suso, un color bruno","Prima di bruciare, indossare il marrone,"
che non è nero ancora e 'l bianco more.,"Prima ancora che diventi nero, il bianco lo strangola."
