Original,Translate_IT_1
"Nel precedente capitolo è diterminato come ogni vertù morale viene da uno principio, cioè buona e abituale elezione; e ciò importa lo testo presente infino a quella parte che comincia: Dico che nobiltate in sua ragione.","Nel capitolo precedente ho dimostrato che ogni virtù morale scaturisce da un'unica fonte, cioè la capacità di scelta abitualmente esercitata per il bene. Questo è l'oggetto del testo fino all'inizio della parte: affermo anche che attribuire nobiltà a qualcuno."
"In questa parte adunque si procede per via probabile a sapere che ogni sopra detta vertude, singularmente o vero generalmente presa, proceda da nobilitade sì come effetto da sua cagione. E fondasi sopra una proposizione filosofica, che dice che, quando due cose si truovano convenire in una, che ambo queste si deono riducere ad alcuno terzo o vero l'una all'altra, sì come effetto a cagione: però che una cosa avuta prima e per sé non può essere se non da uno; e se quelle non fossero ambedue effetto d'un terzo, o vero l'una dell'altra, ambedue averebbero quella cosa prima e per sé, ch'è impossibile.","Il testo continua spiegando, per mezzo di una prova probabile, che tutte le virtù di cui sopra, prese singolarmente o come un solo genere, provengono dalla nobiltà come effetto della causa. La prova si basa su una proposizione filosofica che corre: quando ci sono due cose che hanno una proprietà comune, entrambe devono derivare da una terza cosa, o l'una deriva dall'altra, come effetto della causa, perché è possibile per una sola cosa possedere una proprietà indipendentemente, semplicemente in virtù del proprio carattere distintivo. Se non fosse il caso che entrambe fossero l'effetto di una terza cosa, o l'una l'altra, allora entrambi avrebbero quella proprietà indipendentemente, semplicemente in virtù del loro essere distintivo, che è impossibile."
"Dice adunque che nobilitade e «vertute cotale», cioè morale, convegnono in questo, che l'una e l'altra importa loda di colui di cui si dice; e dico ciò quando dice: per che in medesmo detto convegnono ambedue, ch'èn d'uno effetto, cioè lodare e rendere pregiato colui cui essere [si] dicono. E poi conchiude prendendo la vertude della sopra notata proposizione, e dice che però conviene l'una procedere dall'altra, o vero ambe da uno terzo; e soggiunge che più tosto è da presummere l'una venire dall'altra che ambe da [uno] terzo, s'elli appare che l'una vaglia quanto l'altra e più ancora; e ciò dice [quando dice]: ma se l'una val ciò che l'altra vale.","Il testo, quindi, dice che la nobiltà e la virtù appena descritta (virtà morale) hanno la proprietà comune che ciascuno è un terreno per lodare chiunque essi sono presidiati. Tale è il significato del testo dove dice: Essi devono entrambi, quindi, condividere una proprietà comune che produce un effetto identico, vale a dire, che la persona di cui sono presidiato è elogiato e tenuto in stima. Si conclude, sulla forza della proposizione di cui sopra, che uno deve venire dall'altro o entrambi da qualche terza cosa. Il testo poi aggiunge che se è chiaro che una di queste cose contiene il bene di cui l'altra consiste e più oltre, allora si dovrebbe presumere che quest'ultimo viene dal primo piuttosto che entrambi provengono da una terza cosa. Questo è il significato delle parole: Ma se una delle due comprende il bene di cui l'altra consiste."
"Ove è da sapere che qui non si procede per necessaria dimostrazione, sì come sarebbe a dire: 'Se [......................] lo freddo è generativo dell'acqua, e noi vedemo li nuvoli [...........], sì di bella e convenevole induzione: che se in noi sono più cose laudabili, [e] in noi è lo principio delle nostre lode, ragionevole è queste a questo principio riducere; e quello che comprende più cose, più ragionevolemente si dee dire principio di quelle, che quelle principio di lui.","Si deve spiegare che il metodo di argomento utilizzato qui non è quello di dimostrazione necessaria, ma piuttosto del seguente tipo: se il freddo genera acqua, e vediamo nuvole che generano acqua, allora (concludiamo) il freddo genera nuvole. Il metodo utilizzato è, allora, quello di induzione piacevole e appropriata, lungo queste linee: se in noi ci sono diverse cose meritevoli di lode, e in noi esiste la fonte di ogni lode che possiamo meritare, è ragionevole ritenere che queste cose meritevoli di lode hanno origine in quella fonte; e dobbiamo dire che è più ragionevole considerare ciò che contiene più cose come la fonte di quelle cose che considerare quelle come la fonte di quella cosa."
"Ché lo piè dell'albero, che tutti li altri rami comprende, si dee principio dire [e] cagione di quelli, e non quelli di lui; e così nobilitade, [che] comprende ogni vertude sì come cagione effetto comprende, [e] molte altre nostre operazioni laudabili, si dee avere per tale che la vertude sia da redure ad essa prima che ad altro terzo che in noi sia.","Perché come il tronco di un albero che contiene tutti gli altri rami deve essere ritenuto la fonte e la causa di questi rami, e non questi la fonte del tronco, così nobiltà, che contiene tutte le virtù e molte altre caratteristiche lodevoli, come una causa contiene il suo effetto, deve essere ritenuta tale che la virtù deve essere considerata come originaria di esso piuttosto che da qualche terza cosa in noi."
"Ultimamente dice che quello ch'è detto (cioè, che ogni vertù morale vegna da una radice, e che vertù cotale e nobilitade convegnano in una cosa, come detto è di sopra; e che però si convegna l'una reducere all'altra, o vero ambe ad uno terzo; e che se l'una vale quello che l'altra e più, di quella [questa] proceda maggiormente che [ambe] d'altro terzo), tutto «sia per supposto», cioè ordito e apparecchiato a quello che per innanzi s'intende.","Il testo dice, infine, che tutto ciò che è stato detto fino a questo punto deve essere preso come presupposto, cioè, è specificamente progettato per essere la premessa dell'argomento che segue. Questo conclude la stanza e la parte presente."
E così termina questo verso e questa presente parte.,
,
,
,
,
