Original,Translate_IT
La gloria di colui che tutto move,"La gloria di colui che muove il tutto grande,"
"per l'universo penetra, e risplende",Pervadere lo spazio e concedere a questa parte
in una parte più e meno altrove.,"Lui meno, quello più del suo splendore."
Nel ciel che più de la sua luce prende,"Nel cielo, che trasfigura la sua luce più luminosa,"
"fu' io, e vidi cose che ridire",Ero e ho visto cosa raccontare di nuovo
né sa né può chi di là sù discende;,Colui che non puo' tornare da lassu'.
"perché appressando sé al suo disire,","perché, avvicinati alla meta del desiderio delle nostre anime,"
"nostro intelletto si profonda tanto,","Che attira il nostro spirito alla profondità,"
che dietro la memoria non può ire.,Allora la via del ritorno non deve essere ricordata.
Veramente quant'io del regno santo,Ma tutto quello che c'è nel territorio santo
"ne la mia mente potei far tesoro,","Solo raccogliere era di quella bellezza,"
sarà ora materia del mio canto.,Il nobile tesoro... sii la mia canzone.
"O buono Appollo, a l'ultimo lavoro","Apollo, Gutger, prestami i tuoi suoni"
"fammi del tuo valor sì fatto vaso,","Per l'ultima opera, fa' di me un vaso,"
come dimandi a dar l'amato alloro.,Vale la pena di incoronare il tuo amato alloro.
Infino a qui l'un giogo di Parnaso,"Mi piace una cima del Parnass fino a qui,"
assai mi fu; ma or con amendue,"Invece, l'ippodromo mira dei vincitori saluti,"
m'è uopo intrar ne l'aringo rimaso.,E' cosi' che ti imploro di salire entrambi.
"Entra nel petto mio, e spira tue","L'alito in me, il puro, dolce,"
sì come quando Marsïa traesti,"Che tu sia forte qui, come nella gara..."
de la vagina de le membra sue.,I Marsya lottano per meritare l'orgoglio.
"O divina virtù, se mi ti presti","O forza degli dei, se ora mi presti,"
tanto che l'ombra del beato regno,La lucentezza di questo impero splendore
"segnata nel mio capo io manifesti,","Per dipingere dall'immagine nella mia mente,"
vedra'mi al piè del tuo diletto legno,Poi mi vedi vicino alla pianta costosa
"venire, e coronarmi de le foglie","E, con il tessuto e il tuo valore, adorna"
che la materia e tu mi farai degno.,E arricchisce la mia testa con la sua corona.
"Sì rade volte, padre, se ne coglie","Quando si raccoglie raramente il loro fogliame, o padre,"
"per trïunfare o cesare o poeta,","Per onorare Cesare e il poeta Vittoria,"
"colpa e vergogna de l'umane voglie,","Perche' la colpa e il biasimo opprimono la volonta',"
che parturir letizia in su la lieta,"Freud deve concederlo a Dio gioioso,"
delfica deïtà dovria la fronda,"Lodate il delfo, tornate con coraggio"
"peneia, quando alcun di sé asseta.",Dopo il fogliame di Daphne un cuore di tutti i suoi desideri.
Poca favilla gran fiamma seconda:,"E una piccola radio sveglia spesso una grande fiamma,"
forse di retro a me con miglior voci,Così implorate me per la proclamazione più alta
si pregherà perché Cirra risponda.,Un altro per il tuo aiuto e il tuo cappello.
Surge ai mortali per diverse foci,Il mortale esce da qualche estuario
la lucerna del mondo; ma da quella,La luce del mondo; solo in uno sono
"che quattro cerchi giugne con tre croci,","Quattro cerchi collegati con tre croci,"
con miglior corso e con migliore stella,"Dove la corsa migliore inizia con la stella migliore,"
