Original,Translate_IT
"Già era l'angel dietro a noi rimaso,","L'angelo era rimasto molto lontano dietro di noi,"
"l'angel che n'avea vòlti al sesto giro,",che ci aveva mostrato il sesto cerchio
avendomi dal viso un colpo raso;,"e mi aveva tolto dal viso un segno,"
e quei c'hanno a giustizia lor disiro,dopo aver nominato beati coloro che sono
"detto n'avea beati, e le sue voci","di giustizia affamati, ma senza che le sue parole"
"con 'sitiunt', sanz'altro, ciò forniro.",Si tratta di un verbo diverso da sitiunt.
E io più lieve che per l'altre foci,"Ora, per me, mi sono avvicinato più leggero."
"m'andava, sì che sanz'alcun labore","che nei passaggi precedenti, in modo che senza fatica"
seguiva in sù li spiriti veloci;,"Salivo sui passi di questi spiriti leggeri,"
"quando Virgilio incominciò: “Amore,","Quando Virgilio cominciò a disse: ""L'amore"
"acceso di virtù, sempre altro accese,",che ispira la virtù si vede corrispondente
pur che la fiamma sua paresse fore;,Non appena la sua fiamma appare fuori.
onde da l'ora che tra noi discese,"Ecco perché, dall’ora in cui il limbo dell’inferno"
"nel limbo de lo 'nferno Giovenale,","vide Giovenale scendere e unirsi alle nostre ombre,"
"che la tua affezion mi fé palese,","appena mi avrà istruito sul tuo affetto,"
mia benvoglienza inverso te fu quale,Ho pensato di sentire per te la più forte amicizia.
"più strinse mai di non vista persona,","che non si prova mai per qualcuno sconosciuto,"
sì ch'or mi parran corte queste scale.,La salita è a mio piacimento troppo breve.
"Ma dimmi, e come amico mi perdona",Ma dimmi (e perdona all'amico)
"se troppa sicurtà m'allarga il freno,",a chi la fiducia ha liberato la briglia);
e come amico omai meco ragiona:,Rispondi alla mia richiesta anche come amico:
come poté trovar dentro al tuo seno,Come hai potuto fare un posto nel tuo cuore
"loco avarizia, tra cotanto senno","al vizio di avarizia, mentre con le tue cure"
di quanto per tua cura fosti pieno?”.,“Questo cuore sembrava pieno di saggezza?”
Queste parole Stazio mover fenno,Questo discorso portò sulle labbra di Stace
un poco a riso pria; poscia rispuose:,"Prima un sorriso, poi risponde:"
“Ogne tuo dir d'amor m'è caro cenno.,“Tutte le tue parole sono per me un pegno di amicizia.
Veramente più volte appaion cose,È vero che si vedono spesso delle cose.
che danno a dubitar falsa matera,"che forniscono materia al dubbio, anche se a torto,"
per le vere ragion che son nascose.,Finché il loro vero motivo ci rimane sconosciuto.
La tua dimanda tuo creder m'avvera,La tua domanda mi fa capire che stai pensando
"esser ch'i' fossi avaro in l'altra vita,","che fui nella vita macchiata di avarizia,"
forse per quella cerchia dov'io era.,"Credo, a causa del cerchio in cui mi hai visto."
Or sappi ch'avarizia fu partita,Sappi che nulla fu più lontano da me
"troppo da me, e questa dismisura",Ed è proprio per un eccesso contrario.
migliaia di lunari hanno punita.,che mi avevano punito così tante migliaia di mesi.
"E se non fosse ch'io drizzai mia cura,",Se non avessi corretto il difetto
"quand'io intesi là dove tu chiame,","quando udii le parole che nella tua opera accusano,"
crucciato quasi a l'umana natura:,"piena di una giusta ira, la natura degli uomini:"
"'Per che non reggi tu, o sacra fame","“Che cosa non regoli, maledetta fame dell’oro,"
"de l'oro, l'appetito de' mortali?',",l’appetito dei mortali? » rovescerei pesi
voltando sentirei le giostre grame.,e dovrò soffrire la più dura delle guerre.
Allor m'accorsi che troppo aprir l'ali,"Quanto si vedrà il giorno scorso senza capelli,"
"potean le mani a spendere, e pente'mi","per aver ignorato che un pentimento riscatta,"
così di quel come de li altri mali.,sia nell’ultimo momento che quando si è lontani.
Quanti risurgeran coi crini scemi,"Impara allo stesso tempo che, come il peccato,"
"per ignoranza, che di questa pecca",ogni errore che si pone all’esatto opposto
toglie 'l penter vivendo e ne li stremi!,"invecchia e si secca qui, con lui;"
E sappie che la colpa che rimbecca,"e, pur soggiornando tra coloro che lamentano"
"per dritta opposizione alcun peccato,","l’avarizia di un tempo, io vi restavo, da parte mia,"
con esso insieme qui suo verde secca;,per sconfiggermi là fuori dalla colpa contraria».
