Original,Translate_IT
“O sodalizio eletto a la gran cena,"""O compagnia eletta alla grande cena"
"del benedetto Agnello, il qual vi ciba","dell'Agnello benedetto, che ti nutre"
"sì, che la vostra voglia è sempre piena,","Cosi' che per sempre sara' pieno il tuo desiderio,"
se per grazia di Dio questi preliba,Se per la grazia di Dio quest'uomo pregusta
"di quel che cade de la vostra mensa,","Qualcosa di ciò che cade dalla tua tavola,"
"prima che morte tempo li prescriba,","O mai la morte gli prescrivera' il tempo,"
ponete mente a l'affezione immensa,"Dirigete la vostra mente al suo immenso desiderio,"
e roratelo alquanto: voi bevete,E lui un po 'deadow; voi che bevete sono
sempre del fonte onde vien quel ch'ei pensa”.,"Per sempre alla fonte da dove viene il suo pensiero."""
Così Beatrice; e quelle anime liete,"Così Beatrice, e quelle anime beatificate"
"si fero spere sopra fissi poli,","Trasformati a sfere su poli saldi,"
"fiammando, volte, a guisa di comete.",Infuocato intensamente nelle sembianze delle comete.
E come cerchi in tempra d'orïuoli,E come le ruote in opere di orologi
"si giran sì, che 'l primo a chi pon mente",Rivolgersi in modo che il primo al beholder
"quïeto pare, e l'ultimo che voli;","Sembra immobile, e l'ultimo a volare,"
"così quelle carole, differente-","Così come quei canti, ballando"
"mente danzando, de la sua ricchezza","In misura diversa, della loro ricchezza"
"mi facieno stimar, veloci e lente.","Dammi il misuratore, come se fossero veloci o lenti."
Di quella ch'io notai di più carezza,Da quello che ho notato della maggior parte della bellezza
"vid'ïo uscire un foco sì felice,",Ho visto che emettevo un fuoco cosi' felice.
che nullo vi lasciò di più chiarezza;,che non ha lasciato là di una maggiore luminosità;
e tre fïate intorno di Beatrice,E intorno a Beatrice tre più volte
"si volse con un canto tanto divo,","Si è girato con una canzone così divina,"
che la mia fantasia nol mi ridice.,La mia fantasia lo ripete non a me;
Però salta la penna e non lo scrivo:,"Perciò la penna salta, e io non la scrivo,"
"ché l'imagine nostra a cotai pieghe,","Dal momento che la nostra immaginazione per tali pieghe,"
"non che 'l parlare, è troppo color vivo.","Molto più il nostro discorso, è di una tinta troppo evidente."
“O santa suora mia che sì ne prieghe,"""O santa sorella mia, che imploriamo"
