Original,Translate_IT
Poi fummo dentro al soglio de la porta,"Ero appena entrato nella porta della grazia,"
"che 'l mal amor de l'anime disusa,","Che raramente sorge attraverso il pendio cattivo,"
"perché fa parer dritta la via torta,","Il momento fa apparire i sentieri tortuosi,"
sonando la senti' esser richiusa;,E' li' che ho sentito suonare mentre si chiudeva a chiave.
"e s'io avesse li occhi vòlti ad essa,","Non so come sia stato scusato, ma come sia stato perdonato..."
qual fora stata al fallo degna scusa?,Se guardarla intorno mi costringeva a curiosita'?
"Noi salavam per una pietra fessa,","Abbiamo dovuto attraversare le rocce spaccate,"
"che si moveva e d'una e d'altra parte,","Che saltò avanti e indietro davanti alla nostra orbita,"
sì come l'onda che fugge e s'appressa.,"Come le cose si fanno sentire, poi scappano."
"“Qui si conviene usare un poco d'arte”,","""Ora è così,"" così il mio leader ha cominciato,"
"cominciò 'l duca mio, “in accostarsi","""Bene, un po' d'arte, qui e là per le pagine,"
"or quinci, or quindi al lato che si parte”.","Dove si allontanano, ci avvicinano."""
"E questo fece i nostri passi scarsi,",Non potevamo fare altro che andare avanti con Iangsam.
tanto che pria lo scemo de la luna,"E il bordo di Luna era già vicino al mare,"
"rigiunse al letto suo per ricorcarsi,","L'ho già vista scendere al letto,"
che noi fossimo fuor di quella cruna;,Eh abbiamo percorso il sentiero stretto;
ma quando fummo liberi e aperti,"Ma siamo rimasti al suo margine aperto,"
"sù dove il monte in dietro si rauna,","Dove la montagna si fermò un po',"
ïo stancato e amendue incerti,"Io sono stanco e noi due siamo estranei in questo paese,"
"di nostra via, restammo in su un piano","In dubbio ci si trova in un luogo aperto,"
solingo più che strade per diserti.,Era come una montagna nella sabbia di Libia.
"Da la sua sponda, ove confina il vano,","Da dove il suo bordo confina al vuoto, fino a lì"
"al piè de l'alta ripa che pur sale,","Ai piedi delle rocce che si alzano oltre,"
misurrebbe in tre volte un corpo umano;,Lo spazio aperto ha continuato tre lunghezze dell'uomo.
"e quanto l'occhio mio potea trar d'ale,","Per quanto riguarda gli sguardi, le ali fluttuano,"
"or dal sinistro e or dal destro fianco,",sembrava una tal stanza alla mano destra e sinistra
questa cornice mi parea cotale.,"Circondato dalla montagna, come una gru."
"Là sù non eran mossi i piè nostri anco,","Come stavo lì in silenzio con il mio leader,"
quand'io conobbi quella ripa intorno,"Conosco che il bordo della roccia, verso di noi,"
"che dritto di salita aveva manco,","Il ripido si alzò, come un muro robusto,"
esser di marmo candido e addorno,Di marmo bianco era e per tutto
"d'intagli sì, che non pur Policleto,","Pieno di sculture per il policleto alla vergogna,"
ma la natura lì avrebbe scorno.,"Si', far invidiare la natura."
L'angel che venne in terra col decreto,"L'uomo con la rugiada della pace, che da molto tempo era in galera"
"de la molt'anni lagrimata pace,","Il mondo ansioso, sulla terra,"
"ch'aperse il ciel del suo lungo divieto,","Aprendo il cielo a lungo chiuso, è venuto,"
dinanzi a noi pareva sì verace,"L'angelo era lì, e la mitezza"
"quivi intagliato in un atto soave,","E l'amore ha reso così verace la sua natura,"
che non sembiava imagine che tace.,Che nessuno creda che sia un muto.
Giurato si saria ch'el dicesse 'Ave';,"Giurarono che un ave si sarebbe appiccato sulla sua bocca,"
perché iv'era imaginata quella,"Poiché era là, per mezzo delle sbarre del cielo"
ch'ad aprir l'alto amor volse la chiave;,L'Altissimo scioglierà nel nuovo patto d'amore.
e avea in atto impressa esta favella,Mostrò il gesto di specchi puri
"'Ecce ancilla Deï', propriamente","La Parola: Guarda la serva di Dio, così forte,"
come figura in cera si suggella.,Come si espande nella cera il bellissimo sigillo.
"“Non tener pur ad un loco la mente”,","""Che cosa guardi,"" disse Virgil, ""così immobile,"
"disse 'l dolce maestro, che m'avea","Come se solo a quest'immagine fosse dovuto il tuo sguardo?"""
da quella parte onde 'l cuore ha la gente.,"Sono andato da quando lui, dove il cuore ci batte,"
"Per ch'i' mi mossi col viso, e vedea",Perciò ora il mio occhio si muoveva lì;
"di retro da Maria, da quella costa","Dietro Maria c'era la pietra,"
"onde m'era colui che mi movea,","Dall'altra parte di colui che mi ha guidato,"
un'altra storia ne la roccia imposta;,Abbellito con altri bellissimi cartelli.
"per ch'io varcai Virgilio, e fe'mi presso,",E io mi sono imbattuto davanti a Virgil...
acciò che fosse a li occhi miei disposta.,Avvicinatevi a lui per essere comodi da guardare.
Era intagliato lì nel marmo stesso,"L'auto era scolpita in marmo,"
