Original,Translate_IT
"Quando per dilettanze o ver per doglie,",Per fare il suo corso attraverso l'acqua più liscia
"che alcuna virtù nostra comprenda,","la piccola corteccia del mio spirito ora arrampica la sua vela,"
"l'anima bene ad essa si raccoglie,",lasciando alle spalle quel mare crudele.
par ch'a nulla potenza più intenda;,"Ora canterò il secondo regno,"
e questo è contra quello error che crede,"là dove l'anima dell'uomo è purificata,"
ch'un'anima sovr'altra in noi s'accenda.,resa degna di ascendere al Cielo.
"E però, quando s'ode cosa o vede","Qui dai morti la poesia si alzi,"
"che tegna forte a sé l'anima volta,","O Muse sacre, da quando sono vostra."
vassene 'l tempo e l'uom non se n'avvede;,Lasciate che Calliope si alzi.
"ch'altra potenza è quella che l'ascolta,",per accompagnare la mia canzone con quegli stessi accordi
e altra è quella c'ha l'anima intera:,la cui forza colpì così le miserabili magpie
questa è quasi legata e quella è sciolta.,"che, ascoltando, hanno perso ogni speranza di perdono."
"Di ciò ebb'io esperïenza vera,","Colore dolce dello zaffiro orientale,"
udendo quello spirto e ammirando;,aleggiando nell'aspetto calmo e tranquillo
ché ben cinquanta gradi salito era,"d'aria intervenente, pura all'orizzonte,"
"lo sole, e io non m'era accorto, quando",mi sono compiaciuto ancora una volta dei miei occhi
venimmo ove quell'anime ad una,non appena ho lasciato l'aria morbosa
gridaro a noi: “Qui è vostro dimando”.,che aveva afflitto sia il mio petto che gli occhi.
Maggiore aperta molte volte impruna,"Il pianeta giusto che incoraggia l'amore,"
con una forcatella di sue spine,"sorridente, illuminato a est,"
"l'uom de la villa quando l'uva imbruna,",velando i pesci nel suo treno.
che non era la calla onde salìne,"Mi voltai a destra e, fissando la mia attenzione"
"lo duca mio, e io appresso, soli,","sull'altro polo, ho visto quattro stelle"
come da noi la schiera si partìne.,"non visti, ma dai primi sulla terra."
"Vassi in Sanleo e discendesi in Noli,",Il cielo stesso sembrava gioire
montasi su in Bismantova e 'n Cacume,nel loro splendente luccichio. O vedova
con esso i piè; ma qui convien ch'om voli;,"regione del nord, negata quella vista!"
dico con l'ale snelle e con le piume,"Una volta che ho attirato il mio sguardo da loro,"
"del gran disio, di retro a quel condotto",girare a malapena verso l'altro polo
che speranza mi dava e facea lume.,"dove era posta la costellazione del fiume,"
"Noi salavam per entro 'l sasso rotto,","Ho visto accanto a me un vecchio, da solo,"
"e d'ogne lato ne stringea lo stremo,",che dal suo aspetto era così meritevole di rispetto
e piedi e man volea il suol di sotto.,che nessun figlio deve di più a suo padre.
Poi che noi fummo in su l'orlo suppremo,"La sua barba era lunga e striata di bianco,"
"de l'alta ripa, a la scoperta piaggia,","come i suoi capelli, che cadde"
"“Maestro mio”, diss'io, “che via faremo?”.",in doppi fili fino al petto.
Ed elli a me: “Nessun tuo passo caggia;,I raggi di quelle quattro stelle sante
"pur su al monte dietro a me acquista,",adornava il suo viso con tanta luce
fin che n'appaia alcuna scorta saggia”.,Sembrava splendere con la luminosità del sole.
"Lo sommo er'alto che vincea la vista,","Quali anime sei tu per essere fuggito dall'eterna prigione,"
e la costa superba più assai,arrampicarsi contro il ruscello oscuro e nascosto?
che da mezzo quadrante a centro lista.,"chiese, scuotendo quelle venerate serrature."
"Io era lasso, quando cominciai:",'Chi era la tua guida o chi la tua lanterna
"“O dolce padre, volgiti, e rimira",per condurvi fuori da quella notte profonda
"com'io rimango sol, se non restai”.",quale ripida la valle dell'Inferno nelle tenebre?
"“Figliuol mio”, disse, “infin quivi ti tira”,","Le leggi dell'abisso sono così infrante,"
additandomi un balzo poco in sùe,"o è stato fatto un nuovo decreto in cielo,"
che da quel lato il poggio tutto gira.,"che, dannazione, stai davanti alle mie scogliere?"""
"Sì mi spronaron le parole sue,",Il mio capo mi ha poi contattato.
"ch'i' mi sforzai carpando appresso lui,",e con le sue parole e segni e con le sue mani
tanto che 'l cinghio sotto i piè mi fue.,"mi ha fatto mostrare riverenza con il ginocchio e la fronte,"
A seder ci ponemmo ivi ambedui,"Allora gli rispose: ""Non sono venuto da solo."
"vòlti a levante ond'eravam saliti,",Una donna discesa dal Cielo e su sua richiesta
che suole a riguardar giovare altrui.,Ho prestato a quest'uomo compagnia e aiuto.
Li occhi prima drizzai ai bassi liti;,Ma siccome è la tua volontà che dico chiaramente
"poscia li alzai al sole, e ammirava","la vera condizione della nostra presenza qui,"
che da sinistra n'eravam feriti.,Non puo' essere che io neghi il tuo desiderio.
Ben s'avvide il poeta ch'ïo stava,"Quest'uomo non ha ancora visto il suo ultimo tramonto,"
"stupido tutto al carro de la luce,",ma attraverso la sua follia era così vicino ad esso
ove tra noi e Aquilone intrava.,Il suo tempo era quasi finito.
Ond'elli a me: “Se Castore e Poluce,"- Gli fui mandato, come ho detto,"
fossero in compagnia di quello specchio,per la sua liberazione.
"che sù e giù del suo lume conduce,",Ma questo poteva essere salvato.
tu vedresti il Zodïaco rubecchio,Gli ho mostrato tutta la razza colpevole.
"ancora a l'Orse più stretto rotare,",e ora intende fargli vedere quegli spiriti
se non uscisse fuor del cammin vecchio.,che si purificano sotto la tua responsabilità.
"Come ciò sia, se 'l vuoi poter pensare,",Come l'ho condotto ci metterei molto a dirlo.
"dentro raccolto, imagina Sïòn",Scendendo dall'alto un potere mi aiuta
con questo monte in su la terra stare,"per portarlo qui, perché possa vederti e sentirti."
"sì, ch'amendue hanno un solo orizzòn","Che possiate dare il benvenuto al suo arrivo,"
e diversi emisperi; onde la strada,"dal momento che è in cerca di libertà, che è così caro,"
"che mal non seppe carreggiar Fetòn,",come ben sa chi dona la sua vita per essa.
vedrai come a costui convien che vada,"Lo sai bene, dalla morte a Utica."
"da l'un, quando a colui da l'altro fianco,","non sembrava amaro, là dove te ne sei andato"
se lo 'ntelletto tuo ben chiaro bada”.,l'abito che splenderà in quel grande giorno.
"“Certo, maestro mio”, diss'io, “unquanco","'Non da noi sono gli eterni editti rotti,"
non vid'io chiaro sì com'io discerno,"perché quest'uomo vive e Minos non mi lega,"
"là dove mio ingegno parea manco,",ma io sono del cerchio dove la tua Marcia
"che 'l mezzo cerchio del moto superno,","'Implora con i suoi occhi casti, o santo seno,"
"che si chiama Equatore in alcun'arte,",che pensi ancora a lei come a te.
"e che sempre riman tra 'l sole e 'l verno,","Per amore di lei, allora, ti supplico,"
"per la ragion che di', quinci si parte",Permettici di passare attraverso i tuoi sette regni.
"verso settentrïon, quanto li Ebrei",Le riferiro' la sua gentilezza...
vedevan lui verso la calda parte.,"se degni di essere menzionato qui di seguito."""
"Ma se a te piace, volontier saprei",Marcia era cosi' contenta dei miei occhi mentre ero ancora viva.
quanto avemo ad andar; ché 'l poggio sale,"Disse: ""Qualunque favore"
più che salir non posson li occhi miei”.,"Mi ha cercato, l'ho concesso."
"Ed elli a me: “Questa montagna è tale,",'Ora che abita al di là del flusso malvagio
che sempre al cominciar di sotto è grave;,"non può più muovermi,"
"e quant'om più va sù, e men fa male.",secondo la legge fatta alla mia liberazione.
"Però, quand'ella ti parrà soave","Ma se, come dici tu, una donna del Cielo"
"tanto, che sù andar ti fia leggero","si muove e ti dirige, non c'è bisogno di adulazione."
"com'a seconda giù andar per nave,",Basta che lo chiedi a suo nome.
allor sarai al fin d'esto sentiero;,"Vai allora, assicurati di cingerlo."
quivi di riposar l'affanno aspetta.,"con la canna dritta e il suo viso bagnato,"
"Più non rispondo, e questo so per vero”.","per cancellare tutte le tracce di contaminazione da esso,"
"E com'elli ebbe sua parola detta,","""perché non sarebbe opportuno apparire,"
una voce di presso sonò: “Forse,"i suoi occhi ancora oscurati da ogni nebbia,"
che di sedere in pria avrai distretta!”.,"davanti al ministro, il primo dal Paradiso."
"Al suon di lei ciascun di noi si torse,","'Questa piccola isola, nel suo punto più basso,"
"e vedemmo a mancina un gran petrone,","là dove le onde l'hanno battuto,"
del qual né io né ei prima s'accorse.,cresce canne nel fango morbido e plaiant.
Là ci traemmo; e ivi eran persone,"Non c'è altra pianta che possa fogliare,"
che si stavano a l'ombra dietro al sasso,"o indurire a sopportare,"
come l'uom per negghienza a star si pone.,senza soccombere alle onde d'urto.
"E un di lor, che mi sembiava lasso,","Dopo che avrai finito, non tornare da questa parte."
"sedeva e abbracciava le ginocchia,","Il sole, ora che sorge, rivelerà"
tenendo 'l viso giù tra esse basso.,"una salita più facile per raggiungere il picco."""
"“O dolce segnor mio”, diss'io, “adocchia","Con quello scomparve, e mi alzai in piedi,"
colui che mostra sé più negligente,"Senza parole. Avvicinandosi al mio capo,"
che se pigrizia fosse sua serocchia”.,Gli ho rivolto gli occhi addosso.
"Allor si volse a noi e puose mente,","Iniziò: ""Figlio mio, segui i miei passi."
"movendo 'l viso pur su per la coscia,","Voltiamoci, per queste pendici pianeggianti"
"e disse: “Or va tu sù, che se' valente!”.","da qui, fino al limite più basso."""
"Conobbi allor chi era, e quella angoscia","Dawn stava sorpassando l'oscurità dell'ora,"
"che m'avacciava un poco ancor la lena,","che fuggirono prima di esso, e vidi e conobbi"
non m'impedì l'andare a lui; e poscia,la lontana tremante del mare.
"ch'a lui fu' giunto, alzò la testa a pena,","Siamo andati lungo la pianura solitaria,"
dicendo: “Hai ben veduto come 'l sole,come qualcuno che ha perso la strada
da l'omero sinistro il carro mena?”.,e pensa che si allontana finché non trova la strada.
Li atti suoi pigri e le corte parole,Quando siamo arrivati in un luogo dove la rugiada
mosser le labbra mie un poco a riso;,può tenere il proprio contro il sole
"poi cominciai: “Belacqua, a me non dole","perché è protetto da una brezza,"
di te omai; ma dimmi: perché assiso,il mio padrone spalanca le sue mani
"quiritto se' ? attendi tu iscorta,",dolcemente sull'erba.
o pur lo modo usato t'ha' ripriso?”.,"E io, che ho capito cosa voleva dire,"
"Ed elli: “O frate, andar in sù che porta?",ha alzato le mie guance macchiate di lacrime
ché non mi lascerebbe ire a' martìri,e ha restaurato il colore
l'angel di Dio che siede in su la porta.,L'inferno mi aveva oscurato.
Prima convien che tanto il ciel m'aggiri,Ora siamo arrivati alla riva vuota.
"di fuor da essa, quanto fece in vita,",Su quelle acque nessun uomo ha mai navigato
"perch'io 'ndugiai al fine i buon sospiri,",che poi sperimentò il suo ritorno.
se orazïone in prima non m'aita,Lì mi cinse come piaceva ad un altro.
che surga sù di cuor che in grazia viva;,Che meraviglia era che l'umile pianta
"l'altra che val, che 'n ciel non è udita?”.",Scelse di andare a prenderlo subito.
"E già il poeta innanzi mi saliva,",proprio nel luogo dove l'aveva strappata.
