Original,Translate_IT
Già era in loco onde s'udia 'l rimbombo,Ero in un posto in cui risuonava il brivido
"de l'acqua che cadea ne l'altro giro,","Dall'acqua che cade nella valle più vicina,"
"simile a quel che l'arnie fanno rombo,",Come se uno sciame di api sbucciasse e sbucciasse;
"quando tre ombre insieme si partiro,","C'erano ombre che correvano, tre al numero,"
"correndo, d'una torma che passava","E si separarono da una banda più grande,"
sotto la pioggia de l'aspro martiro.,"che correva per la pioggia di fuoco,"
"Venian ver' noi, e ciascuna gridava:","E gridarono: ""Tieni, lo vediamo sulla veste"
“Sòstati tu ch'a l'abito ne sembri,E' chiaro che ti sei trasferito qui.
essere alcun di nostra terra prava”.,"Dalla nostra terra patriottica adatta."""
"Ahimè, che piaghe vidi ne' lor membri,",Vecchie e nuove ferite incise
"ricenti e vecchie, da le fiamme incese!","Di fiamme, ora ho visto nella loro carne,"
Ancor men duol pur ch'i' me ne rimembri.,"E mi dispiace ancora di piu' per lei, ora."
A le lor grida il mio dottor s'attese;,Il mio maestro ascolta questo grido di dolore
"volse 'l viso ver' me, e “Or aspetta”,","E mi guardava e diceva: ""Ecco, noi aspettiamo!"
"disse, “a costor si vuole esser cortese.",Pensa ora a quello che la cortesia fa sentire.
E se non fosse il foco che saetta,Perche' se non fosse per la pioggia di fuoco...
"la natura del loco, i' dicerei","Secondo la natura del luogo, direi:"
che meglio stesse a te che a lor la fretta”.,"La fretta, più di loro, a te."""
"Ricominciar, come noi restammo, ei",Mi sono fermato e ho sentito di nuovo la sua vecchia lamentela;
"l'antico verso; e quando a noi fuor giunti,","Erano venuti da noi tutti,"
fenno una rota di sé tutti e trei.,Li ho visti in giro a caccia di se stessi.
"Qual sogliono i campion far nudi e unti,","Come i guerrieri unti nudi fanno,"
"avvisando lor presa e lor vantaggio,","Mantenere l'impugnatura e il vantaggio di esplorare,"
"prima che sien tra lor battuti e punti,",Intanto riposano i buffet e gli urti;
"così rotando, ciascuno il visaggio","Così l'ho vista muoversi in cerchio,"
"drizzava a me, sì che 'n contraro il collo","Mi voltava sempre la faccia,"
faceva ai piè continüo vïaggio.,E il collo e il piede si dirigono verso di loro.
E “Se miseria d'esto loco sollo,"E uno disse: ""Quando questa sabbia selvaggia"
"rende in dispetto noi e nostri prieghi”,",E la nostra avversità non ci ha disprezzato.
"cominciò l'uno, “e 'l tinto aspetto e brollo,","E la nostra pelle, rugosa e bruciata,"
la fama nostra il tuo animo pieghi,"Allora osserva il nostro supplico, se il nostro grido;"
"a dirne chi tu se', che i vivi piedi","Di', chi sei, quanto sei vivo qui?"
così sicuro per lo 'nferno freghi.,E cosa ti ha portato all'inferno?
"Questi, l'orme di cui pestar mi vedi,",Quello che mi stai seguendo era una volta...
"tutto che nudo e dipelato vada,",Deve anche correre nudo qui e maldestro.
fu di grado maggior che tu non credi:,Di grado superiore a quello che credi.
nepote fu de la buona Gualdrada;,"Chi non ha sentito chiamare nipoti di Gualdrada,"
"Guido Guerra ebbe nome, e in sua vita","La Guidoguerra, la cui spada e spirito"
fece col senno assai e con la spada.,Pensi che Puglia e Firenze siano bravi?
"L'altro, ch'appresso me la rena trita,","Che gira dietro di me la sabbia sciolta,"
"è Tegghiaio Aldobrandi, la cui voce","Tegghiajo è, il consiglio è ancora sulla terra,"
nel mondo sù dovria esser gradita.,Anche se non lo seguono come una lode sana e salva.
"E io, che posto son con loro in croce,","Io, il suo compagno in terribili lamentele..."
"Iacopo Rusticucci fui, e certo","Bin Jakob Rusticucci, e mi ha lasciato"
la fiera moglie più ch'altro mi nuoce”.,"La mia donna malvagia e selvaggia sarà così miserabile."""
"S'i' fossi stato dal foco coperto,",Se qualcosa promettesse protezione dal fuoco...
"gittato mi sarei tra lor di sotto,","Mi piace cadere in mezzo a loro,"
e credo che 'l dottor l'avria sofferto;,"Anche il mio maestro ne soffriva, credo."
"ma perch'io mi sarei brusciato e cotto,","Da solo avrei bruciato anche le mie membra,"
vinse paura la mia buona voglia,"Ma la paura in me ha represso il desiderio,"
che di loro abbracciar mi facea ghiotto.,Abbracciare di nuovo quelli che si lamentano.
"Poi cominciai: “Non dispetto, ma doglia","""Non mi rendo conto del disprezzo,"""
"la vostra condizion dentro mi fisse,","""Avevo cominciato a soffrire solo per voi,"
"tanta che tardi tutta si dispoglia,",E il mio petto si sgretolera' di brutto.
tosto che questo mio segnor mi disse,"Lo sento quando il mio signore mi ha detto parole,"
parole per le quali i' mi pensai,"Che mi ha reso chiaro e chiaro,"
"che qual voi siete, tal gente venisse.",Che chi viene qui era alto sulla terra.
"Di vostra terra sono, e sempre mai","Io sono della vostra città, e non ho mai"
l'ovra di voi e li onorati nomi,"Se la vostra azione svanisce gloriosamente,"
con affezion ritrassi e ascoltai.,Anche per me e' stato carino e costoso.
Lascio lo fele e vo per dolci pomi,"Ho lasciato la Galla per trovare del dolce frutto,"
promessi a me per lo verace duca;,"Che profetizza il mio vero Condottiero,"
ma 'nfino al centro pria convien ch'i' tomi”.,"Ma prima devo andare al centro."""
“Se lungamente l'anima conduca,"""La tua anima deve continuare a guidare"
"le membra tue”, rispuose quelli ancora,","""Essere la membra,"" disse lui,"
"“e se la fama tua dopo te luca,","""Sarà ancora il tuo grido per il tuo tempo,"
cortesia e valor dì se dimora,"Dimmi, abitare come si nutrono,"
"ne la nostra città sì come suole,",La nostra città è ancora forte e nobile?
o se del tutto se n'è gita fora;,Sono esiliati e completamente inferiori?
"ché Guiglielmo Borsiere, il qual si duole","Perche' i borsieri, che hanno questo fuoco..."
"con noi per poco e va là coi compagni,","Diviso da poco, e là cammina con gli altri,"
assai ne cruccia con le sue parole”.,"Raccontateci alcune cose che ci fanno male."""
“La gente nuova e i sùbiti guadagni,"""Un nuovo popolo e un rapido guadagno incitato"
"orgoglio e dismisura han generata,","Troppo poco te e orgoglio che ti infastidisce,"
"Fiorenza, in te, sì che tu già ten piagni”.","Firenze, e ti sta già causando molte sofferenze!"""
Così gridai con la faccia levata;,"L'ho chiamato, l'occhio in aumento, turbato."
"e i tre, che ciò inteser per risposta,",Stringevano quei tre mentre parlavo...
guardar l'un l'altro com'al ver si guata.,Come guardare quando si sente la verità.
"“Se l'altre volte sì poco ti costa”,","""Auguriamo buona fortuna a tutti"
"rispuoser tutti, “il satisfare altrui,","""È stata tutta una contro-parola,"
felice te se sì parli a tua posta!,"""E ti viene voglia di parlare con il cuore."
"Però, se campi d'esti luoghi bui",Esci da questo posto buio
"e torni a riveder le belle stelle,","E vedi la lucentezza stellare, la bella, dolce,"
"quando ti gioverà dicere ""I' fui"",","E poi di' con gioia e allegria: ""Ero li',"
fa che di noi a la gente favelle”.,"Allora non dimenticate di salutare il mondo da noi!"""
"Indi rupper la rota, e a fuggirsi",Ma qui spezzarono il cerchio e frequentarono
ali sembiar le gambe loro isnelle.,Pieno di fretta e come con le ali ai piedi.
Un amen non saria possuto dirsi,Ehm... un amen...
tosto così com'e' fuoro spariti;,Tutti e tre spariti dal mio sguardo.
per ch'al maestro parve di partirsi.,Il mio maestro se n'e' andato subito.
"Io lo seguiva, e poco eravam iti,","Lo seguirò per esplorare più lontano,"
"che 'l suon de l'acqua n'era sì vicino,",Il che ci ha fatto sentire presto l'energia elettrica...
che per parlar saremmo a pena uditi.,Abbastanza vicino che non riusciamo a parlare.
Come quel fiume c'ha proprio cammino,"Come quel fiume con il corridoio adatto,"
"prima dal Monte Viso 'nver' levante,",L'alluvione a est del monte Veso inciampare.
"da la sinistra costa d'Apennino,",Dall'Appennino sulla pendio sinistra;
"che si chiama Acquacheta suso, avante",L'acqua quieta non si chiama lassù.
"che si divalli giù nel basso letto,",Poi si abbassa e presto a Forli
"e a Forlì di quel nome è vacante,","Il primo nome, a sua volta, estirpato."
rimbomba là sovra San Benedetto,"La caduta li', se San Benedetto suona."
de l'Alpe per cadere ad una scesa,"Dove le sue onde soffiano nel pendio,"
ove dovea per mille esser recetto;,Il grande per mille è per il soggiorno:
"così, giù d'una ripa discoscesa,",Così si spezzò da un pendio roccioso pieno di grigi
"trovammo risonar quell'acqua tinta,","Il fiume tinto di rosso si ruggisce la strada,"
sì che 'n poc'ora avria l'orecchia offesa.,E a malapena l'orecchio sopportò la sua bestia selvaggia.
"Io avea una corda intorno cinta,","Con una corda, ero circondato..."
e con essa pensai alcuna volta,E molte volte con questa cintura ha pensato
prender la lonza a la pelle dipinta.,Vedo la pantera macchiata.
"Poscia ch'io l'ebbi tutta da me sciolta,",Dopo che mi sono liberato della cintura...
"sì come 'l duca m'avea comandato,","Come mi è stato detto dal Fuhrer,"
porsila a lui aggroppata e ravvolta.,Ci faccio un pugno che gli ho portato.
"Ond'ei si volse inver' lo destro lato,",Ma poi si volse alla mano destra
e alquanto di lunge da la sponda,E scagliato verso la roccia profonda
la gittò giuso in quell'alto burrato.,Il clacson giù abbastanza lontano dal bordo.
"'E' pur convien che novità risponda',","""Secondo,"" pensavo, ""il nuovo cliente deve"
"dicea fra me medesmo, 'al novo cenno","Essere il nuovo Wink e questo sguardo,"
che 'l maestro con l'occhio sì seconda'.,"Con ciò il mio maestro guarda al fondo profondo."""
Ahi quanto cauti li uomini esser dienno,L'uomo è sempre prudente
"presso a color che non veggion pur l'ovra,","Con quelli che scrutano la mente del cuore,"
ma per entro i pensier miran col senno!,E non seguire l'azione da solo.
El disse a me: “Tosto verrà di sovra,"Disse: ""Saremo presto presenti,"
ciò ch'io attendo e che il tuo pensier sogna;,"Ciò che mi aspetto e ciò che tu hai pensato,"
tosto convien ch'al tuo viso si scovra”.,"Presto sara' chiaro davanti ai tuoi sguardi."""
Sempre a quel ver c'ha faccia di menzogna,"Alla verità che è simile alla menzogna, fate attenzione,"
"de' l'uom chiuder le labbra fin ch'el puote,","Per quanto possiate non parlare mai,"
però che sanza colpa fa vergogna;,Altrimenti vi riderete del vostro senso di colpa.
ma qui tacer nol posso; e per le note,Ma non posso rompere parlare
"di questa comedìa, lettor, ti giuro,","Giura, o lettore, a te, per la poesia,"
"s'elle non sien di lunga grazia vòte,",Non infranga mai la grazia e il favore:
ch'i' vidi per quell'aere grosso e scuro,Ho visto attraverso quei venti neri e densi
"venir notando una figura in suso,","Un'immagine, nuotando verso l'alto, in piedi,"
"maravigliosa ad ogne cor sicuro,",Un volto meraviglioso per il più audace
sì come torna colui che va giuso,Come se tornasse qualcuno che scendesse.
talora a solver l'àncora ch'aggrappa,"L'ancora che c'è nella roccia,"
"o scoglio o altro che nel mare è chiuso,","Per risolvere il problema, quando si muove verso l'alto"
che 'n sù si stende e da piè si rattrappa.,Spostatevi dal basso e allungatevi verso l'alto.
