Original,Translate_IT
"'Al Padre, al Figlio, a lo Spirito Santo',",“Gloria al Padre e al Figlio e allo Spirito Santo!”
"cominciò, 'gloria!', tutto 'l paradiso,","il canto che in Paradiso sentii cominciare,"
sì che m'inebrïava il dolce canto.,talmente dolce che i suoi accenti erano come un'ebbrezza.
Ciò ch'io vedeva mi sembiava un riso,Quello che ho visto mi sembrava una risata.
de l'universo; per che mia ebbrezza,"dell'universo, tanto che la stessa ebbrezza"
intrava per l'udire e per lo viso.,penetrava sia attraverso l’orecchio che attraverso l’occhio.
Oh gioia! oh ineffabile allegrezza!,Ineffabile allegrezza! o felicità! esistenza
oh vita intègra d'amore e di pace!,che non è fatta di altro che di amore e di pace!
oh sanza brama sicura ricchezza!,"O ricchezza certa, dove mancano le voglie!"
Dinanzi a li occhi miei le quattro face,Come davanti ai miei occhi stavano accesi
"stavano accese, e quella che pria venne","i quattro fuochi, uno di loro, il primo arrivato"
"incominciò a farsi più vivace,","si era messo a brillare di molto più vivo splendore,"
"e tal ne la sembianza sua divenne,",e il suo aspetto fu tale che sarebbe diventato
"qual diverrebbe Iove, s'elli e Marte","Giove, se lui e Marte fossero uccelli"
fossero augelli e cambiassersi penne.,"Poi, all’improvviso, si scambiarono il piumaggio."
"La provedenza, che quivi comparte",E questo divino Potere che divide gli atti
"vice e officio, nel beato coro","e i posti di lavoro lassù, avevano da tutte le parti"
"silenzio posto avea da ogne parte,","al coro dei beati imposto il silenzio,"
"quand'ïo udi': “Se io mi trascoloro,","Quando sentii parlare: “Se il mio colore si cambia,"
"non ti maravigliar, ché, dicend'io,","Non ti meravigliare, perché mentre parlo,"
vedrai trascolorar tutti costoro.,Vedrai che gli altri cambieranno a loro volta.
"Quelli ch'usurpa in terra il luogo mio,","Colui che, sulla terra, usurpa e tiene il mio posto,"
"il luogo mio, il luogo mio che vaca","il mio posto, sì, dico bene il mio posto, che rimane"
"ne la presenza del Figliuol di Dio,","in questo momento vacante agli occhi del Figlio di Dio,"
fatt'ha del cimitero mio cloaca,dal mio sepolcro ha fatto una cloaca
del sangue e de la puzza; onde 'l perverso,"marcisco e sangue, che fa sì che il perverso"
"che cadde di qua sù, là giù si placa”.","che cadde da lassù, nel suo nascondiglio ride»."
Di quel color che per lo sole avverso,Mi accorsi che il cielo si copriva
"nube dipigne da sera e da mane,",dello stesso colore di cui il sole veste
vid'ïo allora tutto 'l ciel cosperso.,al mattino e alla sera la nube opposta;
E come donna onesta che permane,"e, conservando l’assicurazione a parte se stessa,"
"di sé sicura, e per l'altrui fallanza,","arrossisce l'onesta donna e perde la sua capacità,"
"pur ascoltando, timida si fane,","sentendo il racconto degli erramenti di un’altra,"
così Beatrice trasmutò sembianza;,Anche Beatrice cambia volto.
e tale eclissi credo che 'n ciel fue,"Credo che nei cieli l’eclisse fosse simile,"
quando patì la supprema possanza.,nella passione per il potere supremo.
Poi procedetter le parole sue,"Poi ho potuto ascoltare il seguito del discorso,"
"con voce tanto da sé trasmutata,","ma fatta di una voce tanto più alterata,"
che la sembianza non si mutò piùe:,che il suo aspetto visibile rimaneva invariato:
“Non fu la sposa di Cristo allevata,"“No, la Sposa di Cristo non è stata nutrita"
"del sangue mio, di Lin, di quel di Cleto,","del mio sangue, di quello di Lin e di Anacleto,"
per essere ad acquisto d'oro usata;,per impiegarlo poi a raccogliere oro;
ma per acquisto d'esto viver lieto,"ma è per acquisire questa felicità eterna,"
e Sisto e Pïo e Calisto e Urbano,Sisto e Pio e Calisto e Urbano
sparser lo sangue dopo molto fleto.,A sua volta versarono le loro lacrime e il loro sangue.
Non fu nostra intenzion ch'a destra mano,Non abbiamo voluto che il popolo cristiano
"d'i nostri successor parte sedesse,","i nostri successori compongono due partiti,"
parte da l'altra del popol cristiano;,"uno alla sua destra e l’altro alla sua sinistra,"
"né che le chiavi che mi fuor concesse,","né quelle sante chiavi di cui avevo avuto la custodia,"
divenisser signaculo in vessillo,su una bandiera di guerra possano servire da insegna
che contra battezzati combattesse;,per condurre alla lotta contro altri cristiani;
né ch'io fossi figura di sigillo,né che si faccia di me per qualche privilegio
"a privilegi venduti e mendaci,","mentire o vendere la figura di un sigillo,"
ond'io sovente arrosso e disfavillo.,che mi ha fatto arrossire e arrossire molte volte.
In vesta di pastor lupi rapaci,Sotto l’abito dei pastori si scorge di qui
si veggion di qua sù per tutti i paschi:,Tra i prati i lupi più rapaci:
"o difesa di Dio, perché pur giaci?","O giustizia di Dio, perché sonnecchiare tanto?"
Del sangue nostro Caorsini e Guaschi,Cahorsin e Gascons preparano le loro bevande
"s'apparecchian di bere: o buon principio,","del nostro stesso sangue: o buon inizio,"
a che vil fine convien che tu caschi!,In quale triste fine dovrai sprofondare?
"Ma l'alta provedenza, che con Scipio",Eppure lo stesso cielo che produsse a Roma
"difese a Roma la gloria del mondo,","Scipione, difensore della gloria del mondo,"
"soccorrà tosto, sì com'io concipio;","Ci porterà rimedio, a quello che prevedo."
"e tu, figliuol, che per lo mortal pondo","E tu, figlio mio, che il tuo peso di mortale"
"ancor giù tornerai, apri la bocca,","deve riportare sulla terra, spalancare la bocca,"
e non asconder quel ch'io non ascondo”.,“Di’ in alto ciò che io non ti ho nascosto!”
Sì come di vapor gelati fiocca,E come nelle nostre arie gonfie verso il basso
"in giuso l'aere nostro, quando 'l corno","il vapore congelato, nel momento in cui il corno"
"de la capra del ciel col sol si tocca,","della Capra del cielo ha raggiunto il sole,"
in sù vid'io così l'etera addorno,Così ho visto l’etere che si popolava all’improvviso.
farsi e fioccar di vapor trïunfanti,e volare verso l'alto i vapori trionfanti
che fatto avien con noi quivi soggiorno.,che fino ad allora erano stati vicini a noi.
"Lo viso mio seguiva i suoi sembianti,",La mia visione continua gli sviluppi
"e seguì fin che 'l mezzo, per lo molto,",e li accompagnò mentre la distanza
li tolse il trapassar del più avanti.,Non erigeva un muro che non potesse oltrepassare.
"Onde la donna, che mi vide assolto","Mia signora in questo momento, vedendo che il mio sguardo"
"de l'attendere in sù, mi disse: “Adima","Non cercare più l’alto, mi disse: “Abbassa, dunque,"
il viso e guarda come tu se' vòlto”.,"i tuoi occhi, per misurare la via percorsa»."
Da l'ora ch'ïo avea guardato prima,"Da quando ho iniziato a guardare,"
i' vidi mosso me per tutto l'arco,Ho vissuto come avevo già corso tutto l’arco.
che fa dal mezzo al fine il primo clima;,Che cosa fa del centro alla fine il nostro primo clima.
sì ch'io vedea di là da Gade il varco,"Al di sopra di Gades, contemplai Ulisse"
"folle d'Ulisse, e di qua presso il lito","la folle traversata, e al di sotto, la riva"
nel qual si fece Europa dolce carco.,che dall’Europa un tempo ricevette il dolce fardello.
E più mi fora discoverto il sito,"Avrei potuto scoprire di più, forse."
di questa aiuola; ma 'l sol procedea,"di quel piccolo lopin, ma avevo il sole"
sotto i mie' piedi un segno e più partito.,sotto i miei piedi e a più di un segno di distanza.
"La mente innamorata, che donnea","Il mio spirito innamorato, che non fa che adorare"
"con la mia donna sempre, di ridure","la mia signora in ogni momento, più che mai bruciava"
ad essa li occhi più che mai ardea;,Ho fretta di portare su di lei il mio sguardo.
e se natura o arte fé pasture,Se la natura o l’arte hanno unito il fascino
"da pigliare occhi, per aver la mente,","o nella carne umana, o nella pittura,"
"in carne umana o ne le sue pitture,","per toccare dritto al cuore con il piacere degli occhi,"
"tutte adunate, parrebber nïente","tutte queste attrattive unite apparirebbero meno di niente,"
"ver' lo piacer divin che mi refulse,",di fronte al divino piacere che mi invade improvvisamente
quando mi volsi al suo viso ridente.,Quando mi voltai verso il suo viso ridente.
"E la virtù che lo sguardo m'indulse,",E allora la virtù che venne dal suo sguardo
del bel nido di Leda mi divelse,"all’improvviso mi strappò nel bel nido di Leda,"
e nel ciel velocissimo m'impulse.,Mi spinge verso il cielo che gira più veloce.
Le parti sue vivissime ed eccelse,La zona più vicina e più alta
"sì uniforme son, ch'i' non so dire","era uguale ovunque, e non saprei dire"
qual Bëatrice per loco mi scelse.,Dove sceglie Beatrice un posto per me.
"Ma ella, che vedëa 'l mio disire,","Ma lei, che vedeva la mia curiosità,"
"incominciò, ridendo tanto lieta,","si mise a spiegarmi, ridendo così bene"
che Dio parea nel suo volto gioire:,che si sarebbe detto che Dio rideva sul suo volto:
"“La natura del mondo, che quïeta","La natura del mondo, immobile al suo centro"
"il mezzo e tutto l'altro intorno move,","e dove tutti gli oggetti ruotano intorno a lui,"
quinci comincia come da sua meta;,"Inizia da questo punto, che si può dire la sua fonte."
e questo cielo non ha altro dove,"Quanto a questo cielo stesso, non ha altro luogo,"
"che la mente divina, in che s'accende",se non lo spirito divino da cui prendono fuoco
l'amor che 'l volge e la virtù ch'ei piove.,la virtù che diffonde e l’amore che lo gira.
"Luce e amor d'un cerchio lui comprende,","La luce e l’amore fanno il suo cerchio, che cinge"
sì come questo li altri; e quel precinto,gli altri a sua volta; e Colui solo
colui che 'l cinge solamente intende.,Anche chi lo contiene può capirlo.
"Non è suo moto per altro distinto,",Il suo movimento non è misurato dagli altri;
"ma li altri son mensurati da questo,","gli altri, al contrario, vi prendono la loro misura,"
sì come diece da mezzo e da quinto;,come dieci è formato da due metà di cinque.
e come il tempo tegna in cotal testo,In che modo il tempo ha le sue radici
"le sue radici e ne li altri le fronde,","in questo testo, e come le sue foglie sono in altri,"
omai a te può esser manifesto.,Ora puoi vederlo più chiaramente.
"Oh cupidigia, che i mortali affonde","Cupidità, che mette gli uomini sotto i tuoi piedi,"
"sì sotto te, che nessuno ha podere","così tanto che nessuno di loro può più, in seguito,"
di trarre li occhi fuor de le tue onde!,alzare lo sguardo al di sopra dei tuoi flutti!
Ben fiorisce ne li uomini il volere;,"La buona volontà, certo, fiorisce in noi;"
ma la pioggia continüa converte,ma la pioggia incessante interviene per cambiare
in bozzacchioni le sosine vere.,"In poche parole, abortiamo le prugne vere."
Fede e innocenza son reperte,L’innocenza e la fede non si incontrano più.
solo ne' parvoletti; poi ciascuna,"che nei piccolissimi: l’una e l’altra scappano,"
pria fugge che le guance sian coperte.,molto prima che la barba appaia al mento.
"Tale, balbuzïendo ancor, digiuna,","Tale digiunava un tempo, quando li balbettava,"
"che poi divora, con la lingua sciolta,","che divora più tardi, la lingua slegata,"
qualunque cibo per qualunque luna;,"Mangi tutto, senza vedere il calendario:"
"e tal, balbuzïendo, ama e ascolta","Così impara a parlare, nell’amore di sua madre."
"la madre sua, che, con loquela intera,","e obbediente, che, quando è cresciuto,"
disïa poi di vederla sepolta.,Vorrebbe piuttosto vederla sepolta.
Così si fa la pelle bianca nera,"È così che la pelle diventa bianca nera,"
nel primo aspetto de la bella figlia,Non appena appare la figlia di
di quel ch'apporta mane e lascia sera.,che ti fa al mattino e ti lascia la sera.
