Original,Translate_IT
Ne l'ora che non può 'l calor dïurno,"Nell'ora, là, sopraffatta dal tormento della terra,"
"intepidar più 'l freddo de la luna,","Spesso da Saturno, a fiutare il gelo della notte,"
"vinto da terra, e talor da Saturno","Il calore del giorno ha perso la forza,"
- quando i geomanti lor Maggior Fortuna,"Quando nell'est, prima della luce del mattino, l'orrore"
"veggiono in orïente, innanzi a l'alba,","La loro più grande fortuna di vedere i geomanti,"
"surger per via che poco le sta bruna -,","Dove il poco tempo si tiene in marrone notturno,"
"mi venne in sogno una femmina balba,","Quando vidi una donna in sogno davanti a me,"
"ne li occhi guercia, e sovra i piè distorta,","bianco calcareo, mutilato, zoppicando, truccato,"
"con le man monche, e di colore scialba.",E l'ho vista girare gli occhi.
Io la mirava; e come 'l sol conforta,"Li guardo come chi stringe il gelo della notte,"
"le fredde membra che la notte aggrava,","rinforzato e animato dalla vista dei soli,"
così lo sguardo mio le facea scorta,E' cosi' che l'ho vista.
"la lingua, e poscia tutta la drizzava",Velocemente saltato il nastro che avvolge il suo morsetto;
"in poco d'ora, e lo smarrito volto,",Si rialzò; una luce rossa
"com'amor vuol, così le colorava.","Vestite la sua faccia, come un soffio di viole d'amore."
"Poi ch'ell'avea 'l parlar così disciolto,","Appena si sentiva liberata dalla lingua,"
"cominciava a cantar sì, che con pena","Quando ebbe inizio una canzone, così gentili Sanges,"
da lei avrei mio intento rivolto.,Che non ubbidisco a niente se non a lei da sola.
"“Io son”, cantava, “io son dolce serena,","""Io, la sirena dolce,"" così suonava,"
che ' marinari in mezzo mar dismago;,"""Sono io che fluttua dalla via dei vascelli;"
tanto son di piacere a sentir piena!,Perché chi mi ascolta è pieno di gioia.
Io volsi Ulisse del suo cammin vago,"Mi segue Ulyss, che viaggiava lungo,"
"al canto mio; e qual meco s'ausa,","E come l'esultanza e l'esultanza s'intrecciano,"
rado sen parte; sì tutto l'appago!”.,"Non lasciarmi nessuno che mi capisca."""
"Ancor non era sua bocca richiusa,","Non ho ancora sentito i suoni fluttuare nell'aria,"
quand'una donna apparve santa e presta,"Guarda, apparve una donna sana, vicina a me,"
lunghesso me per far colei confusa.,Mi vergogno a confondere la cantante.
"“O Virgilio, Virgilio, chi è questa?”,","""Virgil, Virgil, di', chi è questa?"""
fieramente dicea; ed el venìa,Ella gridava con ira quando scoprì questa donna
con li occhi fitti pur in quella onesta.,Ma lui non fece altro che colpirla negli occhi.
"L'altra prendea, e dinanzi l'apria","Ma si strappò il vestito che copriva,"
"fendendo i drappi, e mostravami 'l ventre;","Dividerete davanti che il ventre mi apparve,"
quel mi svegliò col puzzo che n'uscia.,Dall'odore che mi ha risvegliato.
"Io mossi li occhi, e 'l buon maestro: “Almen tre",Ho aperto gli occhi e l'ho guardato.
"voci t'ho messe!”, dicea, “Surgi e vieni;","""Ti ho chiamato tre volte,"" cominciò il saggio."
troviam l'aperta per la qual tu entre”.,"""Su, andiamo all'apertura della roccia."""
"Sù mi levai, e tutti eran già pieni","Mi sono alzato, e tutti i cerchi"
"de l'alto dì i giron del sacro monte,",Il magnifico monte guarito riempiva lo splendore del mattino
e andavam col sol novo a le reni.,E illuminatevi dietro di noi per il nostro viaggio.
"Seguendo lui, portava la mia fronte","L'ho seguito e mi sono inchinato, da molto tempo si è svegliato,"
"come colui che l'ha di pensier carca,","La fronte, come uno che in senso duro"
che fa di sé un mezzo arco di ponte;,Farsi mezzo arco di ponti.
quand'io udi' “Venite; qui si varca”,"""Vieni, alzatevi qui!"" Così ora sento cominciare,"
"parlare in modo soave e benigno,","Con suoni come mai in terra terrena,"
qual non si sente in questa mortal marca.,"Cosi' gentile e cosi' dolce, che vince il cuore."
"Con l'ali aperte, che parean di cigno,","Le ali, come il cigno, stese,"
volseci in sù colui che sì parlonne,"L'angelo ci saluta, ed entrambi se ne vanno"
tra due pareti del duro macigno.,Abbiamo attraversato la roccia stretta doppia parete.
"Mosse le penne poi e ventilonne,",Ci soffia con le ali movimentate
"'Qui lugent' affermando esser beati,","E disse: ""Salve a Colui che sopporta con forza le sofferenze,"
ch'avran di consolar l'anime donne.,"Poiché consolazione abbondante otterrà la sua anima."""
"“Che hai che pur inver' la terra guati?”,","""Che cos'hai che ti eccita ancora?"
"la guida mia incominciò a dirmi,","Che cos'altro il tuo sguardo verso la terra si confondo?"""
poco amendue da l'angel sormontati.,E' cosi' che parlava Virgil quando ci siamo mossi.
E io: “Con tanta sospeccion fa irmi,"""Un nuovo volto"" ancora vedo i segni"""
"novella visïon ch'a sé mi piega,","Spostatevi, ""mi mettete così in dubbio!"
sì ch'io non posso dal pensar partirmi”.,"Non posso ancora diventare celibe questa immagine."""
"“Vedesti”, disse, “quell'antica strega","""La vecchia strega l'hai vista,"
che sola sovr'a noi omai si piagne;,"Se si lamenta dove stiamo andando."""
vedesti come l'uom da lei si slega.,"Ha detto, ""e come si fa a scappare da lei?"
"Bastiti, e batti a terra le calcagne;","Ma continuate, guardate... in cerchi potenti..."
li occhi rivolgi al logoro che gira,Là sarà nel territorio celeste chiaro
lo rege etterno con le rote magne”.,"Immagini del re eterno che ti rendono allettante!"""
"Quale 'l falcon, che prima a' piè si mira,",Come il falco guarda i suoi piedi...
indi si volge al grido e si protende,"Ma poi non esitate a rivolgervi alla chiamata,"
"per lo disio del pasto che là il tira,",Si stende e vola dove la preda lo trascina.
"tal mi fec'io; e tal, quanto si fende","Se io sbuco tra le pareti della roccia,"
"la roccia per dar via a chi va suso,","Per quanto il sentiero si alzi nella gola stretta,"
n'andai infin dove 'l cerchiar si prende.,Finche' le trincee finiscono sul vantaggio.
"Com'io nel quinto giro fui dischiuso,","E quando ero libero nel quinto cerchio,"
"vidi gente per esso che piangea,","C'erano persone che piangevano,"
giacendo a terra tutta volta in giuso.,"L'occhio e' andato giu', sul fondo."
'Adhaesit pavimento anima mea',"""Ah, la mia anima è attaccata alla polvere!"""
"sentia dir lor con sì alti sospiri,","Tutti loro, e i loro sospiri rumorosi,"
che la parola a pena s'intendea.,Mi ha fatto a malapena sentire quello che dicevano.
"“O eletti di Dio, li cui soffriri","""Voi eletti a Dio, i cui gemiti sono spaventati"
"e giustizia e speranza fa men duri,","addolcire dolcemente la giustizia e la speranza,"
drizzate noi verso li alti saliri”.,"Oh, dite, dov'è la trincea ai grotti?"""
"“Se voi venite dal giacer sicuri,","""Venite, certamente, a non pagare qui sdraiato,"
"e volete trovar la via più tosto,","Prendete la vostra corsa solo a sinistra della roccia,"
le vostre destre sien sempre di fori”.,"L'ingresso sarà presto ai vostri piedi."""
"Così pregò 'l poeta, e sì risposto","Così Virgil ha chiesto, e così ci mette sopra"
poco dinanzi a noi ne fu; per ch'io,"Non lontano da noi, e, rapidamente indovinato, chiarito"
"nel parlare avvisai l'altro nascosto,",Io... quello che c'era nascosto dentro... mi sto alzando.
e volsi li occhi a li occhi al segnor mio:,"Quando ho voltato lo sguardo verso quello del Fuhrer, ."
ond'elli m'assentì con lieto cenno,Vuole essere d'accordo con me...
ciò che chiedea la vista del disio.,Posso fare quello che la mia faccia desiderava.
"Poi ch'io potei di me fare a mio senno,","Non potevo fare a meno di desiderare di agire,"
trassimi sovra quella creatura,"Così lo cerco, il significato della parola nascosta:"
"le cui parole pria notar mi fenno,",Non sa che sono ancora vivo.
dicendo: “Spirto in cui pianger matura,"E disse: ""O Spirito, per il giorno della salvezza"
"quel sanza 'l quale a Dio tornar non pòssi,","# Con le lacrime si fa prima, # # per me va bene... #"
sosta un poco per me tua maggior cura.,Un po' più lontano dalle tue preoccupazioni.
Chi fosti e perché vòlti avete i dossi,E tu chi eri?
"al sù, mi dì, e se vuo' ch'io t'impetri","E da dove vengo, nella vita..."
cosa di là ond'io vivendo mossi”.,"Quando sono venuto, ho pregato per te."""
Ed elli a me: “Perché i nostri diretri,"""Come siamo qui per la ricerca sbagliata,"
"rivolga il cielo a sé, saprai; ma prima","Presto sentirai,"" disse, ""ma ricordati:"
scias quod ego fui successor Petri.,Mi avevano consegnato le chiavi di Petri.
Intra Sïestri e Chiaveri s'adima,A Siestri rotola fuori da una valle
"una fiumana bella, e del suo nome",Un bel fiume che la famiglia dei Miei
lo titol del mio sangue fa sua cima.,Al suo primo titolo si è inventato.
Un mese e poco più prova' io come,"Come Papa, sento per cinque settimane che uno,"
"pesa il gran manto a chi dal fango il guarda,","Colui che tiene la stola, la lamentela in questo modo..."
che piuma sembran tutte l'altre some.,"Che facilmente, come la lama, tutti gli altri pesi sembrano."
"La mia conversïone, omè!, fu tarda;","E sfortunatamente, sono stato convertito solo troppo tardi;"
"ma, come fatto fui roman pastore,","Ma quando arrivai alla sedia di salvezza,"
così scopersi la vita bugiarda.,Allora fui ammaestrato dall'inganno della vita.
"Vidi che lì non s'acquetava il core,","Vedevo che lì il cuore non aveva mai avuto riposo,"
né più salir potiesi in quella vita;,"Che quella vita non mi offrì nulla di male,"
per che di questa in me s'accese amore.,Per questo ho chiesto caldamente questo solo.
Fino a quel punto misera e partita,"Fino ad allora ero povero, separato da Dio,"
"da Dio anima fui, del tutto avara;","E completamente l'avarizia mi ha reso schiavo,"
"or, come vedi, qui ne son punita.",Per questo mi punisce con questo bisogno.
"Quel ch'avarizia fa, qui si dichiara",I tormenti che mi hanno colpito...
in purgazion de l'anime converse;,"Fate conoscere la natura e l'entità dell'avarizia,"
e nulla pena il monte ha più amara.,E non c'e' nessuna punizione piu' severa sulla montagna.
Sì come l'occhio nostro non s'aderse,"Come un tempo l'occhio non si alzò,"
"in alto, fisso a le cose terrene,","E solo le cose terrene erano legate,"
così giustizia qui a terra il merse.,E' cosi' che la giustizia spinge la ragione.
Come avarizia spense a ciascun bene,"E come il desiderio di compiere il bene,"
"lo nostro amore, onde operar perdési,","L'avarizia soffoca e non fa mai agire,"
"così giustizia qui stretti ne tene,",In questo modo la giustizia si mantiene intrappolata
ne' piedi e ne le man legati e presi;,Qui mano e piede legati e pressati;
"e quanto fia piacer del giusto Sire,",Così noi giaceremo finché il Signore non ci darà le membra
tanto staremo immobili e distesi”.,"Una volta ristabilito, qui immobile."""
Io m'era inginocchiato e volea dire;,"Gli risponderò e mi inginocchierò,"
"ma com'io cominciai ed el s'accorse,","Ma quando parlai, e lo riconobbe dall'orecchio,"
"solo ascoltando, del mio reverire,",Il timore mi chinò di nuovo:
"“Qual cagion”, disse, “in giù così ti torse?”.","""Cosa stai inginocchiando?"" E io: ""Ho provato"
E io a lui: “Per vostra dignitate,"Se la tua dignità predilige nella coscienza,"
mia coscïenza dritto mi rimorse”.,"Che stavo ancora in piedi davanti a te."""
"“Drizza le gambe, lèvati sù, frate!”,","""Fratello, alzati!."""
rispuose; “non errar: conservo sono,"Io sono il tuo compagno di servitù di un solo potere,"
teco e con li altri ad una podestate.,"Che tu, io e tutti noi dobbiamo inchinarci."
Se mai quel santo evangelico suono,E avevi preso in considerazione il sano proverbio:
