Original,Translate_IT_1
"Acciò che più perfettamente s'abbia conoscenza della umana bontade secondo che in noi è principio di tutto bene, la quale nobilitade si chiama, da chiarire è in questo speziale capitolo come questa bontade discende in noi; e prima per modo naturale, e poi per modo teologico, cioè divino e spirituale.","Per trasmettere una comprensione più completa di ciò che si intende per eccellenza umana nella misura in cui è la fonte di tutto ciò che è buono in noi in breve, da ciò che è chiamato nobiltà devo dedicare un capitolo speciale per chiarire come questa eccellenza discende in noi. Lo farò parlando di questo prima dalla prospettiva della conoscenza filosofica, poi dalla prospettiva della conoscenza teologica (o divina e spirituale)."
"In prima è da sapere che l'uomo è composto d'anima e di corpo; ma dell'anima è quella; sì come detto è che è a guisa di semente della vertù divina. Veramente per diversi filosofi della differenza delle nostre anime fue diversamente ragionato: ché Avicenna e Algazel volsero che esse da loro e per loro principio fossero nobili e vili; e Plato ed altri volsero che esse procedessero dalle stelle, e fossero nobili e più e meno secondo la nobilitade della stella.","A titolo introduttivo va notato che, mentre l'uomo è composto sia dall'anima che dal corpo, questa eccellenza non appartiene al corpo ma all'anima, nella quale esiste sotto forma di seme seminato dal potere divino, come sopra indicato. Divergenti racconti sono stati infatti dati da diversi filosofi sul motivo per cui le nostre anime differiscono l'una dall'altra. Avicenna e Algazel sostenevano che un'anima era nobile o base secondo la sua natura intrinseca e la sua fonte erano nobili o base. Platone e altri hanno ritenuto che le anime provengono dalle stelle, e che il grado di nobiltà di ciascuno dipende da quello della sua stella."
"Pittagora volse che tutte fossero d'una nobilitade, non solamente le umane, ma colle umane quelle delli animali bruti e delle piante, e le forme delle minere; e disse che tutta la differenza [era] delle corpora e forme. Se ciascuno fosse a difendere la sua oppinione, potrebbe essere che la veritade si vederebbe essere in tutte; ma però che nella prima faccia paiono un poco lontane dal vero, non secondo quelle procedere si conviene, ma secondo l'oppinione d'Aristotile e delli Peripatetici.","Pitagora sosteneva che tutte le anime erano di identica nobiltà, non solo anime umane, ma anche anime di animali bruti e piante, e in effetti le forme di minerali; la sua opinione era che non esiste alcuna differenza se non quella tra i corpi e le forme. Ora, se a ciascuno di questi filosofi è stata data la possibilità di difendere la propria opinione, si potrebbe scoprire che la verità è presente in tutti loro. Tuttavia, poiché a prima vista sembrano aver smarrito un po 'dalla verità, è meglio non prendere le loro opinioni come nostra guida, ma quella di Aristotele e il Peripatetics."
"E però dico che quando l'umano seme cade nel suo recettaculo, cioè nella matrice, esso porta seco la vertù dell'anima generativa e la vertù del cielo e la vertù delli elementi legati, cioè la complessione; [e] matura e dispone la materia alla vertù formativa, la quale diede l'anima [del] generante; e la vertù formativa prepara li organi alla vertù celestiale, che produce della potenza del seme l'anima in vita.","Dichiaro, quindi, che quando il seme umano cade nel suo ricettacolo, il grembo, porta con sé un triplice potere: quello dell'anima generatrice, quello dei cieli, e quello degli elementi di cui il seme è composto, cioè della sua costituzione. Matura e dispone la materia per ricevere il potere formativo, che è dato dall'anima del genitore maschio. Il potere formativo prepara gli organi a ricevere la potenza dei cieli, che porta l'anima nella vita dalla potenza latente nel seme."
"La quale, incontanente produtta, riceve dalla vertù del motore del cielo lo intelletto possibile; lo quale potenzialmente in sé adduce tutte le forme universali, secondo che sono nel suo produttore, e tanto meno quanto più dilungato dalla prima Intelligenza è.","Non appena questo viene messo in atto, riceve l'intelletto potenziale dal potere del Mover dei Cieli. Arrivando all'anima, questo intelletto porta in sé in modo potenziale tutte le forme universali, riflettendo la loro presenza in Colui che lo porta all'esistenza, anche se in misura proporzionalmente più debole l'intelletto più rimosso è dall'Intelligenza Primale."
"Non si maravigli alcuno s'io parlo sì che pare forte ad intendere; ché a me medesimo pare maraviglia come cotale produzione si può pur conchiudere e collo intelletto vedere. Non è cosa da manifestare a lingua, lingua, dico veramente, volgare. Per che io voglio dire come l'Apostolo: «O altezza delle divizie della sapienza e della scienza di Dio, come sono incomprensibili li suoi giudicii e investigabili le sue vie!».","Nessuno dovrebbe chiedersi se ciò che sto dicendo qui sembra difficile da capire, perché io stesso trovo qualcosa da meravigliarsi che come l'anima viene portata all'esistenza può essere effettivamente dedotto e percepito dall'intelletto. Questo non è qualcosa che può essere chiaramente messo nel linguaggio, quel linguaggio che è giustamente chiamato ""del popolo comune."" Sono commosso per far eco all'Apostolo: ""Quali profondità di ricchezze ci sono nella saggezza e nella conoscenza di Dio! Quanto sono insondabili i vostri giudizi, quanto insondabili le vostre vie!"""
"E però che la complessione del seme puote essere migliore e men buona, e la disposizione del seminante puote essere migliore e men buona, e la disposizione del Cielo a questo effetto puote essere buona, migliore e ottima (la quale si varia [per] le constellazioni, che continuamente si transmutano), incontra che dell'umano seme e di queste vertudi più pura [e men pura] anima si produce; e secondo la sua puritade, discende in essa la vertude intellettuale possibile che detta è, e come detto è.","Poiché la costituzione del seme può essere migliore o meno buona, e la disposizione dell'uomo che genera il seme può essere migliore o meno buona, e la disposizione dei cieli per portare questo effetto in essere può essere buona, migliore o migliore (a seconda delle costellazioni, che sono in uno stato costante di cambiamento), si tratta di che l'anima che è portato in essere da questo seme e da questi poteri è di maggiore o meno purezza. Corrispondentemente, è in proporzione alla purezza dell'anima che il potere chiamato il potenziale intelletto di cui sopra discende nell'anima, nel modo sopra indicato."
"E s'elli aviene che, per la puritade dell'anima ricevente, la intellettuale vertude sia bene astratta e assoluta da ogni ombra corporea, la divina bontade in lei multiplica sì come in cosa sufficiente a ricevere quella, e quindi sì multiplica nell'anima di questa intelligenza [dotata la divina influenza] secondo che ricevere puote. E questo è quel seme di felicitade, del quale al presente si parla.","E se accade che il potere intellettuale è chiaramente separato e liberato da ogni ombra corporea, a causa della purezza dell'anima che lo riceve, l'eccellenza divina intensifica la sua presenza in quel potere perché il potere è capace di riceverlo, e così l'infusione divina intensifica la sua presenza nell'anima dotata di questa intelligenza nella misura in cui quest'anima è in grado di riceverlo. Questo è quel seme di felicità di cui stiamo discutendo attualmente."
"E ciò è concordevole alla sentenza di Tulio in quello Di Senettute, che, parlando in persona di Catone, dice: «Imperciò celestiale anima discese in noi, dell'altissimo abitaculo venuta in loco lo quale alla divina natura e alla etternitade è contrario». E in questa cotale anima è la vertude sua propia, e la intellettuale, e la divina, cioè quella influenza che detta è; [e] però è scritto nel libro delle Cagioni: «Ogni anima nobile ha tre operazioni, cioè animale, intellettuale e divina».","Questo racconto si armonizza con il punto di vista espresso da Cicerone nel suo libro sull'età antica, dove Cato ha detto: ""E così l'anima celeste è scesa in noi, venendo dalla dimora più eccelsa ad un luogo che è contrario alla natura divina e all'eternità."" In un'anima come questa c'è il potere proprio dell'anima, il potere intellettuale e il potere divino, cioè il potere infuso appena descritto. Ecco perché troviamo il Libro delle Cause che dice: ""Ogni anima nobile ha tre attività: l'animazione, l'intellettuale e il divino."""
"E sono alcuni di tale oppinione che dicono [che], se tutte le precedenti vertudi s'accordassero sovra la produzione d'un'anima nella loro ottima disposizione, che tanto discenderebbe in quella della deitade, che quasi sarebbe un altro Dio incarnato. E quasi questo è tutto ciò che per via naturale dicere si puote.","Ci sono alcuni che vanno fino a ritenere che se tutti i poteri descritti sopra dovessero essere in concomitanza nella loro migliore disposizione quando mettono un'anima in essere, l'infusione di divinità in quell'anima sarebbe così abbondante che sarebbe quasi un altro Dio incarnato. Un conto come questo è tutto ciò che può essere dato dalla prospettiva della conoscenza filosofica."
