Original,Translate_IT
"Non era ancor di là Nesso arrivato,","Nessus non ebbe il tempo di raggiungere l'altra riva,"
quando noi ci mettemmo per un bosco,"che già entriamo in un grande legno spesso,"
che da neun sentiero era segnato.,dove non si vede alcuna traccia di passi.
"Non fronda verde, ma di color fosco;",Il suo fogliame sembrava di un verde piuttosto nerastro;
"non rami schietti, ma nodosi e 'nvolti;",e i suoi rami ruvidi e nodosi e contorti
"non pomi v'eran, ma stecchi con tòsco.","Portavano, invece di frutta, rovi velenosi."
Non han sì aspri sterpi né sì folti,"Da Cecina a Cometa, un animale selvatico"
quelle fiere selvagge che 'n odio hanno,che si allontana di più dai luoghi abitati
tra Cecina e Corneto i luoghi cólti.,"non ha, per ripararsi, di più spessi ripieni."
"Quivi le brutte Arpie lor nidi fanno,",È qui che fanno il loro nido gli immondi Harpies
che cacciar de le Strofade i Troiani,"che i troiani un tempo cacciarono dagli Strofadi,"
con tristo annunzio di futuro danno.,quando le disgrazie future perforavano nei presagi.
"Ali hanno late, e colli e visi umani,","Hanno l'ala larga, il collo e la testa"
"piè con artigli, e pennuto 'l gran ventre;","umani, i piedi griffus e il ventre di uccello,"
fanno lamenti in su li alberi strani.,e gridano su quegli strani alberi.
"E 'l buon maestro “Prima che più entre,","Il buon maestro mi disse: “Prima di andare oltre,"
"sappi che se' nel secondo girone”,",Sappiate che stiamo entrando nel secondo girone.
"mi cominciò a dire, “e sarai mentre",e (mi dice) che ci resteremo
che tu verrai ne l'orribil sabbione.,fino a mettere piede sulle orribili sabbie.
Però riguarda ben; sì vederai,"Guarda, nel frattempo, e vedrai delle cose."
cose che torrien fede al mio sermone”.,"che tu non crederai, se te le dicessi»."
Io sentia d'ogne parte trarre guai,Si sentivano sorgere da tutte le parti delle denunce;
e non vedea persona che 'l facesse;,"Eppure non vedevo nessuno intorno a noi,"
per ch'io tutto smarrito m'arrestai.,"E ho fermato i miei passi, abbastanza sconcertato."
Cred'ïo ch'ei credette ch'io credesse,Credo che pensasse che forse credessi.
"che tante voci uscisser, tra quei bronchi,",che tante voci tristi che uscivano da questi tronchi
da gente che per noi si nascondesse.,"da alcuni che si nascondevano da noi,"
Però disse 'l maestro: “Se tu tronchi,"perché finisce per dire: ""Basta rompere"
"qualche fraschetta d'una d'este piante,","un ramo qualsiasi di qualsiasi albero,"
li pensier c'hai si faran tutti monchi”.,per renderti conto di quanto ti sbagli.”
Allor porsi la mano un poco avante,Quando tendo un braccio per provarlo
e colsi un ramicel da un gran pruno;,e presi un ramoscello di un enorme sorbiere.
e 'l tronco suo gridò: “Perché mi schiante?”.,«Perché mi fai male?» gridò improvvisamente il tronco.
"Da che fatto fu poi di sangue bruno,",Quasi subito vidi scorrere un sangue nero.
ricominciò a dir: “Perché mi scerpi?,E continuava: «Perché mi strappare?
non hai tu spirto di pietade alcuno?,Il tuo cuore sarà così indurito?
"Uomini fummo, e or siam fatti sterpi:","Noi siamo esseri umani, che siamo degli sciocchi,"
"ben dovrebb'esser la tua man più pia,","e la tua mano avrebbe dovuto mostrarsi più clemente,"
se state fossimo anime di serpi”.,Anche se fossimo anime di serpenti!”
Come d'un stizzo verde ch'arso sia,Come un tizzone troppo verde che comincia a bruciare
"da l'un de' capi, che da l'altro geme","da uno dei suoi due capi, mentre l'altro trafigge,"
"e cigola per vento che va via,","fischiando e gemendo con l'aria che fugge,"
sì de la scheggia rotta usciva insieme,attraverso la fessura del legno tali zampillavano insieme
parole e sangue; ond'io lasciai la cima,il sangue con le parole; e lasciai cadere
"cadere, e stetti come l'uom che teme.","il ramo della mia mano, indietreggiando di orrore."
