Original,Translate_IT
"Da poi che Carlo tuo, bella Clemenza,","Bella Clemence, dopo che il tuo Carlo"
"m'ebbe chiarito, mi narrò li 'nganni","Se mi avesse illuminato, mi avrebbe raccontato"
che ricever dovea la sua semenza;,I traditori del suo seme devono subire;
ma disse: “Taci e lascia muover li anni”;,"Ma disse: ""Stai fermo e lascia che gli anni girino."""
sì ch'io non posso dir se non che pianto,"Quindi posso solo dire, che il lamento"
giusto verrà di retro ai vostri danni.,Legittimamente seguira' i tuoi torti.
E già la vita di quel lume santo,E di quella santa luce la vita già
rivolta s'era al Sol che la rïempie,"Al Sole che lo riempie si volse di nuovo,"
come quel ben ch'a ogne cosa è tanto.,Quanto a quel bene che per ogni cosa basta.
"Ahi anime ingannate e fatture empie,","Ah, anime ingannate e creature empie,"
"che da sì fatto ben torcete i cuori,","che da un tale bene allontanano i vostri cuori,"
drizzando in vanità le vostre tempie!,Dirigendo sulla vanità le vostre fronti!
Ed ecco un altro di quelli splendori,"Ed ora, ecco, un altro di quegli splendori"
"ver' me si fece, e 'l suo voler piacermi","Mi si avvicinò, e la sua volontà di piacermi"
significava nel chiarir di fori.,Significava illuminarsi verso l'esterno.
"Li occhi di Bëatrice, ch'eran fermi","Gli occhi di Beatrice, che si allacciarono,"
"sovra me, come pria, di caro assenso","Su di me, come prima, di caro assenso"
al mio disio certificato fermi.,Al mio desiderio mi ha dato l'assicurazione.
"“Deh, metti al mio voler tosto compenso,","""Ah, portate un rapido compenso al mio desiderio,"
"beato spirto”, dissi, “e fammi prova","""Spirito benedetto,"" dissi, ""e dammi la prova"
ch'i' possa in te refletter quel ch'io penso!”.,"Che quello che penso in te posso riflettere!"""
"Onde la luce che m'era ancor nova,","Dove la luce era ancora nuova per me,"
"del suo profondo, ond'ella pria cantava,","Fuori dalle sue profondità, da dove cantava prima,"
seguette come a cui di ben far giova:,"Come uno felice di fare del bene, ha continuato:"
“In quella parte de la terra prava,"""In quella regione della terra depravato"
italica che siede tra Rïalto,"Dell'Italia, che si trova tra Rialto"
"e le fontane di Brenta e di Piava,","e fontane di Brenta e di Piava,"
"si leva un colle, e non surge molt'alto,","sorge una collina e non si monta molto in alto,"
là onde scese già una facella,Da dove discendeva un tempo una torcia
che fece a la contrada un grande assalto.,Che ha fatto su quella regione grande aggressione.
D'una radice nacqui e io ed ella:,Da una radice nacquero sia io che lui;
"Cunizza fui chiamata, e qui refulgo","Cunizza è stato chiamato, e qui splendo"
perché mi vinse il lume d'esta stella;,Perche' lo splendore di questa stella mi ha colpito.
ma lietamente a me medesma indulgo,Ma felicemente a me stesso la causa che perdono
"la cagion di mia sorte, e non mi noia;","Della mia assegnazione, e non mi addolora;"
che parria forse forte al vostro vulgo.,Che forse sembrerebbe forte al tuo volgare.
Di questa luculenta e cara gioia,"Di questo gioiello così lussuoso e prezioso,"
"del nostro cielo che più m'è propinqua,","Quale del nostro cielo mi è più vicino,"
"grande fama rimase; e pria che moia,",La grande fama è rimasta; e prima che muoia
questo centesimo anno ancor s'incinqua:,Questo centesimo anno sarà ancora quintuplicato.
"vedi se far si dee l'omo eccellente,","Vediamo se l'uomo dovrebbe renderlo eccellente,"
sì ch'altra vita la prima relinqua.,In modo che un'altra vita il primo può partire!
E ciò non pensa la turba presente,E così non pensa l'attuale moltitudine
"che Tagliamento e Adice richiude,","Shut in by Adige and Tagliamento,"
né per esser battuta ancor si pente;,Né per essere flagellato è penitente.
ma tosto fia che Padova al palude,Ma presto sarà Padova nella palude
"cangerà l'acqua che Vincenza bagna,","Cambiera' l'acqua che fa il bagno a Vicenza,"
per essere al dover le genti crude;,Perché la gente è testarda contro il dovere;
"e dove Sile e Cagnan s'accompagna,",E dove si uniscono il Sile e Cagnano
"tal signoreggia e va con la testa alta,","Uno la domina, e va con la testa alta,"
che già per lui carpir si fa la ragna.,Per aver catturato chi è ora la rete.
Piangerà Feltro ancora la difalta,Feltro inoltre del suo empio pastore
"de l'empio suo pastor, che sarà sconcia","Piangerà il delitto, che sarà così mostruoso"
"sì, che per simil non s'entrò in malta.",Quello per uno come nessuno è mai entrato a Malta.
Troppo sarebbe larga la bigoncia,Ampio esageratamente sarebbe la vasca
"che ricevesse il sangue ferrarese,","Quella dei Ferraresi potrebbe trattenere il sangue,"
"e stanco chi 'l pesasse a oncia a oncia,","E stanco chi dovrebbe pesarlo oncia per oncia,"
che donerà questo prete cortese,Di cui questo prete cortese farà un dono
per mostrarsi di parte; e cotai doni,Per mostrare se stesso un partigiano; e tali doni
conformi fieno al viver del paese.,La volontà di vivere la terra è conforme.
"Sù sono specchi, voi dicete Troni,","Sopra di noi ci sono specchi, troni li chiamate,"
onde refulge a noi Dio giudicante;,"Da cui risplende su di noi Dio Giudicante,"
sì che questi parlar ne paion buoni”.,"Perché questa parola ci sembri buona."""
Qui si tacette; e fecemi sembiante,"Qui era silenzioso, e aveva la parvenza"
"che fosse ad altro volta, per la rota","Di essere girato altrimentiwhither, dalla ruota"
in che si mise com'era davante.,Su cui è entrato com'era prima.
"L'altra letizia, che m'era già nota","L'altra gioia, già nota a me,"
"per cara cosa, mi si fece in vista","Divenne una cosa traplendente ai miei occhi,"
qual fin balasso in che lo sol percuota.,Come un rubino fine colpito dal sole.
"Per letiziar là sù fulgor s'acquista,","Attraverso la gioia l'effulgenza è acquisita sopra,"
sì come riso qui; ma giù s'abbuia,"Come qui un sorriso; ma giù sotto, l'ombra"
"l'ombra di fuor, come la mente è trista.","All'esterno si oscura, come la mente è triste."
"“Dio vede tutto, e tuo veder s'inluia”,","""Dio vede tutte le cose e in Lui lo spirito sanguinante,"
"diss'io, “beato spirto, sì che nulla","La tua vista è,"" ho detto, ""così che mai sarà"
voglia di sé a te puot'esser fuia.,del suo può essere nascosto da te;
"Dunque la voce tua, che 'l ciel trastulla","La Tua voce, dunque, che rende per sempre i cieli"
sempre col canto di quei fuochi pii,"Felice, con il canto di quei fuochi santi"
"che di sei ali facen la coculla,","Quale delle loro sei ali si fa un camino,"
perché non satisface a' miei disii?,Perché non soddisfa i miei desideri?
"Già non attendere' io tua dimanda,","Infatti, non aspetterei il tuo interrogatorio"
"s'io m'intuassi, come tu t'inmii”.","Se io fossi in te come tu sei in me."""
"“La maggior valle in che l'acqua si spanda”,","""La più grande delle valli dove l'acqua"
"incominciaro allor le sue parole,","Espande se stesso,"" subito cominciarono le sue parole,"
"“fuor di quel mar che la terra inghirlanda,","""Quel mare eccetto quello che la terra circonda,"
tra ' discordanti liti contra 'l sole,Tra spiagge discordanti contro il sole
"tanto sen va, che fa meridïano","Estende finora, che rende meridiano"
là dove l'orizzonte pria far suole.,Dove prima era solito fare l'orizzonte.
Di quella valle fu' io litorano,Ero un abitante sulla riva di quella valle.
