Original,Translate_IT
"“O Padre nostro, che ne' cieli stai,","Padre nostro che sei nel regno dei cieli,"
"non circunscritto, ma per più amore","preferendo il loro soggiorno, sebbene tu sia senza limiti,"
"ch'ai primi effetti di là sù tu hai,","per l'amore che ti lega al regno di lassù,"
laudato sia 'l tuo nome e 'l tuo valore,"che il tuo nome sia lodato dappertutto, e la tua potenza,"
"da ogne creatura, com'è degno","da ogni creatura, e che ciascuno si affretti"
di render grazie al tuo dolce vapore.,di rendere sempre grazie al tuo divino spirito.
"Vegna ver' noi la pace del tuo regno,","scenda fra noi la pace del tuo regno,"
"ché noi ad essa non potem da noi,","perché non possiamo avvicinarla a noi,"
"s'ella non vien, con tutto nostro ingegno.","e tutta la nostra arte è vano, se non ce la dai;"
Come del suo voler li angeli tuoi,e come lassù gli angeli ti dedicano
"fan sacrificio a te, cantando osanna,","ognuno dei loro pensieri, cantando hosanna,"
così facciano li uomini de' suoi.,davanti alla tua volontà che gli uomini si inchinano.
"Dà oggi a noi la cotidiana manna,",Dacci oggi e tutti i giorni la manna
sanza la qual per questo aspro diserto,"senza la quale, in mezzo a questo aspro deserto,"
a retro va chi più di gir s'affanna.,"Un passo indietro, che pensa di arrivare per primo."
E come noi lo mal ch'avem sofferto,Come perdoniamo agli altri tutto il male
"perdoniamo a ciascuno, e tu perdona","che ci hanno fatto soffrire, perdonaci anche noi"
"benigno, e non guardar lo nostro merto.","per grazia, senza pesare il nostro poco merito."
"Nostra virtù che di legger s'adona,","Non tentare la nostra fragile virtù,"
"non spermentar con l'antico avversaro,","che troppo facilmente cede all'antico avversario,"
ma libera da lui che sì la sprona.,liberaci dalle sue tentazioni.
"Quest'ultima preghiera, segnor caro,","O amato Signore, l'ultimo di questi voti"
"già non si fa per noi, ché non bisogna,","non era fatto per noi, che siamo al riparo,"
ma per color che dietro a noi restaro”.,ma per quelli che stanno dietro di noi”.
Così a sé e noi buona ramogna,"Queste ombre, recitando così le loro orazioni,"
"quell'ombre orando, andavan sotto 'l pondo,","per loro e per noi, avanzavano sotto il loro peso,"
"simile a quel che talvolta si sogna,",simile a quello di cui ci schiaccia un sogno
disparmente angosciate tutte a tondo,"a volte; e, castigati in modo disuguale,"
"e lasse su per la prima cornice,",tutti questi spiriti costeggiavano la prima cornice
purgando la caligine del mondo.,per purificarsi dalle nebbie di quaggiù.
"Se di là sempre ben per noi si dice,","E se si sa così bene pregare per noi a casa loro,"
di qua che dire e far per lor si puote,Che cosa non potrebbe fare e dire qui per loro
da quei c'hanno al voler buona radice?,quelli la cui volontà cresce in terra fertile?
Ben si de' loro atar lavar le note,Dobbiamo aiutarli a lavare le stigmate.
"che portar quinci, sì che, mondi e lievi,","che hanno portato qui, affinché potessero salire,"
possano uscire a le stellate ruote.,luce e luce nel mondo delle stelle.
"“Deh, se giustizia e pietà vi disgrievi","“Giustizia e pietà vi possano alleggerire,"
"tosto, sì che possiate muover l'ala,","che presto ti permetterà di usare le tue ali,"
"che secondo il disio vostro vi lievi,","per salire fino in alto, secondo i vostri desideri;"
mostrate da qual mano inver' la scala,"Ma dimmi, da dove si prende la scala"
"si va più corto; e se c'è più d'un varco,","più veloce? e se si può prendere più di una strada,"
quel ne 'nsegnate che men erto cala;,Da che parte la pendenza è meno ripida?
"ché questi che vien meco, per lo 'ncarco","Poiché come questo, che mi accompagna, porta"
"de la carne d'Adamo onde si veste,","tutto il peso della carne di Adamo, di cui si veste,"
"al montar sù, contra sua voglia, è parco”.","È lento, nonostante lui, quando deve salire”."
"Le lor parole, che rendero a queste","Ciò che è stato detto da loro, per rispondere al discorso"
"che dette avea colui cu' io seguiva,","che pronunziava colui dal quale seguivo i passi,"
non fur da cui venisser manifeste;,non ci permetteva di sapere chi parlava;
ma fu detto: “A man destra per la riva,"ma ci dicono: ""A destra, seguendo il bordo,"
"con noi venite, e troverete il passo","Venite con noi, troverete il luogo."
possibile a salir persona viva.,da dove può passare un uomo incornato vivo.
