Original,Translate_IT
Già era dritta in sù la fiamma e queta,La fiamma era già eretta e silenziosa.
"per non dir più, e già da noi sen gia",non aveva più da dire. Ora ci aveva lasciato
"con la licenza del dolce poeta,","con il permesso del gentile poeta,"
"quand'un'altra, che dietro a lei venìa,","quando, proprio dietro di esso, venne un'altra fiamma"
ne fece volger li occhi a la sua cima,che ha attirato i nostri occhi a guardare la sua punta perché
per un confuso suon che fuor n'uscia.,del suono perplesso che ha mandato.
Come 'l bue cicilian che mugghiò prima,Anche come il toro siciliano (che prima
"col pianto di colui, e ciò fu dritto,",Aveva dormito con il pianto... e questo era solo...
"che l'avea temperato con sua lima,",di colui che l'ha plasmato con i suoi strumenti)
"mugghiava con la voce de l'afflitto,","soffiava sempre con la voce della vittima,"
"sì che, con tutto che fosse di rame,","in modo che, anche se quel toro era solo ottone,"
pur el pareva dal dolor trafitto;,sembrava come se fosse trafitto dal dolore;
"così, per non aver via né forame","così furono le parole indifese che, fin dalla prima,"
"dal principio nel foco, in suo linguaggio","non avevano trovato traccia o uscita dalla fiamma,"
si convertïan le parole grame.,trasformato nel linguaggio del fuoco.
Ma poscia ch'ebber colto lor vïaggio,Ma dopo che avevano trovato la loro strada verso
"su per la punta, dandole quel guizzo","la punta, e dato che il movimento che"
"che dato avea la lingua in lor passaggio,","la lingua aveva dato loro lungo il loro passaggio,"
udimmo dire: “O tu a cu' io drizzo,"Abbiamo sentito: ""O tu al quale rivolgo la mia voce,"
"la voce e che parlavi mo lombardo,","che solo ora parlavano di Lombard, dicendo:"
"dicendo ""Istra ten va, più non t'adizzo"",","Ora puoi andartene, non provocaro' altro discorso."
"perch'io sia giunto forse alquanto tardo,","anche se sono arrivato forse un po' in ritardo,"
non t'incresca restare a parlar meco;,che non ti dia fastidio fermarti e parlare
"vedi che non incresce a me, e ardo!",con me; vedi come rimango-e sto bruciando!
Se tu pur mo in questo mondo cieco,Se sei caduto in questo mondo cieco
caduto se' di quella dolce terra,"ma recentemente, dal dolce italiano"
"latina ond'io mia colpa tutta reco,","paese dal quale porto tutta la mia colpa,"
dimmi se Romagnuoli han pace o guerra;,Mi dica se i Romagnolo hanno pace.
ch'io fui d'i monti là intra Orbino,o la guerra; io ero da lì-le colline tra
e 'l giogo di che Tever si diserra”.,"Urbino e il crinale dove sorge il Tevere."""
"Io era in giuso ancora attento e chino,","Ero ancora piegato, attento, su di lui,"
"quando il mio duca mi tentò di costa,",quando la mia guida mi ha spinto leggermente al fianco
dicendo: “Parla tu; questi è latino”.,"e disse: ""Tu parli, lui è italiano."""
"E io, ch'avea già pronta la risposta,","E io, che avevo gia' la mia risposta..."
sanza indugio a parlare incominciai:,senza indugio ha cominciato a parlare con lui:
"“O anima che se' là giù nascosta,","""O anima nascosta sotto in fiamme,"
"Romagna tua non è, e non fu mai,",La Romagna non è ora e mai è stata
sanza guerra ne' cuor de' suoi tiranni;,del tutto libero dalla guerra nei cuori dei suoi tiranni;
ma 'n palese nessuna or vi lasciai.,"Ma quando l'ho lasciata, nessuno era evaso."
Ravenna sta come stata è molt'anni:,Ravenna sta così da anni;
"l'aguglia da Polenta la si cova,",l'aquila di Polenta la ripara
sì che Cervia ricuopre co' suoi vanni.,e copre anche Cervia con le sue ali.
La terra che fé già la lunga prova,La citta' che e' gia' stata un lungo processo.
"e di Franceschi sanguinoso mucchio,","e fatto un mucchio di sangue dai francesi,"
sotto le branche verdi si ritrova.,ora si ritrova sotto le zampe verdi.
"E 'l mastin vecchio e 'l nuovo da Verrucchio,","Entrambi i masticci di Verruchio, vecchi e nuovi,"
"che fecer di Montagna il mal governo,","che hanno trattato così male con Montagna, usa"
là dove soglion fan d'i denti succhio.,i loro denti per annoiarsi dove hanno sempre mangiato.
Le città di Lamone e di Santerno,Le città di Lamone e Santerno
"conduce il lïoncel dal nido bianco,",sono guidati dal giovane leone della tana bianca;
che muta parte da la state al verno.,"dall'estate all'inverno, sposta le fazioni."
"E quella cu' il Savio bagna il fianco,","Quella città con il suo lato bagnato dal Savio,"
"così com'ella sie' tra 'l piano e 'l monte,","come si trova tra la pianura e la montagna,"
tra tirannia si vive e stato franco.,vive da qualche parte tra tirannia e libertà.
"Ora chi se', ti priego che ne conte;","E ora, vi prego, ditemi chi siete:"
"non esser duro più ch'altri sia stato,","non essere più difficile di quanto io sia stato con te,"
se 'l nome tuo nel mondo tegna fronte”.,"che nel mondo il tuo nome possa ancora durare."""
Poscia che 'l foco alquanto ebbe rugghiato,"Dopo la fiamma, di solito,"
"al modo suo, l'aguta punta mosse","aveva ruggito un po ', ha mosso la sua punta appuntita"
"di qua, di là, e poi diè cotal fiato:",da questa parte e da quella e poi libera questo respiro:
“S'i' credesse che mia risposta fosse,"""Se pensassi che la mia risposta fosse fatta per uno"
"a persona che mai tornasse al mondo,","che mai potrebbe tornare nel mondo,"
questa fiamma staria sanza più scosse;,"questa fiamma non si muoveva più; eppure, poiché nessuna"
ma però che già mai di questo fondo,se quello che sento è vero-mai ritornato
"non tornò vivo alcun, s'i' odo il vero,","vivo da questo abisso, poi senza paura"
sanza tema d'infamia ti rispondo.,"di fronte all'infamia, ti rispondo."
"Io fui uom d'arme, e poi fui cordigliero,","Ero un uomo d'armi, poi indossavo il cordone,"
"credendomi, sì cinto, fare ammenda;","credendo che, così sporca, ho fatto ammenda;"
"e certo il creder mio venìa intero,",e sicuramente quello che pensavo sarebbe stato vero
"se non fosse il gran prete, a cui mal prenda!,",se non fosse dannato il Sommo Sacerdote!
che mi rimise ne le prime colpe;,mi ha fatto ricadere nei miei peccati precedenti;
"e come e quare, voglio che m'intenda.","E come e perche', vorrei farti sentire da me."
Mentre ch'io forma fui d'ossa e di polpe,Mentre avevo ancora la forma delle ossa e della carne
"che la madre mi diè, l'opere mie","mia madre mi ha dato, le mie opere non erano"
"non furon leonine, ma di volpe.","quelli del leone, tranne quelli della volpe."
Li accorgimenti e le coperte vie,Le astuzie e le vie segrete... le conoscevo tutte.
"io seppi tutte, e sì menai lor arte,",e così impiegati le loro arti che la mia fama
ch'al fine de la terra il suono uscie.,aveva raggiunto i confini della terra.
Quando mi vidi giunto in quella parte,Ma quando mi sono visto arrivare a quella parte...
di mia etade ove ciascun dovrebbe,di vita quando è adatto a tutti gli uomini
"calar le vele e raccoglier le sarte,","per abbassare le vele e radunare le loro corde,"
"ciò che pria mi piacëa, allor m'increbbe,",quella che un tempo era stata la mia gioia era ora il rifiuto;
e pentuto e confesso mi rendei;,"pentirmi e confessare, sono diventato"
ahi miser lasso! e giovato sarebbe.,un frate; e-povero me-avrebbe aiutato.
"Lo principe d'i novi Farisei,","Il principe dei nuovi farisei, che poi"
"avendo guerra presso a Laterano,",stava conducendo la guerra così vicino al Lateranense-
"e non con Saracin né con Giudei,","e non contro i Giudei o i Saraceni,"
"ché ciascun suo nimico era cristiano,","perché ogni suo nemico era cristiano,"
e nessun era stato a vincer Acri,e nessuno di loro era andato a conquistare Acre
"né mercatante in terra di Soldano,",o era un commerciante nelle terre del Sultano...
né sommo officio né ordini sacri,non si è preso cura per l'ufficio più alto o
"guardò in sé, né in me quel capestro","i santi ordini che erano suoi, o per"
che solea fare i suoi cinti più macri.,"il mio cordone, che rendeva i suoi portatori più magri."
Ma come Costantin chiese Silvestro,"Ma proprio come Costantino, sul monte Soracte,"
"d'entro Siratti a guerir de la lebbre,","per curare la sua lebbra, cercava Sylvester,"
così mi chiese questi per maestro,"così questo mi ha cercato come suo istruttore,"
a guerir de la sua superba febbre;,per alleviare la febbre della sua arroganza.
"domandommi consiglio, e io tacetti",Mi ha chiesto di dare consiglio.
perché le sue parole parver ebbre.,le sue parole mi erano sembrate deliranti.
"E' poi ridisse: ""Tuo cuor non sospetti;","E poi disse: ""Il tuo cuore non deve diffidare:"
"finor t'assolvo, e tu m'insegna fare",Ora ti assolvo in anticipo - insegnami
sì come Penestrino in terra getti.,per colpire Penestrino a terra.
"Lo ciel poss'io serrare e diserrare,",Tu sicuramente sai che io possiedo il potere
come tu sai; però son due le chiavi,per bloccare e sbloccare il Cielo; per le chiavi
"che 'l mio antecessor non ebbe care"".","Il mio predecessore non ha premiato sono due."""
Allor mi pinser li argomenti gravi,"Poi le sue gravi argomentazioni mi costrinse così,"
"là 've 'l tacer mi fu avviso 'l peggio,","il mio silenzio sembrava un'offesa peggiore del discorso,"
"e dissi: ""Padre, da che tu mi lavi","e dissi: ""Poiché mi purifichi dal peccato"
"di quel peccato ov'io mo cader deggio,","che ora devo cadere, Padre, sappi:"
lunga promessa con l'attender corto,lunghe promesse e brevi realizzazioni
"ti farà trïunfar ne l'alto seggio"".","porterà una vittoria sul tuo trono."""
"Francesco venne poi, com'io fu' morto,","Poi è arrivato Francis, non appena sono morto,"
per me; ma un d'i neri cherubini,per me; ma uno dei cherubini neri
"li disse: ""Non portar; non mi far torto.","Gli disse: ""Non portarlo via, non mi imbrogliare."
Venir se ne dee giù tra ' miei meschini,Egli deve scendere tra i miei gioielli;
"perché diede 'l consiglio frodolente,",il consiglio che ha dato era fraudolento;
dal quale in qua stato li sono a' crini;,"da allora, ho tenuto il passo, per strappargli il cuoio capelluto;"
"ch'assolver non si può chi non si pente,","non si può assolvere un uomo che non si è pentito,"
né pentere e volere insieme puossi,e nessuno può pentirsi e volere in una sola volta;
"per la contradizion che nol consente"".","la legge della contraddizione non lo permetterà."""
Oh me dolente! come mi riscossi,"O miserabile me, per come ho cominciato"
"quando mi prese dicendomi: ""Forse",quando si impossessò di me e disse: 'Forse
"tu non pensavi ch'io löico fossi!"".","Non hai pensato che fossi un logico!."""
A Minòs mi portò; e quelli attorse,Mi portò a Minosse; e quel mostro
otto volte la coda al dosso duro;,ha girato la coda otto volte intorno al suo nascondiglio
"e poi che per gran rabbia la si morse,","e poi, quando l'aveva morso con grande rabbia,"
"disse: ""Questi è d'i rei del foco furo"";",ha annunciato: 'questo è per il ladro fuoco';
"per ch'io là dove vedi son perduto,","per il quale-e dove, vedete- ora mi sono perso,"
"e sì vestito, andando, mi rancuro”.","e in questo abito mi muovo nell'amarezza."""
"Quand'elli ebbe 'l suo dir così compiuto,","E quando, con questo, le sue parole erano alla fine,"
"la fiamma dolorando si partio,","la fiamma si è spezzata, addolorata e contorta"
torcendo e dibattendo 'l corno aguto.,e lanciammo il suo corno tagliente.
"Noi passamm'oltre, e io e 'l duca mio,","Sono andato insieme con la mia guida, lungo"
su per lo scoglio infino in su l'altr'arco,la cresta fino all'altro arco che ponti
che cuopre 'l fosso in che si paga il fio,il fosso in cui è imposto il pagamento a coloro
a quei che scommettendo acquistan carco.,"che, poiché hanno portato tale discordia, sopportano tali carichi."
