Original,Translate_IT_1
"Se manifestamente per le finestre d'una casa uscisse fiamma di fuoco, e alcuno dimandasse se là dentro fosse il fuoco, e un altro rispondesse a lui di sì, non saprei bene giudicare qual di costoro fosse da schernire [di] più. E non altrimenti sarebbe fatta la dimanda e la risposta di colui e di me, chi mi domandasse se amore alla mia loquela propia [sia] in me e io li rispondesse di sì, apresso le sù proposte ragioni.","Se le fiamme di fuoco fossero chiaramente da vedere sparare fuori dalle finestre di una casa, e qualcuno ha chiesto se c'era un fuoco all'interno e qualcun altro ha risposto ""sì,"" dovrei essere duro premere per decidere quale dei due meriterebbe più ridicolo. Lo stesso si applica alla domanda di qualcuno e la mia risposta, se mi chiedesse se l'amore per la mia lingua madre bruciato dentro di me e ho risposto ""sì,"" dopo le opinioni presentate sopra."
"Ma tuttavia, e a mostrare che non solamente amore ma perfettissimo amore di quella è in me, ed a biasimare ancora li suoi aversarii ciò mostrando a chi bene intenderà, dirò come a lei fui fatto amico e poi come l'amistà è confermata.","Tuttavia, sia per dimostrare che non è semplicemente amore ma amore perfetto per la mia lingua madre che brucia dentro di me, sia per screditare ulteriormente i suoi avversari rendendo questa pianura a qualsiasi lettore percettivo, vi spiegherò come sono diventato suo amico, e poi come questa amicizia è stata confermata."
"Dico che, sì come vedere si può che scrive Tulio in quello De Amicitia, non discordando dalla sentenza del Filosofo aperta nell'ottavo e nel nono dell'Etica, naturalmente la prossimitade e la bontade sono cagioni d'amore generative; lo beneficio, lo studio e la consuetudine sono cagioni d'amore acrescitive. E tutte queste cagioni vi sono state a generare e a confortare l'amore ch'io porto al mio volgare, sì come brievemente io mostr[er]ò.","In accordo con le opinioni espresse da Cicerone in On Friendship, che sono in accordo con la posizione chiaramente tenuta dal filosofo nell'etica, dichiaro che dalla legge della natura la vicinanza e la bontà sono cause che generano l'amore; il conferimento del beneficio, la ricerca di una meta, e la compagnia sono cause che lo approfondiscono. Tutte queste cause sono state all'opera per generare e rafforzare l'amore che porto per il mio vernacolare, come vi spiegherò brevemente."
"Tanto è la cosa più prossima quanto, di tutte le cose del suo genere, altrui è più unita: onde di tutti li uomini lo figlio è più prossimo al padre; di tutte l'arti la medicina è più prossima al medico e la musica al musico, però che a loro sono più unite che l'altre; di tutte le terre è più prossima quella dove l'uomo tiene se medesimo, però che è ad esso più unita.","Di tutti i membri di una data classe di cose ognuno è più vicino ad una persona quanto più piena è unita a lui; così, per esempio, di tutti gli uomini un figlio è più vicino a suo padre; di tutte le competenze professionali la medicina è più vicina al medico e la musica al musicista, poiché questi sono i più pienamente uniti a loro; di tutti i paesi della terra quello che è più vicino ad una persona è quello in cui egli stesso risiede, poiché è il più pienamente unito a lui."
"E così lo volgare è più prossimo quanto è più unito, [e quello è più unito], che uno e solo è prima nella mente che alcuno altro, e che non solamente per sé è unito, ma per accidente, in quanto è congiunto colle più prossime persone, sì come colli parenti e [colli] propî cittadini e colla propia gente.","Allo stesso modo, quel vernacolare è più vicino ad una persona che è la più pienamente unita a lui, e il vernacolare che è più pienamente unita ad una persona è quella che senza rivale prima acquisisce un posto nella sua mente, e che è unita a lui non solo intrinsecamente ma incidentalmente, in quanto fa parte delle persone più vicine a lui, come i suoi parenti, i suoi concittadini e la sua stessa razza."
"E questo è lo volgare propio: lo quale è non prossimo, ma massimamente prossimo a ciascuno. Per che, se la prossimitade è seme d'amistà, come detto è di sopra, manifesto è ch'ella è delle cagioni stata dell'amore ch'io porto alla mia loquela, che è a me prossima più che l'altre.","Sto, naturalmente, parlando del vernacolare di ogni persona, che non è semplicemente vicino a lui, ma vicino in modo molto intimo."
"La sopra detta cagione, cioè d'essere più unito quello ch'è solo prima in tutta la mente, mosse la consuetudine della gente, che fanno li primogeniti succedere solamente, sì come [più] propinqui, e perché più propinqui più amati.","Concepito, allora, quello che è stato detto sopra, che la vicinanza è un seme di amicizia, è chiaro che la vicinanza deve essere contato una delle cause dell'amore che porto per il mio proprio vernacolare, che è più vicino a me di qualsiasi altro."
"Ancora: la bontade fece me a lei amico. E qui è da sapere che ogni bontade propia in alcuna cosa, è amabile in quella: sì com'è nella maschiezza essere ben barbuto, e nella femminezza essere ben pulita di barba in tutta la faccia; sì com'è nel bracco bene odorare, e sì com'è nel veltro ben correre.","Ancora una volta, la bontà della mia lingua natale mi ha fatto suo amico. Va spiegato qui che qualsiasi bontà che è proprio di qualcosa è amabile in esso, come, per esempio, un uomo ha una barba spessa o una donna è abbastanza privo di peli facciali; o un segugio è in grado di odorare intensamente o un levriero è in grado di correre rapidamente."
"E quanto ella è più propia, tanto ancora è più amabile; onde, avegna che ciascuna vertù sia amabile nell'uomo, quella è più amabile in esso che è più umana, e questa è la giustizia, la quale è solamente nella parte razionale o vero intellettuale, cioè nella volontade.","In effetti ogni bontà in qualcosa è corrispondentemente più amabile quanto più è propria a quella cosa. Di conseguenza, anche se ogni virtù è amabile nell'uomo, quella virtù è più amabile in lui che è più distintamente umano; questa non è altro che giustizia, che esiste esclusivamente nella parte razionale o intellettuale dell'uomo, cioè nella sua volontà."
"Questa è tanto amabile, che, sì come dice lo Filosofo nel quinto dell'Etica, li suoi nimici l'amano, sì come sono ladroni e rubatori; e però vedemo che 'l suo contrario, cioè la ingiustizia, massimamente è odiata, sì come è tradimento, ingratitudine, falsitade, furto, rapina, inganno e loro simili.","Così amabile è questa virtù che, come dice il filosofo nell'etica, i suoi stessi nemici, come ladri e ladri, la amano. Troviamo, per la stessa ragione, che il suo contrario, l'ingiustizia, è più profondamente odiato, come sono, per esempio, tradimento, ingratitudine, falsificare, rubare, rapina, inganno e simili;"
