Original,Translate_IT
Per correr miglior acque alza le vele,Per far funzionare meglio le acque arrampica la sua vela
"omai la navicella del mio ingegno,","Il piccolo vaso del mio genio ora,"
che lascia dietro a sé mar sì crudele;,Questo lascia dietro di sé un mare così crudele;
e canterò di quel secondo regno,E di quel secondo regno canterò
dove l'umano spirito si purga,"in cui lo spirito umano si purifica,"
e di salire al ciel diventa degno.,E ascendere al cielo diventa degno.
"Ma qui la morta poesì resurga,","Ma fai risorgere Poesy morto,"
"o sante Muse, poi che vostro sono;","O sante Muse, poiché io sono vostra,"
"e qui Calïopè alquanto surga,","E qui Calliope sale un po',"
seguitando il mio canto con quel suono,"La mia canzone che accompagna quel suono,"
di cui le Piche misere sentiro,Di cui si sentivano le miserabili magpie
"lo colpo tal, che disperar perdono.","Il colpo così grande, che si sono disperati del perdono."
"Dolce color d'orïental zaffiro,","Colore dolce dello zaffiro orientale,"
che s'accoglieva nel sereno aspetto,Questo è stato raccolto nell'aspetto senza nuvole
"del mezzo, puro infino al primo giro,","dell'aria pura, fino al primo cerchio,"
"a li occhi miei ricominciò diletto,",# Ai miei occhi # # e' piaciuto di nuovo. #
tosto ch'io usci' fuor de l'aura morta,"Appena uscii dall'aria morta,"
che m'avea contristati li occhi e 'l petto.,Che aveva con tristezza riempito i miei occhi e il mio seno.
Lo bel pianeto che d'amar conforta,"Il bellissimo pianeta, che amare incita,"
"faceva tutto rider l'orïente,","Stava facendo ridere tutto l'oriente,"
velando i Pesci ch'erano in sua scorta.,Velare i pesci che erano nella sua scorta.
"I' mi volsi a man destra, e puosi mente",Alla destra mi voltai e fissai la mia mente
"a l'altro polo, e vidi quattro stelle","Sull'altro palo, e vide quattro stelle"
non viste mai fuor ch'a la prima gente.,Ne' più visto prima salvato dalla gente primitiva.
Goder pareva 'l ciel di lor fiammelle:,Gioire nelle loro fiammelle sembrava il cielo.
"oh settentrïonal vedovo sito,","O luogo settentrionale e vedovo,"
poi che privato se' di mirar quelle!,Perche' tu sei privo di vederli!
"Com'io da loro sguardo fui partito,","Quando mi sono allontanato da loro,"
"un poco me volgendo a l'altro polo,","Girando un po' verso l'altro polo,"
"là onde 'l Carro già era sparito,","Lì dove il Wain era già scomparso,"
"vidi presso di me un veglio solo,","Ho visto accanto a me un vecchio solo,"
"degno di tanta reverenza in vista,","Degno di tanta riverenza nel suo sguardo,"
che più non dee a padre alcun figliuolo.,Questo deve di più non a padre nessun figlio.
Lunga la barba e di pel bianco mista,Una lunga barba e con i capelli bianchi intrecciati
"portava, a' suoi capelli simigliante,","Indossava, con parvenza simile alle trecce,"
de' quai cadeva al petto doppia lista.,Di cui una doppia lista cadde sul suo seno.
Li raggi de le quattro luci sante,I raggi delle quattro stelle consacrate
"fregiavan sì la sua faccia di lume,","adornava così il suo volto di luce,"
ch'i' 'l vedea come 'l sol fosse davante.,Che l'ho visto come il sole prima di lui.
“Chi siete voi che contro al cieco fiume,"""Chi sei tu? Chi controllerai il fiume cieco,"
"fuggita avete la pregione etterna?”,","Siete fuggiti dalla prigione eterna?"""
"diss'el, movendo quelle oneste piume.","Spostando quei venerabili pennacchi, disse:"
"“Chi v'ha guidati, o che vi fu lucerna,",Chi ti ha guidato o chi è stata la tua lampada
uscendo fuor de la profonda notte,"In uscita dalla notte profonda,"
che sempre nera fa la valle inferna?,Che mai il nero fa la valle infernale?
Son le leggi d'abisso così rotte?,Le leggi dell'abisso sono così infrante?
"o è mutato in ciel novo consiglio,","O è cambiato in cielo qualche consiglio nuovo,"
"che, dannati, venite a le mie grotte?”.","Che essendo dannati venite alle mie falesie?"""
"Lo duca mio allor mi diè di piglio,","Allora il mio condottiero mi ha afferrato,"
e con parole e con mani e con cenni,"con le sue parole, con le sue mani e i suoi segni,"
reverenti mi fé le gambe e 'l ciglio.,Reverent ha fatto in me le mie ginocchia e la fronte;
Poscia rispuose lui: “Da me non venni:,"Allora gli rispose: ""Non sono venuto da me stesso;"
"donna scese del ciel, per li cui prieghi","Una Signora dal Cielo discese, alle cui preghiere"
de la mia compagnia costui sovvenni.,L'ho aiutata con la mia compagnia.
Ma da ch'è tuo voler che più si spieghi,Ma siccome è la tua volontà più dispiegata
"di nostra condizion com'ell'è vera,","Della nostra condizione, com'è veramente,"
esser non puote il mio che a te si nieghi.,Il mio non può essere che questo dovrebbe essere negato a te.
Questi non vide mai l'ultima sera;,"Questa non ha mai visto la sua ultima serata,"
"ma per la sua follia le fu sì presso,",Ma per la sua follia era così vicino ad essa
che molto poco tempo a volger era.,Quel poco tempo era lì per girare.
"Sì com'io dissi, fui mandato ad esso","Come ho detto, io gli fui mandato"
per lui campare; e non lì era altra via,"Per salvarlo, e in un altro modo non c'era nessuno"
che questa per la quale i' mi son messo.,Di questo che io stesso ho preso.
Mostrata ho lui tutta la gente ria;,"Gli ho mostrato tutta la gente della perdizione,"
e ora intendo mostrar quelli spirti,E ora quegli spiriti che ho intenzione di mostrare
che purgan sé sotto la tua balìa.,che si purifichino sotto la tua tutela.
"Com'io l'ho tratto, saria lungo a dirti;",Come l'ho portato sarebbe stato lungo per dirtelo.
de l'alto scende virtù che m'aiuta,La virtù discende dall'alto che mi aiuta
conducerlo a vederti e a udirti.,Per condurlo a vederti e ad ascoltarti.
Or ti piaccia gradir la sua venuta:,"Ora, che ti piaccia garantire la sua venuta;"
"libertà va cercando, ch'è sì cara,","Cerca la Liberta', che e' cosi' cara,"
come sa chi per lei vita rifiuta.,Come sa chi vive per lei rifiuta.
"Tu 'l sai, ché non ti fu per lei amara","Tu lo sai, dal momento che, per lei, a te non amaro"
"in Utica la morte, ove lasciasti","Era la morte in Utica, dove tu te ne sei andato"
la vesta ch'al gran dì sarà sì chiara.,"La veste, che splenderà così, il grande giorno."
"Non son li editti etterni per noi guasti,",Da noi gli editti eterni non sono rotti;
ché questi vive e Minòs me non lega;,"Dal momento che questo vive, e Minos non mi lega;"
ma son del cerchio ove son li occhi casti,"Ma di quel cerchio io, dove sono i casti"
"di Marzia tua, che 'n vista ancor ti priega,","Occhi della tua Marcia, che a occhi aperti ti prega ancora,"
"o santo petto, che per tua la tegni:","o santo petto, per trattenerla come tua;"
per lo suo amore adunque a noi ti piega.,"Per il suo amore, allora, inclinati verso di noi."
Lasciane andar per li tuoi sette regni;,Permettici di passare attraverso il tuo regno settuplo;
"grazie riporterò di te a lei,","Mi riprenderò questa grazia da te a lei,"
se d'esser mentovato là giù degni”.,"Se da menzionare là sotto tu degni."""
“Marzïa piacque tanto a li occhi miei,"""Marcia così piacevole era ai miei occhi"
"mentre ch'i' fu' di là”, diss'elli allora,","Mentre ero dall'altra parte,"" poi ha detto,"
"“che quante grazie volse da me, fei.","""Che ogni grazia che desiderava da me ho concesso;"
"Or che di là dal mal fiume dimora,","Ora che abita oltre il fiume malvagio,"
"più muover non mi può, per quella legge","Non puo' piu' muovermi, secondo quella legge."
che fatta fu quando me n'usci' fora.,"Il che, quando uscii da lì, fu fatto."
"Ma se donna del ciel ti move e regge,","Ma se una Signora del Cielo si muove e ti governa,"
"come tu di', non c'è mestier lusinghe:","Come dici tu, nessuna adulazione è necessaria;"
bastisi ben che per lei mi richegge.,Ti basti che tu me lo chieda per lei.
"Va dunque, e fa che tu costui ricinghe","Vai, allora, e vedrai cingi questo circa"
"d'un giunco schietto e che li lavi 'l viso,","con una scorrevole corsa, e che tu gli lavi il viso,"
sì ch'ogne sucidume quindi stinghe;,"così che tu ne ripulisca tutte le macchie,"
"ché non si converria, l'occhio sorpriso",Per 'non sono stati adatti che l'occhio o 'ercast
"d'alcuna nebbia, andar dinanzi al primo",Da qualsiasi nebbia dovrebbe andare prima del primo
"ministro, ch'è di quei di paradiso.","Angelo, che è di quelli del Paradiso."
"Questa isoletta intorno ad imo ad imo,",Questa piccola isola intorno alla sua base
"là giù colà dove la batte l'onda,","Qui sotto, laggiù, dove il bilow lo batte,"
porta di giunchi sovra 'l molle limo:,si precipita sopra il suo ooze;
null'altra pianta che facesse fronda,"Nessun'altra pianta che mette fuori la foglia,"
"o indurasse, vi puote aver vita,","O ciò che dura, ci può essere vita,"
però ch'a le percosse non seconda.,Perche' non cede alle scosse.
Poscia non sia di qua vostra reddita;,In seguito non sia così il vostro ritorno;
"lo sol vi mosterrà, che surge omai,","Il sole, che ora sta sorgendo, vi guiderà"
prendere il monte a più lieve salita”.,"Prendere il monte da scalata più facile."""
Così sparì; e io sù mi levai,Con questo egli scomparve; e io mi risuscitai
"sanza parlare, e tutto mi ritrassi","Senza una parola, e interamente mi ha disegnato"
"al duca mio, e li occhi a lui drizzai.","Alla mia Guida, e voltò i miei occhi verso di lui."
"El cominciò: “Figliuol, segui i miei passi:","Ed egli cominciò: ""Figlio, segui i miei passi;"
"volgianci in dietro, ché di qua dichina","Torniamo indietro, perché da questo lato declina"
questa pianura a' suoi termini bassi”.,"La pianura fino ai suoi confini inferiori."""
L'alba vinceva l'ora mattutina,L'alba stava sconfiggendo l'ora del matin
"che fuggia innanzi, sì che di lontano","che fuggì prima di esso, in modo che da lontano"
conobbi il tremolar de la marina.,Ho riconosciuto il tremare del mare.
Noi andavam per lo solingo piano,Lungo la pianura solitaria siamo andati
"com'om che torna a la perduta strada,","Come colui che torna sulla strada perduta,"
che 'nfino ad essa li pare ire in vano.,E finche' non scoprira' che sembra andare invano.
Quando noi fummo là 've la rugiada,Non appena siamo arrivati dove la rugiada
"pugna col sole, per essere in parte","Combatte con il sole, e, essendo in una parte"
"dove, ad orezza, poco si dirada,","Dove cade l'ombra, poco evapora,"
ambo le mani in su l'erbetta sparte,Entrambe le mani sull'erba sparsa
soavemente 'l mio maestro pose:,In modo gentile ha fatto il mio Maestro posto;
"ond'io, che fui accorto di sua arte,","Da dove io, che della sua azione era consapevole,"
porsi ver' lui le guance lagrimose;,Estense a lui le mie guance lacrimose;
ivi mi fece tutto discoverto,Là ha fatto in me scoperto completamente
quel color che l'inferno mi nascose.,Quella tonalità che l'Inferno aveva coperto in me.
"Venimmo poi in sul lito diserto,",Poi siamo scesi sulla riva del deserto
che mai non vide navicar sue acque,Che non ha mai visto navigare nelle sue acque.
