Original,Translate_IT_1
"Grande vuole essere la scusa, quando a così nobile convivio per le sue vivande, a così onorevole per li suoi convitati, s'appone pane di biado e non di frumento; e vuole essere evidente ragione che partire faccia l'uomo da quello che per li altri è stato servato lungamente, sì come di comentare con latino.","Non si può affatto giustificare alla leggera servire il pane fatto d'orzo e non di grano in un banchetto con cibi di tale qualità e ospiti di tale distinzione; e solo una ragione cogente giustificherà accantonare ciò che ha servito a lungo gli altri bene, come ha l'uso del latino nel comporre commenti."
"E però vuole essere manifesta la ragione, che delle nuove cose lo fine non è certo, acciò che la esperienza non è mai avuta, onde le cose usate e servate sono e nel processo e nel fine commisurate.","Ciò richiede una ragione chiaramente giustificabile, perché nuovi modi di agire non hanno alcuna garanzia di successo, poiché nel loro caso manca completamente quell'esperienza che ha dimostrato il valore di ciò che è stato provato e trovato utile, sia per quanto riguarda i mezzi che per quanto riguarda il fine."
"Però si mosse la Ragione a comandare che l'uomo avesse diligente riguardo ad entrare nel nuovo cammino, dicendo che «nello statuire le nuove cose evidente ragione dee essere quella che partire ne faccia da quella che lungamente è usata».","Per questo motivo la Legge si sforza di comandare agli uomini di riflettere attentamente prima di partire su un nuovo cammino, dove dice che ""nell'istituire nuove leggi deve essere avanzata una chiara ragione per farci allontanare da ciò che è stato a lungo osservato."""
"Non si maravigli dunque alcuno se lunga è la digressione della mia scusa, ma, sì come necessaria, la sua lunghezza paziente sostenga.","Nessuno dovrebbe essere sorpreso, quindi, se la digressione in cui giustifico la mia azione è lunga; egli dovrebbe riconoscere che la sua lunghezza è inevitabile, e dovrebbe pazientemente sopportare questo."
"La quale proseguendo, dico che - poi che è manifesto come per cessare disconvenevole disordinazione e come per prontezza di liberalitade io mi mossi al volgare comento e lasciai lo latino - l'ordine della intera scusa vuole ch'io mostri come a ciò mi mossi per lo naturale amore della propia loquela: che è la terza e l'ultima ragione che a ciò mi mosse.","Ora è chiaro che sia il desiderio di evitare l'inversione dell'ordine corretto, sia la liberalità di tutto cuore, mi hanno portato a mettere da parte il latino e a scrivere il mio commento in lingua vernacolare. Quindi, per completare il racconto della mia giustificazione dato nel profilo sopra, devo ora mostrare come sono stato commosso dall'amore per la mia lingua nativa, la terza ed ultima ragione per la mia scelta."
"Dico che lo naturale amore principalmente muove l'amatore a tre cose: l'una si è a magnificare l'amato; l'altra è a essere geloso di quello; l'altra è a difendere lui, sì come ciascuno può vedere continuamente avenire. E queste tre cose mi fecero prendere lui, cioè lo nostro volgare, lo quale naturalmente e accidentalmente amo ed ho amato.","Come l'esperienza quotidiana di ognuno può testimoniare, l'amore naturale muove un amante principalmente a fare tre cose: valorizzare l'eccellenza dell'oggetto del suo amore, essere geloso per suo conto, e, infine, difenderlo. Queste tre ragioni mi hanno portato a scegliere il nostro volgare, che, disegnato sia per natura che per cause accidentali, amo ora come ho sempre fatto."
"Mossimi prima per magnificare lui. E che in ciò io lo magnifico, per questa ragione vedere si può: avegna che per molte condizioni di grandezze le cose si possano magnificare, cioè fare grandi, nulla fa tanto grande quanto la grandezza della propia bontade, la quale è madre e conservatrice dell'altre grandezze.","Il mio primo motivo è stato quello di esaltarne l'eccellenza. La discussione che segue mette in chiaro che lo raggiungo attraverso la scelta che ho fatto. Anche se ci sono diversi tipi di grandezza con cui l'eccellenza di qualcosa può essere valorizzata, o, più semplicemente, con la quale può essere fatta grande, nulla rende una cosa grande tanto quanto il suo godere la bontà propria di essa, poiché questa è la madre e custode di tutte le altre forme di grandezza."
"Onde nulla grandezza puote l'uomo avere maggiore che quella della virtuosa operazione, che è sua propia bontade; per la quale le grandezze delle vere dignitadi, delli veri onori, delle vere potenze, delle vere ricchezze, delli veri amici, della vera e chiara fama e acquistate e conservate sono.","Per l'uomo, quindi, non c'è più alta pretesa di grandezza di quella di attività virtuosa, che è la sua propria bontà; attraverso di essa altre forme di grandezza sono entrambi acquisiti e conservati, come vere posizioni di autorità, veri onori, vere potenze, vere ricchezze, veri amici, vera ed illustre fama."
"E questa grandezza do io a questo amico, in quanto quello [che] elli di bontade avea in podere e occulto, io lo fo avere in atto e palese nella sua propia operazione, che è manifestare conceputa sentenza.","Questa grandezza do a questo amico, in quanto ciò che possiede potenzialmente e in modo nascosto la faccio possedere in realtà e in modo evidente nella sua propria attività, che è quella di esprimere i pensieri concepiti dalla nostra mente."
"Mossimi secondamente per gelosia di lui. La gelosia dell'amico fa l'uomo sollicito a lunga provedenza. Onde, pensando che lo desiderio d'intendere queste canzoni [a] alcuno illitterato averebbe fatto lo comento latino transmutare in volgare, e temendo che 'l volgare non fosse stato posto per alcuno che l'avesse laido fatto parere, come fece quelli che transmutò lo latino dell'Etica - ciò fue Taddeo ipocratista -, providi a ponere lui, fidandomi di me più che d'un altro.","Il mio secondo motivo era la gelosia per suo conto. La gelosia per conto di un amico fa attenzione a provvedere al lontano futuro. Riflettendo, allora, che per gratificare il desiderio di capire questi canzoni qualche persona non istruita avrebbe il commento latino tradotto nel vernacolare, e temendo che la versione vernacolare sarebbe stato fatto da qualcuno che lo avrebbe fatto apparire poco attraente (come ha fatto il traduttore della versione latina dell'etica, Thaddeus il medico), Ho avuto la previsione di comporre il commento in vernacolare, preferendo contare su me stesso che su qualcun altro."
"Mossimi ancora per difendere lui da molti suoi acusatori, li quali dispregiano esso e commendano li altri, massimamente quello di lingua d'oco, dicendo che è più bello e migliore quello che questo; partendo sé in ciò dalla veritade.","Un altro motivo era quello di difenderlo contro i suoi molti detrattori, che lo disprezzano ed esaltano gli altri linguaggi vernacolari, in particolare Provenzale, che sostengono erroneamente supera di bellezza e potere espressivo."
"Ché per questo comento la gran bontade del volgare di sì [si vedrà]; però che si vedrà la sua vertù, sì com'è per esso altissimi e novissimi concetti convenevolemente, sufficientemente e aconciamente, quasi come per esso latino, manifestare; [la quale non si potea bene manifestare] nelle cose rimate per le accidentali adornezze che quivi sono connesse, cioè la rima e lo tempo e lo numero regolato: sì come non si può bene manifestare la bellezza d'una donna, quando li adornamenti dell'azzimare e delle vestimenta la fanno più ammirare che essa medesima.","Attraverso questo commento infatti la gente sarà portata a riconoscere l'eccezionale bontà del vernacolo italiano: vedrà il potere che ha come esprime le idee più sublime ed originali in modo appropriato, pieno e attraente, quasi come il latino stesso. Questo potere non può essere esposto bene nella poesia, a causa degli abbellimenti accidentali appartenenti alla poesia, cioè la rima e il ritmo, così come la bellezza di una donna non può essere mostrata bene quando gli abbellimenti della sua finezza e dei suoi vestiti, piuttosto che lei stessa, attirano l'ammirazione della gente."
"Onde chi vuole bene giudicare d'una donna, guardi quella quando solo sua naturale bellezza si sta con lei, da tutto accidentale adornamento discompagnata: sì come sarà questo comento, nel quale si vedrà l'agevolezza delle sue sillabe, le propietadi delle sue costruzioni e le soavi orazioni che di lui si fanno; le quali chi bene aguarderà, vedrà essere piene di dolcissima e d'amabilissima bellezza.","Quindi chi desidera apprezzare al meglio una donna deve vederla quando è abbellita dalla sua bellezza naturale, indistruttibile da qualsiasi abbellimento accidentale. Così apparirà questo commento, nel quale si vedrà la scorrevolezza delle sillabe di questo linguaggio, la precisione delle sue frasi e le piacevoli forme di discorso da esso modellate, che sarà riconosciuto, da chi presta loro attenzione attenta, per essere pieno della più dolce e bella bellezza."
"Ma però che virtuosissimo è, nella 'ntenzione mostra[re] lo difetto e la malizia dello accusatore, dirò, a confusione di coloro che acusano la italica loquela, perché a ciò fare si muovono; e di ciò farò al presente speziale capitolo, perché più notevole sia la loro infamia.","Poiché non c'è modo più efficace di smascherare la debolezza e la malizia di un detrattore che di dimostrare che questi viziati la sua intenzione, metterò in imbarazzo coloro che trovano colpa con la lingua italiana, discutendo i loro motivi per farlo. A questo ora devo dedicare un capitolo a parte, più accuratamente per screditarli."
,
,
,
,
,
