Original,Translate_IT
"O insensata cura de' mortali,","Oh, quanto è insensato l’interesse dei mortali!"
quanto son difettivi silogismi,Di quanti difetti sono pieni i sillogismi
quei che ti fanno in basso batter l'ali!,che gli fanno battere l’ala e volare vicino al suolo!
Chi dietro a iura e chi ad amforismi,"Uno sfruttava le leggi, l’altro gli aforismi,"
"sen giva, e chi seguendo sacerdozio,",un terzo correva dopo il sacerdozio;
"e chi regnar per forza o per sofismi,","che pretendeva di regnare con la forza o l’astuzia,"
"e chi rubare e chi civil negozio,","che stava progettando un furto, che stava lanciando un caso,"
chi nel diletto de la carne involto,che si esauriva in preda ai piaceri della carne
"s'affaticava e chi si dava a l'ozio,","e che si abbandonava, infine, alla pigrizia,"
"quando, da tutte queste cose sciolto,","in questo momento in cui io, libero da tutte queste cure,"
con Bëatrice m'era suso in cielo,"mi vedevo lassù, nel cielo, accolto"
cotanto glorïosamente accolto.,così gloriosamente vicino a Beatrice.
Poi che ciascuno fu tornato ne lo,Non appena ognuno di loro ha ripreso il suo posto
"punto del cerchio in che avanti s'era,","nel cerchio che prima aveva abbandonato,"
"fermossi, come a candellier candelo.","Si fermava, più dritto di una candela al candelabro."
E io senti' dentro a quella lumera,"E udii, dal seno dello stesso splendore,"
"che pria m'avea parlato, sorridendo","la voce di prima, con lo splendore raddoppiato,"
"incominciar, faccendosi più mera:",Rivolgermi questo discorso come in un sorriso:
"“Così com'io del suo raggio resplendo,","“Come rifletto i suoi raggi in me stesso,"
"sì, riguardando ne la luce etterna,","allo stesso modo, guardando l’eterna chiarezza,"
li tuoi pensieri onde cagioni apprendo.,Vedo nel tuo pensiero e vedo la sua fonte.
"Tu dubbi, e hai voler che si ricerna",Tu dubiti; vorresti che qualcuno spiegasse per te
in sì aperta e 'n sì distesa lingua,in un linguaggio abbastanza chiaro da renderlo accessibile
"lo dicer mio, ch'al tuo sentir si sterna,","A tua insaputa, qual era il mio pensiero"
"ove dinanzi dissi: ""U' ben s'impingua"",",Quando ho detto: “Si ingrassa bene”.
"e là u' dissi: ""Non nacque il secondo"";",E quando dissi: “Nessun secondo è sorto”.
e qui è uopo che ben si distingua.,E’ importante prima di tutto distinguere.
"La provedenza, che governa il mondo","L'Alta Provvidenza, amministrando il mondo"
con quel consiglio nel quale ogne aspetto,con questa saggezza in cui ogni sguardo creato
"creato è vinto pria che vada al fondo,","si è perso molto prima di arrivare fino in fondo,"
però che andasse ver' lo suo diletto,perché si dirigesse verso l’amato Sposo
la sposa di colui ch'ad alte grida,più sicura di se stessa e a lui più fedele
"disposò lei col sangue benedetto,",la moglie di Colui che lo unisce a se stesso
"in sé sicura e anche a lui più fida,","con il suo sangue benedetto, in grida di dolore,"
"due principi ordinò in suo favore,","gli fece manderare due principi, con lo scopo di aiutarlo"
che quinci e quindi le fosser per guida.,"e accompagnarlo, ognuno dalla sua parte."
L'un fu tutto serafico in ardore;,Uno di loro fu di un ardore del tutto serafico;
l'altro per sapïenza in terra fue,La saggezza dell’altro è apparsa sulla terra
di cherubica luce uno splendore.,una luce che veniva dal coro dei cherubini.
"De l'un dirò, però che d'amendue","Dirò di uno solo, perché parlando di lui,"
"si dice l'un pregiando, qual ch'om prende,","Tutti e due hanno elogiato,"
perch'ad un fine fur l'opere sue.,Poiché dai loro sforzi la fine era la stessa.
Intra Tupino e l'acqua che discende,Tra l'acqua che scende dal monte che aveva scelto
"del colle eletto dal beato Ubaldo,",Il Beato Ubaldo e Topino
"fertile costa d'alto monte pende,",ai piedi della montagna una costa fertile
onde Perugia sente freddo e caldo,"da dove il calore scende, o il freddo, prendendo in prestito"
da Porta Sole; e di rietro le piange,"la Porta del Sole, a Perugia; e più lontano"
per grave giogo Nocera con Gualdo.,"gemono sotto il loro giogo Gualdo, poi Nocera."
"Di questa costa, là dov'ella frange","Ed è su questa costa, nel punto in cui il pendio"
"più sua rattezza, nacque al mondo un sole,","ha perduto la sua rigidità, che un sole venne al mondo,"
come fa questo talvolta di Gange.,come il nostro a volte nasce dalle acque del Gange;
"Però chi d'esso loco fa parole,","anche, volendo parlare del luogo che dico,"
"non dica Ascesi, ché direbbe corto,","Non si dovrebbe dire Assisi, è troppo poco:"
"ma Orïente, se proprio dir vuole.","Per essere più precisi, bisogna dire Oriente."
"Non era ancor molto lontan da l'orto,","Egli non era molto lontano dal suo sorgere,"
ch'el cominciò a far sentir la terra,che tutti avevano già visto
de la sua gran virtute alcun conforto;,il primo conforto della sua grande virtù;
"ché per tal donna, giovinetto, in guerra","perché, da giovane, faceva a suo padre la guerra"
"del padre corse, a cui, come a la morte,","a favore di una donna a cui, come alla morte,"
la porta del piacer nessun diserra;,"Nessuno apre con piacere la porta di casa sua,"
e dinanzi a la sua spirital corte,"fino al punto che volle sposarlo alla fine,"
e coram patre le si fece unito;,"coram patrem, davanti alla Corte spirituale,"
poscia di dì in dì l'amò più forte.,E che ogni giorno ama di più.
"Questa, privata del primo marito,","Per lei, vedova incorna del suo primo Sposo,"
millecent'anni e più dispetta e scura,Per mille e cento anni l’avevano ignorata.
fino a costui si stette sanza invito;,"e, fino a lui, lasciata oscura e trascurata."
né valse udir che la trovò sicura,Invano si è saputo che era impassibile.
"con Amiclate, al suon de la sua voce,","dal povero Amyclas, al suono di quella voce"
colui ch'a tutto 'l mondo fé paura;,che tuttavia faceva tremare tutto l'universo;
"né valse esser costante né feroce,",Invano fu coraggiosa e costante.
"sì che, dove Maria rimase giuso,","e, mentre per lei rimaneva in basso Maria,"
