Original,Translate_IT
Sì tosto come l'ultima parola,Non prima che la fiamma benedetta cominciasse
"la benedetta fiamma per dir tolse,",per pronunciare la sua parola finale rispetto alla macina
a rotar cominciò la santa mola;,"di luci sante cominciò a girare, ma"
e nel suo giro tutta non si volse,non è stato ancora fatto con una rivoluzione completa
"prima ch'un'altra di cerchio la chiuse,","prima che un altro anello lo circondasse,"
e moto a moto e canto a canto colse;,"e movimento abbinato con movimento, canzone con canzone-"
"canto che tanto vince nostre muse,","una canzone che, cantata da quei dolci strumenti,"
"nostre serene in quelle dolci tube,",supera così le nostre Muse e le nostre Sirene
quanto primo splendor quel ch'e' refuse.,come la prima luce fa la luce che si riflette.
Come si volgon per tenera nube,"Proprio come, concentrico, come a colori, due"
"due archi paralelli e concolori,",gli arcobaleni si curveranno attraverso una sottile nube
"quando Iunone a sua ancella iube,","quando Giunone ha comandato alla sua serva,"
"nascendo di quel d'entro quel di fori,","l'arcobaleno esterno che riecheggia l'interno,"
a guisa del parlar di quella vaga,molto simile alla voce di una ninfa errante...
"ch'amor consunse come sol vapori,",che l'amore consumato come il sole consuma la nebbia
"e fanno qui la gente esser presaga,","(e quei due archi lasciamo che la gente qui preannunzi,"
"per lo patto che Dio con Noè puose,","per il patto che Dio fece con Noè,"
del mondo che già mai più non s'allaga:,che l'alluvione non colpirà mai più il mondo):
così di quelle sempiterne rose,così le due ghirlande di quelle eterne
"volgiensi circa noi le due ghirlande,","rose circondato da noi, e così ha fatto"
e sì l'estrema a l'intima rispuose.,il cerchio esterno mime l'anello interno.
"Poi che 'l tripudio e l'altra festa grande,","Quando ballo e giubilo, festival"
sì del cantare e sì del fiammeggiarsi,"di canzone e di fiamma che rispondeva alla fiamma, di luce"
"luce con luce gaudïose e blande,","con luce, di gioia e di benevolenza,"
"insieme a punto e a voler quetarsi,","in uno stesso istante, con una sola volontà, è caduto fermo"
pur come li occhi ch'al piacer che i move,"(Così come gli occhi, quando sono mossi dal loro desiderio,"
conviene insieme chiudere e levarsi;,"può solo chiudere e aprire in accordo),"
del cor de l'una de le luci nove,poi dal cuore di una delle nuove luci
"si mosse voce, che l'ago a la stella","Venne una voce, e mentre mi voltavo verso di essa,"
parer mi fece in volgermi al suo dove;,Mi è sembrato un ago che girava verso la stella pole;
e cominciò: “L'amor che mi fa bella,"e cominciò: ""L'amore che mi rende giusto"
mi tragge a ragionar de l'altro duca,mi attira a parlare dell'altro leader
per cui del mio sì ben ci si favella.,a causa della quale il mio è stato così lodato qui.
"Degno è che, dov'è l'un, l'altro s'induca:","Dove uno è, è giusto introdurre"
"sì che, com'elli ad una militaro,","l'altro: fianco a fianco, hanno combattuto, così può"
così la gloria loro insieme luca.,condividono la gloria e insieme brillano.
"L'essercito di Cristo, che sì caro","L'esercito di Cristo, il cui riarmo costa così caro,"
"costò a rïarmar, dietro a la 'nsegna","era lento, incerto di se stesso, e scarso"
"si movea tardo, sospeccioso e raro,","dietro il suo segno, quando l'imperatore"
quando lo 'mperador che sempre regna,che governa per sempre ha aiutato i suoi ranghi in pericolo.
"provide a la milizia, ch'era in forse,",solo per la Sua grazia e non per i loro meriti.
"per sola grazia, non per esser degna;","E, come è stato detto, Egli ha poi sostenuto la sua sposa,"
"e, come è detto, a sua sposa soccorse",fornendole due che potrebbero rivivere
"con due campioni, al cui fare, al cui dire",una gente straggling: campioni che vorrebbero
lo popol disvïato si raccorse.,con il fare e con la predicazione portare nuova vita.
In quella parte ove surge ad aprire,In quella parte dell'Occidente dove il dolce zefiro
Zefiro dolce le novelle fronde,sale per aprire quelle nuove foglie in cui
"di che si vede Europa rivestire,","L'Europa appare rivestita, non lontano da dove,"
non molto lungi al percuoter de l'onde,"dietro le onde che battono sulla costa,"
"dietro a le quali, per la lunga foga,","il sole, cresciuto stanco dal suo lungo corso,"
"lo sol talvolta ad ogne uom si nasconde,",a volte si nasconde dagli occhi di tutti gli uomini
siede la fortunata Calaroga,"là, Calaroga, benedetta dalla fortuna, siede"
sotto la protezion del grande scudo,sotto l'egida del potente scudo
in che soggiace il leone e soggioga:,su cui il leone perde e prevale.
dentro vi nacque l'amoroso drudo,Tra le sue mura nacque l'amorevole vassallo
"de la fede cristiana, il santo atleta","di fede cristiana, il santo atleta, uno"
benigno a' suoi e a' nemici crudo;,gentile con i suoi e duro con i nemici;
"e come fu creata, fu repleta",non prima la sua mente fu creata che
"sì la sua mente di viva vertute,","era così pieno di forza vivente che esso,"
"che, ne la madre, lei fece profeta.","ancora nel grembo di sua madre, la rese profetica."
Poi che le sponsalizie fuor compiute,"Poi, al font sacro, dove la fede e lui"
