Original,Translate_IT_1
"Apresso le comparazioni fatte delli sette primi cieli, è da procedere alli altri, che sono tre, come più volte s'è narrato. Dico che lo Cielo stellato si puote comparare alla Fisica per tre propietadi, e alla Metafisica per altre tre: ch'ello ci mostra di sé due visibili cose, sì come le molte stelle e sì come la Galassia, cioè quello bianco cerchio che lo vulgo chiama la Via di Sa' Iacopo; e mostraci l'uno delli poli, e l'altro [ci] tiene ascoso; e mostraci uno suo movimento da oriente ad occidente, e un altro, che fa da occidente ad oriente, quasi ci tiene ascoso. Per che per ordine è da vedere prima la comparazione della Fisica, e poi quella della Metafisica.","Dopo aver disegnato questi confronti con i primi sette cieli, dobbiamo ora continuare a fare lo stesso con quelli che rimangono, di cui ci sono tre, come è stato spiegato più volte. Dichiaro che il Cielo delle Stelle può essere paragonato alla Fisica a causa di tre proprietà, e alla Metafisica a causa di altri tre. Per ci mostra due caratteristiche visibili all'interno di esso, le stelle multitudino e la Galassia, cioè il cerchio bianco popolarmente conosciuto come Via San Giacomo; e ci mostra uno dei suoi movimenti, che da est a ovest, pur mantenendo quasi nascosto da noi il suo altro movimento, da ovest a est. E quindi devo spiegare le somiglianze prima con Fisica, poi con Metafisica."
"Dico che lo Cielo stellato ci mostra molte stelle: ché, secondo che li savi d'Egitto hanno veduto, infino all'ultima stella che appare loro in meridie, mille ventidue corpora di stelle pongono, di cu' io parlo. E di questo ha esso grandissima similitudine colla Fisica, se bene si guardano sottilmente questi tre numeri, cioè due e venti e mille.","Dichiaro che il Cielo delle Stelle ci mostra una moltitudine di stelle, per le osservazioni degli esperti egiziani, che si estendono alla stella più lontana a loro visibile nel sud, li ha portati ad affermare che ci sono 1.022 corpi stellari, che sono il mio soggetto attuale. Questa caratteristica le dà una somiglianza molto stretta con la Fisica, come diventa chiaro se riflettiamo attentamente su questi tre numeri, cioè su due, venti e mille."
"Ché per lo due s'intende lo movimento locale, lo quale è da uno punto ad un altro di necessitade. E per lo venti [si] significa lo movimento dell'alterazione: ché, con ciò sia cosa che dal diece in sù non si vada se non esso diece alterando colli altri nove e con se stesso, e la più bella alterazione che esso riceva sia la sua di se medesimo, e la prima che riceve sia venti, ragionevolemente per questo numero lo detto movimento [si] significa.","Per il numero ""due"" prendiamo per indicare il movimento locale, che per definizione si verifica tra due punti distinti. Il numero ""venti"" significa il processo coinvolto nella modifica, perché non si può procedere oltre dieci, tranne modificando dieci per mezzo degli altri nove numeri o da quel numero stesso, e poiché la modifica più bella dieci subisce è quando è modificato da sé, e, inoltre, la prima occasione in cui questo si verifica è al numero venti, è opportuno che il processo menzionato essere significato da questo numero."
"E per lo mille [si] significa lo movimento del crescere: ché in nome, cioè questo 'mille', è lo maggiore numero, e più crescere non si può se non questo multiplicando. E questi tre movimenti soli mostra la Fisica, sì come nel quinto del primo suo libro è provato.","Il numero ""un migliaio"" indica il processo implicato nell'aumento, per la cifra più alta per la quale c'è una parola specifica è un migliaio, e nessun ulteriore aumento è possibile se non moltiplicando questo numero. La fisica si occupa solo di chiarire questi tre processi, come è dimostrato nel quinto libro del primo trattato di Aristotele che tratta l'argomento."
"E per la Galassia ha questo cielo similitudine grande colla Metafisica. Per che è da sapere che di quella Galassia li filosofi hanno avute diverse oppinioni. Ché li Pittagorici dissero che 'l Sole alcuna fiata errò nella sua via e, passando per altre parti non convenienti allo suo fervore, arse lo luogo per lo quale passò, e rimasevi quella apparenza dell'arsura; e credo che si mossero dalla favola di Fetonte, la quale narra Ovidio nel principio del [secondo del] suo Metamorfoseos.","La Galassia dà a questo cielo una stretta somiglianza con la Metafisica. Va detto qui che i filosofi hanno avuto opinioni diverse sulla Galassia. I Pitagorani hanno detto che il Sole una volta allontanato dal suo corso e, passando attraverso altre regioni inadatto al suo calore intenso, bruciato l'area attraverso la quale è passato, in modo che ciò che è visibile a noi è il segno lasciato lì da quel bruciante. (È mia convinzione che questa visione è stata suggerita dalla favola di Phaeton, narrato da Ovidio all'inizio del secondo libro delle Metamorfosi.)"
"Altri dissero, sì come fu Anassagora e Democrito, che [.................... che] ciò era lume di sole ripercusso in quella parte, [.........................] e queste oppinioni con ragioni dimostrative riprovaro.","Altri, come Anaxagora e Democrito, hanno detto che il fenomeno era costituito dalla luce del sole riflessa da quella regione, e hanno presentato vari argomenti a sostegno della loro opinione. Ciò che Aristotele ha detto su questo argomento non può essere noto per certo, perché le due traduzioni danno diversi resoconti del suo punto di vista."
"Quello che Aristotile si dicesse, non si può bene sapere, di ciò, però che la sua sentenza non si truova cotale nell'una translazione come nell'altra. E credo che fosse lo errore delli translatori: ché nella Nova pare dicere che ciò sia uno ragunamento di vapori sotto le stelle di quella parte, che sempre traggono quelli; e questa non pare essere ragione vera. Nella Vecchia dice che la Galassia non è altro che moltitudine di stelle fisse in quella parte, tanto picciole che distinguere di qua giù non le potemo, ma di loro apparisce quello albore lo quale noi chiamiamo Galassia; e puote essere, ché lo cielo in quella parte è più spesso, e però ritiene e ripresenta quello lume. E questa oppinione pare avere, con Aristotile, Avicenna e Tolomeo.","Credo che questo sia dovuto ad un errore da parte dei traduttori, perché nella Nuova Versione essi gli danno come dicendo che il fenomeno consiste in una nube formata sotto le stelle di quella regione dai vapori che le stelle ci sono sempre in treno; questo non sembra essere una spiegazione accurata. Nella Vecchia Versione egli dice che la Galassia è semplicemente una moltitudine di stelle permanentemente situate in quella regione, stelle così piccole che a questa distanza non possiamo distinguerle individualmente: a noi presentano l'aspetto di quella massa bianca a cui abbiamo dato il nome di Galassia; questo può essere il caso, perché in quella regione il cielo è di maggiore densità, il che spiegherebbe perché detiene quella luce e la presenta a vista. Questo sembra essere l'opinione di Avicenna e Tolomeo, insieme ad Aristotele."
"Onde, con ciò sia cosa che la Galassia sia uno effetto di quelle stelle le quali non potemo vedere, se non per lo effetto loro intendiamo quelle cose, e la Metafisica tratti delle prime sustanze, le quali noi non potemo simigliantemente intendere se non per li loro effetti, manifesto è che lo Cielo stellato ha grande similitudine colla Metafisica.","Poiché, di conseguenza, la Galassia è un effetto causato dalle stelle che non possiamo percepire, se non nella misura in cui le conosciamo attraverso il loro effetto, e poiché la Metafisica tratta delle sostanze primarie, che allo stesso modo non possiamo conoscere se non attraverso i loro effetti, è chiaro che il Cielo delle Stelle ha una stretta somiglianza con la Metafisica."
"Ancora: per lo polo che vedemo significa le cose sensibili, delle quali, universalmente pigliandole, tratta la Fisica; e per lo polo che non vedemo significa le cose che sono sanza materia, che non sono sensibili, delle quali tratta la Metafisica: e però ha lo detto cielo grande similitudine coll'una scienza e coll'altra.","Inoltre, il polo di questo cielo che vediamo significa cose che possono essere percepite dai sensi, che formano il soggetto della Fisica; e il polo che non vediamo significa cose che sono senza materia, cose che non possono essere percepite dai sensi, che formano il soggetto della Metafisica. Per questo motivo, allora, il cielo in discussione ha una stretta somiglianza con ciascuna di queste scienze."
"Ancora: per li due movimenti significa queste due scienze. Ché per lo movimento nello quale ogni die si rivolve e fa nova circulazione di punto a punto, significa le cose naturali corruttibili, che cotidianamente compiono loro via, e la loro materia si muta di forma in forma: e di queste tratta la Fisica.","Inoltre, con i suoi due movimenti significa queste due scienze. Infatti, con il movimento in cui ogni giorno passa attraverso una rivoluzione, e cerchi di nuovo fino al punto stesso da cui ha iniziato, significa quelle cose della natura che sono soggette a decadenza, che giorno dopo giorno completano il loro passaggio e hanno la loro materia trasferita da una forma all'altra; questi sono ciò che la fisica considera."
