Original,Translate_IT
Posto avea fine al suo ragionamento,"Quando il mio saggio dottore, avendo così messo fine"
"l'alto dottore, e attento guardava","al suo ragionamento, mi scrutava a lungo,"
ne la mia vista s'io parea contento;,"Per leggere nei miei occhi, se fossi soddisfatto."
"e io, cui nova sete ancor frugava,","E io, che tormentava un nuovo desiderio,"
"di fuor tacea, e dentro dicea: 'Forse","tacendo fuori, dicevo in me stesso:"
lo troppo dimandar ch'io fo li grava'.,“Temo di essere importuno con le mie domande”.
"Ma quel padre verace, che s'accorse","Ma lui, come un vero padre, indovinando subito"
"del timido voler che non s'apriva,","la timida volontà che non osava aprirsi,"
"parlando, di parlare ardir mi porse.",Mi ha parlato per spingermi a parlare meglio.
"Ond'io: “Maestro, il mio veder s'avviva","«La mia vista è, dico allora, più penetrante, o maestro,"
"sì nel tuo lume, ch'io discerno chiaro","a causa della tua luce, e io discendo bene"
quanto la tua ragion parta o descriva.,tutto ciò che il tuo discorso mi spiega o mi descrive.
"Però ti prego, dolce padre caro,","Per questo, caro dolce padre, ti prego"
"che mi dimostri amore, a cui reduci",di analizzare per me l'amore che tu deduchi
ogne buono operare e 'l suo contraro”.,ciò che fa l’opera buona e il suo contrario”.
"“Drizza”, disse, “ver' me l'agute luci","«Dardo su di me», disse, «lo sguardo penetrante"
"de lo 'ntelletto, e fieti manifesto","della tua intelligenza, e vedrai l’errore"
l'error de' ciechi che si fanno duci.,Ciechi che fanno professione di guide.
"L'animo, ch'è creato ad amar presto,","L’anima, che per natura è fatta per amore,"
"ad ogne cosa è mobile che piace,","sente facilmente l'attrazione di tutto ciò che gli piace,"
tosto che dal piacere in atto è desto.,Non appena il piacere lo risveglia e lo fa agire.
Vostra apprensiva da esser verace,"Partendo da oggetti reali, la coscienza forgia"
"tragge intenzione, e dentro a voi la spiega,","all'inizio un'immagine, e la scorre dentro di te,"
sì che l'animo ad essa volger face;,costringendo la tua mente a rivolgersi a lei.
"e se, rivolto, inver' di lei si piega,","Se, come risultato, si sente attratto,"
"quel piegare è amor, quell'è natura","L’attrazione è l’amore, un legame naturale."
che per piacer di novo in voi si lega.,che un piacere rinnovato rende più potente in voi.
"Poi, come 'l foco movesi in altura","Come una fiamma tende necessariamente a salire,"
per la sua forma ch'è nata a salire,"perché il suo principio è tale, che la spinge a raggiungere"
"là dove più in sua matera dura,","la sfera che la pone nel proprio elemento,"
"così l'animo preso entra in disire,","l’anima esplosa sente un simile desiderio,"
"ch'è moto spiritale, e mai non posa",movimento dello spirito e che non ha tregua
fin che la cosa amata il fa gioire.,prima di possedere l’oggetto del suo amore.
Or ti puote apparer quant'è nascosa,Puoi vedere fino a che punto coloro che credono nel vero
la veritate a la gente ch'avvera,L’amore è sempre una cosa lodevole
ciascun amore in sé laudabil cosa;,di per sé sono ignoranti della vera parola della fine;
però che forse appar la sua matera,Si può presumere che la materia sia buona.
"sempre esser buona, ma non ciascun segno","in ogni caso; ma se la cera è buona,"
"è buono, ancor che buona sia la cera”.",Non ne consegue che l’impronta deve esserlo».
"“Le tue parole e 'l mio seguace ingegno”,","Io gli dissi: ""Il tuo discorso, che la mia intelligenza"
"rispuos'io lui, “m'hanno amor discoverto,","seguì da vicino, basta per spiegarmi l’amore;"
ma ciò m'ha fatto di dubbiar più pregno;,Ma questo non fa che aumentare l’altro dubbio.
"ché, s'amore è di fuori a noi offerto","Perché se l’amore ci viene come un dono dall’esterno,"
"e l'anima non va con altro piede,","e l’anima, da parte sua, si accontenta di attendere,"
"se dritta o torta va, non è suo merto”.","Che vada dritto o no, io non ci sarò per niente”."
"Ed elli a me: “Quanto ragion qui vede,",E la sua risposta fu: “Posso spiegarti
dir ti poss'io; da indi in là t'aspetta,ciò che ne vede la ragione; Beatrice può da sola
"pur a Beatrice, ch'è opra di fede.","insegnarti oltre, perché è opera di fede."
"Ogne forma sustanzïal, che setta","Tutto ciò che si può chiamare forma sostanziale,"
"è da matera ed è con lei unita,",unita alla materia e distinta allo stesso tempo
"specifica vertute ha in sé colletta,","di essa, contiene la sua virtù specifica,"
"la qual sanza operar non è sentita,",che non si può scoprire finché non opera
"né si dimostra mai che per effetto,","e che si lascia vedere solo dall’effetto,"
come per verdi fronde in pianta vita.,Come alle piante la vita attraverso il verde delle foglie.
"Però, là onde vegna lo 'ntelletto",Per questo l’uomo ignora il mezzo
"de le prime notizie, omo non sape,",con il quale acquisisce le nozioni prime
"e de' primi appetibili l'affetto,",e l'inclinazione che conduce ai primi appetiti
che sono in voi sì come studio in ape,"e che si trova in voi, come nelle api"
di far lo mele; e questa prima voglia,L’istinto di bottino: queste tendenze innate
merto di lode o di biasmo non cape.,Non si tratta tanto di lode quanto di biasimo.
"Or perché a questa ogn'altra si raccoglia,","Per far sì che questa inclinazione si adatti agli altri,"
"innata v'è la virtù che consiglia,","Tutti voi avete ricevuto la virtù di giudicare,"
e de l'assenso de' tener la soglia.,che tiene l'alta mano sul vostro assenso.
Quest'è 'l principio là onde si piglia,Bisognerebbe dunque pesare il peso dei vostri meriti.
"ragion di meritare in voi, secondo","solo su questo principio, considerando sempre"
che buoni e rei amori accoglie e viglia.,Se ciò che prende o lascia è buono o cattivo.
"Color che ragionando andaro al fondo,",Quelli il cui studio andava fino al cuore del problema
s'accorser d'esta innata libertate;,"si erano accorti della libera scelta innata,"
però moralità lasciaro al mondo.,Da qui è nato l’insegnamento morale.
"Onde, poniam che di necessitate",Se dunque ammettiamo che tutto l’amore che prende
"surga ogne amor che dentro a voi s'accende,","nel vostro cuore è stato messo necessariamente,"
di ritenerlo è in voi la podestate.,Ha il potere di ripudiarlo.
La nobile virtù Beatrice intende,Questa è la nobile virtù che Beatrice chiama
"per lo libero arbitrio, e però guarda",libero arbitrio: devi provare ad averlo
"che l'abbi a mente, s'a parlar ten prende”.","presente, se mai vuole parlare con te»."
"La luna, quasi a mezza notte tarda,","La luna, che usciva intorno a mezzanotte"
"facea le stelle a noi parer più rade,","e che si sarebbe presa allora per un piatto di brace,"
fatta com'un secchion che tuttor arda;,ci nascondeva la maggior parte delle stelle del cielo
e correa contra 'l ciel per quelle strade,e saliva la via che il sole infiammava
che 'l sole infiamma allor che quel da Roma,"sulla volta d'azzurro, nell'ora in cui il Romano"
tra ' Sardi e ' Corsi il vede quando cade.,"lo vede tuffarsi nell’onda, tra Corsica e Sardegna,"
E quell'ombra gentil per cui si noma,mentre la cara ombra a cui Piétola deve
"Pietola più che villa mantoana,","la gloria, più di qualsiasi altra città a Mantova,"
del mio carcar diposta avea la soma;,Mi ha aiutato a deporre il peso dei miei dubbi.
"per ch'io, che la ragione aperta e piana",Dopo aver raccolto la risposta
"sovra le mie quistioni avea ricolta,","chiaro e manifesto a tutte le mie richieste,"
stava com'om che sonnolento vana.,Mi sono allentato un po’ nei miei sogni.
Ma questa sonnolenza mi fu tolta,Presto fui tratto da questa sonnolenza.
subitamente da gente che dopo,"da persone che, uscendo all'improvviso da dietro,"
le nostre spalle a noi era già volta.,Ci siamo incontrati camminando sui nostri passi.
E quale Ismeno già vide e Asopo,Come un tempo l’Ismene e l’Asopo avevano visto
"lungo di sé di notte furia e calca,","sui loro bordi la furia e la notte stampa,"
"pur che i Teban di Bacco avesser uopo,","al tempo in cui i Tebani correvano a pregare Bacco,"
"cotal per quel giron suo passo falca,","così, per quanto ho potuto vederli sul cornicione,"
"per quel ch'io vidi di color, venendo,","accorrevano verso di noi, allungando il passo,"
cui buon volere e giusto amor cavalca.,afflitti dal loro amore e dal loro giusto volere.
