Original,Translate_IT
Quanto tra l'ultimar de l'ora terza,Per fare il suo corso attraverso l'acqua più liscia
e 'l principio del dì par de la spera,"la piccola corteccia del mio spirito ora arrampica la sua vela,"
"che sempre a guisa di fanciullo scherza,",lasciando alle spalle quel mare crudele.
tanto pareva già inver' la sera,"Ora canterò il secondo regno,"
essere al sol del suo corso rimaso;,"là dove l'anima dell'uomo è purificata,"
"vespero là, e qui mezza notte era.",resa degna di ascendere al Cielo.
"E i raggi ne ferien per mezzo 'l naso,","Qui dai morti la poesia si alzi,"
"perché per noi girato era sì 'l monte,","O Muse sacre, da quando sono vostra."
"che già dritti andavamo inver' l'occaso,",Lasciate che Calliope si alzi.
quand'io senti' a me gravar la fronte,per accompagnare la mia canzone con quegli stessi accordi
"a lo splendore assai più che di prima,",la cui forza colpì così le miserabili magpie
e stupor m'eran le cose non conte;,"che, ascoltando, hanno perso ogni speranza di perdono."
ond'io levai le mani inver' la cima,"Colore dolce dello zaffiro orientale,"
"de le mie ciglia, e fecimi 'l solecchio,",aleggiando nell'aspetto calmo e tranquillo
che del soverchio visibile lima.,"d'aria intervenente, pura all'orizzonte,"
Come quando da l'acqua o da lo specchio,mi sono compiaciuto ancora una volta dei miei occhi
"salta lo raggio a l'opposita parte,",non appena ho lasciato l'aria morbosa
salendo sù per lo modo parecchio,che aveva afflitto sia il mio petto che gli occhi.
"a quel che scende, e tanto si diparte","Il pianeta giusto che incoraggia l'amore,"
"dal cader de la pietra in igual tratta,","sorridente, illuminato a est,"
sì come mostra esperïenza e arte;,velando i pesci nel suo treno.
così mi parve da luce rifratta,"Mi voltai a destra e, fissando la mia attenzione"
quivi dinanzi a me esser percosso;,"sull'altro polo, ho visto quattro stelle"
per che a fuggir la mia vista fu ratta.,"non visti, ma dai primi sulla terra."
"“Che è quel, dolce padre, a che non posso",Il cielo stesso sembrava gioire
"schermar lo viso tanto che mi vaglia”,",nel loro splendente luccichio. O vedova
"diss'io, “e pare inver' noi esser mosso?”.","regione del nord, negata quella vista!"
“Non ti maravigliar s'ancor t'abbaglia,"Una volta che ho attirato il mio sguardo da loro,"
"la famiglia del cielo”, a me rispuose:",girare a malapena verso l'altro polo
“messo è che viene ad invitar ch'om saglia.,"dove era posta la costellazione del fiume,"
Tosto sarà ch'a veder queste cose,"Ho visto accanto a me un vecchio, da solo,"
"non ti fia grave, ma fieti diletto",che dal suo aspetto era così meritevole di rispetto
quanto natura a sentir ti dispuose”.,che nessun figlio deve di più a suo padre.
"Poi giunti fummo a l'angel benedetto,","La sua barba era lunga e striata di bianco,"
con lieta voce disse: “Intrate quinci,"come i suoi capelli, che cadde"
ad un scaleo vie men che li altri eretto”.,in doppi fili fino al petto.
"Noi montavam, già partiti di linci,",I raggi di quelle quattro stelle sante
e 'Beati misericordes!' fue,adornava il suo viso con tanta luce
"cantato retro, e 'Godi tu che vinci!'.",Sembrava splendere con la luminosità del sole.
Lo mio maestro e io soli amendue,"Quali anime sei tu per essere fuggito dall'eterna prigione,"
"suso andavamo; e io pensai, andando,",arrampicarsi contro il ruscello oscuro e nascosto?
prode acquistar ne le parole sue;,"chiese, scuotendo quelle venerate serrature."
e dirizza' mi a lui sì dimandando:,'Chi era la tua guida o chi la tua lanterna
"“Che volse dir lo spirto di Romagna,",per condurvi fuori da quella notte profonda
e 'divieto' e 'consorte' menzionando?”.,quale ripida la valle dell'Inferno nelle tenebre?
Per ch'elli a me: “Di sua maggior magagna,"Le leggi dell'abisso sono così infrante,"
conosce il danno; e però non s'ammiri,"o è stato fatto un nuovo decreto in cielo,"
